n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,collision,0.647975,1.000000,1.122223,0.150349,-0.410194,0.046320,0.001818,-0.026757,-0.247947,8.61e-13
2,pr = 0,1.194921,1.101521,2.227389,1.455663,0.000000,0.035876,0.006624,-0.032914,-0.248376,4.29e-04
3,collision,1.862038,1.000000,3.048625,4.036926,-0.410351,0.025897,0.009882,-0.009374,-0.247947,1.42e-12
4,beta = 0,2.048309,1.048285,3.240589,4.862182,0.281986,0.023789,0.010075,0.000000,-0.248491,5.44e-04
5,pr = 0,2.448312,1.100394,3.661514,7.002234,0.000000,0.021205,0.008728,0.026321,-0.249133,1.19e-03
6,collision,3.089263,1.000000,4.234449,8.932468,-0.410059,0.022151,0.003086,0.044993,-0.247947,1.66e-12
7,pphi = 0,3.367869,1.071741,4.521012,9.123765,0.205410,0.022713,0.000000,0.040818,-0.248597,6.50e-04
8,pr = 0,3.644056,1.101275,4.838175,8.886692,0.000000,0.022102,-0.002641,0.028364,-0.248567,6.19e-04
9,beta = 0,4.083900,1.030685,5.279425,7.924753,-0.331669,0.016748,-0.004341,0.000000,-0.248243,2.95e-04
10,collision,4.308861,1.000000,5.354042,7.715145,-0.410097,0.014801,-0.004277,-0.005616,-0.247947,2.29e-12
11,pr = 0,4.975987,1.101171,5.563229,6.758178,0.000000,0.000291,-0.001594,-0.027807,-0.248650,7.03e-04
12,ptheta = 0,4.975987,1.100792,5.562607,6.751231,-0.006840,0.000000,-0.001522,-0.027912,-0.248884,9.37e-04
13,pphi = 0,5.137969,1.083502,5.530038,6.664025,-0.152144,-0.006142,0.000000,-0.028580,-0.249443,1.50e-03
14,collision,5.578320,1.000000,5.352901,6.860693,-0.410051,-0.016064,0.002312,-0.020499,-0.247947,2.94e-12
15,beta = 0,6.035542,1.089655,4.979365,7.473760,0.126275,-0.024453,0.003404,0.000000,-0.248628,6.81e-04
16,pr = 0,6.187405,1.100227,4.752990,7.820549,0.000000,-0.026947,0.003106,0.011990,-0.249272,1.32e-03
17,pphi = 0,6.601019,1.028882,4.115517,8.308768,-0.335482,-0.029276,0.000000,0.037225,-0.248561,6.14e-04
18,collision,6.817932,1.000000,3.984774,8.297078,-0.410072,-0.029172,-0.000972,0.040448,-0.247947,3.26e-12
19,pr = 0,7.482113,1.101037,3.234206,6.995742,0.000000,-0.026829,-0.007116,0.037405,-0.248708,7.61e-04
20,collision,8.085056,1.000000,2.522510,4.223792,-0.410395,-0.027250,-0.010496,0.007669,-0.247947,3.89e-12
21,beta = 0,8.261578,1.040224,2.346666,3.520493,0.305175,-0.028210,-0.010615,0.000000,-0.248457,5.10e-04
22,pr = 0,8.657360,1.100659,1.723125,1.108671,0.000000,-0.033328,-0.009166,-0.025765,-0.248943,9.96e-04
23,phi = 0,8.958386,1.082341,1.331321,0.000000,-0.161807,-0.037239,-0.007349,-0.034855,-0.248732,7.84e-04
24,collision,9.304385,1.000000,0.704062,-1.011587,-0.410197,-0.043194,-0.004161,-0.036088,-0.247947,4.08e-12
25,theta = 0,9.714143,1.082212,0.000000,-1.460658,0.164803,-0.047642,-0.001462,-0.025493,-0.248346,3.99e-04
26,pr = 0,9.860589,1.101176,-0.551635,-1.568557,0.000000,-0.049178,-0.000292,-0.012935,-0.248610,6.62e-04
27,pphi = 0,10.020726,1.093713,-0.880440,-1.576819,-0.096267,-0.049275,0.000000,-0.004470,-0.249108,1.16e-03
28,beta = 0,10.180863,1.085362,-1.051245,-1.576915,-0.147233,-0.049116,0.000048,-0.000000,-0.248813,8.66e-04
29,pphi = 0,10.180863,1.075382,-1.182147,-1.575674,-0.187370,-0.048822,0.000000,0.003449,-0.249406,1.46e-03
30,collision,10.524399,1.000000,-1.848158,-1.618637,-0.410192,-0.045955,-0.000896,0.020138,-0.247947,4.75e-12
31,pr = 0,11.173326,1.100628,-2.937663,-2.535849,0.000000,-0.034950,-0.005153,0.032666,-0.248993,1.05e-03
32,collision,11.784107,1.000000,-3.712001,-4.711116,-0.410284,-0.022943,-0.008886,0.014989,-0.247947,5.27e-12
33,beta = 0,12.122496,1.070816,-3.967621,-5.953813,0.209929,-0.018631,-0.009430,-0.000000,-0.248359,4.11e-04
34,pr = 0,12.413846,1.100282,-4.210983,-7.514023,0.000000,-0.015770,-0.008607,-0.020851,-0.249212,1.26e-03
35,collision,13.034134,1.000000,-4.614750,-9.494490,-0.410046,-0.015146,-0.003417,-0.044831,-0.247947,5.69e-12
36,pphi = 0,13.330724,1.075641,-4.825893,-9.727841,0.190637,-0.015566,0.000000,-0.043366,-0.248602,6.55e-04
37,pr = 0,13.611671,1.100632,-5.028332,-9.498554,0.000000,-0.015184,0.002729,-0.034055,-0.249009,1.06e-03
38,collision,14.257236,1.000000,-5.375595,-8.160627,-0.410119,-0.009235,0.005392,-0.001594,-0.247947,5.89e-12
39,beta = 0,14.299053,1.009336,-5.387459,-8.087156,0.387083,-0.008694,0.005395,-0.000000,-0.247997,4.93e-05
40,ptheta = 0,14.767371,1.093835,-5.469882,-7.059225,0.103506,0.000000,0.004353,0.020103,-0.248325,3.78e-04
41,pr = 0,14.924308,1.101164,-5.454654,-6.720554,-0.000000,0.004035,0.003474,0.025615,-0.248649,7.02e-04
42,pphi = 0,15.322423,1.028007,-5.210935,-6.245839,-0.338148,0.017763,0.000000,0.027506,-0.248437,4.90e-04
43,collision,15.526575,1.000000,-5.131092,-6.254548,-0.410044,0.020417,-0.000660,0.025259,-0.247947,6.53e-12
44,beta = 0,16.099034,1.099140,-4.504825,-6.760729,0.045804,0.031297,-0.002463,-0.000000,-0.248961,1.01e-03
45,pr = 0,16.099034,1.100722,-4.403281,-6.856543,0.000000,0.032227,-0.002428,-0.004335,-0.248932,9.85e-04
46,pphi = 0,16.686115,1.023710,-3.606848,-7.281931,-0.350600,0.035184,0.000000,-0.032635,-0.248027,7.99e-05
47,collision,16.746660,1.000000,-3.483376,-7.271279,-0.410108,0.035091,0.000685,-0.035685,-0.247947,6.72e-12
48,pr = 0,17.332568,1.100427,-2.580923,-6.112968,0.000000,0.031992,0.006598,-0.039112,-0.249125,1.18e-03
49,collision,17.973449,1.000000,-1.758669,-3.428065,-0.410413,0.030080,0.010628,-0.013786,-0.247947,6.96e-12
50,beta = 0,18.181525,1.065223,-1.424810,-2.137325,0.231046,0.030699,0.011076,-0.000000,-0.247993,4.58e-05
51,phi = 0,18.590740,1.100020,-0.884708,0.000000,-0.015994,0.033704,0.009974,0.023162,-0.249240,1.29e-03
52,pr = 0,18.590740,1.100162,-0.922013,-0.136224,0.000000,0.033437,0.010106,0.021761,-0.249272,1.32e-03
53,theta = 0,19.187566,1.012455,0.000000,2.218772,-0.379464,0.041004,0.005628,0.038725,-0.247967,1.95e-05
54,collision,19.216433,1.000000,0.073901,2.317748,-0.410212,0.041599,0.005228,0.038518,-0.247947,7.32e-12
55,pr = 0,19.795333,1.100556,1.280318,3.093792,0.000000,0.047269,0.000604,0.020477,-0.249036,1.09e-03
56,pphi = 0,19.956590,1.092531,1.616450,3.115874,-0.102402,0.047457,-0.000000,0.012061,-0.249328,1.38e-03
57,beta = 0,20.095800,1.061465,2.062515,3.094107,-0.242948,0.046775,-0.000347,0.000000,-0.248097,1.50e-04
58,pphi = 0,20.379627,1.002388,2.516671,3.068881,-0.404362,0.044582,0.000000,-0.012335,-0.247949,2.14e-06
59,collision,20.439755,1.000000,2.531622,3.068909,-0.410185,0.044481,0.000024,-0.012726,-0.247947,7.53e-12
60,pr = 0,21.024516,1.100469,3.581677,3.584693,0.000000,0.033254,0.003582,-0.031234,-0.249109,1.16e-03
61,collision,21.666375,1.000000,4.292628,5.298033,-0.410210,0.019608,0.007624,-0.019965,-0.247947,7.76e-12
62,beta = 0,22.034301,1.085980,4.558096,6.840756,0.144510,0.012712,0.008620,0.000000,-0.248765,8.18e-04
63,pr = 0,22.332500,1.101097,4.671061,7.856242,0.000000,0.010092,0.008240,0.014761,-0.248660,7.13e-04
64,collision,22.934858,1.000000,4.898640,9.822509,-0.410041,0.007840,0.003657,0.043111,-0.247947,8.40e-12
65,pphi = 0,23.297144,1.079183,5.015462,10.094614,0.175573,0.008036,0.000000,0.044796,-0.248745,7.98e-04
66,pr = 0,23.594165,1.100920,5.112106,9.891541,0.000000,0.007864,-0.002710,0.038716,-0.248817,8.70e-04
67,collision,24.200334,1.000000,5.279648,8.433031,-0.410143,0.003332,-0.006304,0.008865,-0.247947,8.99e-12
