n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,collision,0.646655,1.000000,1.116763,0.148099,-0.410462,0.046355,0.001801,-0.026653,-0.247837,8.65e-13
2,pr = 0,1.220526,1.100838,2.222872,1.454808,0.000000,0.035922,0.006599,-0.032811,-0.248841,1.00e-03
3,collision,1.867544,1.000000,3.046900,4.028675,-0.410619,0.025922,0.009877,-0.009473,-0.247837,1.05e-12
4,beta = 0,2.098293,1.049097,3.241811,4.864016,0.280393,0.023774,0.010080,0.000000,-0.248269,4.31e-04
5,pr = 0,2.516703,1.100760,3.660663,6.996697,-0.000000,0.021201,0.008741,0.026247,-0.248884,1.05e-03
6,collision,3.127871,1.000000,4.234121,8.931985,-0.410327,0.022152,0.003091,0.044993,-0.247837,1.58e-12
7,pphi = 0,3.422301,1.071805,4.521494,9.122721,0.205207,0.022712,0.000000,0.040788,-0.248591,7.54e-04
8,pr = 0,3.702641,1.100861,4.838207,8.883527,0.000000,0.022084,-0.002629,0.028307,-0.248848,1.01e-03
9,beta = 0,4.124898,1.030781,5.279636,7.925070,-0.331636,0.016746,-0.004338,0.000000,-0.248170,3.32e-04
10,collision,4.349948,1.000000,5.354665,7.714447,-0.410365,0.014792,-0.004275,-0.005645,-0.247837,1.77e-12
11,pr = 0,4.935730,1.100657,5.562255,6.761583,0.000000,0.000253,-0.001579,-0.027722,-0.248999,1.16e-03
12,ptheta = 0,4.935730,1.100794,5.562640,6.752663,-0.006042,0.000000,-0.001518,-0.027888,-0.248888,1.05e-03
13,pphi = 0,5.235846,1.085844,5.534792,6.652155,-0.150604,-0.006127,0.000000,-0.028911,-0.247986,1.49e-04
14,collision,5.578052,1.000000,5.352252,6.863191,-0.410319,-0.016096,0.002319,-0.020438,-0.247837,2.00e-12
15,beta = 0,5.946124,1.089851,4.980120,7.474893,0.127579,-0.024460,0.003410,0.000000,-0.248323,4.86e-04
16,pr = 0,6.244449,1.101264,4.751953,7.825926,0.000000,-0.027001,0.003121,0.012111,-0.248566,7.29e-04
17,pphi = 0,6.642938,1.029611,4.115306,8.311299,-0.334327,-0.029280,0.000000,0.037275,-0.248300,4.62e-04
18,collision,6.847358,1.000000,3.982120,8.297057,-0.410340,-0.029164,-0.000996,0.040517,-0.247837,2.64e-12
19,pr = 0,7.490316,1.100643,3.231427,6.981237,-0.000000,-0.026824,-0.007136,0.037225,-0.248977,1.14e-03
20,collision,8.104341,1.000000,2.519000,4.205255,-0.410664,-0.027270,-0.010499,0.007438,-0.247837,3.12e-12
21,beta = 0,8.282619,1.039278,2.347981,3.522465,0.308252,-0.028209,-0.010612,0.000000,-0.248322,4.85e-04
22,pr = 0,8.679121,1.100776,1.717719,1.091366,0.000000,-0.033392,-0.009137,-0.025925,-0.248863,1.03e-03
23,phi = 0,8.980052,1.083238,1.331976,0.000000,-0.159096,-0.037241,-0.007348,-0.034873,-0.248516,6.79e-04
24,collision,9.325501,1.000000,0.695910,-1.020121,-0.410465,-0.043265,-0.004120,-0.036024,-0.247837,3.32e-12
25,theta = 0,9.694010,1.080956,0.000000,-1.456210,0.168304,-0.047617,-0.001473,-0.025416,-0.248680,8.43e-04
26,pr = 0,9.992268,1.101265,-0.561716,-1.568738,0.000000,-0.049190,-0.000277,-0.012674,-0.248549,7.12e-04
27,pphi = 0,9.992268,1.096860,-0.836754,-1.576648,-0.080126,-0.049340,0.000000,-0.005611,-0.248349,5.12e-04
28,beta = 0,10.154195,1.085327,-1.049989,-1.575033,-0.143882,-0.049077,0.000028,-0.000000,-0.249327,1.49e-03
29,pphi = 0,10.280562,1.070691,-1.275560,-1.572305,-0.212037,-0.048682,0.000000,0.005954,-0.248004,1.67e-04
30,collision,10.594613,1.000000,-1.859075,-1.619406,-0.410459,-0.045883,-0.000923,0.020411,-0.247837,3.96e-12
31,pr = 0,11.253502,1.101031,-2.946965,-2.549374,0.000000,-0.034820,-0.005206,0.032673,-0.248719,8.82e-04
