n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,beta = 0,2.507203,1.558117,73.595376,133.116327,-0.110213,-0.214899,0.063785,0.000189,-0.013122,4.68e-04
2,pphi = 0,4.196751,1.274029,65.209553,172.430459,-0.256114,-0.118342,0.000000,1.046331,-0.012767,1.13e-04
3,ptheta = 0,4.719046,1.092175,63.745343,161.838011,-0.356995,0.000000,-0.065216,0.919843,-0.012668,1.46e-05
4,collision,4.990787,1.000000,64.052031,151.064421,-0.439812,0.049398,-0.096615,0.719683,-0.012654,1.96e-12
5,beta = 0,5.631904,1.176782,65.868926,114.011300,0.231317,0.066134,-0.129013,0.000017,-0.013763,1.11e-03
6,ptheta = 0,6.022036,1.251275,66.509339,82.809106,0.117109,0.000000,-0.115579,-0.570755,-0.013342,6.88e-04
7,pr = 0,7.033542,1.296894,62.744968,37.769611,0.000000,-0.222444,-0.036353,-1.206382,-0.013441,7.87e-04
8,pphi = 0,7.569366,1.292954,59.191628,33.497713,-0.020656,-0.312413,0.000000,-1.146211,-0.013056,4.02e-04
9,beta = 0,8.663384,1.208182,41.107292,64.696759,-0.161424,-0.535055,0.078200,0.000320,-0.013711,1.06e-03
10,pphi = 0,9.303165,1.019243,23.500544,87.450863,-0.360822,-0.464425,0.000000,0.902063,-0.014264,1.61e-03
11,collision,9.548878,1.000000,22.118447,87.545160,-0.378499,-0.448212,-0.012299,0.941425,-0.012654,4.57e-13
12,pr = 0,10.685644,1.225298,6.531720,13.541129,0.000000,-0.232850,-0.172349,0.065151,-0.013356,7.02e-04
13,phi = 0,10.876046,1.220200,5.293236,0.000000,-0.056565,-0.237304,-0.170620,-0.138675,-0.015070,2.42e-03
14,beta = 0,10.876046,1.224444,6.135797,9.212767,-0.018036,-0.233547,-0.172305,0.000004,-0.014000,1.35e-03
15,theta = 0,11.394452,1.144508,0.000000,-43.465552,-0.248344,-0.306800,-0.126460,-0.758617,-0.014646,1.99e-03
16,collision,11.921582,1.000000,-8.157474,-65.376530,-0.405837,-0.442159,-0.033985,-0.927111,-0.012654,6.88e-13
17,pphi = 0,12.179154,1.054495,-11.805124,-66.658579,0.355090,-0.489932,0.000000,-0.853249,-0.012990,3.36e-04
18,beta = 0,12.842075,1.244631,-29.428015,-45.187060,0.162974,-0.566067,0.072707,-0.000131,-0.013317,6.63e-04
19,pphi = 0,14.135955,1.333321,-47.786236,-16.901067,0.026235,-0.382326,0.000000,1.042779,-0.012901,2.47e-04
20,pr = 0,14.382772,1.339266,-52.578858,-22.114307,0.000000,-0.290395,-0.041035,1.110520,-0.012817,1.63e-04
21,beta = 0,15.945781,1.212184,-59.602246,-100.043604,-0.235691,-0.033009,-0.128306,-0.000004,-0.013964,1.31e-03
