n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,ptheta = 0,0.688821,1.476083,80.226985,82.220102,-0.070480,0.000000,0.018419,-1.204252,-0.015179,3.40e-04
2,beta = 0,2.080974,1.268573,74.107331,134.462036,-0.226776,-0.221367,0.082240,0.000236,-0.015601,7.63e-04
3,collision,3.065852,1.000000,66.481570,166.208755,-0.441509,-0.153877,0.028315,0.885984,-0.014838,6.91e-13
4,pphi = 0,3.315933,1.079840,65.179856,167.589069,0.383992,-0.103599,0.000000,0.963029,-0.015124,2.86e-04
5,ptheta = 0,3.979942,1.267388,64.009945,156.593445,0.271984,0.000000,-0.059913,0.817849,-0.015345,5.07e-04
6,beta = 0,5.027954,1.453960,64.765739,111.458641,0.126080,0.026625,-0.093618,0.000002,-0.015467,6.29e-04
7,ptheta = 0,5.335451,1.490942,64.904100,92.110446,0.079314,0.000000,-0.089523,-0.343234,-0.015542,7.04e-04
8,pr = 0,6.345595,1.522829,63.834074,53.880359,0.000000,-0.105031,-0.056794,-0.967876,-0.015169,3.30e-04
9,pphi = 0,7.098097,1.496197,59.256986,36.491697,-0.048078,-0.251818,0.000000,-1.096375,-0.015042,2.04e-04
10,beta = 0,8.716106,1.349912,44.314148,70.357231,-0.178186,-0.445837,0.065780,0.000398,-0.015845,1.01e-03
11,pphi = 0,9.494406,1.111887,29.456610,94.181251,-0.363738,-0.393240,0.000000,0.854438,-0.015375,5.37e-04
12,collision,9.882812,1.000000,24.390766,90.217370,-0.459121,-0.319739,-0.056139,0.925947,-0.014838,7.12e-13
13,beta = 0,10.991018,1.248945,15.145541,22.853301,0.094864,-0.190385,-0.164154,0.000006,-0.015812,9.73e-04
14,phi = 0,11.183767,1.260606,13.366974,0.000000,0.005700,-0.209019,-0.156765,-0.351556,-0.016416,1.58e-03
15,pr = 0,11.183767,1.260428,13.234095,-1.524207,0.000000,-0.211180,-0.155632,-0.374631,-0.016702,1.86e-03
16,theta = 0,12.117517,1.117010,0.000000,-58.353566,-0.241402,-0.450273,-0.005747,-1.018462,-0.014937,9.92e-05
17,pphi = 0,12.291865,1.109875,-0.624980,-58.199106,-0.247528,-0.458802,0.000000,-0.999404,-0.015772,9.34e-04
18,collision,12.712782,1.000000,-10.457344,-50.169680,-0.363001,-0.568458,0.076412,-0.601087,-0.014838,1.27e-12
19,beta = 0,13.136994,1.095419,-20.764941,-31.510249,0.213622,-0.593279,0.104724,-0.000182,-0.017027,2.19e-03
20,phi = 0,13.798218,1.173054,-36.876655,0.000000,0.043842,-0.441360,0.037934,1.002471,-0.016018,1.18e-03
21,pphi = 0,14.162391,1.180950,-41.085111,2.944924,0.019107,-0.366276,0.000000,1.179577,-0.015176,3.37e-04
22,phi = 0,14.370935,1.183000,-44.328439,0.000000,-0.000131,-0.292637,-0.037188,1.228013,-0.016363,1.53e-03
23,pr = 0,14.370935,1.183003,-44.310689,0.036732,0.000000,-0.293099,-0.036958,1.228100,-0.016349,1.51e-03
24,ptheta = 0,15.237189,1.103588,-50.296854,-60.163717,-0.225079,0.000000,-0.162496,0.369816,-0.015077,2.39e-04
25,beta = 0,15.515196,1.041948,-50.030839,-80.848349,-0.344260,0.041587,-0.169566,-0.000004,-0.016595,1.76e-03
26,collision,15.761802,1.000000,-49.738988,-91.908715,-0.419848,0.055105,-0.167662,-0.202674,-0.014838,4.17e-13
27,ptheta = 0,16.307244,1.149115,-48.685474,-135.365890,0.182505,0.000000,-0.108707,-0.995661,-0.015019,1.81e-04
28,pphi = 0,17.144274,1.250970,-51.495164,-159.539020,0.094282,-0.180789,0.000000,-1.324625,-0.015624,7.86e-04
29,pr = 0,18.124284,1.306318,-60.589555,-130.573244,0.000000,-0.322103,0.089993,-0.495871,-0.015437,5.99e-04
30,beta = 0,18.581576,1.295294,-64.497172,-110.868784,-0.059279,-0.314986,0.098053,-0.000440,-0.016272,1.43e-03
31,ptheta = 0,19.815644,1.082180,-73.886697,-62.822573,-0.251767,0.000000,-0.000102,1.239986,-0.015701,8.62e-04
32,pphi = 0,19.815644,1.082367,-73.886268,-62.824377,-0.251671,-0.000291,0.000000,1.239935,-0.015707,8.69e-04
33,collision,20.268150,1.000000,-72.909113,-66.430215,-0.300790,0.131675,-0.046080,1.132548,-0.014838,1.21e-12
34,beta = 0,21.161774,1.159335,-62.848301,-107.151872,0.104479,0.364266,-0.113796,-0.000546,-0.016771,1.93e-03
35,pr = 0,21.530161,1.181947,-55.886772,-134.776864,0.000000,0.359077,-0.091519,-0.741031,-0.015794,9.56e-04
36,pphi = 0,22.347162,1.151834,-47.590155,-153.809948,-0.074670,0.213557,0.000000,-1.353055,-0.016254,1.42e-03
37,ptheta = 0,22.944866,1.069753,-44.078333,-126.539094,-0.180354,0.000000,0.132241,-0.988310,-0.015851,1.01e-03
38,collision,23.373648,1.000000,-44.553840,-100.499634,-0.321952,-0.056082,0.179806,-0.518991,-0.014838,4.76e-13
39,beta = 0,23.694569,1.059327,-45.342299,-72.182479,0.152687,-0.048093,0.194947,-0.000005,-0.018175,3.34e-03
40,pr = 0,23.998192,1.079323,-45.639967,-42.500030,0.000000,0.011985,0.180089,0.527446,-0.017663,2.82e-03
41,ptheta = 0,23.998192,1.079668,-45.670739,-46.521941,0.019111,0.000000,0.184394,0.458223,-0.016273,1.44e-03
42,phi = 0,24.483479,1.022948,-42.665439,0.000000,-0.189862,0.218410,0.088190,1.176475,-0.017157,2.32e-03
43,collision,24.768977,1.000000,-41.146334,5.242548,-0.215859,0.273410,0.060372,1.221537,-0.014838,1.77e-12
44,pphi = 0,25.170982,1.048206,-36.620447,9.350998,0.173973,0.388786,-0.000000,1.158148,-0.015464,6.26e-04
45,phi = 0,25.519446,1.102816,-27.579794,0.000000,0.099814,0.534852,-0.075815,0.736821,-0.017289,2.45e-03
46,beta = 0,25.852375,1.120328,-16.076801,-24.279758,-0.029016,0.616560,-0.111839,-0.000055,-0.015736,8.98e-04
47,pr = 0,25.852375,1.120748,-18.478358,-18.809523,0.000000,0.607985,-0.109271,0.159778,-0.017947,3.11e-03
48,theta = 0,26.481180,1.049953,-0.000000,-52.918890,-0.206130,0.525530,-0.042602,-0.923609,-0.018056,3.22e-03
49,pphi = 0,26.752628,1.012261,4.519856,-55.461970,-0.247232,0.460974,0.000000,-1.086385,-0.015055,2.17e-04
50,collision,26.791406,1.000000,5.761308,-55.298503,-0.258898,0.439309,0.014099,-1.116099,-0.014838,1.61e-12
51,pr = 0,27.592367,1.119418,17.180604,-4.040955,0.000000,0.158088,0.186437,-0.523762,-0.015163,3.24e-04
52,phi = 0,27.757858,1.118043,17.424463,0.000000,-0.020155,0.151233,0.189729,-0.459770,-0.017091,2.25e-03
53,beta = 0,27.923349,1.094318,18.955470,28.700195,-0.170782,0.117484,0.202766,0.000007,-0.018171,3.33e-03
54,collision,28.379298,1.000000,21.030907,66.146170,-0.408959,0.137306,0.175527,0.597485,-0.014838,3.60e-12
55,pphi = 0,29.412523,1.220275,32.212480,112.935603,0.138307,0.377335,0.000000,1.103706,-0.015901,1.06e-03
56,beta = 0,30.489559,1.297908,49.039590,79.004245,-0.007061,0.462794,-0.084510,0.000406,-0.016029,1.19e-03
57,pr = 0,30.489559,1.297874,48.369704,81.055550,0.000000,0.465329,-0.084191,0.058037,-0.016308,1.47e-03
58,pphi = 0,31.822766,1.187724,64.630519,41.694691,-0.155958,0.212927,0.000000,-1.212200,-0.015243,4.05e-04
59,ptheta = 0,32.366317,1.071820,67.584042,55.543433,-0.231294,0.000000,0.080629,-1.091149,-0.015604,7.66e-04
60,collision,32.764024,1.000000,66.809640,71.004149,-0.310586,-0.115195,0.120342,-0.789158,-0.014838,3.60e-12
61,beta = 0,33.345936,1.095126,62.565905,106.503001,0.128993,-0.237359,0.150799,0.000194,-0.016841,2.00e-03
62,pr = 0,33.719428,1.117573,58.402764,136.823728,0.000000,-0.235482,0.131185,0.686191,-0.016501,1.66e-03
63,ptheta = 0,34.493376,1.052151,53.164138,169.840955,-0.124308,0.000000,-0.004803,1.447821,-0.017463,2.62e-03
64,pphi = 0,34.493376,1.055058,53.165435,169.895626,-0.122747,-0.009036,0.000000,1.448730,-0.017340,2.50e-03
65,collision,34.993536,1.000000,54.577902,160.970292,-0.166116,0.147799,-0.085107,1.244165,-0.014838,1.67e-12
66,pr = 0,35.576414,1.045132,60.404022,124.030644,0.000000,0.256410,-0.160981,0.388668,-0.018123,3.29e-03
67,beta = 0,35.732127,1.037720,62.802644,107.035266,-0.084291,0.245993,-0.167531,0.000288,-0.018241,3.40e-03
68,collision,36.228032,1.000000,65.971427,82.361735,-0.214048,0.179615,-0.154462,-0.556547,-0.014838,2.86e-12
69,ptheta = 0,36.672318,1.058289,68.099405,51.260269,0.079321,0.000000,-0.094031,-1.187508,-0.015251,4.13e-04
70,pphi = 0,37.271094,1.085445,64.517709,35.153259,0.022639,-0.240138,0.000000,-1.321865,-0.015313,4.75e-04
71,pr = 0,37.655651,1.088606,60.741869,38.420304,0.000000,-0.343076,0.041268,-1.118250,-0.015837,9.99e-04
72,beta = 0,38.297186,1.041920,44.953508,71.521755,-0.169592,-0.552499,0.109736,0.000705,-0.017908,3.07e-03
73,collision,38.600508,1.000000,38.717375,84.085926,-0.255770,-0.564144,0.100227,0.410614,-0.014838,6.50e-12
74,pphi = 0,39.160274,1.093066,24.146613,101.067622,0.114994,-0.441386,0.000000,1.122020,-0.015414,5.76e-04
75,pr = 0,39.864324,1.135943,13.962521,75.229333,0.000000,-0.251918,-0.132773,0.945625,-0.017416,2.58e-03
76,beta = 0,40.499650,1.051908,8.338239,12.529817,-0.324005,-0.165911,-0.201019,0.000005,-0.017144,2.31e-03
77,phi = 0,40.703178,1.013458,7.373666,0.000000,-0.413350,-0.172691,-0.198738,-0.193310,-0.014888,4.93e-05
78,collision,40.734869,1.000000,7.062577,-3.573739,-0.442142,-0.176981,-0.196517,-0.247506,-0.014838,8.71e-12
79,theta = 0,41.397637,1.152527,-0.000000,-57.061295,0.134275,-0.322526,-0.104128,-0.995907,-0.016007,1.17e-03
80,pphi = 0,42.010212,1.202480,-9.674824,-74.059594,0.048992,-0.475801,0.000000,-1.038691,-0.016746,1.91e-03
81,pr = 0,42.435144,1.212310,-17.303497,-67.887945,0.000000,-0.550674,0.054342,-0.728341,-0.016976,2.14e-03
