n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,ptheta = 0,0.688920,1.477222,80.230138,82.272233,-0.066805,0.000000,0.018584,-1.203499,-0.015393,3.57e-04
2,beta = 0,2.087984,1.275738,74.171333,134.630289,-0.221488,-0.219855,0.081989,0.000231,-0.015790,7.54e-04
3,collision,3.092405,1.000000,66.435874,167.037619,-0.439772,-0.146540,0.025185,0.902327,-0.015036,6.98e-13
4,pphi = 0,3.272060,1.069914,65.319521,168.187508,0.388899,-0.101532,0.000000,0.967841,-0.015113,7.72e-05
5,ptheta = 0,3.901381,1.249407,64.234246,158.043698,0.280097,0.000000,-0.058272,0.834264,-0.015648,6.12e-04
6,beta = 0,4.904302,1.442823,65.099969,112.227563,0.127788,0.030187,-0.094150,0.000005,-0.015972,9.37e-04
7,ptheta = 0,5.210207,1.484827,65.302818,90.409816,0.074183,0.000000,-0.089556,-0.388961,-0.015298,2.63e-04
8,pr = 0,6.181029,1.511767,64.241160,54.783716,0.000000,-0.103251,-0.056862,-0.968237,-0.015720,6.84e-04
9,pphi = 0,7.224569,1.485102,59.683969,37.656949,-0.048926,-0.251117,0.000000,-1.091890,-0.015653,6.17e-04
10,beta = 0,8.569854,1.339396,44.711344,71.063694,-0.180246,-0.447846,0.066458,0.000306,-0.015775,7.39e-04
11,pphi = 0,9.505086,1.101878,29.773915,94.631890,-0.368780,-0.394806,0.000000,0.853375,-0.015698,6.62e-04
12,collision,9.852526,1.000000,25.066922,91.397196,-0.455998,-0.327715,-0.051358,0.927945,-0.015036,1.00e-12
13,beta = 0,10.931168,1.252128,15.369453,23.195765,0.089458,-0.194549,-0.162511,0.000014,-0.017143,2.11e-03
14,phi = 0,11.141894,1.262782,13.519937,0.000000,-0.000459,-0.213482,-0.155063,-0.355617,-0.017452,2.42e-03
15,pr = 0,11.141894,1.262779,13.530246,0.121742,-0.000000,-0.213333,-0.155138,-0.353766,-0.017457,2.42e-03
16,theta = 0,12.122394,1.114020,0.000000,-57.634379,-0.248076,-0.453791,-0.004818,-1.005910,-0.015215,1.79e-04
17,pphi = 0,12.280957,1.107939,-0.522195,-57.550247,-0.253267,-0.460958,0.000000,-0.990770,-0.015697,6.62e-04
18,collision,12.703122,1.000000,-10.045099,-50.019888,-0.366093,-0.567186,0.073899,-0.609353,-0.015036,1.72e-12
19,beta = 0,13.184895,1.099143,-20.600680,-31.247483,0.213596,-0.595015,0.104129,-0.000045,-0.015535,4.99e-04
20,phi = 0,13.868479,1.177570,-36.767273,0.000000,0.045042,-0.441927,0.036517,0.999255,-0.016326,1.29e-03
21,pphi = 0,14.055794,1.185446,-40.827150,2.574453,0.021253,-0.369644,0.000000,1.165287,-0.016222,1.19e-03
22,phi = 0,14.477768,1.188573,-44.348988,0.000000,0.000855,-0.292635,-0.038930,1.228655,-0.015126,9.03e-05
23,pr = 0,14.477768,1.188491,-44.440469,-0.276226,0.000000,-0.290044,-0.040201,1.226692,-0.015406,3.71e-04
24,ptheta = 0,15.324111,1.101862,-50.283913,-63.189962,-0.237637,0.000000,-0.162367,0.316569,-0.016548,1.51e-03
25,beta = 0,15.464986,1.049545,-50.123917,-81.024485,-0.338129,0.036028,-0.168729,-0.000000,-0.015326,2.91e-04
26,collision,15.731100,1.000000,-49.814951,-93.596834,-0.425392,0.049313,-0.165322,-0.229634,-0.015036,4.21e-13
27,ptheta = 0,16.316636,1.143412,-48.980608,-133.009868,0.204418,0.000000,-0.111623,-0.944910,-0.015694,6.59e-04
28,pphi = 0,17.191098,1.262404,-51.947647,-159.046305,0.103740,-0.183564,0.000000,-1.300786,-0.016371,1.34e-03
29,pr = 0,18.176819,1.328399,-61.679468,-127.042696,0.000000,-0.321087,0.089731,-0.392838,-0.015543,5.07e-04
30,beta = 0,18.641437,1.321616,-64.728537,-111.386939,-0.045481,-0.312981,0.094795,-0.000240,-0.015787,7.51e-04
31,ptheta = 0,19.970264,1.118288,-74.133888,-63.089819,-0.227819,0.000000,-0.003000,1.246664,-0.016000,9.65e-04
32,pphi = 0,19.970264,1.123723,-74.146595,-62.996394,-0.225130,-0.008547,0.000000,1.248879,-0.015740,7.05e-04
33,collision,20.545465,1.000000,-72.040389,-71.733079,-0.303278,0.188351,-0.068071,1.000994,-0.015036,7.22e-13
34,beta = 0,21.228279,1.131208,-63.015061,-107.526000,0.123540,0.368113,-0.117232,-0.000575,-0.017147,2.11e-03
35,pr = 0,21.767624,1.160323,-54.759075,-138.864539,0.000000,0.351183,-0.085794,-0.852028,-0.016714,1.68e-03
36,pphi = 0,22.372644,1.138659,-47.507943,-154.048707,-0.062336,0.212280,0.000000,-1.359869,-0.017057,2.02e-03
37,ptheta = 0,22.972949,1.070814,-44.036623,-128.535832,-0.158662,0.000000,0.130371,-1.024459,-0.015059,2.39e-05
38,collision,23.523851,1.000000,-44.632330,-100.114254,-0.310944,-0.061169,0.182015,-0.509809,-0.015036,5.01e-13
39,beta = 0,23.841402,1.055182,-45.461215,-72.397402,0.145368,-0.052556,0.196386,-0.000006,-0.018574,3.54e-03
40,pr = 0,24.144457,1.073346,-45.832379,-44.552583,0.000000,0.002354,0.183489,0.497709,-0.017270,2.23e-03
41,ptheta = 0,24.144457,1.073501,-45.837604,-45.322090,0.003697,0.000000,0.184342,0.484444,-0.016928,1.89e-03
42,phi = 0,24.620879,1.010149,-42.802098,0.000000,-0.204187,0.221420,0.086372,1.180682,-0.017266,2.23e-03
43,collision,24.896738,1.000000,-42.197893,2.610897,-0.216751,0.245620,0.074312,1.207688,-0.015036,1.85e-12
44,pphi = 0,25.285655,1.058781,-36.744308,8.734182,0.163556,0.388514,0.000000,1.151020,-0.017199,2.16e-03
45,phi = 0,25.655187,1.109684,-28.030894,0.000000,0.093414,0.530160,-0.073403,0.749399,-0.017698,2.66e-03
46,pr = 0,25.969060,1.126607,-19.328335,-17.809145,0.000000,0.604398,-0.107794,0.200125,-0.016870,1.83e-03
47,beta = 0,26.125996,1.124315,-16.312148,-24.646337,-0.036197,0.613108,-0.109786,-0.000165,-0.017889,2.85e-03
48,theta = 0,26.792479,1.049167,0.000000,-53.717772,-0.216100,0.522712,-0.040488,-0.937552,-0.015146,1.11e-04
49,pphi = 0,26.792479,1.012280,4.136980,-55.482563,-0.254133,0.461241,0.000000,-1.076706,-0.015998,9.62e-04
50,collision,27.091999,1.000000,5.371004,-55.430767,-0.265968,0.440321,0.013655,-1.108165,-0.015036,2.60e-13
51,phi = 0,27.992609,1.122892,17.107772,0.000000,-0.015211,0.154440,0.188181,-0.451283,-0.018237,3.20e-03
52,pr = 0,27.992609,1.122981,16.896488,-3.158272,0.000000,0.160585,0.185036,-0.500748,-0.018413,3.38e-03
53,beta = 0,28.325425,1.102224,18.675599,28.268387,-0.161083,0.120775,0.201562,0.000004,-0.017050,2.01e-03
54,collision,28.724611,1.000000,21.006248,68.285662,-0.412956,0.146517,0.169688,0.635495,-0.015036,2.02e-12
55,pphi = 0,29.819272,1.225431,32.083220,111.528709,0.153036,0.378276,0.000000,1.082839,-0.016050,1.01e-03
56,beta = 0,30.902334,1.318604,48.640684,78.263837,0.009030,0.459438,-0.081621,0.000501,-0.016432,1.40e-03
57,pr = 0,30.902334,1.318806,49.509461,75.551530,0.000000,0.454816,-0.081342,-0.075259,-0.016493,1.46e-03
58,pphi = 0,32.145780,1.227996,64.062372,41.234069,-0.132510,0.218630,0.000000,-1.197629,-0.016537,1.50e-03
59,ptheta = 0,32.744003,1.112057,67.393530,57.094354,-0.209235,0.000000,0.082834,-1.056136,-0.015470,4.34e-04
60,collision,33.334195,1.000000,65.683918,83.420180,-0.344971,-0.157705,0.134185,-0.526379,-0.015036,1.20e-12
61,beta = 0,33.731112,1.077485,62.713936,106.831604,0.211988,-0.225550,0.147505,0.000183,-0.016959,1.92e-03
62,pr = 0,34.434372,1.142272,55.441086,159.792268,0.000000,-0.151220,0.080415,1.193371,-0.016677,1.64e-03
63,ptheta = 0,35.050510,1.130055,53.642247,171.867702,-0.039331,0.000000,-0.001377,1.466772,-0.016405,1.37e-03
64,pphi = 0,35.050510,1.130401,53.635783,171.917197,-0.038955,-0.002617,0.000000,1.467859,-0.016234,1.20e-03
65,collision,36.226049,1.000000,62.328395,114.400563,-0.295110,0.242905,-0.157161,0.147228,-0.015036,2.40e-12
66,beta = 0,36.308093,1.019137,63.265653,108.056319,0.256340,0.234216,-0.158097,0.000032,-0.015370,3.34e-04
67,ptheta = 0,37.127385,1.100644,68.175548,51.507251,0.012506,0.000000,-0.088304,-1.186403,-0.016685,1.65e-03
68,pr = 0,37.322399,1.101709,68.186432,47.294436,0.000000,-0.030631,-0.077015,-1.260389,-0.015230,1.95e-04
69,pphi = 0,37.761807,1.089629,64.919610,36.153977,-0.040535,-0.226224,0.000000,-1.320481,-0.017216,2.18e-03
70,collision,38.727577,1.000000,47.130238,68.111397,-0.226395,-0.545583,0.114879,-0.127885,-0.015036,4.23e-12
71,beta = 0,38.843000,1.012250,45.269328,72.067003,0.199219,-0.555583,0.115303,0.000289,-0.016413,1.38e-03
72,pr = 0,39.594219,1.067449,25.967864,103.620671,0.000000,-0.458760,0.017706,1.116427,-0.017379,2.34e-03
73,pphi = 0,39.594219,1.067142,24.236013,104.130261,-0.009900,-0.433511,0.000000,1.173021,-0.016748,1.71e-03
74,collision,40.519218,1.000000,12.259244,60.223870,-0.235368,-0.155627,-0.194703,0.728920,-0.015036,8.59e-13
75,beta = 0,40.883881,1.034678,9.864842,14.834124,-0.048338,-0.109560,-0.234465,0.000001,-0.015954,9.18e-04
76,pr = 0,40.883881,1.034449,10.202276,22.545717,0.000000,-0.110781,-0.232158,0.125691,-0.019995,4.96e-03
77,phi = 0,41.030725,1.022451,9.164315,0.000000,-0.143904,-0.121634,-0.229189,-0.240436,-0.019920,4.88e-03
78,collision,41.315292,1.000000,8.277855,-15.967815,-0.249793,-0.145180,-0.216397,-0.495784,-0.015036,1.24e-12
79,pr = 0,41.916796,1.048937,1.900721,-63.127317,0.000000,-0.327736,-0.099893,-1.151545,-0.018820,3.78e-03
80,theta = 0,42.105016,1.048127,0.000000,-68.768445,-0.023844,-0.370708,-0.071409,-1.200236,-0.016508,1.47e-03
81,pphi = 0,42.249222,1.036322,-5.882340,-74.010722,-0.064202,-0.476787,0.000000,-1.137596,-0.017331,2.30e-03
82,collision,42.826044,1.000000,-16.717402,-64.560289,-0.152427,-0.603851,0.090372,-0.685957,-0.015036,4.67e-12
83,beta = 0,43.161681,1.027188,-28.167083,-43.158331,0.009334,-0.629466,0.124303,-0.000054,-0.015621,5.85e-04
84,pr = 0,43.302075,1.027013,-28.878719,-41.683030,0.000000,-0.626394,0.123813,0.045607,-0.016569,1.53e-03
85,collision,43.723258,1.000000,-40.525241,-18.919664,-0.143341,-0.519341,0.084295,0.781008,-0.015036,5.07e-12
86,pphi = 0,44.154525,1.039717,-49.926756,-9.341836,0.070291,-0.337242,0.000000,1.244582,-0.016099,1.06e-03
87,pr = 0,44.689630,1.062086,-56.193047,-26.841145,0.000000,-0.101207,-0.107802,1.153670,-0.015625,5.89e-04
88,ptheta = 0,45.089217,1.053211,-56.784609,-45.354138,-0.072285,0.000000,-0.148141,0.851668,-0.017201,2.17e-03
89,collision,45.509941,1.000000,-55.552263,-80.087157,-0.252456,0.123652,-0.186575,0.201663,-0.015036,8.43e-12
90,beta = 0,45.612494,1.020623,-54.843296,-90.215973,0.191370,0.142755,-0.188593,-0.000008,-0.015477,4.41e-04
91,pr = 0,46.045306,1.051710,-52.001184,-127.227528,0.000000,0.135056,-0.160147,-0.743636,-0.017673,2.64e-03
