n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,pr = 0,0.310000,1.500213,80.511559,80.635960,0.000000,0.109665,0.008446,-1.246031,-0.013352,2.64e-04
2,ptheta = 0,1.023729,1.490753,81.551545,92.291288,-0.027115,0.000000,0.044614,-1.094592,-0.013477,3.89e-04
3,beta = 0,2.284824,1.388312,78.448591,146.215637,-0.146417,-0.144567,0.085583,0.000009,-0.013162,7.44e-05
4,phi = 0,3.060819,1.258700,75.427432,0.000000,-0.245741,-0.121385,0.067229,-2.407782,0.125146,1.38e-01
5,beta = 0,3.060819,1.282053,75.846782,139.084812,-0.230380,-0.131747,0.072643,0.000030,-0.027689,1.46e-02
6,ptheta = 0,3.598855,1.070289,73.631928,-168.081718,-0.359331,0.000000,0.010205,-5.258376,-0.013468,3.80e-04
7,pphi = 0,3.736982,1.042499,73.686974,-167.889920,-0.376996,0.022642,0.000000,-5.257542,-0.013530,4.42e-04
8,collision,3.997887,1.000000,73.891058,-168.203055,-0.405327,0.058271,-0.016038,-5.272343,-0.013088,3.44e-13
9,phi = 0,4.551391,1.160903,76.626546,0.000000,0.292765,0.168532,-0.067374,-2.464335,0.165520,1.79e-01
10,beta = 0,4.551391,1.181328,77.128640,142.570127,0.277884,0.178470,-0.072363,0.000040,-0.032157,1.91e-02
11,beta = 0,5.199699,1.296948,80.780627,152.803265,0.182785,0.195718,-0.086489,0.000127,-0.013792,7.04e-04
12,ptheta = 0,6.584758,1.443633,86.124300,97.042848,0.042063,0.000000,-0.027597,-1.245558,-0.013129,4.12e-05
13,pphi = 0,7.252108,1.460847,85.464452,93.334124,0.025572,-0.083691,0.000000,-1.276104,-0.013704,6.16e-04
14,pr = 0,7.934253,1.470918,82.807012,100.759677,0.000000,-0.192671,0.035543,-1.010218,-0.013596,5.08e-04
15,beta = 0,9.184234,1.430369,74.882664,136.525350,-0.082265,-0.307802,0.066600,0.000430,-0.013777,6.89e-04
16,pphi = 0,10.465542,1.231758,62.987442,170.797145,-0.214679,-0.206693,0.000000,1.105942,-0.013745,6.57e-04
17,collision,11.376584,1.000000,58.899012,146.067766,-0.382854,-0.010141,-0.113677,0.829309,-0.013088,1.48e-12
18,ptheta = 0,11.423441,1.017226,58.886213,142.955519,0.362027,0.000000,-0.120928,0.775461,-0.013097,9.23e-06
19,beta = 0,12.044473,1.145437,59.417920,99.651134,0.144339,0.016016,-0.156175,0.000001,-0.015349,2.26e-03
20,ptheta = 0,12.234696,1.161629,59.479551,88.309254,0.096849,0.000000,-0.154986,-0.200240,-0.013986,8.98e-04
21,pr = 0,12.424920,1.175270,59.085734,62.511361,0.000000,-0.065047,-0.137547,-0.635913,-0.014440,1.35e-03
22,pphi = 0,13.421274,1.073365,48.889308,17.580410,-0.174473,-0.399836,0.000000,-1.066732,-0.014054,9.66e-04
23,collision,14.013988,1.000000,40.008174,23.925360,-0.253301,-0.546916,0.064675,-0.678047,-0.013088,2.87e-12
24,beta = 0,14.480793,1.068937,27.886126,42.728903,0.116547,-0.641129,0.096686,0.000401,-0.016120,3.03e-03
25,pr = 0,14.780389,1.090030,16.182130,61.449190,0.000000,-0.621639,0.067664,0.645970,-0.013930,8.43e-04
26,pphi = 0,15.269902,1.077163,6.365711,68.598555,-0.067865,-0.527898,0.000000,1.030445,-0.014177,1.09e-03
27,theta = 0,15.443771,1.053362,0.000000,63.538828,-0.112182,-0.432533,-0.064376,1.108962,-0.015762,2.67e-03
28,collision,15.885801,1.000000,-6.808235,42.529184,-0.221481,-0.294240,-0.154776,0.920724,-0.013088,6.53e-12
29,phi = 0,16.327267,1.038889,-11.528914,0.000000,-0.025192,-0.181143,-0.222077,0.302855,-0.017362,4.27e-03
30,pr = 0,16.327267,1.039464,-11.212949,4.185748,0.000000,-0.187092,-0.219052,0.367555,-0.016896,3.81e-03
31,beta = 0,16.467697,1.026261,-12.901051,-19.434930,-0.146820,-0.164170,-0.228681,-0.000010,-0.017526,4.44e-03
32,collision,16.751095,1.000000,-14.134598,-37.350714,-0.266957,-0.163872,-0.224037,-0.279944,-0.013088,5.84e-12
33,pr = 0,17.340169,1.048762,-18.722193,-84.093094,0.000000,-0.256252,-0.150387,-0.973076,-0.013278,1.90e-04
34,pphi = 0,17.969301,1.004140,-30.122743,-109.953884,-0.130713,-0.470821,0.000000,-1.110962,-0.013122,3.45e-05
35,collision,17.988616,1.000000,-30.966756,-109.885991,-0.136266,-0.482452,0.008233,-1.085911,-0.013088,7.25e-12
36,pr = 0,18.611472,1.039007,-46.805771,-90.838513,0.000000,-0.583008,0.098092,-0.279166,-0.016000,2.91e-03
37,beta = 0,18.768895,1.035867,-51.055835,-82.850533,-0.046522,-0.571507,0.102582,-0.000880,-0.015767,2.68e-03
38,collision,19.248492,1.000000,-61.257286,-63.786448,-0.159035,-0.470099,0.077915,0.695075,-0.013088,5.83e-12
39,pphi = 0,19.813998,1.056250,-70.926745,-52.800137,0.084500,-0.251131,0.000000,1.282156,-0.014425,1.34e-03
40,ptheta = 0,20.401176,1.094011,-74.833690,-69.448657,0.027191,0.000000,-0.090078,1.168006,-0.013838,7.51e-04
41,pr = 0,20.614774,1.095529,-74.577931,-78.186191,-0.000000,0.054437,-0.108194,1.003657,-0.015209,2.12e-03
42,beta = 0,21.178353,1.046312,-70.255266,-124.596003,-0.190852,0.214917,-0.150814,-0.000245,-0.015548,2.46e-03
43,collision,21.505933,1.000000,-67.826409,-141.857109,-0.284784,0.224649,-0.144308,-0.405170,-0.013088,1.96e-12
44,phi = 0,22.283642,1.119432,-62.232335,0.000000,0.109297,0.067348,-0.053079,1.845729,0.063317,7.64e-02
45,beta = 0,22.283642,1.113801,-62.393063,-106.109054,0.114029,0.082971,-0.060768,-0.000013,-0.126931,1.14e-01
46,ptheta = 0,22.470677,1.141932,-61.885082,173.153239,0.093617,0.000000,-0.020476,4.854454,-0.013977,8.89e-04
47,pphi = 0,22.689776,1.154977,-62.050342,172.501512,0.086406,-0.042994,0.000000,4.849434,-0.014609,1.52e-03
48,phi = 0,23.170951,1.190091,-64.236215,-0.000000,0.055276,-0.170093,0.061581,1.924197,0.073538,8.66e-02
49,beta = 0,23.170951,1.194414,-64.766579,-111.467350,0.048004,-0.187665,0.070433,-0.000120,-0.083285,7.02e-02
50,pr = 0,23.612402,1.203153,-67.654253,-159.322612,0.000000,-0.243791,0.101745,-0.717206,-0.014063,9.75e-04
51,beta = 0,24.000763,1.181530,-72.312869,-129.802697,-0.099298,-0.253986,0.119444,-0.000332,-0.014812,1.72e-03
52,collision,25.053365,1.000000,-78.706147,-81.459868,-0.310431,-0.008121,0.048482,1.142732,-0.013088,1.05e-12
53,ptheta = 0,25.106961,1.005207,-78.707012,-81.012488,0.306841,0.000000,0.045797,1.150582,-0.013125,3.69e-05
54,pphi = 0,25.514173,1.095978,-77.495061,-77.053178,0.254364,0.137415,0.000000,1.161015,-0.013659,5.71e-04
55,beta = 0,26.771726,1.302192,-64.360945,-110.549841,0.095315,0.398597,-0.076602,-0.000301,-0.013594,5.06e-04
56,pr = 0,27.505777,1.337464,-53.483430,-140.910287,0.000000,0.369588,-0.038547,-0.931929,-0.014043,9.55e-04
57,pphi = 0,28.067679,1.331608,-48.787413,-145.911742,-0.026417,0.310026,0.000000,-1.176398,-0.013703,6.15e-04
58,beta = 0,29.576109,1.110935,-37.796573,-58.992907,-0.366676,0.118561,0.154583,-0.000008,-0.013647,5.59e-04
59,collision,29.942522,1.000000,-36.018464,-37.122475,-0.530474,0.165237,0.144226,0.329397,-0.013088,7.26e-13
60,phi = 0,30.566222,1.219090,-29.598316,0.000000,0.278212,0.319770,0.077743,0.793321,-0.013335,2.47e-04
61,pphi = 0,31.425356,1.380256,-19.675130,15.444109,0.170838,0.465512,0.000000,0.789858,-0.013892,8.04e-04
62,phi = 0,32.215445,1.494177,-6.754284,0.000000,0.079296,0.555177,-0.049324,0.177032,-0.013515,4.27e-04
63,beta = 0,32.480045,1.507718,-3.893180,-5.843607,0.058660,0.558659,-0.050771,-0.000028,-0.013832,7.44e-04
64,theta = 0,32.741900,1.520330,0.000000,-13.816908,0.031408,0.554687,-0.047655,-0.241151,-0.013707,6.19e-04
65,pr = 0,33.265609,1.526360,4.889241,-22.681703,0.000000,0.535259,-0.035305,-0.523948,-0.013221,1.33e-04
66,pphi = 0,33.867461,1.513827,12.282811,-28.858875,-0.039873,0.477222,0.000000,-0.826491,-0.013495,4.07e-04
67,phi = 0,34.787626,1.418026,24.683999,0.000000,-0.140391,0.324451,0.086174,-0.656700,-0.013161,7.26e-05
68,beta = 0,35.709053,1.240861,31.705032,48.871547,-0.327797,0.237697,0.118094,0.000041,-0.013544,4.56e-04
69,collision,36.312205,1.000000,37.352816,83.172908,-0.592793,0.234955,0.090321,0.435144,-0.013088,1.80e-12
70,pphi = 0,37.701523,1.465389,49.883777,109.044771,0.262330,0.308666,0.000000,0.496981,-0.013174,8.65e-05
71,beta = 0,38.995088,1.728569,58.775200,98.307647,0.160428,0.300365,-0.020920,0.000295,-0.013214,1.26e-04
72,pphi = 0,40.895604,1.961608,67.476808,83.346672,0.080265,0.205827,0.000000,-0.601417,-0.013123,3.50e-05
73,pr = 0,44.589727,2.087626,73.247985,119.639895,0.000000,0.076079,0.035250,-0.219210,-0.013108,1.97e-05
