n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,ptheta = 0,1.011529,1.467170,81.306746,90.268527,-0.055053,0.000000,0.041348,-1.117613,-0.013820,4.55e-04
2,beta = 0,2.215997,1.320985,77.612513,143.900514,-0.189143,-0.162023,0.087258,0.000043,-0.013653,2.87e-04
3,phi = 0,3.080767,1.107569,72.983285,0.000000,-0.350910,-0.107975,0.050494,-2.295326,0.170221,1.84e-01
4,beta = 0,3.080767,1.129927,73.306481,132.353414,-0.335436,-0.120780,0.056965,0.000026,-0.050843,3.75e-02
5,collision,3.508185,1.000000,71.884032,-175.477725,-0.426849,-0.036295,0.015368,-5.308669,-0.013366,7.15e-13
6,ptheta = 0,3.674196,1.048740,71.791282,-175.163999,0.393149,0.000000,-0.002007,-5.299068,-0.013652,2.86e-04
7,pphi = 0,3.674196,1.043019,71.793668,-175.158873,0.396964,-0.004197,0.000000,-5.299084,-0.013662,2.96e-04
8,phi = 0,4.135273,1.194234,72.733380,0.000000,0.304427,0.092685,-0.047191,-2.284045,0.132476,1.46e-01
9,beta = 0,4.135273,1.213645,72.971740,131.483440,0.292881,0.102897,-0.052380,0.000015,-0.044339,3.10e-02
10,beta = 0,5.083850,1.403179,76.725595,141.471614,0.162558,0.140135,-0.080824,0.000099,-0.014060,6.95e-04
11,ptheta = 0,6.657331,1.532799,79.747349,88.671781,0.043902,0.000000,-0.042128,-1.067928,-0.013503,1.37e-04
12,pphi = 0,7.390809,1.558097,78.264975,77.136583,0.011671,-0.127028,0.000000,-1.196732,-0.013679,3.13e-04
13,pr = 0,7.758464,1.560513,76.884837,78.915610,0.000000,-0.176973,0.016642,-1.099296,-0.013589,2.24e-04
14,beta = 0,9.446995,1.502884,67.075448,116.872822,-0.089149,-0.329522,0.058855,0.000408,-0.013898,5.32e-04
15,pphi = 0,10.794454,1.300358,54.782530,147.691208,-0.213342,-0.265456,0.000000,1.005263,-0.013815,4.49e-04
16,collision,11.829007,1.000000,47.435673,113.564522,-0.451515,-0.081362,-0.130299,0.655613,-0.013366,1.37e-12
17,beta = 0,12.294384,1.150170,45.899909,73.191810,0.212519,-0.074670,-0.163289,0.000001,-0.013548,1.82e-04
