n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,beta = 0,28.645725,7.670219,79.631464,149.532216,-0.002691,-0.023314,0.007066,0.000000,-0.000129,2.23e-06
2,phi = 0,36.284779,7.649629,79.484061,0.000000,-0.003625,-0.022846,0.006484,-2.602573,0.000556,6.83e-04
3,beta = 0,36.284779,7.655625,79.521046,149.220698,-0.003401,-0.023362,0.006767,0.000000,-0.000150,2.32e-05
4,pphi = 0,56.082369,7.553085,79.156943,-142.602731,-0.005442,-0.006913,0.000000,-5.075399,-0.000129,2.44e-06
5,ptheta = 0,64.428510,7.513242,79.133104,-148.092456,-0.005885,0.000000,-0.002661,-5.170044,-0.000130,3.14e-06
6,phi = 0,76.167098,7.432279,79.199338,-0.000000,-0.007238,0.009241,-0.006554,-2.588590,0.000605,7.32e-04
7,beta = 0,76.167098,7.421800,79.213326,148.354568,-0.007454,0.009832,-0.006860,0.000000,-0.000165,3.78e-05
8,beta = 0,82.951989,7.375780,79.274850,148.527505,-0.008435,0.009997,-0.007347,0.000000,-0.000130,3.22e-06
9,ptheta = 0,97.799547,7.246769,79.361488,98.872019,-0.010554,0.000000,-0.004705,-0.870905,-0.000130,3.00e-06
10,pphi = 0,109.410009,7.118663,79.270224,82.847485,-0.011661,-0.014552,0.000000,-1.146106,-0.000130,3.15e-06
11,beta = 0,130.775261,6.807863,78.442743,146.198891,-0.015306,-0.040506,0.007689,0.000001,-0.000129,1.87e-06
12,phi = 0,140.087321,6.674753,78.027962,0.000000,-0.017211,-0.038768,0.006223,-2.531539,0.000847,9.73e-04
13,beta = 0,140.087321,6.696451,78.090913,145.221050,-0.016941,-0.039624,0.006651,0.000001,-0.000207,8.04e-05
14,pphi = 0,153.520038,6.441333,77.483370,-155.752833,-0.019393,-0.024262,0.000000,-5.223684,-0.000131,4.01e-06
15,phi = 0,166.233981,6.161145,77.190820,-0.000000,-0.022266,-0.007396,-0.007376,-2.491253,0.001128,1.25e-03
16,beta = 0,166.233981,6.135090,77.177860,142.702755,-0.022636,-0.006540,-0.007844,0.000000,-0.000209,8.20e-05
17,beta = 0,171.946912,6.006060,77.127645,142.565081,-0.024709,-0.006255,-0.008815,0.000000,-0.000130,3.47e-06
18,pphi = 0,190.984846,5.530746,76.571201,87.682135,-0.031043,-0.037374,0.000000,-0.931364,-0.000129,2.20e-06
19,beta = 0,204.713323,5.020874,74.827855,136.355460,-0.039112,-0.071761,0.009422,0.000009,-0.000135,8.03e-06
20,pphi = 0,215.683257,4.515148,72.852864,176.849188,-0.048994,-0.057901,0.000000,0.797167,-0.000138,1.13e-05
21,beta = 0,226.163537,3.891726,71.255985,127.092356,-0.066019,-0.040663,-0.013171,0.000003,-0.000135,8.13e-06
22,pphi = 0,234.657277,3.285176,69.043551,87.920281,-0.090035,-0.094297,0.000000,-0.587682,-0.000137,1.01e-05
23,beta = 0,240.084971,2.726461,64.755242,111.437121,-0.124045,-0.152465,0.012881,0.000047,-0.000137,1.02e-05
24,pphi = 0,242.956541,2.254750,59.989704,128.115121,-0.170716,-0.156320,0.000000,0.475494,-0.000127,6.01e-07
25,beta = 0,246.206090,1.331708,50.170441,81.115473,-0.419959,-0.174640,-0.041881,0.000049,0.000150,2.77e-04
26,collision,246.904090,1.000000,44.561400,66.492233,-0.672288,-0.250958,-0.035744,-0.074786,-0.000127,1.42e-12
27,phi = 0,253.478042,2.450101,3.469978,0.000000,0.115078,-0.432226,-0.006797,-0.090872,-0.000126,8.78e-07
28,theta = 0,254.416790,2.544873,0.000000,-3.003882,0.103278,-0.434667,-0.005452,-0.052428,-0.000129,1.83e-06
