n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,beta = 0,27.595409,7.469443,79.611768,149.476624,-0.002873,-0.024242,0.007346,0.000000,-0.000140,2.57e-06
2,phi = 0,34.967645,7.447947,79.454028,0.000000,-0.003886,-0.023729,0.006725,-2.601096,0.000602,7.39e-04
3,beta = 0,34.967645,7.454146,79.493119,149.141971,-0.003646,-0.024279,0.007024,0.000000,-0.000163,2.61e-05
4,pphi = 0,54.024244,7.349446,79.111975,-142.814339,-0.005813,-0.007212,0.000000,-5.076889,-0.000140,2.89e-06
5,ptheta = 0,62.039046,7.308517,79.086468,-148.276975,-0.006290,0.000000,-0.002779,-5.170980,-0.000140,3.29e-06
6,phi = 0,73.295398,7.224069,79.158349,-0.000000,-0.007775,0.009688,-0.006875,-2.586580,0.000663,8.00e-04
7,beta = 0,73.295398,7.213324,79.173166,148.241752,-0.008008,0.010278,-0.007186,0.000000,-0.000176,3.85e-05
8,beta = 0,79.778500,7.167677,79.235795,148.417715,-0.009027,0.010377,-0.007655,0.000000,-0.000141,3.67e-06
9,ptheta = 0,93.170699,7.036025,79.326686,99.035495,-0.011300,0.000000,-0.004918,-0.866343,-0.000141,3.47e-06
10,pphi = 0,104.347907,6.904604,79.229299,83.044570,-0.012504,-0.015222,0.000000,-1.140658,-0.000141,4.11e-06
11,beta = 0,125.051285,6.586822,78.351742,145.945569,-0.016457,-0.042397,0.008042,0.000000,-0.000138,1.14e-06
12,phi = 0,134.010331,6.452041,77.914655,0.000000,-0.018512,-0.040633,0.006522,-2.526062,0.000943,1.08e-03
13,beta = 0,134.010331,6.474262,77.981885,144.918871,-0.018216,-0.041517,0.006969,0.000001,-0.000224,8.64e-05
14,pphi = 0,146.801962,6.213536,77.332783,-156.611145,-0.020917,-0.025530,0.000000,-5.231436,-0.000141,4.25e-06
15,phi = 0,156.126564,5.996085,77.062224,0.000000,-0.023126,-0.010844,-0.006287,-2.485102,0.001124,1.26e-03
16,beta = 0,156.126564,5.966753,77.040597,142.326634,-0.023512,-0.009329,-0.007000,0.000000,-0.000319,1.82e-04
17,beta = 0,164.215492,5.768956,76.949001,142.076005,-0.026805,-0.006770,-0.009279,0.000000,-0.000142,4.44e-06
18,pphi = 0,182.111357,5.285609,76.347177,87.798232,-0.033889,-0.039675,0.000000,-0.918712,-0.000138,3.51e-07
19,beta = 0,194.820845,4.768811,74.460790,135.381834,-0.043029,-0.076271,0.009962,0.000009,-0.000144,7.13e-06
20,pphi = 0,204.933775,4.260454,72.319783,174.455416,-0.054351,-0.062288,0.000000,0.779359,-0.000148,1.12e-05
21,beta = 0,214.400323,3.624479,70.524581,125.254221,-0.074738,-0.044824,-0.014284,0.000006,-0.000153,1.53e-05
22,pphi = 0,220.857103,3.010799,68.007854,87.187337,-0.104329,-0.104060,0.000000,-0.556612,-0.000140,3.21e-06
23,beta = 0,225.572085,2.463496,63.239301,108.001875,-0.146804,-0.167160,0.013455,0.000114,-0.000154,1.69e-05
24,pphi = 0,228.159139,2.015107,58.038807,121.969687,-0.205463,-0.174629,0.000000,0.440226,-0.000136,8.42e-07
25,collision,231.163180,1.000000,44.916988,72.738601,-0.670969,-0.209153,-0.057572,0.023089,-0.000137,1.29e-12
26,beta = 0,231.274216,1.067696,43.678355,69.200797,0.601191,-0.223744,-0.057876,0.000006,-0.000063,7.38e-05
27,pphi = 0,234.916234,2.062817,17.123112,11.726950,0.164063,-0.432480,0.000000,-0.247020,-0.000169,3.19e-05
28,beta = 0,236.787663,2.260065,9.803376,14.742155,0.130336,-0.449081,0.005836,0.000017,-0.000154,1.64e-05
29,pphi = 0,238.275572,2.451331,2.155932,18.159817,0.103029,-0.443538,0.000000,0.260500,-0.000178,4.03e-05
30,theta = 0,239.049891,2.503560,0.000000,17.884895,0.096341,-0.439041,-0.003146,0.312150,-0.000149,1.18e-05
31,phi = 0,241.491030,2.722302,-9.478237,0.000000,0.069583,-0.412659,-0.018736,0.248709,-0.000185,4.81e-05
