n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,beta = 0,31.334876,8.172003,79.674635,149.654105,-0.002301,-0.021236,0.006438,0.000000,-0.000107,1.55e-06
2,phi = 0,39.664115,8.153357,79.548902,0.000000,-0.003074,-0.020856,0.005939,-2.605763,0.000461,5.66e-04
3,beta = 0,39.664115,8.158907,79.581338,149.390744,-0.002883,-0.021299,0.006187,0.000000,-0.000123,1.77e-05
4,pphi = 0,61.382756,8.061484,79.255469,-142.122521,-0.004648,-0.006251,0.000000,-5.071849,-0.000106,1.52e-06
5,ptheta = 0,70.573120,8.024135,79.235117,-147.661905,-0.005020,0.000000,-0.002401,-5.167531,-0.000108,2.64e-06
6,phi = 0,83.538683,7.950552,79.290103,0.000000,-0.006112,0.008266,-0.005856,-2.593042,0.000488,5.93e-04
7,beta = 0,83.538683,7.940687,79.302298,148.604689,-0.006293,0.008848,-0.006148,0.000000,-0.000140,3.53e-05
8,beta = 0,91.089083,7.894468,79.360351,148.768025,-0.007176,0.009147,-0.006664,0.000000,-0.000107,2.18e-06
9,ptheta = 0,107.122102,7.771821,79.437243,98.606719,-0.008965,0.000000,-0.004235,-0.879259,-0.000108,2.73e-06
10,pphi = 0,119.985003,7.651219,79.358070,82.648552,-0.009876,-0.013079,0.000000,-1.153890,-0.000108,2.98e-06
11,beta = 0,147.315949,7.356700,78.639385,146.747180,-0.012887,-0.036400,0.006929,0.000001,-0.000107,1.99e-06
12,phi = 0,154.172698,7.249589,78.331455,0.000000,-0.014244,-0.035449,0.005953,-2.546245,0.000674,7.79e-04
13,beta = 0,154.172698,7.270082,78.387113,146.043988,-0.014013,-0.036097,0.006294,0.000000,-0.000151,4.58e-05
14,pphi = 0,169.019788,7.006474,77.806833,-153.735934,-0.016217,-0.021527,0.000000,-5.204056,-0.000107,2.39e-06
15,phi = 0,183.159836,6.783407,77.581542,0.000000,-0.017997,-0.007964,-0.005733,-2.510004,0.000787,8.92e-04
16,beta = 0,183.159836,6.758073,77.567761,143.774678,-0.018267,-0.006877,-0.006251,0.000000,-0.000214,1.09e-04
17,beta = 0,192.388143,6.592760,77.509047,143.612928,-0.020415,-0.005283,-0.007791,0.000000,-0.000109,3.89e-06
18,pphi = 0,212.033873,6.137143,77.046464,87.299169,-0.025304,-0.032541,0.000000,-0.960691,-0.000109,3.97e-06
19,beta = 0,230.980846,5.645166,75.595955,138.408240,-0.031364,-0.062482,0.008337,0.000003,-0.000108,3.15e-06
20,phi = 0,241.001948,5.271905,74.317545,0.000000,-0.036995,-0.055323,0.003120,-2.356242,0.001676,1.78e-03
21,beta = 0,241.001948,5.306769,74.425114,135.287121,-0.036534,-0.056971,0.003949,0.000003,-0.000427,3.22e-04
22,pphi = 0,243.546018,5.147599,73.954084,-177.656405,-0.038621,-0.048997,0.000000,-5.440224,-0.000110,5.18e-06
23,phi = 0,246.095081,5.078574,73.773157,0.000000,-0.039555,-0.045288,-0.001821,-2.331250,0.001813,1.92e-03
24,beta = 0,246.095081,5.040965,73.677541,133.320512,-0.040072,-0.043257,-0.002820,0.000002,-0.000568,4.63e-04
25,beta = 0,258.361657,4.551587,72.725288,130.845335,-0.050079,-0.032891,-0.010915,0.000002,-0.000112,6.90e-06
26,pphi = 0,267.452854,3.963151,71.075999,88.815524,-0.065256,-0.075795,0.000000,-0.660127,-0.000114,8.80e-06
27,beta = 0,274.833289,3.391453,67.738429,118.431982,-0.086133,-0.123383,0.011236,0.000009,-0.000108,2.81e-06
28,pphi = 0,280.674918,2.885504,63.992613,140.571851,-0.113843,-0.120946,0.000000,0.538906,-0.000118,1.30e-05
29,beta = 0,285.425691,2.098515,58.441933,97.591496,-0.197792,-0.119651,-0.024748,0.000026,-0.000093,1.18e-05
30,pphi = 0,288.271951,1.313645,48.230739,70.648381,-0.427973,-0.263035,0.000000,-0.119092,0.000167,2.72e-04
31,beta = 0,288.560139,1.154248,44.670092,70.978116,-0.527685,-0.296826,0.002727,0.000105,0.000373,4.78e-04
32,pphi = 0,288.871749,1.017478,41.147742,71.252153,-0.646108,-0.320268,0.000000,0.113504,-0.000102,3.02e-06
33,collision,288.886089,1.000000,40.664910,71.245870,-0.664485,-0.322651,-0.000859,0.128033,-0.000105,1.22e-12
34,beta = 0,290.962156,1.752107,20.858380,31.646645,0.234369,-0.334426,-0.051256,0.000031,-0.000136,3.14e-05
35,phi = 0,292.160555,1.980154,14.238793,0.000000,0.165644,-0.363508,-0.040797,-0.374719,-0.000145,4.03e-05
36,pphi = 0,294.750783,2.294694,2.279006,-27.323048,0.106506,-0.432993,0.000000,-0.536549,-0.000222,1.17e-04
37,theta = 0,295.403179,2.344947,0.000000,-26.416892,0.099235,-0.442585,0.006278,-0.461062,-0.000220,1.15e-04
38,beta = 0,297.338851,2.505157,-8.124102,-12.207548,0.074870,-0.456752,0.017151,-0.000015,-0.000148,4.28e-05
39,phi = 0,298.606669,2.598383,-13.638768,0.000000,0.060508,-0.445348,0.012147,0.358772,-0.000160,5.47e-05
40,pphi = 0,300.064370,2.679076,-18.900585,5.365204,0.049736,-0.421871,0.000000,0.593068,-0.000162,5.74e-05
41,phi = 0,301.445487,2.743417,-23.403776,0.000000,0.041476,-0.396438,-0.013089,0.621595,-0.000166,6.06e-05
42,beta = 0,305.391519,2.848939,-33.109899,-51.172125,0.015608,-0.350507,-0.031210,-0.000047,-0.000140,3.49e-05
43,pr = 0,307.071570,2.864892,-38.427479,-87.308144,0.000000,-0.349294,-0.024665,-0.475483,-0.000148,4.28e-05
44,pphi = 0,310.475726,2.835952,-47.480524,-113.563848,-0.014691,-0.374158,0.000000,-0.654158,-0.000116,1.14e-05
45,beta = 0,314.693882,2.759742,-57.280945,-95.181122,-0.029540,-0.376666,0.014018,-0.000139,-0.000129,2.41e-05
46,pphi = 0,318.068332,2.627476,-66.912641,-77.257642,-0.045751,-0.319407,0.000000,0.684269,-0.000171,6.63e-05
47,beta = 0,323.758782,2.231264,-80.867921,-153.053990,-0.100000,-0.184562,-0.037316,-0.000148,-0.000177,7.19e-05
48,phi = 0,325.043919,2.089916,-83.717889,0.000000,-0.124868,-0.186948,-0.033785,2.815237,0.035106,3.52e-02
49,beta = 0,325.043919,2.124041,-83.048951,-159.346556,-0.118986,-0.183818,-0.035371,-0.000016,-0.000691,5.86e-04
50,beta = 0,327.183105,1.719565,-91.922332,149.250767,-0.190364,-0.257386,-0.008083,-0.436098,-0.000113,8.05e-06
51,pphi = 0,328.040174,1.589312,-95.574579,147.937315,-0.220471,-0.285961,0.000000,-0.269523,-0.000089,1.55e-05
52,beta = 0,328.642011,1.428848,-100.573728,148.975275,-0.268138,-0.311850,0.004502,0.000378,-0.000082,2.27e-05
53,pphi = 0,329.100043,1.284857,-105.401619,149.872952,-0.325290,-0.319410,0.000000,0.246567,-0.000067,3.77e-05
54,collision,329.830360,1.000000,-114.998442,143.929692,-0.504701,-0.282777,-0.039611,0.557269,-0.000105,1.95e-12
55,beta = 0,331.321167,1.401227,-126.879134,86.802213,0.199732,-0.251721,-0.101176,0.000003,-0.000113,7.69e-06
56,pphi = 0,333.685435,1.593530,-148.845876,3.277085,0.015321,-0.511746,0.000000,-0.780079,-0.000668,5.63e-04
57,pr = 0,334.035372,1.596819,-153.791911,5.689346,0.000000,-0.552277,0.019667,-0.599441,-0.000711,6.06e-04
58,beta = 0,334.920756,1.577985,-165.290057,22.195479,-0.047034,-0.601919,0.040437,0.000128,-0.000725,6.20e-04
59,theta = 0,335.823450,1.508388,0.000000,38.538414,-0.105357,-0.569797,0.013641,0.672622,0.001857,1.96e-03
60,pphi = 0,336.125912,1.483782,178.632046,39.540106,-0.118920,-0.549435,0.000000,0.725920,-0.000668,5.63e-04
61,phi = 0,337.206868,1.251886,160.523303,0.000000,-0.278266,-0.364585,-0.109828,0.514954,-0.000131,2.63e-05
62,beta = 0,337.784377,1.029291,152.562290,-41.990741,-0.541208,-0.284032,-0.138308,-0.000011,-0.000113,7.83e-06
63,collision,337.992905,1.000000,151.740980,-46.165116,-0.582084,-0.278885,-0.138015,-0.049964,-0.000105,4.31e-12
64,pphi = 0,340.076913,1.539974,129.582321,-127.401212,0.148698,-0.413626,0.000000,-0.799692,-0.000241,1.36e-04
65,beta = 0,341.771974,1.708102,116.289023,-109.083285,0.090675,-0.433472,0.033272,-0.000454,-0.000303,1.98e-04
66,pphi = 0,343.767881,1.836538,102.640012,-85.804407,0.048064,-0.308741,0.000000,1.001791,-0.000217,1.12e-04
67,pr = 0,346.799246,1.925756,92.719429,-143.798182,0.000000,-0.119339,-0.060703,0.489665,-0.000320,2.15e-04
68,phi = 0,347.799114,1.905792,90.888008,0.000000,-0.037137,-0.103162,-0.065359,3.095104,0.047574,4.77e-02
69,beta = 0,348.249420,1.874419,89.754099,151.538368,-0.060355,-0.116554,-0.060785,-0.483874,-0.000174,6.90e-05
70,pphi = 0,350.931705,1.629060,80.093589,100.747289,-0.124956,-0.306255,0.000000,-0.874282,-0.000329,2.24e-04
71,beta = 0,352.290549,1.411551,66.834739,116.332094,-0.195298,-0.433438,0.031611,0.000928,-0.000496,3.91e-04
72,pphi = 0,353.230500,1.202959,54.132402,127.332993,-0.297390,-0.423835,0.000000,0.672562,-0.000413,3.08e-04
73,collision,353.796109,1.000000,43.932281,116.805765,-0.441751,-0.330158,-0.076183,0.822979,-0.000105,3.41e-12
74,beta = 0,354.862368,1.238264,33.322715,51.521715,0.119080,-0.260831,-0.157632,0.000037,-0.000910,8.05e-04
75,pr = 0,355.083009,1.260347,29.337836,17.446292,0.000000,-0.307442,-0.143420,-0.481502,-0.001025,9.20e-04
76,phi = 0,355.303651,1.253971,26.656638,0.000000,-0.055516,-0.349118,-0.123990,-0.711166,-0.000846,7.41e-04
77,pphi = 0,356.305847,1.142804,11.132953,-33.509807,-0.190045,-0.565863,0.000000,-0.877242,-0.000117,1.25e-05
78,theta = 0,356.623323,1.055207,0.000000,-26.553195,-0.280865,-0.659028,0.058754,-0.463441,-0.002046,1.94e-03
79,collision,356.909572,1.000000,-6.460386,-19.649848,-0.354578,-0.684424,0.076906,-0.173642,-0.000105,3.30e-12
80,beta = 0,357.075824,1.031647,-10.137241,-15.250627,0.308966,-0.683842,0.078835,-0.000084,-0.001542,1.44e-03
81,phi = 0,357.513777,1.124836,-22.781187,0.000000,0.183539,-0.618588,0.049501,0.604587,-0.001228,1.12e-03
82,pphi = 0,357.844269,1.179162,-31.512315,5.110052,0.129868,-0.521826,0.000000,0.936634,-0.001060,9.55e-04
83,phi = 0,358.231132,1.218346,-38.056760,0.000000,0.097027,-0.425577,-0.049108,1.037322,-0.001484,1.38e-03
84,pr = 0,358.944121,1.255785,-46.679137,-35.419276,0.000000,-0.258627,-0.125074,0.684036,-0.001878,1.77e-03
85,beta = 0,359.380957,1.215568,-51.137348,-82.957357,-0.154876,-0.163357,-0.152022,-0.000019,-0.000464,3.59e-04
86,collision,360.347472,1.000000,-56.766533,-140.305989,-0.433780,-0.202445,-0.094232,-0.806202,-0.000105,3.44e-12
87,pphi = 0,361.330677,1.279631,-67.262606,-159.692780,0.258865,-0.346913,0.000000,-0.739990,-0.000433,3.28e-04
88,beta = 0,362.418271,1.501946,-78.814371,-147.270393,0.173851,-0.379676,0.029798,-0.000599,-0.000390,2.85e-04
89,beta = 0,363.857581,1.684672,-88.769866,-131.042340,0.122468,-0.305144,0.009712,0.790082,-0.000175,6.98e-05
90,pphi = 0,364.240336,1.729954,-90.959985,-129.970739,0.114279,-0.275938,0.000000,-5.359755,-0.000172,6.67e-05
91,phi = 0,366.769447,1.967694,-99.408263,0.000000,0.062854,-0.128225,-0.054514,-2.657383,0.039080,3.92e-02
92,beta = 0,366.769447,1.980821,-99.802262,151.136404,0.057188,-0.122840,-0.057034,0.000014,-0.002535,2.43e-03
