n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,collision,0.648251,1.000000,1.324806,0.177647,-0.409980,0.054654,0.002147,-0.031584,-0.247542,8.60e-13
2,pr = 0,1.222783,1.100657,2.628032,1.727154,0.000000,0.042326,0.007813,-0.038669,-0.248561,1.02e-03
3,collision,1.869417,1.000000,3.598605,4.768299,-0.410200,0.030548,0.011662,-0.011020,-0.247542,1.05e-12
4,beta = 0,2.089825,1.048284,3.824862,5.739428,0.282018,0.028063,0.011891,0.000000,-0.248047,5.05e-04
5,pr = 0,2.504242,1.100339,4.321892,8.265753,0.000000,0.025020,0.010294,0.031064,-0.248765,1.22e-03
6,collision,3.122461,1.000000,4.998432,10.544864,-0.409793,0.026144,0.003633,0.053101,-0.247542,1.49e-12
7,pphi = 0,3.416866,1.071540,5.336549,10.768164,0.205543,0.026804,0.000000,0.048128,-0.248298,7.56e-04
8,pr = 0,3.697336,1.100712,5.711353,10.484791,0.000000,0.026060,-0.003106,0.033347,-0.248556,1.01e-03
9,beta = 0,4.119702,1.030924,6.231403,9.356347,-0.330667,0.019769,-0.005112,0.000000,-0.247896,3.54e-04
10,collision,4.344793,1.000000,6.320677,9.106100,-0.409845,0.017450,-0.005038,-0.006712,-0.247542,1.68e-12
11,pr = 0,4.994842,1.100695,6.565880,7.983550,-0.000000,0.000306,-0.001861,-0.032744,-0.248585,1.04e-03
12,ptheta = 0,4.994842,1.100460,6.565456,7.975567,-0.006097,0.000000,-0.001786,-0.032872,-0.248726,1.18e-03
13,pphi = 0,5.157320,1.083928,6.528521,7.869930,-0.150624,-0.007216,-0.000000,-0.033746,-0.248958,1.42e-03
14,collision,5.606470,1.000000,6.317787,8.105451,-0.409781,-0.018983,0.002737,-0.024101,-0.247542,2.21e-12
15,beta = 0,5.970255,1.089843,5.879206,8.826569,0.127412,-0.028850,0.004025,0.000000,-0.247942,4.00e-04
16,pr = 0,6.267783,1.100957,5.609810,9.240034,0.000000,-0.031834,0.003676,0.014287,-0.248378,8.36e-04
17,pphi = 0,6.667805,1.029515,4.859294,9.812094,-0.333924,-0.034528,0.000000,0.043961,-0.248046,5.04e-04
18,collision,6.873366,1.000000,4.702161,9.796122,-0.409810,-0.034394,-0.001173,0.047803,-0.247542,2.81e-12
19,pr = 0,7.533515,1.100905,3.816877,8.250005,0.000000,-0.031628,-0.008419,0.044027,-0.248397,8.55e-04
20,collision,8.138899,1.000000,2.977139,4.974000,-0.410261,-0.032156,-0.012387,0.008854,-0.247542,3.41e-12
21,beta = 0,8.297096,1.039475,2.773979,4.161784,0.307223,-0.033272,-0.012522,0.000000,-0.248031,4.90e-04
22,pr = 0,8.684903,1.101511,2.034095,1.295573,0.000000,-0.039346,-0.010812,-0.030646,-0.247952,4.10e-04
23,phi = 0,9.004646,1.081282,1.566224,0.000000,-0.162812,-0.044025,-0.008618,-0.041006,-0.248921,1.38e-03
24,collision,9.352508,1.000000,0.828713,-1.193411,-0.409984,-0.051017,-0.004880,-0.042525,-0.247542,3.97e-12
25,theta = 0,9.653776,1.082343,0.000000,-1.719719,0.165459,-0.056254,-0.001705,-0.030015,-0.247724,1.82e-04
26,pr = 0,9.935900,1.100472,-0.654923,-1.842139,0.000000,-0.058008,-0.000351,-0.015005,-0.248686,1.14e-03
27,beta = 0,10.097393,1.087059,-1.235187,-1.852852,-0.144185,-0.058037,0.000090,-0.000000,-0.247624,8.24e-05
28,pphi = 0,10.097393,1.092614,-1.062544,-1.853411,-0.101221,-0.058111,0.000000,-0.004530,-0.248979,1.44e-03
29,pphi = 0,10.236024,1.074240,-1.424840,-1.851872,-0.193717,-0.057568,0.000000,0.004983,-0.248625,1.08e-03
30,collision,10.578641,1.000000,-2.185177,-1.904927,-0.409976,-0.054182,-0.001080,0.023967,-0.247542,4.19e-12
31,pr = 0,11.245093,1.101120,-3.470655,-2.994587,0.000000,-0.041161,-0.006123,0.038624,-0.248259,7.18e-04
32,collision,11.847625,1.000000,-4.382029,-5.577044,-0.410107,-0.027016,-0.010505,0.017439,-0.247542,4.83e-12
33,beta = 0,12.140154,1.069396,-4.677892,-7.020744,0.213320,-0.022052,-0.011110,-0.000000,-0.248298,7.56e-04
34,pr = 0,12.420037,1.100687,-4.970540,-8.889663,0.000000,-0.018596,-0.010146,-0.024944,-0.248530,9.88e-04
35,collision,13.068019,1.000000,-5.447778,-11.212899,-0.409773,-0.017917,-0.003987,-0.052972,-0.247542,5.01e-12
36,pphi = 0,13.437127,1.075455,-5.694395,-11.487786,0.192966,-0.018419,0.000000,-0.051298,-0.247873,3.31e-04
37,pr = 0,13.735780,1.101185,-5.937314,-11.210556,0.000000,-0.017964,0.003261,-0.040083,-0.248241,7.00e-04
38,collision,14.338431,1.000000,-6.347521,-9.620329,-0.409875,-0.010862,0.006352,-0.001558,-0.247542,5.65e-12
39,beta = 0,14.376554,1.007778,-6.359172,-9.548580,0.390736,-0.010330,0.006354,-0.000000,-0.247581,3.91e-05
40,ptheta = 0,14.841700,1.093423,-6.457365,-8.334462,0.105459,0.000000,0.005112,0.023769,-0.248009,4.68e-04
41,pr = 0,14.998125,1.100936,-6.438446,-7.930834,0.000000,0.004861,0.004051,0.030317,-0.248413,8.71e-04
42,pphi = 0,15.398791,1.029417,-6.153697,-7.381125,-0.334120,0.020886,0.000000,0.032434,-0.248062,5.20e-04
43,collision,15.604822,1.000000,-6.054221,-7.392970,-0.409773,0.024182,-0.000817,0.029615,-0.247542,6.24e-12
44,beta = 0,16.129174,1.098690,-5.321762,-7.988404,0.049327,0.036861,-0.002901,-0.000000,-0.248701,1.16e-03
45,pr = 0,16.287321,1.101734,-5.194563,-8.109050,0.000000,0.038098,-0.002887,-0.005443,-0.247847,3.05e-04
46,pphi = 0,16.743665,1.025095,-4.263253,-8.602520,-0.346483,0.041462,0.000000,-0.038479,-0.247733,1.92e-04
47,collision,16.806175,1.000000,-4.107459,-8.589912,-0.409860,0.041350,0.000862,-0.042343,-0.247542,6.61e-12
48,pr = 0,17.397031,1.100363,-3.043998,-7.202612,0.000000,0.037673,0.007847,-0.045999,-0.248767,1.23e-03
49,collision,18.035986,1.000000,-2.074684,-4.019825,-0.410287,0.035480,0.012559,-0.015838,-0.247542,6.86e-12
50,beta = 0,18.265870,1.063096,-1.691291,-2.537123,0.236039,0.036242,0.013036,-0.000000,-0.248056,5.14e-04
51,phi = 0,18.684038,1.100008,-1.047537,-0.000000,-0.014082,0.039808,0.011745,0.027425,-0.248863,1.32e-03
52,pr = 0,18.684038,1.100545,-1.086761,-0.138437,0.000000,0.039516,0.011894,0.026036,-0.248596,1.05e-03
53,theta = 0,19.086984,1.012627,0.000000,2.606633,-0.377936,0.048443,0.006600,0.045494,-0.247907,3.65e-04
54,collision,19.294976,1.000000,0.091786,2.739301,-0.410004,0.049191,0.006103,0.045407,-0.247542,7.40e-12
55,pr = 0,19.869693,1.100662,1.518339,3.639619,0.000000,0.055827,0.000675,0.023771,-0.248562,1.02e-03
56,pphi = 0,20.030831,1.093059,1.901362,3.662994,-0.098692,0.056021,0.000000,0.014149,-0.248925,1.38e-03
57,beta = 0,20.170804,1.062859,2.424748,3.637668,-0.238030,0.055218,-0.000403,0.000000,-0.247755,2.13e-04
58,pphi = 0,20.456113,1.005120,2.956797,3.608566,-0.397360,0.052670,0.000000,-0.014445,-0.247583,4.13e-05
59,collision,20.516553,1.000000,2.995462,3.608500,-0.409967,0.052415,0.000061,-0.015459,-0.247542,7.59e-12
60,pr = 0,21.166070,1.100655,4.232196,4.233778,0.000000,0.039096,0.004296,-0.036956,-0.248587,1.04e-03
61,collision,21.777331,1.000000,5.067652,6.279324,-0.410005,0.023015,0.009043,-0.023163,-0.247542,8.11e-12
62,beta = 0,22.203844,1.085505,5.375970,8.069885,0.148366,0.015028,0.010186,0.000000,-0.248125,5.83e-04
63,pr = 0,22.352319,1.100637,5.512112,9.303661,0.000000,0.011913,0.009684,0.017961,-0.248570,1.03e-03
64,collision,22.999246,1.000000,5.782147,11.607731,-0.409765,0.009326,0.004237,0.051088,-0.247542,8.31e-12
65,pphi = 0,23.302418,1.078400,5.918378,11.919412,0.180037,0.009571,0.000000,0.052952,-0.248111,5.70e-04
66,pr = 0,23.585216,1.100508,6.036530,11.658970,0.000000,0.009343,-0.003267,0.045305,-0.248707,1.17e-03
67,collision,24.227577,1.000000,6.235007,9.928664,-0.409910,0.003896,-0.007441,0.009894,-0.247542,8.54e-12
68,beta = 0,24.360632,1.043592,6.251632,9.386779,0.296654,0.001015,-0.007628,0.000000,-0.247683,1.41e-04
69,ptheta = 0,24.470669,1.054441,6.251605,9.206691,0.263293,-0.000000,-0.007591,-0.003142,-0.248104,5.63e-04
70,pr = 0,24.894379,1.101145,6.166702,7.730001,0.000000,-0.009982,-0.006117,-0.026686,-0.248258,7.17e-04
71,collision,25.497295,1.000000,5.654997,6.543541,-0.409788,-0.028782,-0.001166,-0.033962,-0.247542,9.18e-12
72,pphi = 0,25.625912,1.041645,5.452621,6.508118,0.301955,-0.033211,0.000000,-0.029269,-0.247708,1.66e-04
73,beta = 0,26.157042,1.099365,4.565797,6.852339,-0.031978,-0.044010,0.001900,0.000000,-0.248945,1.40e-03
74,pr = 0,26.157042,1.100904,4.664131,6.799996,0.000000,-0.043308,0.001900,-0.003492,-0.248408,8.66e-04
75,pphi = 0,26.557375,1.020967,3.578825,7.173877,-0.356073,-0.047338,0.000000,0.031484,-0.248134,5.92e-04
76,collision,26.763199,1.000000,3.426103,7.173757,-0.409912,-0.047318,-0.000584,0.035484,-0.247542,9.77e-12
77,pr = 0,27.423273,1.100909,2.208042,5.985797,0.000000,-0.042936,-0.007080,0.046658,-0.248396,8.55e-04
78,collision,28.028600,1.000000,1.128033,2.970460,-0.410285,-0.038158,-0.012372,0.022312,-0.247542,1.04e-11
79,beta = 0,28.321689,1.080478,0.568306,0.852467,0.173062,-0.037599,-0.013356,0.000000,-0.247777,2.36e-04
80,phi = 0,28.453422,1.094661,0.364101,0.000000,0.093745,-0.038005,-0.013199,-0.009532,-0.248238,6.96e-04
81,pr = 0,28.601633,1.100592,0.114274,-1.015922,0.000000,-0.038912,-0.012664,-0.020723,-0.248554,1.01e-03
82,theta = 0,28.762617,1.099781,-0.000000,-1.458654,-0.042109,-0.039440,-0.012322,-0.025458,-0.248218,6.76e-04
83,collision,29.248353,1.000000,-1.014161,-4.196912,-0.410022,-0.046275,-0.007201,-0.046699,-0.247542,1.06e-11
84,pr = 0,29.915388,1.101139,-2.349814,-5.347814,0.000000,-0.052306,-0.001062,-0.031810,-0.248245,7.03e-04
85,pphi = 0,30.077355,1.092970,-2.736844,-5.392679,-0.106190,-0.052601,-0.000000,-0.022456,-0.248223,6.81e-04
86,beta = 0,30.313587,1.027704,-3.524367,-5.288228,-0.338835,-0.050587,0.000926,-0.000000,-0.248040,4.99e-04
87,collision,30.517809,1.000000,-3.738551,-5.246588,-0.409951,-0.049379,0.000880,0.006340,-0.247542,1.12e-11
88,pphi = 0,30.755671,1.064597,-4.259069,-5.189751,0.230954,-0.044803,0.000000,0.020975,-0.248075,5.33e-04
89,pr = 0,31.177179,1.100919,-4.898813,-5.402560,0.000000,-0.036167,-0.002389,0.034036,-0.248415,8.73e-04
90,collision,31.783765,1.000000,-5.639904,-6.863933,-0.409905,-0.018621,-0.007318,0.027974,-0.247542,1.18e-11
91,beta = 0,32.287514,1.095313,-5.897528,-8.854124,0.086083,-0.007309,-0.009088,-0.000000,-0.248520,9.78e-04
92,pr = 0,32.443936,1.100904,-5.934657,-9.506410,0.000000,-0.005101,-0.008931,-0.010410,-0.248395,8.53e-04
93,collision,33.049998,1.000000,-5.994033,-11.722033,-0.409770,-0.000585,-0.004360,-0.047521,-0.247542,1.24e-11
94,pphi = 0,33.412941,1.081092,-6.001335,-12.064344,0.166994,-0.000493,0.000000,-0.053304,-0.248410,8.68e-04
95,pr = 0,33.710267,1.100958,-6.007174,-11.841820,0.000000,-0.000462,0.003164,-0.049267,-0.248405,8.63e-04
96,ptheta = 0,33.872541,1.089522,-6.009382,-11.407355,-0.122277,-0.000000,0.005196,-0.041626,-0.248838,1.30e-03
97,collision,34.316645,1.000000,-5.986360,-10.019029,-0.409944,0.003297,0.008281,-0.018000,-0.247542,1.30e-11
98,beta = 0,34.543075,1.069711,-5.922326,-8.891419,0.215675,0.007599,0.008907,-0.000000,-0.247551,8.79e-06
99,pr = 0,34.960229,1.100514,-5.755428,-7.386825,0.000000,0.014996,0.007981,0.021879,-0.248671,1.13e-03
