n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,collision,0.650026,1.000000,1.175797,0.159988,-0.409765,0.048116,0.001918,-0.027991,-0.248020,8.55e-13
2,pr = 0,1.310711,1.100720,2.321056,1.528151,0.000000,0.037247,0.006912,-0.034102,-0.248836,8.16e-04
3,collision,1.914772,1.000000,3.173607,4.212696,-0.409936,0.026891,0.010287,-0.009581,-0.248020,1.46e-12
4,beta = 0,2.152760,1.048180,3.371238,5.058317,0.282670,0.024711,0.010493,0.000000,-0.248293,2.73e-04
5,pr = 0,2.574102,1.100671,3.809734,7.292092,0.000000,0.022028,0.009079,0.027496,-0.248860,8.39e-04
6,collision,3.179055,1.000000,4.404856,9.291662,-0.409620,0.023037,0.003197,0.046794,-0.248020,2.07e-12
7,pphi = 0,3.417272,1.072143,4.700160,9.498580,0.206270,0.023643,0.000000,0.042662,-0.248027,6.19e-06
8,pr = 0,3.838885,1.100718,5.031646,9.241115,0.000000,0.022968,-0.002741,0.029475,-0.248863,8.43e-04
9,beta = 0,4.238684,1.029957,5.490398,8.241915,-0.332511,0.017374,-0.004502,0.000000,-0.248511,4.90e-04
10,collision,4.444165,1.000000,5.567955,8.024690,-0.409661,0.015398,-0.004449,-0.005826,-0.248020,2.66e-12
11,pr = 0,4.990488,1.101364,5.786600,7.026552,0.000000,0.000326,-0.001664,-0.028985,-0.248437,4.17e-04
12,ptheta = 0,4.990488,1.101809,5.787690,7.013274,-0.007566,0.000000,-0.001587,-0.029246,-0.248108,8.71e-05
13,pphi = 0,5.310343,1.083525,5.751970,6.928064,-0.152875,-0.006393,0.000000,-0.029795,-0.249229,1.21e-03
14,collision,5.658133,1.000000,5.568073,7.133489,-0.409611,-0.016669,0.002396,-0.021384,-0.248020,3.22e-12
15,beta = 0,6.095405,1.089281,5.178335,7.772804,0.125190,-0.025408,0.003531,0.000000,-0.248945,9.25e-04
16,pr = 0,6.245117,1.100188,4.945757,8.130805,0.000000,-0.028009,0.003241,0.012349,-0.249215,1.20e-03
17,pphi = 0,6.663808,1.028201,4.278873,8.644529,-0.337409,-0.030460,0.000000,0.038803,-0.248419,3.99e-04
18,collision,6.885498,1.000000,4.147860,8.629877,-0.409634,-0.030345,-0.000982,0.041982,-0.248020,3.46e-12
19,pr = 0,7.551724,1.100900,3.367712,7.289721,0.000000,-0.027914,-0.007367,0.039038,-0.248718,6.98e-04
20,collision,8.152986,1.000000,2.628479,4.417284,-0.409982,-0.028312,-0.010910,0.008271,-0.248020,4.11e-12
21,beta = 0,8.281349,1.042154,2.439062,3.659146,0.300434,-0.029321,-0.011062,0.000000,-0.248161,1.40e-04
22,pr = 0,8.811813,1.100644,1.800024,1.177985,0.000000,-0.034567,-0.009576,-0.026569,-0.248867,8.46e-04
23,phi = 0,8.973722,1.080434,1.381343,0.000000,-0.166156,-0.038758,-0.007622,-0.036165,-0.249324,1.30e-03
24,collision,9.416560,1.000000,0.743544,-1.039594,-0.409769,-0.044828,-0.004381,-0.037611,-0.248020,4.71e-12
25,theta = 0,9.841340,1.083226,0.000000,-1.520710,0.160506,-0.049556,-0.001517,-0.026541,-0.248222,2.02e-04
26,pr = 0,9.989553,1.100432,-0.559352,-1.629240,0.000000,-0.051098,-0.000338,-0.013792,-0.249032,1.01e-03
27,pphi = 0,10.150521,1.092138,-0.929900,-1.640513,-0.104513,-0.051226,0.000000,-0.004287,-0.249297,1.28e-03
28,beta = 0,10.290434,1.084850,-1.093650,-1.640526,-0.151293,-0.051108,0.000063,-0.000000,-0.248488,4.67e-04
29,pphi = 0,10.290434,1.072345,-1.259217,-1.638953,-0.200246,-0.050730,0.000000,0.004362,-0.249098,1.08e-03
30,collision,10.636025,1.000000,-1.907039,-1.681509,-0.409764,-0.047889,-0.000896,0.020583,-0.248020,4.90e-12
31,pr = 0,11.270628,1.100146,-3.042383,-2.618504,0.000000,-0.036521,-0.005292,0.033967,-0.249238,1.22e-03
32,collision,11.887843,1.000000,-3.851734,-4.858730,-0.409861,-0.024006,-0.009211,0.016075,-0.248020,5.35e-12
33,beta = 0,12.161789,1.071876,-4.125498,-6.190925,0.204384,-0.019384,-0.009805,-0.000000,-0.248617,5.96e-04
34,pr = 0,12.436719,1.101164,-4.373147,-7.779980,0.000000,-0.016409,-0.009030,-0.021242,-0.248525,5.05e-04
35,collision,13.102739,1.000000,-4.792297,-9.855687,-0.409608,-0.015730,-0.003666,-0.046479,-0.248020,5.93e-12
36,pphi = 0,13.457331,1.077178,-5.019198,-10.114681,0.183171,-0.016178,0.000000,-0.045048,-0.248771,7.50e-04
37,pr = 0,13.752625,1.100458,-5.221588,-9.895627,0.000000,-0.015819,0.002740,-0.035916,-0.249046,1.03e-03
38,collision,14.362899,1.000000,-5.585306,-8.521864,-0.409685,-0.009797,0.005603,-0.002396,-0.248020,6.46e-12
39,beta = 0,14.481802,1.013344,-5.603301,-8.411666,0.376613,-0.008998,0.005614,-0.000000,-0.248074,5.41e-05
40,ptheta = 0,14.851948,1.093894,-5.686834,-7.344522,0.095895,0.000000,0.004523,0.020817,-0.248961,9.41e-04
41,pr = 0,15.007012,1.100335,-5.673664,-7.015133,0.000000,0.003867,0.003690,0.026221,-0.249131,1.11e-03
42,pphi = 0,15.411203,1.024268,-5.418946,-6.495920,-0.347068,0.018483,0.000000,0.028598,-0.248641,6.20e-04
43,collision,15.620136,1.000000,-5.348158,-6.499713,-0.409602,0.020898,-0.000604,0.026675,-0.248020,6.97e-12
44,beta = 0,16.248242,1.100774,-4.685744,-7.032540,0.037015,0.032608,-0.002593,-0.000000,-0.248126,1.06e-04
45,pr = 0,16.248242,1.100069,-4.598944,-7.111882,0.000000,0.033321,-0.002526,-0.003661,-0.249294,1.27e-03
46,pphi = 0,16.656553,1.019895,-3.755853,-7.566354,-0.358864,0.036561,0.000000,-0.033695,-0.248486,4.66e-04
47,collision,16.868915,1.000000,-3.645321,-7.564551,-0.409673,0.036522,0.000589,-0.036560,-0.248020,7.38e-12
48,pr = 0,17.531500,1.100783,-2.705418,-6.413808,0.000000,0.033378,0.006711,-0.041101,-0.248799,7.79e-04
49,collision,18.134554,1.000000,-1.849631,-3.653973,-0.409998,0.031272,0.011001,-0.015346,-0.248020,8.01e-12
50,beta = 0,18.472350,1.068234,-1.480247,-2.220494,0.219755,0.031913,0.011531,-0.000000,-0.248126,1.05e-04
51,phi = 0,18.763535,1.099483,-0.921507,0.000000,-0.025610,0.035024,0.010389,0.024126,-0.249320,1.30e-03
52,pr = 0,18.763535,1.100015,-0.983502,-0.227202,0.000000,0.034579,0.010607,0.021783,-0.249284,1.26e-03
53,theta = 0,19.368635,1.007367,0.000000,2.302588,-0.391699,0.042654,0.005846,0.040188,-0.248029,8.81e-06
54,collision,19.382874,1.000000,0.044863,2.363280,-0.409788,0.043018,0.005603,0.040073,-0.248020,8.43e-12
55,pr = 0,20.044831,1.100764,1.292884,3.215228,0.000000,0.049098,0.000720,0.022267,-0.248810,7.89e-04
56,pphi = 0,20.206736,1.091144,1.679535,3.245008,-0.113356,0.049365,0.000000,0.012663,-0.249034,1.01e-03
