n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,collision,0.646077,1.000000,1.181049,0.155871,-0.410533,0.049154,0.001900,-0.028200,-0.247653,8.65e-13
2,pr = 0,1.305973,1.101122,2.354840,1.536195,0.000000,0.038103,0.006984,-0.034847,-0.248521,8.68e-04
3,collision,1.912005,1.000000,3.229173,4.267471,-0.410709,0.027487,0.010466,-0.010081,-0.247653,1.45e-12
4,beta = 0,2.089097,1.049117,3.436060,5.155638,0.280397,0.025209,0.010682,0.000000,-0.248114,4.61e-04
5,pr = 0,2.485086,1.100928,3.880308,7.418601,0.000000,0.022475,0.009267,0.027854,-0.248642,9.89e-04
6,collision,3.133054,1.000000,4.488539,9.469001,-0.410381,0.023483,0.003277,0.047695,-0.247653,1.64e-12
7,pphi = 0,3.413058,1.071952,4.793085,9.672617,0.205385,0.024081,0.000000,0.043263,-0.248309,6.56e-04
8,pr = 0,3.689613,1.101500,5.129596,9.420900,0.000000,0.023431,-0.002799,0.030043,-0.248290,6.37e-04
9,beta = 0,4.129748,1.031029,5.597054,8.402274,-0.331130,0.017759,-0.004596,0.000000,-0.247970,3.17e-04
10,collision,4.354666,1.000000,5.677138,8.177458,-0.410423,0.015671,-0.004528,-0.006025,-0.247653,2.28e-12
11,pr = 0,4.939462,1.100774,5.896924,7.168525,0.000000,0.000245,-0.001665,-0.029403,-0.248797,1.14e-03
12,ptheta = 0,4.939462,1.100907,5.897303,7.159909,-0.005499,-0.000000,-0.001606,-0.029564,-0.248692,1.04e-03
13,pphi = 0,5.239871,1.086081,5.867798,7.053897,-0.149773,-0.006484,0.000000,-0.030639,-0.247814,1.61e-04
14,collision,5.582733,1.000000,5.673384,7.279189,-0.410372,-0.017089,0.002465,-0.021605,-0.247653,2.51e-12
15,beta = 0,6.017852,1.089124,5.279613,7.925038,0.128807,-0.025888,0.003598,0.000000,-0.248552,8.99e-04
16,pr = 0,6.167314,1.100738,5.035318,8.300431,0.000000,-0.028605,0.003287,0.012961,-0.248799,1.15e-03
17,pphi = 0,6.587455,1.030177,4.362832,8.814199,-0.333032,-0.031034,0.000000,0.039563,-0.248081,4.28e-04
18,collision,6.810347,1.000000,4.219577,8.796397,-0.410395,-0.030901,-0.001077,0.043008,-0.247653,2.74e-12
19,pr = 0,7.392529,1.100757,3.423689,7.392055,0.000000,-0.028412,-0.007590,0.039357,-0.248773,1.12e-03
20,collision,8.036069,1.000000,2.668334,4.444358,-0.410759,-0.028918,-0.011132,0.007699,-0.247653,2.96e-12
21,beta = 0,8.169147,1.038765,2.491007,3.737101,0.310339,-0.029891,-0.011252,0.000000,-0.247978,3.25e-04
22,pr = 0,8.702243,1.101299,1.818347,1.144649,0.000000,-0.035429,-0.009674,-0.027630,-0.248378,7.25e-04
23,phi = 0,8.864188,1.082144,1.405987,0.000000,-0.159583,-0.039550,-0.007742,-0.036811,-0.249102,1.45e-03
24,collision,9.304877,1.000000,0.732532,-1.085936,-0.410535,-0.045914,-0.004336,-0.038131,-0.247653,3.60e-12
25,theta = 0,9.597322,1.081752,0.000000,-1.547967,0.169593,-0.050535,-0.001531,-0.027017,-0.247747,9.42e-05
26,pr = 0,9.877061,1.100973,-0.602906,-1.658785,0.000000,-0.052140,-0.000289,-0.013167,-0.248621,9.68e-04
27,pphi = 0,10.038087,1.093802,-0.946156,-1.667112,-0.094831,-0.052212,0.000000,-0.004326,-0.249056,1.40e-03
28,beta = 0,10.178537,1.087915,-1.111130,-1.666748,-0.140621,-0.052130,0.000081,-0.000000,-0.247805,1.52e-04
29,pphi = 0,10.178537,1.075118,-1.285137,-1.665430,-0.191060,-0.051704,0.000000,0.004579,-0.248770,1.12e-03
30,collision,10.525411,1.000000,-1.977885,-1.715634,-0.410528,-0.048582,-0.001001,0.021843,-0.247653,3.78e-12
31,pr = 0,11.174854,1.100865,-3.129246,-2.714509,-0.000000,-0.036813,-0.005557,0.034567,-0.248706,1.05e-03
32,collision,11.786315,1.000000,-3.945253,-5.047927,-0.410636,-0.024132,-0.009461,0.015224,-0.247653,4.30e-12
33,beta = 0,12.025141,1.068843,-4.204242,-6.309197,0.218161,-0.019777,-0.009991,-0.000000,-0.247966,3.13e-04
34,pr = 0,12.446805,1.101131,-4.472023,-8.021725,0.000000,-0.016646,-0.009071,-0.022869,-0.248506,8.53e-04
35,collision,13.052859,1.000000,-4.900580,-10.088414,-0.410362,-0.016100,-0.003476,-0.047701,-0.247653,4.89e-12
36,pphi = 0,13.417148,1.074018,-5.114910,-10.321459,0.199888,-0.016538,0.000000,-0.046146,-0.247872,2.19e-04
37,pr = 0,13.714634,1.101208,-5.340278,-10.052579,0.000000,-0.016083,0.003017,-0.035541,-0.248494,8.41e-04
38,collision,14.320574,1.000000,-5.705930,-8.607502,-0.410447,-0.009555,0.005712,-0.000725,-0.247653,5.48e-12
39,beta = 0,14.345143,1.004096,-5.711347,-8.574132,0.400433,-0.009305,0.005712,-0.000000,-0.247666,1.29e-05
40,ptheta = 0,14.796917,1.091987,-5.798918,-7.489643,0.113762,0.000000,0.004591,0.021226,-0.248376,7.23e-04
41,pr = 0,14.950766,1.100582,-5.778997,-7.104012,0.000000,0.004714,0.003558,0.027434,-0.248923,1.27e-03
42,pphi = 0,15.359649,1.032249,-5.525117,-6.629113,-0.326807,0.018788,0.000000,0.029060,-0.248308,6.55e-04
43,collision,15.572313,1.000000,-5.425492,-6.642178,-0.410367,0.022051,-0.000806,0.026218,-0.247653,5.89e-12
44,beta = 0,16.062698,1.098711,-4.778234,-7.171518,0.056812,0.033160,-0.002615,-0.000000,-0.248562,9.09e-04
45,pr = 0,16.217896,1.100783,-4.644700,-7.294198,0.000000,0.034345,-0.002549,-0.005643,-0.248765,1.11e-03
46,pphi = 0,16.622438,1.028430,-3.830016,-7.717598,-0.337115,0.037233,0.000000,-0.034391,-0.248274,6.21e-04
47,collision,16.831559,1.000000,-3.666215,-7.708337,-0.410435,0.037135,0.000890,-0.038522,-0.247653,6.39e-12
48,pr = 0,17.492700,1.101159,-2.711654,-6.424283,0.000000,0.033759,0.007192,-0.041121,-0.248499,8.46e-04
49,collision,18.098013,1.000000,-1.841340,-3.523782,-0.410784,0.031896,0.011326,-0.013291,-0.247653,6.99e-12
50,beta = 0,18.324120,1.059943,-1.517762,-2.276778,0.246765,0.032580,0.011695,-0.000000,-0.248242,5.89e-04
51,phi = 0,18.740664,1.100523,-0.938025,0.000000,-0.004690,0.035773,0.010546,0.024558,-0.248885,1.23e-03
52,pr = 0,18.740664,1.100674,-0.949801,-0.041229,-0.000000,0.035685,0.010591,0.024147,-0.248794,1.14e-03
53,theta = 0,19.145443,1.017547,0.000000,2.343563,-0.365777,0.043475,0.005954,0.040903,-0.248134,4.81e-04
54,collision,19.354868,1.000000,0.115790,2.508532,-0.410548,0.044410,0.005330,0.040751,-0.247653,7.48e-12
55,pr = 0,20.015736,1.101154,1.401955,3.280677,0.000000,0.050212,0.000515,0.020554,-0.248502,8.49e-04
56,pphi = 0,20.015736,1.097289,1.679098,3.298545,-0.079003,0.050407,0.000000,0.013609,-0.248018,3.65e-04
57,beta = 0,20.305223,1.065633,2.180431,3.271047,-0.227592,0.049561,-0.000348,0.000000,-0.248327,6.74e-04
58,pphi = 0,20.415861,1.010892,2.649493,3.245127,-0.382754,0.047333,0.000000,-0.012738,-0.248043,3.90e-04
59,collision,20.621548,1.000000,2.728286,3.243701,-0.410519,0.046849,0.000108,-0.014827,-0.247653,8.07e-12
60,pr = 0,21.250714,1.100552,3.830030,3.842697,0.000000,0.034676,0.004004,-0.033240,-0.248928,1.28e-03
61,collision,21.872354,1.000000,4.569840,5.718723,-0.410555,0.020275,0.008206,-0.019891,-0.247653,8.47e-12
62,beta = 0,22.237203,1.082667,4.829921,7.249180,0.160793,0.013516,0.009124,0.000000,-0.248540,8.87e-04
63,pr = 0,22.534748,1.101192,4.961734,8.437423,0.000000,0.010499,0.008627,0.017282,-0.248470,8.17e-04
64,collision,23.139962,1.000000,5.201712,10.464223,-0.410353,0.008359,0.003588,0.046361,-0.247653,9.08e-12
65,pphi = 0,23.411662,1.075387,5.316062,10.712887,0.194087,0.008582,0.000000,0.047701,-0.247996,3.43e-04
66,pr = 0,23.686038,1.101919,5.430068,10.450444,0.000000,0.008358,-0.003162,0.040129,-0.248015,3.62e-04
67,collision,24.355125,1.000000,5.603295,8.841430,-0.410477,0.003161,-0.006729,0.007501,-0.247653,9.61e-12
68,beta = 0,24.469011,1.037785,5.614911,8.429123,0.313505,0.000915,-0.006848,0.000000,-0.247784,1.31e-04
69,ptheta = 0,24.576218,1.049205,5.614914,8.269237,0.279809,0.000000,-0.006815,-0.002791,-0.248183,5.30e-04
70,pr = 0,24.991057,1.100636,5.527340,6.884643,0.000000,-0.009591,-0.005354,-0.024658,-0.248876,1.22e-03
71,collision,25.609631,1.000000,5.051529,5.862587,-0.410379,-0.026477,-0.000890,-0.030013,-0.247653,1.01e-11
72,pphi = 0,25.789291,1.036248,4.891694,5.841979,0.316833,-0.029886,0.000000,-0.026180,-0.248035,3.82e-04
73,beta = 0,26.186670,1.101443,4.097907,6.149488,-0.017988,-0.039646,0.001743,0.000000,-0.248152,4.99e-04
74,pr = 0,26.186670,1.100883,4.146634,6.123332,0.000000,-0.039244,0.001718,-0.001734,-0.248696,1.04e-03
75,pphi = 0,26.608465,1.026858,3.200064,6.447043,-0.342877,-0.042604,0.000000,0.028723,-0.247726,7.34e-05
76,collision,26.833027,1.000000,3.029879,6.433953,-0.410476,-0.042481,-0.000705,0.032953,-0.247653,1.03e-11
77,pr = 0,27.500019,1.101347,1.938650,5.295216,0.000000,-0.038351,-0.006615,0.041660,-0.248372,7.19e-04
78,collision,28.102367,1.000000,0.972469,2.519630,-0.410786,-0.034193,-0.011225,0.018516,-0.247653,1.09e-11
79,beta = 0,28.464308,1.076207,0.505918,0.758882,0.189712,-0.033821,-0.011966,0.000000,-0.248206,5.53e-04
80,phi = 0,28.604883,1.093131,0.322500,0.000000,0.109640,-0.034147,-0.011856,-0.008443,-0.247976,3.23e-04
81,theta = 0,28.761069,1.099902,0.000000,-1.283635,-0.024029,-0.035445,-0.011052,-0.022404,-0.249023,1.37e-03
82,pr = 0,28.761069,1.101046,0.059353,-1.060549,0.000000,-0.035138,-0.011259,-0.020064,-0.248532,8.79e-04
83,collision,29.367218,1.000000,-0.963029,-3.861786,-0.410558,-0.041878,-0.006206,-0.042188,-0.247653,1.15e-11
84,pr = 0,29.940340,1.100967,-2.170496,-4.818931,0.000000,-0.047067,-0.000767,-0.027276,-0.248635,9.82e-04
85,pphi = 0,30.101420,1.094388,-2.464560,-4.842932,-0.089898,-0.047208,0.000000,-0.019993,-0.249112,1.46e-03
86,beta = 0,30.362980,1.035484,-3.166624,-4.751151,-0.318411,-0.045467,0.000844,-0.000000,-0.248222,5.69e-04
87,collision,30.588444,1.000000,-3.415213,-4.703291,-0.410505,-0.043988,0.000754,0.007349,-0.247653,1.17e-11
88,pphi = 0,30.832108,1.058568,-3.827097,-4.663023,0.250820,-0.040233,0.000000,0.018845,-0.248313,6.60e-04
89,pr = 0,31.255711,1.101382,-4.443117,-4.886271,0.000000,-0.031756,-0.002358,0.031097,-0.248371,7.18e-04
90,collision,31.858681,1.000000,-5.088352,-6.265961,-0.410477,-0.016000,-0.006735,0.023939,-0.247653,1.23e-11
91,beta = 0,32.346476,1.093422,-5.299941,-7.955593,0.103477,-0.006496,-0.008158,-0.000000,-0.248464,8.11e-04
92,pr = 0,32.501405,1.100716,-5.337424,-8.655002,0.000000,-0.004192,-0.007934,-0.011224,-0.248800,1.15e-03
93,collision,33.116503,1.000000,-5.384955,-10.588136,-0.410354,-0.000447,-0.003605,-0.043716,-0.247653,1.28e-11
