n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,collision,0.649517,1.000000,1.286028,0.174181,-0.409772,0.052761,0.002093,-0.030630,-0.247744,8.56e-13
2,pr = 0,1.310207,1.100784,2.542817,1.672309,0.000000,0.040848,0.007568,-0.037394,-0.248569,8.26e-04
3,collision,1.914745,1.000000,3.478375,4.615313,-0.409977,0.029486,0.011273,-0.010539,-0.247744,1.46e-12
4,beta = 0,2.140960,1.047990,3.695051,5.544501,0.282779,0.027104,0.011493,0.000000,-0.248178,4.34e-04
5,pr = 0,2.557717,1.100330,4.176154,7.990696,0.000000,0.024162,0.009943,0.030084,-0.248867,1.12e-03
6,collision,3.171320,1.000000,4.829071,10.187099,-0.409597,0.025256,0.003504,0.051299,-0.247744,1.96e-12
7,pphi = 0,3.466462,1.071375,5.155062,10.401935,0.205633,0.025891,-0.000000,0.046498,-0.248505,7.61e-04
8,pr = 0,3.747121,1.100514,5.517016,10.128022,0.000000,0.025171,-0.003001,0.032220,-0.248783,1.04e-03
9,beta = 0,4.168904,1.030664,6.019475,9.037542,-0.331032,0.019090,-0.004941,0.000000,-0.248115,3.72e-04
10,collision,4.393509,1.000000,6.105152,8.797380,-0.409646,0.016868,-0.004872,-0.006441,-0.247744,2.15e-12
11,pr = 0,5.061079,1.101054,6.343557,7.708241,-0.000000,0.000332,-0.001813,-0.031710,-0.248433,6.89e-04
12,ptheta = 0,5.061079,1.100670,6.342837,7.700357,-0.006850,0.000000,-0.001731,-0.031829,-0.248670,9.26e-04
13,pphi = 0,5.223084,1.083430,6.305796,7.601548,-0.151772,-0.006987,0.000000,-0.032580,-0.249240,1.50e-03
14,collision,5.663270,1.000000,6.103935,7.825855,-0.409586,-0.018301,0.002635,-0.023365,-0.247744,2.80e-12
15,beta = 0,6.151739,1.090601,5.678900,8.525341,0.125495,-0.027922,0.003907,0.000000,-0.247745,1.62e-06
16,pr = 0,6.306789,1.100374,5.421066,8.919128,0.000000,-0.030716,0.003548,0.013639,-0.248868,1.12e-03
17,pphi = 0,6.711366,1.028710,4.694046,9.474954,-0.335446,-0.033358,0.000000,0.042410,-0.248364,6.20e-04
18,collision,6.920571,1.000000,4.545491,9.462739,-0.409614,-0.033243,-0.001102,0.046093,-0.247744,3.29e-12
19,pr = 0,7.565425,1.100382,3.690532,7.978370,0.000000,-0.030584,-0.008093,0.042597,-0.248848,1.10e-03
20,collision,8.177827,1.000000,2.879792,4.827367,-0.410033,-0.031044,-0.011963,0.008845,-0.247744,3.79e-12
21,beta = 0,8.356254,1.040576,2.677257,4.016618,0.303746,-0.032149,-0.012102,0.000000,-0.248257,5.14e-04
22,pr = 0,8.752997,1.100418,1.969744,1.277697,0.000000,-0.037957,-0.010461,-0.029273,-0.248793,1.05e-03
23,phi = 0,9.053653,1.081846,1.518824,0.000000,-0.163437,-0.042461,-0.008371,-0.039765,-0.248505,7.61e-04
24,collision,9.398473,1.000000,0.809812,-1.143843,-0.409777,-0.049201,-0.004765,-0.041165,-0.247744,4.00e-12
25,theta = 0,9.767038,1.081828,0.000000,-1.657155,0.162876,-0.054284,-0.001679,-0.028923,-0.248624,8.80e-04
26,pr = 0,10.065380,1.100984,-0.619928,-1.784626,-0.000000,-0.056051,-0.000345,-0.014918,-0.248432,6.88e-04
27,pphi = 0,10.065380,1.096273,-0.949384,-1.795555,-0.084196,-0.056257,0.000000,-0.006483,-0.248108,3.65e-04
28,beta = 0,10.227224,1.083993,-1.195530,-1.793366,-0.148844,-0.055944,0.000028,-0.000000,-0.249245,1.50e-03
29,pphi = 0,10.353404,1.069603,-1.443100,-1.790771,-0.214571,-0.055516,0.000000,0.006527,-0.247965,2.21e-04
30,collision,10.667011,1.000000,-2.098350,-1.840748,-0.409770,-0.052433,-0.001008,0.022814,-0.247744,4.65e-12
31,pr = 0,11.326142,1.100752,-3.342213,-2.876944,0.000000,-0.039925,-0.005850,0.037312,-0.248604,8.60e-04
32,collision,11.931729,1.000000,-4.226330,-5.351099,-0.409888,-0.026228,-0.010120,0.017301,-0.247744,5.24e-12
33,beta = 0,12.281098,1.071611,-4.522218,-6.786854,0.207099,-0.021233,-0.010762,-0.000000,-0.248021,2.77e-04
34,pr = 0,12.575130,1.100339,-4.796463,-8.547307,0.000000,-0.018005,-0.009844,-0.023534,-0.248863,1.12e-03
35,collision,13.188623,1.000000,-5.257008,-10.815771,-0.409581,-0.017277,-0.003952,-0.051046,-0.247744,5.73e-12
36,pphi = 0,13.461985,1.076918,-5.501217,-11.097870,0.187302,-0.017778,0.000000,-0.049562,-0.247964,2.20e-04
37,pr = 0,13.736905,1.101382,-5.729197,-10.845380,0.000000,-0.017380,0.003077,-0.039172,-0.248200,4.57e-04
38,collision,14.404266,1.000000,-6.126859,-9.323357,-0.409675,-0.010651,0.006138,-0.002169,-0.247744,6.30e-12
39,beta = 0,14.438020,1.011144,-6.143244,-9.223720,0.382214,-0.009923,0.006147,-0.000000,-0.247764,2.08e-05
40,ptheta = 0,14.899052,1.093670,-6.236103,-8.052313,0.099550,0.000000,0.004945,0.022883,-0.248538,7.94e-04
41,pr = 0,15.054692,1.100549,-6.220324,-7.680174,0.000000,0.004414,0.003990,0.028964,-0.248769,1.02e-03
42,pphi = 0,15.457539,1.026334,-5.942894,-7.127246,-0.341725,0.020213,0.000000,0.031331,-0.248353,6.09e-04
43,collision,15.665334,1.000000,-5.857973,-7.133860,-0.409577,0.023081,-0.000715,0.028986,-0.247744,6.83e-12
44,beta = 0,16.142776,1.100437,-5.139858,-7.714969,0.041885,0.035706,-0.002840,-0.000000,-0.247942,1.98e-04
45,pr = 0,16.296756,1.100182,-5.032644,-7.812939,0.000000,0.036603,-0.002763,-0.004522,-0.248996,1.25e-03
46,pphi = 0,16.704535,1.022007,-4.121042,-8.300051,-0.353215,0.040042,0.000000,-0.036928,-0.248295,5.51e-04
47,collision,16.916384,1.000000,-3.986019,-8.297241,-0.409661,0.039990,0.000721,-0.040418,-0.247744,7.26e-12
48,pr = 0,17.578903,1.100844,-2.957008,-7.006857,0.000000,0.036502,0.007449,-0.044861,-0.248535,7.91e-04
49,collision,18.182449,1.000000,-2.019811,-3.958624,-0.410055,0.034273,0.012089,-0.016207,-0.247744,7.87e-12
50,beta = 0,18.475184,1.065561,-1.629156,-2.443900,0.226738,0.035010,0.012603,-0.000000,-0.248392,6.48e-04
51,phi = 0,18.755060,1.101123,-1.015671,0.000000,-0.020254,0.038366,0.011411,0.026591,-0.248092,3.49e-04
52,pr = 0,18.755060,1.100452,-1.068619,-0.201444,0.000000,0.038008,0.011576,0.024461,-0.248756,1.01e-03
53,theta = 0,19.341120,1.009264,0.000000,2.521732,-0.386719,0.046790,0.006386,0.044013,-0.247870,1.27e-04
54,collision,19.401536,1.000000,0.063258,2.610371,-0.409797,0.047305,0.006043,0.043903,-0.247744,8.07e-12
55,pr = 0,20.050818,1.100483,1.435406,3.517636,0.000000,0.053860,0.000740,0.023814,-0.248778,1.03e-03
56,pphi = 0,20.213053,1.091999,1.837781,3.547535,-0.107473,0.054121,0.000000,0.013799,-0.248857,1.11e-03
57,beta = 0,20.341785,1.058351,2.347335,3.521503,-0.249324,0.053250,-0.000353,0.000000,-0.248659,9.15e-04
58,pphi = 0,20.659608,1.000346,2.860693,3.493357,-0.408921,0.050857,0.000000,-0.013938,-0.247744,6.12e-08
59,collision,20.661354,1.000000,2.863154,3.493358,-0.409762,0.050840,0.000004,-0.014002,-0.247744,8.60e-12
60,pr = 0,21.305367,1.100393,4.065100,4.063245,-0.000000,0.038164,0.004007,-0.035552,-0.248859,1.12e-03
61,collision,21.918720,1.000000,4.882228,5.996319,-0.409791,0.022589,0.008647,-0.023238,-0.247744,9.09e-12
62,beta = 0,22.345808,1.087061,5.194254,7.796729,0.138331,0.014514,0.009837,0.000000,-0.248548,8.04e-04
63,pr = 0,22.494344,1.100449,5.317970,8.911631,0.000000,0.011655,0.009421,0.016213,-0.248792,1.05e-03
64,collision,23.140356,1.000000,5.579870,11.176510,-0.409577,0.008976,0.004290,0.048871,-0.247744,9.29e-12
65,pphi = 0,23.494802,1.080675,5.718000,11.506646,0.168173,0.009199,0.000000,0.051007,-0.248611,8.67e-04
66,pr = 0,23.790152,1.100537,5.824168,11.292455,0.000000,0.009021,-0.002964,0.044483,-0.248780,1.04e-03
67,collision,24.401123,1.000000,6.018590,9.658858,-0.409705,0.004010,-0.007152,0.010867,-0.247744,9.82e-12
68,beta = 0,24.628182,1.048035,6.036857,9.063686,0.282566,0.000905,-0.007373,0.000000,-0.248171,4.28e-04
69,ptheta = 0,24.628182,1.058047,6.037276,8.899125,0.251446,-0.000000,-0.007348,-0.002883,-0.248372,6.28e-04
70,pr = 0,25.045594,1.100404,5.961922,7.522775,0.000000,-0.009155,-0.006028,-0.024927,-0.248855,1.11e-03
71,collision,25.658980,1.000000,5.483726,6.326927,-0.409591,-0.027277,-0.001284,-0.033248,-0.247744,1.03e-11
72,pphi = 0,25.837671,1.046270,5.260490,6.286013,0.287267,-0.032150,0.000000,-0.028105,-0.248270,5.26e-04
73,pr = 0,26.234831,1.100485,4.537982,6.546231,0.000000,-0.041543,0.001806,-0.004613,-0.248788,1.04e-03
74,beta = 0,26.396052,1.099471,4.407283,6.614195,-0.044894,-0.042587,0.001855,0.000000,-0.248469,7.25e-04
75,pphi = 0,26.820462,1.015228,3.449724,6.927195,-0.371612,-0.045796,0.000000,0.030562,-0.247911,1.67e-04
76,collision,26.880782,1.000000,3.346935,6.925377,-0.409710,-0.045771,-0.000402,0.033223,-0.247744,1.05e-11
77,pr = 0,27.548038,1.101004,2.166451,5.848120,0.000000,-0.041715,-0.006603,0.045345,-0.248427,6.84e-04
78,collision,28.149186,1.000000,1.118997,2.994864,-0.410048,-0.036965,-0.011841,0.022974,-0.247744,1.12e-11
79,phi = 0,28.573008,1.096676,0.350220,0.000000,0.081026,-0.036661,-0.012791,-0.009169,-0.248049,3.05e-04
80,beta = 0,28.573008,1.083495,0.544119,0.816186,0.158911,-0.036300,-0.012921,0.000000,-0.248027,2.83e-04
81,pr = 0,28.721104,1.100450,0.141589,-0.854481,0.000000,-0.037415,-0.012346,-0.018620,-0.248747,1.00e-03
82,theta = 0,28.881999,1.098179,0.000000,-1.401578,-0.054080,-0.038078,-0.011915,-0.024462,-0.248838,1.09e-03
83,collision,29.367783,1.000000,-0.940571,-3.981234,-0.409819,-0.044398,-0.007201,-0.044861,-0.247744,1.14e-11
84,pr = 0,30.034809,1.101003,-2.223129,-5.161829,0.000000,-0.050403,-0.001208,-0.031882,-0.248431,6.88e-04
85,pphi = 0,30.196682,1.088932,-2.661197,-5.216081,-0.125080,-0.050739,0.000000,-0.021355,-0.248977,1.23e-03
86,beta = 0,30.432623,1.020386,-3.412270,-5.119928,-0.357391,-0.048802,0.000890,-0.000000,-0.248322,5.79e-04
87,collision,30.636598,1.000000,-3.565269,-5.090092,-0.409748,-0.047997,0.000886,0.004530,-0.247744,1.20e-11
88,pphi = 0,30.890242,1.070023,-4.125412,-5.023363,0.212101,-0.043205,0.000000,0.020376,-0.248188,4.44e-04
89,pr = 0,31.317740,1.101567,-4.699843,-5.192089,0.000000,-0.035594,-0.002093,0.032492,-0.248067,3.23e-04
90,collision,31.836729,1.000000,-5.431359,-6.543743,-0.409695,-0.018622,-0.006902,0.028090,-0.247744,1.24e-11
91,beta = 0,32.349995,1.096679,-5.698255,-8.554445,0.071025,-0.007060,-0.008777,-0.000000,-0.248856,1.11e-03
92,pr = 0,32.507202,1.101109,-5.729407,-9.076168,0.000000,-0.005240,-0.008692,-0.008288,-0.248350,6.06e-04
93,collision,33.030609,1.000000,-5.790524,-11.264035,-0.409585,-0.000567,-0.004488,-0.044870,-0.247744,1.27e-11
94,pphi = 0,33.402888,1.084797,-5.797312,-11.648429,0.149275,-0.000411,0.000000,-0.051400,-0.248630,8.87e-04
95,pr = 0,33.702242,1.101197,-5.801707,-11.480511,0.000000,-0.000404,0.002748,-0.048354,-0.248336,5.92e-04
96,ptheta = 0,33.864108,1.088766,-5.803705,-11.071654,-0.126497,0.000000,0.004816,-0.041166,-0.248944,1.20e-03
97,collision,34.225480,1.000000,-5.783793,-9.788613,-0.409732,0.002917,0.007892,-0.019295,-0.247744,1.30e-11
98,beta = 0,34.597713,1.074555,-5.717393,-8.583224,0.196976,0.007373,0.008627,-0.000000,-0.247856,1.13e-04
99,pr = 0,34.897029,1.101160,-5.575204,-7.233943,0.000000,0.013804,0.007883,0.019818,-0.248324,5.81e-04
100,collision,35.419897,1.000000,-4.988612,-5.425748,-0.409629,0.030839,0.003295,0.035987,-0.247744,1.33e-11
101,pphi = 0,35.862023,1.092860,-4.259375,-5.118933,0.102744,0.042354,-0.000000,0.022219,-0.248758,1.01e-03
102,pr = 0,36.012274,1.100193,-3.945890,-5.151699,0.000000,0.045385,-0.000671,0.013430,-0.248986,1.24e-03
103,beta = 0,36.174088,1.087466,-3.501683,-5.254168,-0.136887,0.048381,-0.001032,-0.000000,-0.248471,7.28e-04
104,pphi = 0,36.635615,1.008621,-2.702843,-5.382894,-0.388585,0.050441,0.000000,-0.023176,-0.247751,7.50e-06
105,collision,36.650441,1.000000,-2.640854,-5.381954,-0.409756,0.050435,0.000170,-0.024783,-0.247744,1.35e-11
106,pr = 0,37.204698,1.101096,-1.335380,-4.526370,0.000000,0.046064,0.005608,-0.044038,-0.248366,6.22e-04
107,collision,37.868887,1.000000,-0.197357,-1.948845,-0.410015,0.039046,0.011235,-0.028847,-0.247744,1.42e-11
108,theta = 0,38.002230,1.033315,-0.000000,-1.320021,0.323978,0.037955,0.011982,-0.023039,-0.248167,4.23e-04
109,phi = 0,38.237338,1.078735,0.350823,0.000000,0.176996,0.036559,0.012833,-0.009185,-0.248466,7.22e-04
110,beta = 0,38.378773,1.094136,0.545995,0.818998,0.097740,0.036178,0.012977,0.000000,-0.248313,5.69e-04
111,pr = 0,38.535586,1.100925,0.790689,1.873092,-0.000000,0.036192,0.012757,0.011991,-0.248417,6.74e-04
112,collision,39.059509,1.000000,1.803618,5.228303,-0.409839,0.040580,0.008191,0.044029,-0.247744,1.45e-11
113,pr = 0,39.712259,1.100587,2.967927,6.665286,0.000000,0.045697,0.001763,0.038614,-0.248723,9.79e-04
114,pphi = 0,39.874477,1.085007,3.425036,6.759422,-0.143975,0.046129,0.000000,0.028280,-0.249243,1.50e-03
115,collision,40.321325,1.000000,4.190949,6.589412,-0.409726,0.043951,-0.001634,0.005239,-0.247744,1.50e-11
116,beta = 0,40.398634,1.024489,4.349013,6.526658,0.348085,0.042852,-0.001682,0.000000,-0.247857,1.13e-04
117,pr = 0,40.895768,1.100548,5.226439,6.262906,0.000000,0.032157,0.000201,-0.027615,-0.248763,1.02e-03
118,pphi = 0,40.895768,1.099875,5.178694,6.263468,0.020690,0.032975,0.000000,-0.026352,-0.249007,1.26e-03
119,collision,41.542719,1.000000,5.861425,6.987057,-0.409614,0.014381,0.004942,-0.031639,-0.247744,1.52e-11
120,beta = 0,42.128701,1.100228,6.018466,9.036023,0.002408,-0.000942,0.007606,0.000000,-0.248956,1.21e-03
121,pr = 0,42.128701,1.100279,6.018359,9.051578,0.000000,-0.001014,0.007607,0.000274,-0.248924,1.18e-03
122,ptheta = 0,42.128701,1.099549,6.019869,8.831408,0.034080,-0.000000,0.007589,-0.003608,-0.248840,1.10e-03
123,collision,42.770158,1.000000,5.883957,11.080389,-0.409600,-0.007738,0.004519,0.039212,-0.247744,1.54e-11
124,pphi = 0,43.138347,1.089007,5.737519,11.515714,0.130105,-0.008396,0.000000,0.050653,-0.248307,5.63e-04
125,pr = 0,43.436818,1.101023,5.662226,11.381590,0.000000,-0.008312,-0.002418,0.050289,-0.248455,7.11e-04
126,collision,44.039273,1.000000,5.428571,9.701935,-0.409754,-0.009980,-0.008344,0.027105,-0.247744,1.61e-11
127,beta = 0,44.401731,1.090597,5.207569,7.816742,0.123311,-0.014820,-0.009783,0.000000,-0.248003,2.60e-04
128,pr = 0,44.698869,1.100741,5.065258,6.824240,0.000000,-0.018354,-0.009451,-0.013589,-0.248592,8.49e-04
129,collision,45.304167,1.000000,4.382823,4.451307,-0.409690,-0.033732,-0.005253,-0.037108,-0.247744,1.67e-11
130,pr = 0,45.964107,1.100773,3.269469,3.663785,0.000000,-0.048128,-0.000574,-0.021673,-0.248590,8.46e-04
131,pphi = 0,45.964107,1.096735,2.988306,3.642134,-0.082285,-0.050240,0.000000,-0.014684,-0.247962,2.18e-04
132,beta = 0,46.253374,1.062156,2.449464,3.674763,-0.237447,-0.052799,0.000385,0.000000,-0.248555,8.11e-04
133,pphi = 0,46.363898,1.004075,1.913990,3.705857,-0.399578,-0.053840,0.000000,0.014567,-0.247850,1.06e-04
134,collision,46.569373,1.000000,1.881688,3.706359,-0.409792,-0.053861,-0.000045,0.015421,-0.247744,1.73e-11
135,pr = 0,47.212725,1.100362,0.482958,3.065153,0.000000,-0.049413,-0.004504,0.040853,-0.248866,1.12e-03
