n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,collision,0.650813,1.000000,1.269588,0.173704,-0.409547,0.051796,0.002076,-0.030207,-0.247892,8.53e-13
2,pr = 0,1.311795,1.100660,2.502037,1.650559,0.000000,0.040082,0.007456,-0.036706,-0.248700,8.07e-04
3,collision,1.915656,1.000000,3.419288,4.543707,-0.409746,0.028940,0.011082,-0.010241,-0.247892,1.46e-12
4,beta = 0,2.092411,1.047259,3.628983,5.445298,0.284333,0.026641,0.011288,0.000000,-0.248393,5.01e-04
5,pr = 0,2.488444,1.100336,4.103920,7.859266,0.000000,0.023730,0.009762,0.029684,-0.248909,1.02e-03
6,collision,3.135032,1.000000,4.744743,10.008773,-0.409379,0.024812,0.003435,0.050398,-0.247892,1.66e-12
7,pphi = 0,3.378706,1.071856,5.062543,10.228524,0.206411,0.025459,0.000000,0.045898,-0.248028,1.35e-04
8,pr = 0,3.802515,1.100900,5.419892,9.954326,0.000000,0.024745,-0.002960,0.031737,-0.248566,6.73e-04
9,beta = 0,4.263589,1.030853,5.913614,8.878317,-0.330785,0.018771,-0.004864,0.000000,-0.248083,1.91e-04
10,collision,4.326994,1.000000,5.997248,8.642937,-0.409426,0.016577,-0.004789,-0.006304,-0.247892,1.93e-12
11,pr = 0,4.998911,1.101079,6.232044,7.571177,0.000000,0.000351,-0.001790,-0.031174,-0.248460,5.68e-04
12,ptheta = 0,4.998911,1.100632,6.231217,7.563057,-0.007357,0.000000,-0.001703,-0.031294,-0.248737,8.44e-04
13,pphi = 0,5.160698,1.083135,6.194462,7.466620,-0.152506,-0.006874,0.000000,-0.032012,-0.249389,1.50e-03
14,collision,5.521652,1.000000,5.997189,7.685217,-0.409369,-0.017949,0.002581,-0.023017,-0.247892,2.23e-12
15,beta = 0,5.893883,1.089803,5.578206,8.373936,0.125033,-0.027385,0.003817,0.000000,-0.248415,5.23e-04
16,pr = 0,6.193222,1.101036,5.328246,8.760143,0.000000,-0.030199,0.003514,0.013299,-0.248463,5.71e-04
17,pphi = 0,6.652672,1.028273,4.608124,9.314776,-0.337573,-0.032808,0.000000,0.041868,-0.248089,1.97e-04
18,collision,6.715774,1.000000,4.468165,9.295992,-0.409395,-0.032671,-0.001057,0.045210,-0.247892,2.54e-12
19,pr = 0,7.387172,1.101017,3.628236,7.855140,0.000000,-0.030051,-0.007934,0.042079,-0.248462,5.69e-04
20,collision,7.909206,1.000000,2.832551,4.761639,-0.409799,-0.030480,-0.011749,0.008935,-0.247892,2.84e-12
21,beta = 0,8.097713,1.041557,2.628334,3.943195,0.300706,-0.031585,-0.011896,0.000000,-0.248393,5.01e-04
22,pr = 0,8.498840,1.099999,1.940104,1.275313,0.000000,-0.037230,-0.010303,-0.028538,-0.249126,1.23e-03
23,phi = 0,8.797682,1.081817,1.494980,0.000000,-0.164727,-0.041677,-0.008249,-0.039141,-0.248361,4.69e-04
