n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,collision,0.650208,1.000000,1.311858,0.178609,-0.409621,0.053666,0.002141,-0.031229,-0.247748,8.54e-13
2,pr = 0,1.225331,1.100390,2.589307,1.710185,0.000000,0.041532,0.007713,-0.037951,-0.248791,1.04e-03
3,collision,1.870931,1.000000,3.540604,4.701905,-0.409834,0.029987,0.011474,-0.010659,-0.247748,1.05e-12
4,beta = 0,2.056376,1.047384,3.758734,5.640127,0.283947,0.027597,0.011688,0.000000,-0.248297,5.50e-04
5,pr = 0,2.456184,1.100167,4.250162,8.136206,0.000000,0.024588,0.010108,0.030684,-0.248930,1.18e-03
6,collision,3.097332,1.000000,4.914287,10.366783,-0.409440,0.025700,0.003560,0.052200,-0.247748,1.29e-12
7,pphi = 0,3.340247,1.071959,5.243750,10.595184,0.206362,0.026371,0.000000,0.047544,-0.247861,1.14e-04
8,pr = 0,3.763798,1.100930,5.613997,10.310480,0.000000,0.025629,-0.003064,0.032860,-0.248454,7.06e-04
9,beta = 0,4.162008,1.030359,6.125131,9.196473,-0.331516,0.019400,-0.005021,0.000000,-0.248170,4.22e-04
10,collision,4.366228,1.000000,6.212333,8.952093,-0.409491,0.017164,-0.004957,-0.006555,-0.247748,1.93e-12
11,pr = 0,5.026002,1.100738,6.454382,7.845767,0.000000,0.000343,-0.001844,-0.032220,-0.248601,8.54e-04
12,ptheta = 0,5.026002,1.100400,6.453760,7.837260,-0.006948,0.000000,-0.001760,-0.032352,-0.248807,1.06e-03
13,pphi = 0,5.188188,1.083374,6.416649,7.735106,-0.151828,-0.007108,-0.000000,-0.033161,-0.249224,1.48e-03
14,collision,5.631953,1.000000,6.211449,7.963073,-0.409429,-0.018610,0.002679,-0.023793,-0.247748,2.52e-12
15,beta = 0,6.057398,1.089053,5.777915,8.674241,0.126075,-0.028317,0.003934,0.000000,-0.248721,9.73e-04
16,pr = 0,6.205820,1.100460,5.516900,9.076967,0.000000,-0.031254,0.003616,0.013879,-0.248763,1.02e-03
17,pphi = 0,6.627835,1.028682,4.773665,9.649704,-0.336544,-0.033972,0.000000,0.043372,-0.247961,2.14e-04
18,collision,6.852709,1.000000,4.626548,9.629348,-0.409458,-0.033827,-0.001112,0.046875,-0.247748,2.72e-12
19,pr = 0,7.520377,1.100944,3.756596,8.128783,0.000000,-0.031113,-0.008234,0.043491,-0.248418,6.70e-04
20,collision,8.044270,1.000000,2.932154,4.920346,-0.409891,-0.031579,-0.012171,0.009096,-0.247748,2.99e-12
21,beta = 0,8.234769,1.041030,2.723918,4.086649,0.302420,-0.032709,-0.012319,0.000000,-0.248221,4.74e-04
22,pr = 0,8.636757,1.100040,2.006665,1.310713,0.000000,-0.038601,-0.010651,-0.029663,-0.249003,1.26e-03
23,phi = 0,8.935371,1.082385,1.549614,0.000000,-0.163179,-0.043167,-0.008542,-0.040571,-0.248104,3.56e-04
24,collision,9.273968,1.000000,0.827990,-1.159419,-0.409626,-0.050032,-0.004867,-0.041913,-0.247748,3.27e-12
25,theta = 0,9.641278,1.082035,0.000000,-1.685880,0.161581,-0.055236,-0.001709,-0.029424,-0.248635,8.87e-04
26,pr = 0,9.939355,1.100865,-0.625783,-1.815285,0.000000,-0.057024,-0.000360,-0.015300,-0.248466,7.18e-04
27,pphi = 0,9.939355,1.096228,-0.963186,-1.827163,-0.084743,-0.057248,0.000000,-0.006673,-0.248046,2.98e-04
28,beta = 0,10.101217,1.083655,-1.216424,-1.824712,-0.150123,-0.056925,0.000028,-0.000000,-0.249250,1.50e-03
29,pphi = 0,10.227566,1.069406,-1.464282,-1.822303,-0.214844,-0.056497,0.000000,0.006532,-0.248006,2.58e-04
30,collision,10.541565,1.000000,-2.129946,-1.872117,-0.409619,-0.053385,-0.001014,0.023094,-0.247748,3.90e-12
31,pr = 0,11.087051,1.101355,-3.397968,-2.915714,0.000000,-0.040681,-0.005936,0.038096,-0.248147,3.99e-04
32,collision,11.754699,1.000000,-4.297404,-5.431085,-0.409741,-0.026738,-0.010287,0.017768,-0.247748,4.45e-12
33,beta = 0,11.998773,1.072325,-4.601867,-6.906518,0.205058,-0.021588,-0.010961,-0.000000,-0.247852,1.05e-04
34,pr = 0,12.422611,1.100944,-4.878564,-8.686610,0.000000,-0.018311,-0.010054,-0.023812,-0.248402,6.54e-04
35,collision,12.946722,1.000000,-5.346796,-10.999234,-0.409425,-0.017574,-0.004060,-0.051892,-0.247748,4.73e-12
36,pphi = 0,13.319128,1.077103,-5.598178,-11.288010,0.184809,-0.018080,0.000000,-0.050336,-0.248243,4.95e-04
37,pr = 0,13.618489,1.101126,-5.826863,-11.040671,0.000000,-0.017687,0.003091,-0.040017,-0.248328,5.81e-04
38,collision,14.141551,1.000000,-6.232623,-9.499081,-0.409521,-0.010906,0.006244,-0.002459,-0.247748,5.02e-12
39,beta = 0,14.185386,1.012306,-6.251108,-9.385990,0.379075,-0.010082,0.006253,-0.000000,-0.247798,5.02e-05
40,ptheta = 0,14.655848,1.094387,-6.346403,-8.190385,0.096679,0.000000,0.005038,0.023370,-0.248274,5.27e-04
41,pr = 0,14.813189,1.101126,-6.331737,-7.818843,0.000000,0.004361,0.004096,0.029469,-0.248330,5.82e-04
42,pphi = 0,15.273114,1.026190,-6.050447,-7.246381,-0.343128,0.020547,0.000000,0.032075,-0.247943,1.95e-04
43,collision,15.336293,1.000000,-5.965001,-7.257812,-0.409418,0.023368,-0.000699,0.029632,-0.247748,5.33e-12
