n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,collision,0.650180,1.000000,1.289172,0.175502,-0.409646,0.052741,0.002103,-0.030689,-0.247795,8.54e-13
2,pr = 0,1.197838,1.101240,2.545851,1.673602,0.000000,0.040814,0.007587,-0.037451,-0.248259,4.64e-04
3,collision,1.864310,1.000000,3.479420,4.620301,-0.409851,0.029471,0.011276,-0.010480,-0.247795,1.42e-12
4,beta = 0,2.050455,1.047398,3.693875,5.542736,0.283909,0.027121,0.011486,0.000000,-0.248348,5.53e-04
5,pr = 0,2.450551,1.100151,4.176728,7.995172,0.000000,0.024165,0.009934,0.030147,-0.248989,1.19e-03
6,collision,3.091181,1.000000,4.829356,10.187531,-0.409472,0.025256,0.003500,0.051299,-0.247795,1.67e-12
7,pphi = 0,3.334027,1.071973,5.153169,10.412124,0.206334,0.025916,0.000000,0.046725,-0.247907,1.11e-04
8,pr = 0,3.757530,1.100926,5.516915,10.132403,0.000000,0.025187,-0.003011,0.032299,-0.248503,7.08e-04
9,beta = 0,4.155721,1.030312,6.019325,9.037317,-0.331659,0.019064,-0.004935,0.000000,-0.248219,4.24e-04
10,collision,4.359934,1.000000,6.104895,8.797493,-0.409520,0.016870,-0.004872,-0.006432,-0.247795,2.30e-12
11,pr = 0,4.932715,1.100531,6.342397,7.710689,0.000000,0.000331,-0.001809,-0.031637,-0.248788,9.93e-04
12,ptheta = 0,4.932715,1.100767,6.343099,7.698467,-0.006935,0.000000,-0.001730,-0.031868,-0.248603,8.08e-04
13,pphi = 0,5.234070,1.084765,6.309177,7.590597,-0.151593,-0.006984,0.000000,-0.032860,-0.248302,5.07e-04
14,collision,5.580419,1.000000,6.104200,7.824666,-0.409461,-0.018286,0.002631,-0.023393,-0.247795,2.49e-12
15,beta = 0,5.949624,1.089842,5.678428,8.524633,0.125596,-0.027875,0.003887,0.000000,-0.248270,4.74e-04
16,pr = 0,6.248322,1.100967,5.422522,8.919108,0.000000,-0.030740,0.003569,0.013600,-0.248465,6.69e-04
17,pphi = 0,6.709302,1.028615,4.691020,9.482351,-0.336783,-0.033389,0.000000,0.042619,-0.247996,2.01e-04
18,collision,6.772685,1.000000,4.546765,9.462689,-0.409488,-0.033247,-0.001090,0.046058,-0.247795,2.77e-12
19,pr = 0,7.444520,1.101096,3.691723,7.990330,0.000000,-0.030577,-0.008092,0.042775,-0.248361,5.66e-04
20,collision,7.966613,1.000000,2.881533,4.836647,-0.409907,-0.031034,-0.011961,0.008961,-0.247795,3.07e-12
21,beta = 0,8.102501,1.041462,2.676406,4.015340,0.301897,-0.032138,-0.012117,0.000000,-0.248063,2.68e-04
22,pr = 0,8.637435,1.101040,1.973430,1.284543,0.000000,-0.037904,-0.010493,-0.029250,-0.248368,5.73e-04
23,phi = 0,8.799049,1.080246,1.513363,0.000000,-0.166189,-0.042512,-0.008338,-0.039622,-0.249222,1.43e-03
24,collision,9.159709,1.000000,0.813945,-1.139453,-0.409651,-0.049164,-0.004786,-0.041197,-0.247795,3.38e-12
25,theta = 0,9.467749,1.083096,0.000000,-1.663550,0.160991,-0.054331,-0.001657,-0.029034,-0.248007,2.11e-04
26,pr = 0,9.751626,1.100094,-0.615168,-1.781506,-0.000000,-0.056003,-0.000373,-0.014988,-0.249039,1.24e-03
27,beta = 0,9.913346,1.085610,-1.195877,-1.793881,-0.149618,-0.056055,0.000082,-0.000000,-0.247961,1.66e-04
28,pphi = 0,9.913346,1.091372,-1.034634,-1.794431,-0.107979,-0.056130,0.000000,-0.004231,-0.249239,1.44e-03
29,pphi = 0,10.050468,1.072757,-1.377204,-1.793100,-0.198765,-0.055615,0.000000,0.004761,-0.248848,1.05e-03
30,collision,10.389557,1.000000,-2.092733,-1.840423,-0.409644,-0.052470,-0.000994,0.022672,-0.247795,3.64e-12
31,pr = 0,11.055137,1.100888,-3.337964,-2.867556,0.000000,-0.039993,-0.005824,0.037364,-0.248511,7.16e-04
32,collision,11.657246,1.000000,-4.223099,-5.335435,-0.409762,-0.026284,-0.010108,0.017490,-0.247795,4.28e-12
33,beta = 0,11.928422,1.071503,-4.520953,-6.784955,0.205772,-0.021262,-0.010749,-0.000000,-0.248378,5.83e-04
34,pr = 0,12.202655,1.101305,-4.794451,-8.538714,0.000000,-0.017982,-0.009892,-0.023437,-0.248204,4.08e-04
35,collision,12.870349,1.000000,-5.254345,-10.808506,-0.409457,-0.017266,-0.003995,-0.050989,-0.247795,4.83e-12
36,pphi = 0,13.225342,1.076885,-5.501931,-11.089167,0.184438,-0.017757,-0.000000,-0.049391,-0.248523,7.28e-04
37,pr = 0,13.520801,1.100476,-5.725762,-10.845416,0.000000,-0.017357,0.003021,-0.039263,-0.248816,1.02e-03
38,collision,14.131197,1.000000,-6.124675,-9.336344,-0.409549,-0.010721,0.006137,-0.002453,-0.247795,5.36e-12
39,beta = 0,14.193210,1.012380,-6.142883,-9.223177,0.378764,-0.009897,0.006143,-0.000000,-0.247903,1.08e-04
40,ptheta = 0,14.533204,1.094779,-6.237353,-8.046032,0.096304,0.000000,0.004957,0.023025,-0.248084,2.89e-04
41,pr = 0,14.678864,1.101319,-6.222735,-7.682037,0.000000,0.004277,0.004030,0.028995,-0.248244,4.49e-04
