n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,collision,0.645362,1.000000,1.133610,0.148822,-0.410718,0.047318,0.001820,-0.027081,-0.247681,8.68e-13
2,pr = 0,1.305080,1.101195,2.264070,1.474495,0.000000,0.036689,0.006710,-0.033546,-0.248557,8.76e-04
3,collision,1.911381,1.000000,3.106253,4.101542,-0.410881,0.026464,0.010068,-0.009756,-0.247681,1.45e-12
4,beta = 0,2.069661,1.049960,3.307701,4.962932,0.279063,0.024233,0.010290,0.000000,-0.247885,2.04e-04
5,pr = 0,2.457295,1.101917,3.733375,7.140210,0.000000,0.021602,0.008942,0.026846,-0.248056,3.74e-04
6,collision,3.125982,1.000000,4.318730,9.110701,-0.410577,0.022596,0.003157,0.045894,-0.247681,1.99e-12
7,pphi = 0,3.370112,1.072658,4.610704,9.315247,0.205818,0.023192,0.000000,0.041809,-0.247777,9.54e-05
8,pr = 0,3.793900,1.101473,4.935458,9.065544,0.000000,0.022541,-0.002689,0.028934,-0.248392,7.11e-04
9,beta = 0,4.192440,1.030628,5.385582,8.084336,-0.332071,0.017057,-0.004415,0.000000,-0.248112,4.31e-04
10,collision,4.396847,1.000000,5.462754,7.867929,-0.410616,0.015076,-0.004358,-0.005802,-0.247681,2.63e-12
11,pr = 0,5.058037,1.101276,5.674961,6.894802,0.000000,0.000236,-0.001606,-0.028355,-0.248539,8.57e-04
12,ptheta = 0,5.058037,1.101013,5.674510,6.889008,-0.005439,0.000000,-0.001548,-0.028444,-0.248703,1.02e-03
13,pphi = 0,5.220329,1.084207,5.641727,6.799454,-0.150336,-0.006251,0.000000,-0.029147,-0.249165,1.48e-03
14,collision,5.664485,1.000000,5.458646,7.004127,-0.410569,-0.016458,0.002374,-0.020770,-0.247681,3.22e-12
15,beta = 0,6.027291,1.089872,5.080505,7.625762,0.128953,-0.024951,0.003481,0.000000,-0.248089,4.08e-04
16,pr = 0,6.324454,1.101214,4.844749,7.987102,0.000000,-0.027552,0.003171,0.012490,-0.248560,8.78e-04
17,pphi = 0,6.725133,1.030370,4.198543,8.478533,-0.332497,-0.029858,0.000000,0.038011,-0.248189,5.07e-04
18,collision,6.931190,1.000000,4.058818,8.463380,-0.410590,-0.029736,-0.001045,0.041410,-0.247681,3.81e-12
19,pr = 0,7.591087,1.101199,3.292795,7.112698,0.000000,-0.027337,-0.007316,0.037911,-0.248557,8.76e-04
20,collision,8.197271,1.000000,2.565580,4.268216,-0.410928,-0.027838,-0.010714,0.007316,-0.247681,4.39e-12
21,beta = 0,8.355535,1.038057,2.397011,3.596043,0.311974,-0.028772,-0.010818,0.000000,-0.248171,4.89e-04
22,pr = 0,8.743172,1.101895,1.747259,1.088436,0.000000,-0.034113,-0.009305,-0.026750,-0.248060,3.79e-04
23,phi = 0,9.063039,1.082659,1.353078,0.000000,-0.158366,-0.038050,-0.007455,-0.035425,-0.249011,1.33e-03
24,collision,9.411478,1.000000,0.700783,-1.049642,-0.410720,-0.044211,-0.004156,-0.036666,-0.247681,4.94e-12
25,theta = 0,9.780628,1.080383,0.000000,-1.484481,0.171650,-0.048580,-0.001497,-0.025909,-0.248487,8.05e-04
26,pr = 0,10.079030,1.101438,-0.584665,-1.599034,0.000000,-0.050194,-0.000264,-0.012602,-0.248390,7.09e-04
27,pphi = 0,10.079030,1.097168,-0.856151,-1.605885,-0.077492,-0.050322,0.000000,-0.005614,-0.248303,6.22e-04
28,beta = 0,10.241021,1.086293,-1.069653,-1.604531,-0.139974,-0.050065,0.000031,-0.000000,-0.249146,1.46e-03
29,pphi = 0,10.367425,1.071533,-1.306197,-1.601347,-0.209879,-0.049649,0.000000,0.006249,-0.247777,9.57e-05
30,collision,10.681570,1.000000,-1.908402,-1.652298,-0.410714,-0.046717,-0.000974,0.021128,-0.247681,5.58e-12
31,pr = 0,11.340499,1.101183,-3.015762,-2.617631,0.000000,-0.035368,-0.005369,0.033284,-0.248575,8.93e-04
32,collision,11.947401,1.000000,-3.799397,-4.870734,-0.410814,-0.023175,-0.009112,0.014494,-0.247681,6.15e-12
33,beta = 0,12.240759,1.067636,-4.044709,-6.069588,0.220836,-0.019065,-0.009595,-0.000000,-0.248395,7.14e-04
34,pr = 0,12.520733,1.101020,-4.305514,-7.733602,0.000000,-0.016010,-0.008705,-0.022206,-0.248668,9.87e-04
35,collision,13.168840,1.000000,-4.718001,-9.713135,-0.410559,-0.015495,-0.003309,-0.045939,-0.247681,6.34e-12
36,pphi = 0,13.472119,1.072763,-4.922498,-9.923532,0.202125,-0.015898,0.000000,-0.044248,-0.248455,7.74e-04
37,pr = 0,13.754767,1.100823,-5.141196,-9.663078,0.000000,-0.015449,0.002928,-0.033966,-0.248838,1.16e-03
38,collision,14.397517,1.000000,-5.492004,-8.270874,-0.410639,-0.009125,0.005498,-0.000463,-0.247681,6.57e-12
39,beta = 0,14.414135,1.002741,-5.495473,-8.249544,0.403955,-0.008964,0.005498,-0.000000,-0.247687,5.68e-06
