n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,collision,0.649480,1.000000,1.263401,0.171099,-0.409797,0.051836,0.002057,-0.030091,-0.247790,8.56e-13
2,pr = 0,1.196934,1.101333,2.499146,1.639854,0.000000,0.040124,0.007443,-0.036817,-0.248243,4.52e-04
3,collision,1.863660,1.000000,3.417217,4.533826,-0.409994,0.028970,0.011075,-0.010359,-0.247790,1.42e-12
4,beta = 0,2.107516,1.048539,3.631318,5.448802,0.282053,0.026603,0.011304,0.000000,-0.247978,1.88e-04
5,pr = 0,2.531160,1.100999,4.102842,7.854070,0.000000,0.023716,0.009786,0.029621,-0.248457,6.67e-04
6,collision,3.055461,1.000000,4.744156,10.007881,-0.409628,0.024812,0.003444,0.050398,-0.247790,1.70e-12
7,pphi = 0,3.364163,1.071386,5.064474,10.219098,0.205572,0.025436,0.000000,0.045683,-0.248558,7.67e-04
8,pr = 0,3.648310,1.100212,5.419774,9.948296,-0.000000,0.024717,-0.002941,0.031635,-0.249034,1.24e-03
9,beta = 0,4.066021,1.030202,5.913503,8.878151,-0.331746,0.018724,-0.004845,0.000000,-0.248342,5.52e-04
10,collision,4.286678,1.000000,5.997726,8.642796,-0.409675,0.016574,-0.004787,-0.006319,-0.247790,1.96e-12
11,pr = 0,4.935241,1.100513,6.230798,7.575970,-0.000000,0.000324,-0.001779,-0.031058,-0.248845,1.05e-03
12,ptheta = 0,4.935241,1.100255,6.230375,7.567391,-0.006826,0.000000,-0.001699,-0.031196,-0.248997,1.21e-03
13,pphi = 0,5.097630,1.083577,6.195341,7.466294,-0.151727,-0.006864,0.000000,-0.032041,-0.249187,1.40e-03
14,collision,5.546841,1.000000,5.996698,7.687485,-0.409618,-0.017977,0.002588,-0.022965,-0.247790,2.48e-12
15,beta = 0,5.973652,1.089093,5.578215,8.373953,0.126306,-0.027345,0.003799,0.000000,-0.248759,9.68e-04
16,pr = 0,6.122210,1.100502,5.325691,8.763420,0.000000,-0.030183,0.003490,0.013424,-0.248827,1.04e-03
17,pphi = 0,6.543923,1.028820,4.608686,9.315522,-0.336294,-0.032803,0.000000,0.041866,-0.248034,2.43e-04
18,collision,6.768493,1.000000,4.465731,9.296114,-0.409644,-0.032663,-0.001080,0.045276,-0.247790,2.68e-12
19,pr = 0,7.435931,1.101004,3.625559,7.844317,-0.000000,-0.030041,-0.007958,0.041961,-0.248470,6.80e-04
20,collision,7.960042,1.000000,2.829205,4.743774,-0.410049,-0.030500,-0.011753,0.008711,-0.247790,2.95e-12
21,beta = 0,8.096202,1.041076,2.629645,3.945162,0.303109,-0.031577,-0.011901,0.000000,-0.248076,2.85e-04
22,pr = 0,8.631252,1.101122,1.936202,1.254020,0.000000,-0.037266,-0.010298,-0.028808,-0.248360,5.70e-04
23,phi = 0,8.792883,1.080520,1.486508,0.000000,-0.165239,-0.041769,-0.008190,-0.038919,-0.249228,1.44e-03
24,collision,9.153537,1.000000,0.795829,-1.123800,-0.409801,-0.048332,-0.004685,-0.040449,-0.247790,3.26e-12
25,theta = 0,9.525351,1.081862,0.000000,-1.628787,0.162777,-0.053330,-0.001651,-0.028428,-0.248664,8.73e-04
26,pr = 0,9.824391,1.101126,-0.608620,-1.754434,0.000000,-0.055073,-0.000337,-0.014687,-0.248382,5.91e-04
27,pphi = 0,9.824391,1.096018,-0.937145,-1.764647,-0.085485,-0.055263,0.000000,-0.006264,-0.248222,4.32e-04
28,beta = 0,9.986107,1.083944,-1.175127,-1.762758,-0.149140,-0.054962,0.000028,-0.000000,-0.249285,1.49e-03
29,pphi = 0,10.111713,1.069300,-1.422213,-1.759958,-0.215894,-0.054535,0.000000,0.006518,-0.247960,1.69e-04
30,collision,10.347246,1.000000,-2.061063,-1.809014,-0.409794,-0.051518,-0.000988,0.022391,-0.247790,3.56e-12
31,pr = 0,11.018318,1.101149,-3.283916,-2.822803,0.000000,-0.039234,-0.005744,0.036729,-0.248380,5.90e-04
32,collision,11.541132,1.000000,-4.151979,-5.255272,-0.409909,-0.025774,-0.009940,0.017024,-0.247790,3.85e-12
33,beta = 0,11.849302,1.070797,-4.441384,-6.665418,0.207785,-0.020905,-0.010550,-0.000000,-0.248547,7.56e-04
34,pr = 0,12.133225,1.100153,-4.712062,-8.396390,0.000000,-0.017697,-0.009667,-0.023113,-0.249036,1.25e-03
35,collision,12.771389,1.000000,-5.164523,-10.624979,-0.409613,-0.016969,-0.003888,-0.050142,-0.247790,4.12e-12
36,pphi = 0,13.072054,1.076453,-5.405233,-10.895712,0.186847,-0.017450,0.000000,-0.048552,-0.248443,6.53e-04
37,pr = 0,13.354158,1.100379,-5.627987,-10.647325,0.000000,-0.017039,0.003000,-0.038372,-0.248927,1.14e-03
38,collision,13.997278,1.000000,-6.018898,-9.160795,-0.409703,-0.010467,0.006031,-0.002166,-0.247790,4.34e-12
39,beta = 0,14.080460,1.011139,-6.034868,-9.060695,0.381982,-0.009734,0.006034,-0.000000,-0.247915,1.25e-04
40,ptheta = 0,14.432552,1.093460,-6.125927,-7.911496,0.099608,0.000000,0.004857,0.022448,-0.248725,9.34e-04
41,pr = 0,14.582064,1.100344,-6.110517,-7.545776,0.000000,0.004336,0.003919,0.028426,-0.248953,1.16e-03
42,pphi = 0,15.001730,1.026987,-5.840705,-6.996229,-0.341009,0.019848,0.000000,0.030935,-0.248066,2.75e-04
43,collision,15.224240,1.000000,-5.755247,-7.007346,-0.409608,0.022666,-0.000698,0.028498,-0.247790,4.57e-12
44,beta = 0,15.734072,1.099376,-5.048749,-7.578040,0.042014,0.035024,-0.002762,-0.000000,-0.248707,9.17e-04
45,pr = 0,15.891012,1.100992,-4.945518,-7.674372,0.000000,0.035997,-0.002737,-0.004389,-0.248491,7.00e-04
46,pphi = 0,16.288978,1.021862,-4.048745,-8.152009,-0.353547,0.039340,0.000000,-0.036239,-0.248365,5.75e-04
47,collision,16.493036,1.000000,-3.916407,-8.150575,-0.409690,0.039295,0.000702,-0.039683,-0.247790,5.22e-12
48,pr = 0,17.038612,1.101423,-2.904836,-6.889014,0.000000,0.035861,0.007321,-0.044171,-0.248188,3.97e-04
49,collision,17.706051,1.000000,-1.984434,-3.891918,-0.410070,0.033673,0.011875,-0.015969,-0.247790,5.77e-12
50,beta = 0,17.926793,1.066486,-1.599227,-2.398997,0.225677,0.034374,0.012404,-0.000000,-0.247964,1.73e-04
51,phi = 0,18.341300,1.099593,-0.993474,0.000000,-0.021539,0.037749,0.011168,0.026010,-0.249158,1.37e-03
52,pr = 0,18.341300,1.100163,-1.049907,-0.204161,0.000000,0.037338,0.011373,0.023924,-0.249001,1.21e-03
53,theta = 0,18.747367,1.009323,0.000000,2.480847,-0.386840,0.045965,0.006278,0.043299,-0.247821,3.05e-05
54,collision,18.957942,1.000000,0.061658,2.564063,-0.409821,0.046464,0.005944,0.043137,-0.247790,6.23e-12
55,pr = 0,19.602638,1.100383,1.409448,3.456646,0.000000,0.052905,0.000733,0.023429,-0.248893,1.10e-03
56,pphi = 0,19.764921,1.091644,1.809179,3.486280,-0.108748,0.053160,0.000000,0.013479,-0.249015,1.22e-03
57,beta = 0,19.894303,1.058193,2.307089,3.461109,-0.249862,0.052314,-0.000348,0.000000,-0.248700,9.10e-04
58,pphi = 0,20.215166,1.000046,2.811715,3.433493,-0.409677,0.049958,0.000000,-0.013700,-0.247790,4.16e-10
