n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,collision,0.646891,1.000000,1.295944,0.171994,-0.410274,0.053769,0.002090,-0.030927,-0.247480,8.64e-13
2,pr = 0,1.307077,1.101053,2.579558,1.686164,0.000000,0.041666,0.007656,-0.038115,-0.248340,8.60e-04
3,collision,1.912939,1.000000,3.535468,4.677353,-0.410486,0.030060,0.011458,-0.010953,-0.247480,1.45e-12
4,beta = 0,2.151071,1.049171,3.761339,5.644037,0.280430,0.027568,0.011698,0.000000,-0.247813,3.33e-04
5,pr = 0,2.572486,1.101023,4.247573,8.122551,0.000000,0.024583,0.010142,0.030513,-0.248347,8.67e-04
6,collision,3.178925,1.000000,4.913125,10.365047,-0.410092,0.025702,0.003579,0.052200,-0.247480,2.04e-12
7,pphi = 0,3.541789,1.072512,5.244172,10.597571,0.206074,0.026381,0.000000,0.047574,-0.247504,2.37e-05
8,pr = 0,3.839007,1.101079,5.614304,10.310027,0.000000,0.025626,-0.003054,0.032844,-0.248353,8.73e-04
9,beta = 0,4.239794,1.030547,6.125759,9.197418,-0.331594,0.019396,-0.005013,0.000000,-0.247979,4.98e-04
10,collision,4.445903,1.000000,6.213931,8.950685,-0.410143,0.017146,-0.004952,-0.006621,-0.247480,2.62e-12
11,pr = 0,5.019781,1.100939,6.454937,7.846296,0.000000,0.000268,-0.001819,-0.032225,-0.248466,9.86e-04
12,ptheta = 0,5.019781,1.101129,6.455484,7.836473,-0.005517,0.000000,-0.001755,-0.032411,-0.248321,8.41e-04
13,pphi = 0,5.321460,1.085605,6.421435,7.726217,-0.149698,-0.007088,0.000000,-0.033441,-0.247938,4.57e-04
14,collision,5.668271,1.000000,6.209789,7.969828,-0.410082,-0.018696,0.002698,-0.023632,-0.247480,2.81e-12
15,beta = 0,6.037472,1.089586,5.779622,8.676806,0.128661,-0.028347,0.003951,0.000000,-0.248013,5.32e-04
16,pr = 0,6.336176,1.101312,5.512659,9.087384,-0.000000,-0.031324,0.003614,0.014172,-0.248185,7.04e-04
17,pphi = 0,6.734587,1.030143,4.776544,9.647382,-0.332808,-0.033947,0.000000,0.043256,-0.247918,4.38e-04
18,collision,6.938892,1.000000,4.619364,9.629377,-0.410109,-0.033805,-0.001178,0.047064,-0.247480,3.45e-12
19,pr = 0,7.511567,1.100887,3.748663,8.095275,0.000000,-0.031079,-0.008307,0.043114,-0.248457,9.77e-04
20,collision,8.159483,1.000000,2.922532,4.869337,-0.410546,-0.031635,-0.012181,0.008458,-0.247480,3.64e-12
21,beta = 0,8.293105,1.038863,2.727851,4.092551,0.309814,-0.032703,-0.012313,0.000000,-0.247807,3.27e-04
22,pr = 0,8.826633,1.101251,1.993030,1.258899,0.000000,-0.038754,-0.010592,-0.030211,-0.248179,6.99e-04
23,phi = 0,8.988549,1.081867,1.539267,0.000000,-0.160436,-0.043292,-0.008465,-0.040300,-0.248929,1.45e-03
24,collision,9.428703,1.000000,0.805428,-1.183074,-0.410277,-0.050229,-0.004754,-0.041735,-0.247480,4.29e-12
25,theta = 0,9.777372,1.080756,0.000000,-1.684079,0.169026,-0.055252,-0.001699,-0.029393,-0.248336,8.55e-04
26,pr = 0,10.071193,1.100630,-0.655125,-1.812029,0.000000,-0.057042,-0.000328,-0.014475,-0.248627,1.15e-03
27,pphi = 0,10.071193,1.098357,-0.942718,-1.824027,-0.072105,-0.057277,0.000000,-0.007154,-0.247573,9.25e-05
28,beta = 0,10.233627,1.085802,-1.213574,-1.820436,-0.141626,-0.056941,0.000034,-0.000000,-0.248944,1.46e-03
29,pphi = 0,10.363594,1.072549,-1.451677,-1.818732,-0.203734,-0.056516,0.000000,0.006264,-0.247952,4.72e-04
30,collision,10.686059,1.000000,-2.160307,-1.874185,-0.410269,-0.053185,-0.001091,0.023853,-0.247480,4.77e-12
31,pr = 0,11.347319,1.101099,-3.421476,-2.962324,0.000000,-0.040321,-0.006074,0.037898,-0.248322,8.41e-04
32,collision,11.952913,1.000000,-4.314746,-5.515791,-0.410397,-0.026441,-0.010350,0.016745,-0.247480,5.36e-12
