n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,collision,0.645420,1.000000,1.178174,0.154701,-0.410673,0.049173,0.001891,-0.028146,-0.247596,8.69e-13
2,pr = 0,1.305197,1.101195,2.353063,1.532733,0.000000,0.038126,0.006974,-0.034860,-0.248472,8.76e-04
3,collision,1.911559,1.000000,3.228301,4.263286,-0.410849,0.027500,0.010464,-0.010131,-0.247596,1.45e-12
4,beta = 0,2.088704,1.049362,3.436292,5.155986,0.279902,0.025209,0.010681,0.000000,-0.248051,4.55e-04
5,pr = 0,2.484693,1.101019,3.879908,7.416373,0.000000,0.022477,0.009270,0.027825,-0.248580,9.84e-04
6,collision,3.132894,1.000000,4.488431,9.468852,-0.410521,0.023484,0.003280,0.047696,-0.247596,1.64e-12
7,pphi = 0,3.436200,1.071914,4.793502,9.671283,0.205243,0.024078,0.000000,0.043229,-0.248368,7.73e-04
8,pr = 0,3.718857,1.100820,5.129487,9.416215,0.000000,0.023403,-0.002783,0.029964,-0.248752,1.16e-03
9,beta = 0,4.138933,1.030800,5.597040,8.402253,-0.331456,0.017739,-0.004588,0.000000,-0.248065,4.69e-04
10,collision,4.361711,1.000000,5.677534,8.176898,-0.410563,0.015665,-0.004527,-0.006046,-0.247596,1.87e-12
11,pr = 0,5.028195,1.101442,5.898314,7.165204,0.000000,0.000240,-0.001667,-0.029498,-0.248344,7.48e-04
12,ptheta = 0,5.028195,1.101158,5.897797,7.159489,-0.005328,0.000000,-0.001608,-0.029584,-0.248523,9.27e-04
13,pphi = 0,5.190388,1.084239,5.863409,7.067626,-0.150099,-0.006492,0.000000,-0.030285,-0.249092,1.50e-03
14,collision,5.632152,1.000000,5.672968,7.280676,-0.410512,-0.017109,0.002469,-0.021568,-0.247596,2.49e-12
15,beta = 0,6.056761,1.088986,5.279855,7.925403,0.129596,-0.025881,0.003596,0.000000,-0.248548,9.53e-04
16,pr = 0,6.205023,1.101084,5.034369,8.303579,0.000000,-0.028627,0.003290,0.013040,-0.248564,9.68e-04
17,pphi = 0,6.628027,1.030619,4.362100,8.817389,-0.332513,-0.031043,0.000000,0.039638,-0.247862,2.66e-04
18,collision,6.853734,1.000000,4.218009,8.796324,-0.410535,-0.030896,-0.001091,0.043048,-0.247596,2.67e-12
19,pr = 0,7.443396,1.100719,3.422030,7.385307,0.000000,-0.028407,-0.007604,0.039283,-0.248799,1.20e-03
20,collision,8.083707,1.000000,2.666298,4.433662,-0.410900,-0.028930,-0.011134,0.007566,-0.247596,2.92e-12
21,beta = 0,8.247752,1.037900,2.491888,3.738423,0.312372,-0.029898,-0.011242,0.000000,-0.248088,4.92e-04
22,pr = 0,8.637984,1.101572,1.815329,1.131323,0.000000,-0.035466,-0.009658,-0.027784,-0.248193,5.97e-04
23,phi = 0,8.958116,1.082939,1.407340,0.000000,-0.157878,-0.039538,-0.007750,-0.036846,-0.248796,1.20e-03
