n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,collision,0.650719,1.000000,1.201397,0.164325,-0.409619,0.049022,0.001964,-0.028586,-0.248028,8.52e-13
2,pr = 0,1.294922,1.100229,2.367055,1.564694,0.000000,0.037940,0.007052,-0.034669,-0.249128,1.10e-03
3,collision,1.906997,1.000000,3.235745,4.298877,-0.409796,0.027393,0.010488,-0.009705,-0.248028,1.36e-12
4,beta = 0,2.124536,1.047404,3.434842,5.153808,0.283954,0.025209,0.010685,0.000000,-0.248526,4.99e-04
5,pr = 0,2.537774,1.099997,3.883589,7.432603,0.000000,0.022468,0.009235,0.028012,-0.249276,1.25e-03
6,collision,3.156668,1.000000,4.490027,9.471228,-0.409468,0.023481,0.003253,0.047695,-0.248028,1.78e-12
7,pphi = 0,3.507734,1.071762,4.791220,9.677819,0.206154,0.024087,0.000000,0.043403,-0.248294,2.66e-04
8,pr = 0,3.802212,1.100286,5.128545,9.416428,0.000000,0.023396,-0.002788,0.029993,-0.249115,1.09e-03
9,beta = 0,4.205896,1.029738,5.595922,8.400573,-0.332611,0.017695,-0.004583,0.000000,-0.248622,5.95e-04
10,collision,4.414441,1.000000,5.675097,8.179254,-0.409510,0.015694,-0.004535,-0.005941,-0.248028,2.29e-12
11,pr = 0,4.989924,1.100370,5.896004,7.167862,0.000000,0.000328,-0.001691,-0.029391,-0.249072,1.04e-03
12,ptheta = 0,4.989924,1.100599,5.896664,7.155815,-0.007405,0.000000,-0.001612,-0.029618,-0.248888,8.61e-04
13,pphi = 0,5.290784,1.084600,5.865366,7.054068,-0.152411,-0.006507,0.000000,-0.030573,-0.248479,4.52e-04
14,collision,5.635822,1.000000,5.675500,7.270573,-0.409459,-0.016979,0.002440,-0.021811,-0.248028,2.49e-12
15,beta = 0,6.071937,1.089254,5.278000,7.922614,0.124847,-0.025894,0.003598,0.000000,-0.248963,9.36e-04
16,pr = 0,6.221529,1.100132,5.041669,8.286544,0.000000,-0.028541,0.003305,0.012552,-0.249211,1.18e-03
17,pphi = 0,6.640433,1.027999,4.361162,8.811276,-0.337835,-0.031046,0.000000,0.039556,-0.248404,3.77e-04
18,collision,6.862345,1.000000,4.228758,8.796306,-0.409483,-0.030929,-0.000993,0.042766,-0.248028,2.73e-12
19,pr = 0,7.528706,1.100839,3.433777,7.434028,0.000000,-0.028454,-0.007499,0.039825,-0.248717,6.89e-04
20,collision,8.052742,1.000000,2.680631,4.509544,-0.409844,-0.028847,-0.011118,0.008515,-0.248028,3.00e-12
21,beta = 0,8.274952,1.042541,2.485602,3.728988,0.299154,-0.029884,-0.011278,0.000000,-0.248170,1.42e-04
22,pr = 0,8.690079,1.100075,1.836441,1.210504,0.000000,-0.035219,-0.009761,-0.026955,-0.249211,1.18e-03
23,phi = 0,8.852274,1.080947,1.411530,0.000000,-0.165918,-0.039470,-0.007790,-0.036956,-0.248941,9.14e-04
24,collision,9.305285,1.000000,0.761346,-1.055604,-0.409623,-0.045662,-0.004481,-0.038356,-0.248028,3.48e-12
25,theta = 0,9.687728,1.082426,0.000000,-1.544138,0.159755,-0.050464,-0.001569,-0.026950,-0.248880,8.53e-04
26,pr = 0,9.988995,1.101533,-0.565048,-1.664257,0.000000,-0.052126,-0.000326,-0.014254,-0.248239,2.12e-04
27,pphi = 0,9.988995,1.094859,-0.898750,-1.673246,-0.091897,-0.052285,0.000000,-0.005674,-0.248592,5.65e-04
28,beta = 0,10.150135,1.083043,-1.114630,-1.672003,-0.153079,-0.052014,0.000026,-0.000000,-0.249480,1.45e-03
29,pphi = 0,10.273772,1.067603,-1.355749,-1.668830,-0.221982,-0.051598,0.000000,0.006369,-0.248067,3.95e-05
30,collision,10.505834,1.000000,-1.939072,-1.713092,-0.409618,-0.048838,-0.000903,0.020871,-0.248028,3.86e-12
31,pr = 0,11.095763,1.100058,-3.097185,-2.663293,0.000000,-0.037271,-0.005376,0.034621,-0.249256,1.23e-03
32,collision,11.734236,1.000000,-3.923064,-4.939782,-0.409718,-0.024513,-0.009379,0.016530,-0.248028,4.12e-12
33,beta = 0,12.035223,1.072002,-4.204369,-6.309389,0.202770,-0.019767,-0.009989,-0.000000,-0.248805,7.77e-04
34,pr = 0,12.317292,1.100127,-4.454702,-7.912550,0.000000,-0.016774,-0.009194,-0.021417,-0.249188,1.16e-03
