n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,collision,0.649331,1.000000,1.150320,0.155709,-0.409913,0.047210,0.001872,-0.027399,-0.248011,8.57e-13
2,pr = 0,1.195583,1.101372,2.275548,1.492091,0.000000,0.036547,0.006776,-0.033540,-0.248435,4.24e-04
3,collision,1.862573,1.000000,3.111530,4.126791,-0.410077,0.026388,0.010086,-0.009454,-0.248011,1.41e-12
4,beta = 0,2.106458,1.048617,3.306885,4.961706,0.281867,0.024228,0.010295,0.000000,-0.248204,1.93e-04
5,pr = 0,2.530047,1.101004,3.735886,7.150263,0.000000,0.021599,0.008915,0.026956,-0.248675,6.64e-04
6,collision,3.054125,1.000000,4.319731,9.112176,-0.409774,0.022594,0.003140,0.045894,-0.248011,1.69e-12
7,pphi = 0,3.300737,1.072058,4.610179,9.313108,0.206007,0.023183,0.000000,0.041785,-0.248190,1.78e-04
8,pr = 0,3.725541,1.101173,4.934828,9.065662,0.000000,0.022541,-0.002695,0.028952,-0.248595,5.84e-04
9,beta = 0,4.185283,1.030770,5.385045,8.083528,-0.331448,0.017091,-0.004432,0.000000,-0.248193,1.81e-04
10,collision,4.248439,1.000000,5.460845,7.870066,-0.409813,0.015101,-0.004364,-0.005714,-0.248011,1.99e-12
11,pr = 0,4.919732,1.101183,5.674714,6.892867,0.000000,0.000317,-0.001632,-0.028382,-0.248601,5.90e-04
12,ptheta = 0,4.919732,1.100747,5.673979,6.885481,-0.007301,0.000000,-0.001554,-0.028492,-0.248871,8.60e-04
13,pphi = 0,5.081531,1.083238,5.640481,6.797229,-0.152690,-0.006268,0.000000,-0.029153,-0.249508,1.50e-03
14,collision,5.442790,1.000000,5.460634,6.996477,-0.409765,-0.016359,0.002352,-0.020956,-0.248011,2.29e-12
15,beta = 0,5.814925,1.089882,5.079096,7.623644,0.125399,-0.024949,0.003477,0.000000,-0.248535,5.24e-04
16,pr = 0,6.114160,1.101161,4.850794,7.976310,0.000000,-0.027516,0.003199,0.012143,-0.248595,5.83e-04
17,pphi = 0,6.573774,1.028513,4.195452,8.480910,-0.337353,-0.029887,0.000000,0.038134,-0.248208,1.97e-04
18,collision,6.636907,1.000000,4.066943,8.463462,-0.409787,-0.029760,-0.000971,0.041198,-0.248011,2.59e-12
19,pr = 0,7.229117,1.100171,3.301746,7.137639,-0.000000,-0.027383,-0.007227,0.038112,-0.249257,1.25e-03
20,collision,7.866658,1.000000,2.576323,4.324953,-0.410122,-0.027776,-0.010702,0.008025,-0.248011,2.85e-12
21,beta = 0,7.999072,1.041625,2.392491,3.589259,0.301845,-0.028762,-0.010844,0.000000,-0.248230,2.19e-04
22,pr = 0,8.531865,1.100916,1.763240,1.146879,0.000000,-0.033924,-0.009385,-0.026148,-0.248724,7.13e-04
23,phi = 0,8.693641,1.080557,1.353854,0.000000,-0.165442,-0.038022,-0.007471,-0.035445,-0.249397,1.39e-03
24,collision,9.133619,1.000000,0.725740,-1.023558,-0.409917,-0.043994,-0.004281,-0.036865,-0.248011,3.50e-12
25,theta = 0,9.557605,1.083046,0.000000,-1.491826,0.161800,-0.048606,-0.001487,-0.026037,-0.248188,1.76e-04
26,pr = 0,9.705720,1.100535,-0.553043,-1.598382,0.000000,-0.050124,-0.000324,-0.013418,-0.249004,9.93e-04
27,pphi = 0,9.866655,1.092413,-0.911391,-1.608948,-0.103036,-0.050242,0.000000,-0.004221,-0.249300,1.29e-03
28,beta = 0,10.006754,1.085224,-1.072588,-1.608930,-0.149954,-0.050128,0.000063,-0.000000,-0.248463,4.52e-04
29,pphi = 0,10.006754,1.072671,-1.236210,-1.607375,-0.199263,-0.049753,0.000000,0.004311,-0.249093,1.08e-03
30,collision,10.352784,1.000000,-1.874995,-1.649914,-0.409912,-0.046939,-0.000889,0.020295,-0.248011,3.68e-12
31,pr = 0,11.043549,1.102007,-2.990593,-2.562265,0.000000,-0.035769,-0.005217,0.033591,-0.248015,3.50e-06
32,collision,11.557724,1.000000,-3.780383,-4.777665,-0.410006,-0.023500,-0.009043,0.015620,-0.248011,4.12e-12
33,beta = 0,11.802672,1.072317,-4.047792,-6.074216,0.205306,-0.018973,-0.009635,-0.000000,-0.248138,1.26e-04
34,pr = 0,12.226722,1.101058,-4.291082,-7.640062,0.000000,-0.016084,-0.008838,-0.020951,-0.248641,6.29e-04
35,collision,12.750228,1.000000,-4.702301,-9.671819,-0.409761,-0.015433,-0.003562,-0.045630,-0.248011,4.41e-12
36,pphi = 0,13.058658,1.076696,-4.922569,-9.920596,0.185570,-0.015870,0.000000,-0.044195,-0.248729,7.18e-04
37,pr = 0,13.342692,1.100213,-5.123579,-9.697251,0.000000,-0.015498,0.002714,-0.035024,-0.249254,1.24e-03
