n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,collision,0.644674,1.000000,1.108629,0.144790,-0.410883,0.046407,0.001775,-0.026498,-0.247665,8.70e-13
2,pr = 0,1.242895,1.100696,2.217297,1.447180,0.000000,0.035990,0.006567,-0.032798,-0.248939,1.27e-03
3,collision,1.879342,1.000000,3.044431,4.016831,-0.411039,0.025958,0.009868,-0.009615,-0.247665,1.15e-12
4,beta = 0,2.062658,1.049543,3.241691,4.863836,0.279442,0.023786,0.010074,0.000000,-0.248168,5.03e-04
5,pr = 0,2.461273,1.100916,3.659544,6.991863,0.000000,0.021213,0.008745,0.026192,-0.248778,1.11e-03
6,collision,3.105518,1.000000,4.233816,8.931561,-0.410747,0.022154,0.003098,0.044994,-0.247665,1.37e-12
7,pphi = 0,3.459302,1.072570,4.520691,9.130322,0.205612,0.022732,-0.000000,0.040941,-0.247929,2.65e-04
8,pr = 0,3.754327,1.101022,4.838491,8.884389,0.000000,0.022080,-0.002625,0.028315,-0.248739,1.07e-03
9,beta = 0,4.158349,1.030370,5.279811,7.925334,-0.332477,0.016702,-0.004320,0.000000,-0.248254,5.90e-04
10,collision,4.367013,1.000000,5.355785,7.712862,-0.410785,0.014776,-0.004272,-0.005702,-0.247665,1.87e-12
11,pr = 0,5.027897,1.101344,5.563624,6.759079,0.000000,0.000218,-0.001571,-0.027802,-0.248533,8.68e-04
12,ptheta = 0,5.027897,1.101098,5.563209,6.753729,-0.005119,0.000000,-0.001518,-0.027884,-0.248687,1.02e-03
13,pphi = 0,5.190220,1.084358,5.531075,6.665915,-0.150002,-0.006128,0.000000,-0.028574,-0.249148,1.48e-03
14,collision,5.634696,1.000000,5.351077,6.867395,-0.410739,-0.016152,0.002331,-0.020334,-0.247665,2.46e-12
15,beta = 0,5.983985,1.090364,4.980984,7.476191,0.129138,-0.024491,0.003424,0.000000,-0.247760,9.51e-05
16,pr = 0,6.278026,1.100903,4.748278,7.830891,-0.000000,-0.027005,0.003097,0.012294,-0.248812,1.15e-03
17,pphi = 0,6.683435,1.030640,4.116655,8.310745,-0.331655,-0.029268,0.000000,0.037230,-0.248279,6.15e-04
18,collision,6.893229,1.000000,3.977685,8.296865,-0.410760,-0.029151,-0.001036,0.040630,-0.247665,2.94e-12
19,pr = 0,7.554438,1.101315,3.226519,6.968074,0.000000,-0.026796,-0.007187,0.037123,-0.248520,8.55e-04
20,collision,8.160197,1.000000,2.513240,4.174999,-0.411085,-0.027304,-0.010506,0.007060,-0.247665,3.53e-12
21,beta = 0,8.337206,1.037690,2.350166,3.525745,0.313316,-0.028208,-0.010607,0.000000,-0.248112,4.48e-04
22,pr = 0,8.733084,1.101099,1.709049,1.062549,0.000000,-0.033495,-0.009092,-0.026201,-0.248644,9.79e-04
23,phi = 0,9.034479,1.084417,1.332007,0.000000,-0.155076,-0.037254,-0.007341,-0.034873,-0.248295,6.30e-04
24,collision,9.381116,1.000000,0.682690,-1.033733,-0.410884,-0.043379,-0.004054,-0.035915,-0.247665,3.72e-12
25,theta = 0,9.684264,1.080676,0.000000,-1.458359,0.173048,-0.047653,-0.001454,-0.025453,-0.248073,4.08e-04
26,pr = 0,9.966739,1.100866,-0.579201,-1.565515,0.000000,-0.049190,-0.000264,-0.012160,-0.248821,1.16e-03
27,beta = 0,10.128345,1.088275,-1.048154,-1.572276,-0.137540,-0.049162,0.000068,-0.000000,-0.248109,4.44e-04
28,pphi = 0,10.128345,1.094064,-0.897095,-1.573373,-0.093150,-0.049249,0.000000,-0.003974,-0.249160,1.49e-03
29,pphi = 0,10.266868,1.075603,-1.219652,-1.571621,-0.190109,-0.048766,0.000000,0.004502,-0.248722,1.06e-03
30,collision,10.609241,1.000000,-1.876589,-1.620856,-0.410878,-0.045765,-0.000969,0.020844,-0.247665,3.95e-12
31,pr = 0,11.193152,1.100914,-2.960881,-2.577620,0.000000,-0.034603,-0.005290,0.032545,-0.248799,1.13e-03
32,collision,11.836491,1.000000,-3.728109,-4.790362,-0.410975,-0.022668,-0.008943,0.014029,-0.247665,4.17e-12
33,beta = 0,12.056130,1.068329,-3.967536,-5.953685,0.221848,-0.018637,-0.009433,-0.000000,-0.247681,1.64e-05
34,pr = 0,12.470086,1.100729,-4.223448,-7.593193,0.000000,-0.015691,-0.008507,-0.021906,-0.248909,1.24e-03
35,collision,13.089818,1.000000,-4.628083,-9.528924,-0.410729,-0.015199,-0.003203,-0.045082,-0.247665,4.60e-12
