n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,collision,0.646738,1.000000,1.183932,0.157050,-0.410395,0.049135,0.001909,-0.028255,-0.247710,8.64e-13
2,pr = 0,1.306777,1.101052,2.356632,1.539690,0.000000,0.038080,0.006994,-0.034833,-0.248569,8.59e-04
3,collision,1.912470,1.000000,3.230062,4.271732,-0.410572,0.027474,0.010469,-0.010029,-0.247710,1.45e-12
4,beta = 0,2.150538,1.049250,3.436856,5.156833,0.280240,0.025192,0.010689,0.000000,-0.248048,3.39e-04
5,pr = 0,2.571859,1.101023,3.880720,7.419547,0.000000,0.022465,0.009270,0.027860,-0.248577,8.67e-04
6,collision,3.178092,1.000000,4.488673,9.469193,-0.410243,0.023483,0.003275,0.047695,-0.247710,2.05e-12
7,pphi = 0,3.527264,1.072230,4.792153,9.677528,0.205603,0.024091,0.000000,0.043373,-0.248054,3.45e-04
8,pr = 0,3.821271,1.100676,5.128888,9.417300,0.000000,0.023401,-0.002781,0.029999,-0.248850,1.14e-03
9,beta = 0,4.226489,1.030099,5.596672,8.401701,-0.332539,0.017700,-0.004579,0.000000,-0.248326,6.16e-04
10,collision,4.436155,1.000000,5.676768,8.177942,-0.410285,0.015676,-0.004529,-0.006007,-0.247710,2.52e-12
11,pr = 0,5.012168,1.100866,5.897110,7.167507,0.000000,0.000261,-0.001670,-0.029426,-0.248735,1.03e-03
12,ptheta = 0,5.012168,1.101055,5.897619,7.157993,-0.005878,0.000000,-0.001608,-0.029605,-0.248589,8.80e-04
13,pphi = 0,5.313457,1.085508,5.866645,7.056048,-0.150428,-0.006491,0.000000,-0.030572,-0.248127,4.17e-04
14,collision,5.659254,1.000000,5.673772,7.277766,-0.410234,-0.017070,0.002461,-0.021640,-0.247710,2.72e-12
15,beta = 0,6.095496,1.089166,5.279372,7.924677,0.128144,-0.025890,0.003598,0.000000,-0.248608,8.99e-04
16,pr = 0,6.245087,1.100628,5.036376,8.298125,0.000000,-0.028593,0.003289,0.012893,-0.248874,1.16e-03
17,pphi = 0,6.664786,1.029821,4.362662,8.813549,-0.333792,-0.031035,0.000000,0.039556,-0.248142,4.33e-04
18,collision,6.887282,1.000000,4.221081,8.796446,-0.410258,-0.030905,-0.001063,0.042969,-0.247710,2.96e-12
19,pr = 0,7.553652,1.101249,3.425290,7.404171,0.000000,-0.028414,-0.007580,0.039527,-0.248438,7.28e-04
20,collision,8.156143,1.000000,2.670300,4.454708,-0.410621,-0.028907,-0.011130,0.007828,-0.247710,3.59e-12
21,beta = 0,8.332557,1.039031,2.490233,3.735939,0.308897,-0.029898,-0.011247,0.000000,-0.248196,4.87e-04
22,pr = 0,8.728283,1.100839,1.820761,1.154329,0.000000,-0.035406,-0.009680,-0.027525,-0.248691,9.82e-04
23,phi = 0,9.029534,1.083170,1.411684,0.000000,-0.159030,-0.039488,-0.007781,-0.036960,-0.248443,7.34e-04
24,collision,9.375984,1.000000,0.737068,-1.081246,-0.410398,-0.045874,-0.004359,-0.038168,-0.247710,3.78e-12
25,theta = 0,9.785861,1.081749,0.000000,-1.546852,0.168080,-0.050519,-0.001539,-0.026998,-0.248006,2.96e-04
26,pr = 0,9.932324,1.101358,-0.596971,-1.660380,0.000000,-0.052152,-0.000288,-0.013350,-0.248359,6.50e-04
27,pphi = 0,10.092510,1.094226,-0.933775,-1.667923,-0.092948,-0.052231,0.000000,-0.004664,-0.248937,1.23e-03
28,beta = 0,10.252696,1.086563,-1.111961,-1.667996,-0.142913,-0.052080,0.000057,-0.000000,-0.248447,7.37e-04
29,pphi = 0,10.252696,1.076406,-1.253440,-1.666778,-0.183823,-0.051752,0.000000,0.003726,-0.249169,1.46e-03
30,collision,10.596656,1.000000,-1.971855,-1.715156,-0.410391,-0.048623,-0.000985,0.021693,-0.247710,4.43e-12
31,pr = 0,11.263350,1.101273,-3.125123,-2.702413,0.000000,-0.036886,-0.005530,0.034670,-0.248429,7.19e-04
32,collision,11.865931,1.000000,-3.941838,-5.031109,-0.410497,-0.024191,-0.009448,0.015428,-0.247710,5.07e-12
33,beta = 0,12.214718,1.070042,-4.205635,-6.311288,0.214935,-0.019740,-0.010007,-0.000000,-0.247748,3.88e-05
34,pr = 0,12.508552,1.100625,-4.469206,-8.003071,-0.000000,-0.016678,-0.009082,-0.022617,-0.248851,1.14e-03
