n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,collision,0.647495,1.000000,1.254184,0.167269,-0.410188,0.051896,0.002027,-0.029916,-0.247630,8.62e-13
2,pr = 0,1.307770,1.100984,2.492277,1.631269,0.000000,0.040207,0.007402,-0.036787,-0.248481,8.51e-04
3,collision,1.913225,1.000000,3.414241,4.519604,-0.410386,0.029012,0.011066,-0.010529,-0.247630,1.45e-12
4,beta = 0,2.084894,1.048673,3.630427,5.447466,0.281405,0.026632,0.011289,0.000000,-0.248051,4.21e-04
5,pr = 0,2.478585,1.100956,4.101314,7.846565,0.000000,0.023735,0.009788,0.029530,-0.248487,8.57e-04
6,collision,3.129756,1.000000,4.743482,10.006873,-0.410019,0.024813,0.003454,0.050398,-0.247630,1.62e-12
7,pphi = 0,3.433928,1.071646,5.064886,10.219387,0.205368,0.025439,0.000000,0.045677,-0.248403,7.73e-04
8,pr = 0,3.716881,1.100543,5.420080,9.949504,0.000000,0.024725,-0.002941,0.031648,-0.248809,1.18e-03
9,beta = 0,4.136381,1.030564,5.913969,8.878853,-0.331446,0.018739,-0.004846,0.000000,-0.248121,4.91e-04
10,collision,4.358657,1.000000,5.998652,8.641981,-0.410066,0.016563,-0.004784,-0.006357,-0.247630,1.85e-12
11,pr = 0,4.942894,1.100620,6.231101,7.576205,0.000000,0.000279,-0.001763,-0.031061,-0.248773,1.14e-03
12,ptheta = 0,4.942894,1.100764,6.231543,7.566353,-0.005936,0.000000,-0.001696,-0.031245,-0.248657,1.03e-03
13,pphi = 0,5.243288,1.085818,6.200280,7.454799,-0.150151,-0.006848,0.000000,-0.032371,-0.247810,1.80e-04
14,collision,5.586166,1.000000,5.995738,7.691393,-0.410009,-0.018026,0.002599,-0.022872,-0.247630,2.08e-12
15,beta = 0,5.995329,1.089003,5.579008,8.375145,0.128104,-0.027339,0.003798,0.000000,-0.248593,9.63e-04
16,pr = 0,6.141822,1.101338,5.323311,8.771334,0.000000,-0.030239,0.003497,0.013624,-0.248259,6.29e-04
17,pphi = 0,6.581879,1.029769,4.609260,9.317359,-0.334288,-0.032799,0.000000,0.041883,-0.247864,2.34e-04
18,collision,6.806783,1.000000,4.461571,9.296144,-0.410035,-0.032650,-0.001118,0.045386,-0.247630,2.73e-12
19,pr = 0,7.425271,1.100297,3.621181,7.819404,0.000000,-0.030033,-0.007989,0.041640,-0.248953,1.32e-03
20,collision,8.051250,1.000000,2.823634,4.714238,-0.410441,-0.030532,-0.011759,0.008341,-0.247630,3.09e-12
21,beta = 0,8.182312,1.039672,2.631840,3.948455,0.307587,-0.031577,-0.011895,0.000000,-0.247905,2.75e-04
22,pr = 0,8.714335,1.101048,1.927290,1.227952,0.000000,-0.037375,-0.010246,-0.029029,-0.248412,7.82e-04
23,phi = 0,8.876308,1.081580,1.486559,0.000000,-0.161671,-0.041783,-0.008183,-0.038920,-0.249037,1.41e-03
24,collision,9.318104,1.000000,0.782769,-1.137524,-0.410192,-0.048446,-0.004619,-0.040347,-0.247630,3.72e-12
25,theta = 0,9.610865,1.082409,0.000000,-1.635456,0.166558,-0.053402,-0.001614,-0.028544,-0.247640,1.04e-05
26,pr = 0,9.890738,1.100786,-0.626128,-1.751051,0.000000,-0.055075,-0.000322,-0.014169,-0.248614,9.84e-04
27,pphi = 0,10.051773,1.093262,-1.000512,-1.760768,-0.097902,-0.055167,0.000000,-0.004537,-0.249000,1.37e-03
28,beta = 0,10.192056,1.087064,-1.173655,-1.760546,-0.143488,-0.055071,0.000080,-0.000000,-0.247867,2.37e-04
29,pphi = 0,10.192056,1.074477,-1.354012,-1.759112,-0.192964,-0.054638,0.000000,0.004747,-0.248742,1.11e-03
30,collision,10.538535,1.000000,-2.078647,-1.810187,-0.410185,-0.051402,-0.001032,0.022831,-0.247630,3.90e-12
31,pr = 0,11.205809,1.101220,-3.298048,-2.848495,0.000000,-0.039023,-0.005827,0.036651,-0.248332,7.02e-04
32,collision,11.808006,1.000000,-4.162029,-5.304296,-0.410302,-0.025602,-0.009977,0.016432,-0.247630,4.54e-12
33,beta = 0,12.100196,1.069071,-4.440614,-6.664263,0.214787,-0.020928,-0.010542,-0.000000,-0.248382,7.52e-04
34,pr = 0,12.379949,1.100784,-4.719994,-8.448389,0.000000,-0.017632,-0.009616,-0.023813,-0.248607,9.77e-04
35,collision,13.028210,1.000000,-5.172822,-10.647104,-0.410001,-0.017002,-0.003754,-0.050311,-0.247630,4.73e-12
36,pphi = 0,13.308369,1.074789,-5.404952,-10.900011,0.194922,-0.017470,0.000000,-0.048635,-0.248138,5.08e-04
37,pr = 0,13.585054,1.101328,-5.637518,-10.634699,0.000000,-0.017036,0.003127,-0.037901,-0.248282,6.52e-04
38,collision,14.249824,1.000000,-6.025599,-9.120435,-0.410094,-0.010245,0.006033,-0.001286,-0.247630,5.38e-12
