n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,collision,0.648640,1.000000,1.124964,0.151487,-0.410064,0.046302,0.001827,-0.026808,-0.248001,8.58e-13
2,pr = 0,1.223131,1.100561,2.227916,1.465420,0.000000,0.035857,0.006627,-0.032758,-0.249029,1.03e-03
3,collision,1.869127,1.000000,3.049511,4.041158,-0.410221,0.025884,0.009885,-0.009323,-0.248001,1.05e-12
4,beta = 0,2.099826,1.048440,3.241364,4.863345,0.281852,0.023772,0.010083,0.000000,-0.248401,4.00e-04
5,pr = 0,2.518261,1.100538,3.661969,7.003938,0.000000,0.021194,0.008732,0.026339,-0.249035,1.03e-03
6,collision,3.128677,1.000000,4.234649,8.932769,-0.409929,0.022150,0.003082,0.044993,-0.248001,1.59e-12
7,pphi = 0,3.367516,1.072356,4.519353,9.132871,0.206024,0.022734,0.000000,0.041021,-0.248005,4.57e-06
8,pr = 0,3.789306,1.100878,4.837732,8.885803,0.000000,0.022087,-0.002633,0.028360,-0.248836,8.36e-04
9,beta = 0,4.189082,1.029996,5.279164,7.924361,-0.332762,0.016705,-0.004329,0.000000,-0.248491,4.90e-04
10,collision,4.394527,1.000000,5.353767,7.715387,-0.409967,0.014804,-0.004278,-0.005605,-0.248001,2.18e-12
11,pr = 0,5.054406,1.100871,5.562620,6.759540,0.000000,0.000300,-0.001596,-0.027767,-0.248854,8.53e-04
12,ptheta = 0,5.054406,1.100527,5.562078,6.752055,-0.007066,0.000000,-0.001522,-0.027884,-0.249063,1.06e-03
13,pphi = 0,5.216536,1.083401,5.529963,6.663432,-0.152413,-0.006143,-0.000000,-0.028588,-0.249474,1.47e-03
14,collision,5.660123,1.000000,5.353186,6.859535,-0.409921,-0.016049,0.002308,-0.020527,-0.248001,2.78e-12
15,beta = 0,6.022901,1.090192,4.979541,7.474023,0.125593,-0.024477,0.003416,0.000000,-0.248333,3.32e-04
16,pr = 0,6.320058,1.100847,4.754560,7.819649,0.000000,-0.026968,0.003126,0.011933,-0.248849,8.49e-04
17,pphi = 0,6.719918,1.028600,4.115105,8.308767,-0.336328,-0.029280,0.000000,0.037236,-0.248527,5.27e-04
18,collision,6.925438,1.000000,3.986011,8.297059,-0.409942,-0.029175,-0.000961,0.040415,-0.248001,3.38e-12
19,pr = 0,7.498755,1.100597,3.235547,6.995922,0.000000,-0.026837,-0.007101,0.037373,-0.249009,1.01e-03
20,collision,8.145285,1.000000,2.524166,4.232571,-0.410264,-0.027241,-0.010494,0.007779,-0.248001,3.57e-12
21,beta = 0,8.310515,1.040671,2.346105,3.519651,0.303753,-0.028210,-0.010617,0.000000,-0.248510,5.09e-04
22,pr = 0,8.701358,1.101048,1.726167,1.114520,0.000000,-0.033288,-0.009189,-0.025742,-0.248677,6.77e-04
23,phi = 0,9.021549,1.081004,1.327328,-0.000000,-0.164439,-0.037272,-0.007328,-0.034751,-0.249279,1.28e-03
24,collision,9.364675,1.000000,0.707941,-1.007488,-0.410067,-0.043160,-0.004180,-0.036118,-0.248001,4.25e-12
