n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,collision,0.648880,1.000000,1.305466,0.175931,-0.409875,0.053707,0.002120,-0.031108,-0.247644,8.58e-13
2,pr = 0,1.309480,1.100850,2.585532,1.697901,0.000000,0.041589,0.007690,-0.038067,-0.248478,8.34e-04
3,collision,1.914361,1.000000,3.538495,4.691836,-0.410087,0.030017,0.011468,-0.010779,-0.247644,1.46e-12
4,beta = 0,2.152427,1.048526,3.760843,5.643293,0.281875,0.027564,0.011702,0.000000,-0.247938,2.94e-04
5,pr = 0,2.573855,1.100806,4.249087,8.130999,0.000000,0.024574,0.010131,0.030621,-0.248495,8.51e-04
6,collision,3.179553,1.000000,4.913736,10.365951,-0.409694,0.025700,0.003569,0.052200,-0.247644,2.06e-12
7,pphi = 0,3.472895,1.071464,5.245784,10.585098,0.205586,0.026348,0.000000,0.047314,-0.248397,7.53e-04
8,pr = 0,3.753086,1.100655,5.614179,10.306693,0.000000,0.025618,-0.003054,0.032789,-0.248641,9.98e-04
9,beta = 0,4.175574,1.030843,6.125457,9.196963,-0.330791,0.019433,-0.005028,0.000000,-0.247982,3.38e-04
10,collision,4.400838,1.000000,6.212886,8.951779,-0.409744,0.017159,-0.004955,-0.006575,-0.247644,2.24e-12
11,pr = 0,4.987109,1.100423,6.453708,7.848451,0.000000,0.000308,-0.001831,-0.032156,-0.248816,1.17e-03
12,ptheta = 0,4.987109,1.100561,6.454171,7.837642,-0.006333,0.000000,-0.001756,-0.032356,-0.248702,1.06e-03
13,pphi = 0,5.287170,1.085680,6.422145,7.721183,-0.150484,-0.007091,0.000000,-0.033548,-0.247765,1.21e-04
14,collision,5.629117,1.000000,6.210878,7.965565,-0.409683,-0.018641,0.002686,-0.023735,-0.247644,2.48e-12
15,beta = 0,5.997399,1.089767,5.778894,8.675711,0.126795,-0.028357,0.003954,0.000000,-0.248123,4.80e-04
16,pr = 0,6.295908,1.101062,5.515832,9.080634,0.000000,-0.031294,0.003623,0.013971,-0.248354,7.10e-04
17,pphi = 0,6.694169,1.029150,4.776057,9.645144,-0.334882,-0.033950,0.000000,0.043230,-0.248106,4.62e-04
18,collision,6.898411,1.000000,4.623885,9.629426,-0.409711,-0.033819,-0.001137,0.046946,-0.247644,3.12e-12
19,pr = 0,7.558048,1.100820,3.753717,8.116056,0.000000,-0.031104,-0.008258,0.043345,-0.248502,8.59e-04
20,collision,8.163388,1.000000,2.928535,4.901078,-0.410146,-0.031600,-0.012175,0.008854,-0.247644,3.72e-12
21,beta = 0,8.340405,1.040045,2.725509,4.089037,0.305413,-0.032711,-0.012312,0.000000,-0.248151,5.07e-04
22,pr = 0,8.736526,1.100549,2.001486,1.289486,0.000000,-0.038661,-0.010628,-0.029898,-0.248656,1.01e-03
23,phi = 0,9.037496,1.082145,1.545304,0.000000,-0.162300,-0.043217,-0.008512,-0.040458,-0.248423,7.79e-04
24,collision,9.383216,1.000000,0.819423,-1.168484,-0.409879,-0.050108,-0.004823,-0.041847,-0.247644,3.91e-12
25,theta = 0,9.686228,1.082637,0.000000,-1.691664,0.163878,-0.055295,-0.001679,-0.029525,-0.247821,1.77e-04
26,pr = 0,9.968804,1.100348,-0.637535,-1.811809,0.000000,-0.057011,-0.000357,-0.014931,-0.248818,1.17e-03
27,beta = 0,10.130354,1.086594,-1.215340,-1.823078,-0.146134,-0.057050,0.000088,-0.000000,-0.247723,7.94e-05
28,pphi = 0,10.130354,1.092215,-1.046875,-1.823592,-0.103455,-0.057123,0.000000,-0.004420,-0.249078,1.43e-03
29,pphi = 0,10.268573,1.073721,-1.400869,-1.822129,-0.195485,-0.056592,0.000000,0.004874,-0.248720,1.08e-03
30,collision,10.610224,1.000000,-2.141558,-1.872822,-0.409872,-0.053309,-0.001043,0.023385,-0.247644,4.15e-12
31,pr = 0,11.276452,1.101044,-3.406465,-2.934609,0.000000,-0.040546,-0.005986,0.037989,-0.248359,7.15e-04
32,collision,11.878784,1.000000,-4.304070,-5.463473,-0.409996,-0.026624,-0.010312,0.017378,-0.247644,4.78e-12
33,beta = 0,12.171283,1.070047,-4.599091,-6.902349,0.210717,-0.021667,-0.010924,-0.000000,-0.248404,7.61e-04
34,pr = 0,12.451160,1.100600,-4.883447,-8.719648,0.000000,-0.018298,-0.009998,-0.024261,-0.248637,9.93e-04
35,collision,13.098852,1.000000,-5.352296,-11.014127,-0.409676,-0.017596,-0.003971,-0.052008,-0.247644,4.97e-12
36,pphi = 0,13.402219,1.075653,-5.598391,-11.285142,0.189932,-0.018087,0.000000,-0.050280,-0.248358,7.14e-04
37,pr = 0,13.685039,1.100408,-5.832996,-11.020329,0.000000,-0.017644,0.003152,-0.039501,-0.248817,1.17e-03
38,collision,14.326968,1.000000,-6.237115,-9.472289,-0.409774,-0.010759,0.006245,-0.001874,-0.247644,5.21e-12
39,beta = 0,14.360149,1.009495,-6.251217,-9.386154,0.386406,-0.010125,0.006251,-0.000000,-0.247672,2.79e-05
40,ptheta = 0,14.820593,1.093390,-6.346373,-8.194432,0.102577,0.000000,0.005027,0.023298,-0.248381,7.37e-04
41,pr = 0,14.976136,1.100592,-6.329076,-7.806651,-0.000000,0.004636,0.004020,0.029612,-0.248693,1.05e-03
42,pphi = 0,15.379533,1.027786,-6.048036,-7.254656,-0.338044,0.020551,0.000000,0.031867,-0.248250,6.06e-04
43,collision,15.587735,1.000000,-5.956252,-7.263237,-0.409674,0.023627,-0.000765,0.029308,-0.247644,5.73e-12
44,beta = 0,16.163111,1.099134,-5.230317,-7.850943,0.045519,0.036263,-0.002858,-0.000000,-0.248626,9.83e-04
45,pr = 0,16.163111,1.100586,-5.113147,-7.961475,0.000000,0.037331,-0.002815,-0.005003,-0.248675,1.03e-03
46,pphi = 0,16.749283,1.023544,-4.189004,-8.456097,-0.350739,0.040779,0.000000,-0.037870,-0.247708,6.43e-05
47,collision,16.809676,1.000000,-4.047005,-8.443647,-0.409760,0.040671,0.000789,-0.041375,-0.247644,5.93e-12
48,pr = 0,17.477121,1.101073,-3.000576,-7.110687,0.000000,0.037086,0.007650,-0.045532,-0.248331,6.88e-04
49,collision,18.078478,1.000000,-2.047480,-3.990380,-0.410170,0.034876,0.012324,-0.016037,-0.247644,6.58e-12
50,beta = 0,18.370711,1.064392,-1.659875,-2.489989,0.231182,0.035627,0.012820,-0.000000,-0.248231,5.88e-04
51,phi = 0,18.650451,1.101121,-1.033284,0.000000,-0.016761,0.039064,0.011595,0.027052,-0.248110,4.67e-04
52,pr = 0,18.650451,1.100551,-1.077962,-0.169183,0.000000,0.038760,0.011737,0.025269,-0.248640,9.97e-04
53,theta = 0,19.237008,1.011051,0.000000,2.567161,-0.382330,0.047619,0.006493,0.044805,-0.247790,1.46e-04
54,collision,19.297495,1.000000,0.077125,2.674433,-0.409899,0.048245,0.006075,0.044659,-0.247644,6.78e-12
55,pr = 0,19.883158,1.100356,1.476665,3.577297,0.000000,0.054834,0.000712,0.023774,-0.248818,1.17e-03
56,pphi = 0,20.044715,1.092117,1.873892,3.604099,-0.104253,0.055058,0.000000,0.013841,-0.249069,1.42e-03
57,beta = 0,20.182951,1.061042,2.385976,3.579484,-0.243361,0.054262,-0.000391,0.000000,-0.247947,3.03e-04
58,pphi = 0,20.464905,1.002923,2.906568,3.551352,-0.402581,0.051770,0.000000,-0.014127,-0.247708,6.42e-05
59,collision,20.524640,1.000000,2.928871,3.550972,-0.409864,0.051631,0.000031,-0.014718,-0.247644,7.01e-12
60,pr = 0,21.108667,1.100418,4.148389,4.149265,0.000000,0.038628,0.004153,-0.036234,-0.248796,1.15e-03
61,collision,21.751125,1.000000,4.974771,6.136692,-0.409897,0.022807,0.008844,-0.023216,-0.247644,7.24e-12
62,beta = 0,22.186064,1.086499,5.285454,7.933816,0.143124,0.014760,0.010017,0.000000,-0.248226,5.82e-04
63,pr = 0,22.335491,1.100360,5.414809,9.105718,0.000000,0.011793,0.009549,0.017060,-0.248806,1.16e-03
64,collision,22.977757,1.000000,5.680910,11.391794,-0.409671,0.009150,0.004266,0.049976,-0.247644,7.47e-12
65,pphi = 0,23.346021,1.079520,5.818228,11.712192,0.173946,0.009382,0.000000,0.051964,-0.248418,7.75e-04
66,pr = 0,23.644497,1.101087,5.930266,11.482205,0.000000,0.009196,-0.003121,0.045009,-0.248360,7.17e-04
67,collision,24.247329,1.000000,6.126748,9.794771,-0.409807,0.003958,-0.007297,0.010400,-0.247644,8.10e-12
68,beta = 0,24.473496,1.045857,6.144154,9.225089,0.289454,0.000956,-0.007500,0.000000,-0.247953,3.10e-04
69,ptheta = 0,24.473496,1.056180,6.144276,9.053316,0.257451,0.000000,-0.007468,-0.003001,-0.248282,6.39e-04
70,pr = 0,24.890561,1.100453,6.063771,7.628747,0.000000,-0.009569,-0.006069,-0.025751,-0.248776,1.13e-03
71,collision,25.504885,1.000000,5.569715,6.435101,-0.409688,-0.028023,-0.001227,-0.033616,-0.247644,8.60e-12
72,pphi = 0,25.634760,1.044093,5.359714,6.393820,0.295226,-0.032665,0.000000,-0.028826,-0.247711,6.73e-05
73,beta = 0,26.166619,1.098966,4.486574,6.733318,-0.038287,-0.043271,0.001865,0.000000,-0.249043,1.40e-03
