n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,collision,0.646270,1.000000,1.315146,0.173673,-0.410386,0.054716,0.002116,-0.031401,-0.247375,8.65e-13
2,pr = 0,1.220181,1.100940,2.622127,1.714735,0.000000,0.042402,0.007780,-0.038731,-0.248370,9.94e-04
3,collision,1.867852,1.000000,3.595582,4.753817,-0.410605,0.030592,0.011652,-0.011193,-0.247375,1.05e-12
4,beta = 0,2.111431,1.049533,3.826792,5.742326,0.279798,0.028036,0.011902,0.000000,-0.247640,2.64e-04
5,pr = 0,2.534953,1.101333,4.320538,8.262202,0.000000,0.025001,0.010326,0.031038,-0.248088,7.12e-04
6,collision,3.137931,1.000000,4.997899,10.544086,-0.410198,0.026146,0.003643,0.053101,-0.247375,1.69e-12
7,pphi = 0,3.430590,1.071798,5.336947,10.768830,0.205459,0.026809,0.000000,0.048129,-0.248121,7.45e-04
8,pr = 0,3.710567,1.101035,5.711859,10.485801,0.000000,0.026067,-0.003107,0.033351,-0.248337,9.61e-04
9,beta = 0,4.133871,1.031292,6.231883,9.357069,-0.330314,0.019781,-0.005112,0.000000,-0.247688,3.12e-04
10,collision,4.359805,1.000000,6.321828,9.104733,-0.410250,0.017434,-0.005035,-0.006766,-0.247375,1.87e-12
11,pr = 0,4.946405,1.100767,6.566117,7.983960,0.000000,0.000250,-0.001842,-0.032743,-0.248536,1.16e-03
12,ptheta = 0,4.946405,1.100881,6.566479,7.975252,-0.005041,0.000000,-0.001782,-0.032904,-0.248446,1.07e-03
13,pphi = 0,5.246808,1.086400,6.534244,7.856576,-0.148769,-0.007197,0.000000,-0.034129,-0.247458,8.22e-05
14,collision,5.589347,1.000000,6.316583,8.110006,-0.410187,-0.019042,0.002750,-0.023989,-0.247375,2.10e-12
15,beta = 0,5.957682,1.089521,5.879913,8.827633,0.129459,-0.028832,0.004019,0.000000,-0.247907,5.32e-04
16,pr = 0,6.256213,1.101350,5.606518,9.247633,0.000000,-0.031873,0.003670,0.014506,-0.248112,7.36e-04
17,pphi = 0,6.655131,1.030565,4.859545,9.815096,-0.331822,-0.034528,0.000000,0.044007,-0.247817,4.41e-04
18,collision,6.859796,1.000000,4.697347,9.795992,-0.410216,-0.034380,-0.001216,0.047927,-0.247375,2.73e-12
19,pr = 0,7.432701,1.100974,3.811526,8.228106,0.000000,-0.031602,-0.008470,0.043785,-0.248350,9.75e-04
20,collision,8.080812,1.000000,2.970798,4.940548,-0.410668,-0.032193,-0.012394,0.008436,-0.247375,2.91e-12
21,beta = 0,8.214462,1.038192,2.776356,4.165352,0.311778,-0.033266,-0.012521,0.000000,-0.247721,3.45e-04
22,pr = 0,8.748002,1.101324,2.024006,1.268922,0.000000,-0.039467,-0.010754,-0.030847,-0.248081,7.05e-04
23,phi = 0,8.909963,1.082217,1.565670,0.000000,-0.159125,-0.044049,-0.008604,-0.040992,-0.248834,1.46e-03
24,collision,9.350362,1.000000,0.814003,-1.208634,-0.410389,-0.051145,-0.004807,-0.042406,-0.247375,3.56e-12
