n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,collision,0.649990,1.000000,1.153132,0.156889,-0.409788,0.047191,0.001881,-0.027452,-0.248063,8.55e-13
2,pr = 0,1.197495,1.101236,2.277240,1.496192,0.000000,0.036524,0.006786,-0.033512,-0.248528,4.65e-04
3,collision,1.863763,1.000000,3.112465,4.131253,-0.409952,0.026375,0.010089,-0.009400,-0.248063,1.42e-12
4,beta = 0,2.049857,1.047508,3.304821,4.958609,0.283667,0.024266,0.010278,0.000000,-0.248615,5.52e-04
5,pr = 0,2.449858,1.100152,3.736307,7.150455,0.000000,0.021622,0.008891,0.026948,-0.249256,1.19e-03
6,collision,3.090232,1.000000,4.319986,9.112563,-0.409648,0.022594,0.003136,0.045894,-0.248063,1.67e-12
7,pphi = 0,3.332985,1.072043,4.609884,9.314082,0.206170,0.023184,0.000000,0.041810,-0.248168,1.05e-04
8,pr = 0,3.756328,1.100918,4.934736,9.064353,0.000000,0.022534,-0.002692,0.028932,-0.248768,7.05e-04
9,beta = 0,4.154297,1.030056,5.384710,8.083024,-0.332450,0.017047,-0.004419,0.000000,-0.248493,4.30e-04
10,collision,4.358388,1.000000,5.460616,7.870167,-0.409687,0.015103,-0.004365,-0.005707,-0.248063,2.30e-12
11,pr = 0,5.017795,1.100721,5.673762,6.895222,0.000000,0.000323,-0.001633,-0.028316,-0.248916,8.53e-04
12,ptheta = 0,5.017795,1.100358,5.673187,6.887144,-0.007453,0.000000,-0.001553,-0.028442,-0.249135,1.07e-03
13,pphi = 0,5.179883,1.083165,5.640449,6.796598,-0.152867,-0.006269,-0.000000,-0.029163,-0.249534,1.47e-03
14,collision,5.623337,1.000000,5.460870,6.995417,-0.409639,-0.016346,0.002349,-0.020981,-0.248063,2.90e-12
15,beta = 0,5.986203,1.090241,5.078992,7.623487,0.124635,-0.024969,0.003485,0.000000,-0.248377,3.14e-04
16,pr = 0,6.283402,1.100714,4.851303,7.973502,0.000000,-0.027493,0.003193,0.012081,-0.248899,8.36e-04
17,pphi = 0,6.682970,1.028071,4.197360,8.474475,-0.337388,-0.029866,0.000000,0.037972,-0.248593,5.30e-04
18,collision,6.888293,1.000000,4.068081,8.463408,-0.409661,-0.029764,-0.000961,0.041167,-0.248063,3.51e-12
19,pr = 0,7.461574,1.100433,3.302908,7.144434,0.000000,-0.027383,-0.007220,0.038200,-0.249079,1.02e-03
20,collision,8.107698,1.000000,2.577879,4.333245,-0.409996,-0.027767,-0.010700,0.008129,-0.248063,3.70e-12
21,beta = 0,8.293252,1.041517,2.392050,3.588598,0.301012,-0.028772,-0.010834,0.000000,-0.248574,5.11e-04
22,pr = 0,8.693027,1.100144,1.764763,1.156782,0.000000,-0.033914,-0.009382,-0.026015,-0.249251,1.19e-03
23,phi = 0,8.992382,1.081850,1.360168,0.000000,-0.164382,-0.037954,-0.007514,-0.035611,-0.248625,5.62e-04
24,collision,9.333333,1.000000,0.729430,-1.019617,-0.409792,-0.043961,-0.004299,-0.036892,-0.248063,3.94e-12
25,theta = 0,9.634747,1.083500,0.000000,-1.493212,0.160326,-0.048612,-0.001484,-0.026061,-0.248096,3.29e-05
26,pr = 0,9.916871,1.100213,-0.548257,-1.597945,0.000000,-0.050104,-0.000337,-0.013536,-0.249224,1.16e-03
27,pphi = 0,10.078265,1.091604,-0.920493,-1.609569,-0.107137,-0.050228,0.000000,-0.003993,-0.249437,1.37e-03
28,beta = 0,10.216571,1.085245,-1.072913,-1.609418,-0.151308,-0.050147,0.000073,-0.000000,-0.248244,1.81e-04
29,pphi = 0,10.216571,1.072364,-1.234130,-1.608254,-0.200151,-0.049756,0.000000,0.004241,-0.249148,1.09e-03
30,collision,10.558406,1.000000,-1.869973,-1.649641,-0.409786,-0.046972,-0.000877,0.020168,-0.248063,4.17e-12
31,pr = 0,11.179015,1.100008,-2.983407,-2.568769,0.000000,-0.035824,-0.005187,0.033290,-0.249375,1.31e-03
32,collision,11.802994,1.000000,-3.777491,-4.763685,-0.409880,-0.023550,-0.009032,0.015788,-0.248063,4.54e-12
33,beta = 0,12.100443,1.071663,-4.045975,-6.071489,0.204337,-0.019022,-0.009610,-0.000000,-0.248832,7.69e-04
34,pr = 0,12.381566,1.100291,-4.288548,-7.624907,0.000000,-0.016124,-0.008836,-0.020753,-0.249163,1.10e-03
35,collision,13.025517,1.000000,-4.699926,-9.665281,-0.409637,-0.015424,-0.003600,-0.045578,-0.248063,4.76e-12
