n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,collision,0.650846,1.000000,1.292326,0.176833,-0.409523,0.052720,0.002113,-0.030748,-0.247846,8.52e-13
2,pr = 0,1.226145,1.100304,2.546518,1.684642,0.000000,0.040792,0.007590,-0.037276,-0.248896,1.05e-03
3,collision,1.871388,1.000000,3.480483,4.625371,-0.409728,0.029456,0.011280,-0.010419,-0.247846,1.05e-12
4,beta = 0,2.114740,1.048067,3.695876,5.545738,0.283152,0.027077,0.011508,0.000000,-0.248007,1.62e-04
5,pr = 0,2.538228,1.100844,4.177395,8.000968,0.000000,0.024134,0.009951,0.030231,-0.248516,6.70e-04
6,collision,3.062449,1.000000,4.829669,10.188007,-0.409348,0.025256,0.003495,0.051299,-0.247846,1.33e-12
7,pphi = 0,3.309168,1.071776,5.153280,10.410544,0.206392,0.025912,0.000000,0.046695,-0.248044,1.98e-04
8,pr = 0,3.734158,1.101052,5.517035,10.133332,0.000000,0.025193,-0.003017,0.032313,-0.248417,5.71e-04
9,beta = 0,4.193794,1.030927,6.019424,9.037465,-0.330611,0.019111,-0.004951,0.000000,-0.248022,1.76e-04
10,collision,4.256928,1.000000,6.104665,8.797524,-0.409397,0.016872,-0.004873,-0.006426,-0.247846,1.63e-12
11,pr = 0,4.849420,1.100089,6.341376,7.713241,0.000000,0.000337,-0.001810,-0.031565,-0.249089,1.24e-03
12,ptheta = 0,4.849420,1.100195,6.341791,7.701677,-0.007045,0.000000,-0.001729,-0.031778,-0.248992,1.15e-03
13,pphi = 0,5.011284,1.085335,6.310739,7.585528,-0.151395,-0.006978,0.000000,-0.032990,-0.247922,7.59e-05
14,collision,5.487728,1.000000,6.104435,7.823545,-0.409337,-0.018273,0.002628,-0.023419,-0.247846,1.89e-12
15,beta = 0,5.855514,1.089920,5.678218,8.524317,0.125066,-0.027880,0.003888,0.000000,-0.248281,4.35e-04
16,pr = 0,6.153903,1.100842,5.423291,8.917100,-0.000000,-0.030729,0.003570,0.013545,-0.248549,7.04e-04
17,pphi = 0,6.551851,1.028210,4.692815,9.476106,-0.336886,-0.033370,0.000000,0.042463,-0.248324,4.79e-04
18,collision,6.755910,1.000000,4.547969,9.462619,-0.409365,-0.033251,-0.001079,0.046026,-0.247846,2.54e-12
19,pr = 0,7.415567,1.100619,3.693206,7.991589,0.000000,-0.030591,-0.008072,0.042758,-0.248686,8.41e-04
20,collision,8.020125,1.000000,2.883198,4.845555,-0.409783,-0.031025,-0.011959,0.009073,-0.247846,3.14e-12
21,beta = 0,8.195267,1.041388,2.675950,4.014656,0.301081,-0.032149,-0.012106,0.000000,-0.248373,5.28e-04
22,pr = 0,8.590618,1.100365,1.975138,1.294532,0.000000,-0.037892,-0.010492,-0.029120,-0.248828,9.82e-04
23,phi = 0,8.891617,1.080973,1.517824,0.000000,-0.165908,-0.042462,-0.008370,-0.039739,-0.248734,8.89e-04
24,collision,9.237789,1.000000,0.817929,-1.135198,-0.409528,-0.049129,-0.004806,-0.041227,-0.247846,3.33e-12
25,theta = 0,9.540990,1.083575,0.000000,-1.665520,0.159498,-0.054340,-0.001653,-0.029069,-0.247899,5.30e-05
26,pr = 0,9.823636,1.100102,-0.609998,-1.781897,0.000000,-0.055998,-0.000380,-0.015130,-0.249033,1.19e-03
27,pphi = 0,9.985137,1.091345,-1.030493,-1.795120,-0.108236,-0.056136,0.000000,-0.004352,-0.249230,1.38e-03
28,beta = 0,10.123112,1.085283,-1.196576,-1.794930,-0.151213,-0.056056,0.000083,-0.000000,-0.247956,1.10e-04
29,pphi = 0,10.123112,1.072485,-1.374259,-1.793799,-0.199400,-0.055619,0.000000,0.004672,-0.248926,1.08e-03
30,collision,10.464180,1.000000,-2.087291,-1.840134,-0.409522,-0.052505,-0.000980,0.022535,-0.247846,3.57e-12
31,pr = 0,11.047986,1.100158,-3.332571,-2.866187,0.000000,-0.040049,-0.005799,0.037247,-0.249008,1.16e-03
32,collision,11.689542,1.000000,-4.219957,-5.320256,-0.409638,-0.026337,-0.010096,0.017672,-0.247846,3.80e-12
33,beta = 0,11.991319,1.071687,-4.520672,-6.784534,0.203895,-0.021271,-0.010743,-0.000000,-0.248624,7.79e-04
34,pr = 0,12.273630,1.100111,-4.791497,-8.517757,0.000000,-0.018041,-0.009879,-0.023149,-0.249017,1.17e-03
35,collision,12.915130,1.000000,-5.251760,-10.801370,-0.409335,-0.017256,-0.004037,-0.050932,-0.247846,4.04e-12
36,pphi = 0,13.194015,1.078049,-5.501275,-11.096890,0.182321,-0.017767,0.000000,-0.049543,-0.248050,2.04e-04
37,pr = 0,13.470435,1.100952,-5.723211,-10.854270,0.000000,-0.017386,0.002999,-0.039485,-0.248493,6.47e-04
38,collision,14.134785,1.000000,-6.122536,-9.348977,-0.409426,-0.010790,0.006136,-0.002730,-0.247846,4.69e-12
39,beta = 0,14.257067,1.013874,-6.143171,-9.223609,0.375073,-0.009883,0.006150,-0.000000,-0.247883,3.68e-05
40,ptheta = 0,14.628923,1.094095,-6.235126,-8.051560,0.094172,0.000000,0.004950,0.022871,-0.248764,9.18e-04
41,pr = 0,14.784498,1.100394,-6.221350,-7.696190,0.000000,0.004163,0.004054,0.028711,-0.248873,1.03e-03
42,pphi = 0,15.187254,1.023869,-5.942368,-7.125053,-0.347860,0.020227,0.000000,0.031355,-0.248459,6.14e-04
43,collision,15.395013,1.000000,-5.866289,-7.128840,-0.409326,0.022833,-0.000652,0.029292,-0.247846,5.23e-12
44,beta = 0,15.970162,1.099202,-5.138382,-7.712759,0.036433,0.035630,-0.002801,-0.000000,-0.249000,1.15e-03
45,pr = 0,15.970162,1.100342,-5.046773,-7.799787,0.000000,0.036493,-0.002780,-0.003922,-0.248887,1.04e-03
46,pphi = 0,16.555751,1.019367,-4.117035,-8.303791,-0.360872,0.040082,0.000000,-0.037098,-0.247981,1.35e-04
47,collision,16.616071,1.000000,-4.002311,-8.297428,-0.409413,0.040016,0.000627,-0.039995,-0.247846,5.43e-12
48,pr = 0,17.283477,1.100876,-2.972162,-7.044691,0.000000,0.036585,0.007335,-0.045125,-0.248514,6.68e-04
49,collision,17.807197,1.000000,-2.034393,-4.024303,-0.409802,0.034268,0.012049,-0.016971,-0.247846,5.71e-12
50,beta = 0,18.040510,1.068326,-1.626758,-2.440301,0.218501,0.034979,0.012632,-0.000000,-0.248092,2.47e-04
51,phi = 0,18.460063,1.099166,-1.011901,0.000000,-0.027848,0.038405,0.011377,0.026492,-0.249246,1.40e-03
52,pr = 0,18.460063,1.100385,-1.086268,-0.267097,0.000000,0.037858,0.011652,0.023778,-0.248800,9.55e-04
53,theta = 0,18.861031,1.005870,0.000000,2.517875,-0.394841,0.046788,0.006386,0.043945,-0.247980,1.35e-04
54,collision,19.067542,1.000000,0.040161,2.576156,-0.409551,0.047118,0.006168,0.043911,-0.247846,6.28e-12
55,pr = 0,19.727646,1.100638,1.407475,3.516904,0.000000,0.053811,0.000809,0.024532,-0.248673,8.27e-04
56,pphi = 0,19.889612,1.090336,1.843838,3.550678,-0.116729,0.054105,0.000000,0.013695,-0.248989,1.14e-03
57,beta = 0,20.016666,1.055435,2.349840,3.525262,-0.258214,0.053235,-0.000351,0.000000,-0.248731,8.86e-04
58,collision,20.332308,1.000000,2.835503,3.497742,-0.409515,0.051012,-0.000039,-0.013201,-0.247846,6.88e-12
59,pphi = 0,20.370610,1.003460,2.860378,3.497683,0.401056,0.050848,0.000000,-0.013854,-0.247850,4.72e-06
60,pr = 0,20.992077,1.100648,4.044529,4.035740,0.000000,0.038511,0.003884,-0.035493,-0.248685,8.39e-04
61,collision,21.597117,1.000000,4.869537,5.936058,-0.409538,0.022903,0.008570,-0.023957,-0.247846,7.48e-12
62,beta = 0,21.959856,1.089082,5.195089,7.797984,0.129396,0.014481,0.009859,0.000000,-0.248305,4.59e-04
63,pr = 0,22.256997,1.100617,5.311436,8.843614,0.000000,0.011782,0.009487,0.015197,-0.248677,8.31e-04
64,collision,22.861928,1.000000,5.574296,11.142879,-0.409334,0.008962,0.004460,0.048430,-0.247846,8.08e-12
65,pphi = 0,23.287053,1.083622,5.717930,11.513719,0.157948,0.009183,0.000000,0.051133,-0.248138,2.92e-04
66,pr = 0,23.435414,1.100429,5.817941,11.313535,0.000000,0.009032,-0.002799,0.045014,-0.248855,1.01e-03
67,collision,24.082473,1.000000,6.014703,9.717431,-0.409455,0.004230,-0.007114,0.011992,-0.247846,8.27e-12
68,beta = 0,24.313506,1.051784,6.035435,9.061546,0.270615,0.000868,-0.007379,0.000000,-0.248404,5.58e-04
69,ptheta = 0,24.313506,1.061437,6.036279,8.900491,0.240335,0.000000,-0.007363,-0.002833,-0.248427,5.81e-04
70,pr = 0,24.732524,1.100386,5.967570,7.569733,0.000000,-0.008707,-0.006136,-0.024255,-0.248866,1.02e-03
71,collision,25.342662,1.000000,5.502345,6.335424,-0.409340,-0.026803,-0.001419,-0.033588,-0.247846,8.82e-12
72,pphi = 0,25.581602,1.050224,5.260845,6.282523,0.275765,-0.032162,0.000000,-0.028175,-0.248247,4.02e-04
73,beta = 0,26.003687,1.097880,4.406239,6.612631,-0.055268,-0.042543,0.001833,0.000000,-0.249039,1.19e-03
74,pr = 0,26.003687,1.100671,4.568470,6.526318,0.000000,-0.041287,0.001788,-0.005760,-0.248661,8.16e-04
75,pphi = 0,26.402991,1.010541,3.454576,6.918926,-0.382472,-0.045777,0.000000,0.030290,-0.248254,4.08e-04
76,collision,26.608102,1.000000,3.380810,6.922653,-0.409463,-0.045801,-0.000265,0.032288,-0.247846,9.42e-12
77,pr = 0,27.181347,1.100368,2.197686,5.897690,0.000000,-0.041903,-0.006398,0.045392,-0.248862,1.02e-03
78,collision,27.827477,1.000000,1.146538,3.104964,-0.409792,-0.037055,-0.011740,0.024175,-0.247846,9.62e-12
79,phi = 0,28.263397,1.097882,0.350389,0.000000,0.069851,-0.036630,-0.012811,-0.009173,-0.248059,2.14e-04
80,beta = 0,28.263397,1.085665,0.542931,0.814403,0.147101,-0.036285,-0.012930,0.000000,-0.248268,4.22e-04
81,pr = 0,28.412872,1.100017,0.170554,-0.738764,0.000000,-0.037282,-0.012427,-0.017359,-0.249042,1.20e-03
82,theta = 0,28.574278,1.096973,0.000000,-1.403783,-0.065388,-0.038060,-0.011926,-0.024501,-0.248990,1.14e-03
83,collision,29.052823,1.000000,-0.904718,-3.911652,-0.409577,-0.044135,-0.007411,-0.044585,-0.247846,9.86e-12
84,pr = 0,29.718642,1.100831,-2.180589,-5.152296,-0.000000,-0.050286,-0.001372,-0.032830,-0.248548,7.03e-04
85,pphi = 0,29.880480,1.085603,-2.670734,-5.219741,-0.140425,-0.050697,0.000000,-0.021169,-0.249314,1.47e-03
86,beta = 0,30.116508,1.014107,-3.416690,-5.126563,-0.373245,-0.048769,0.000892,-0.000000,-0.248373,5.27e-04
87,collision,30.320553,1.000000,-3.523061,-5.105990,-0.409502,-0.048244,0.000907,0.003146,-0.247846,1.05e-11
88,pphi = 0,30.591755,1.074179,-4.131606,-5.029224,0.196418,-0.043160,0.000000,0.020436,-0.248259,4.13e-04
89,pr = 0,30.866051,1.101301,-4.668018,-5.174116,0.000000,-0.036144,-0.001921,0.031971,-0.248247,4.01e-04
