n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,collision,0.644887,1.000000,1.264256,0.165226,-0.410720,0.052902,0.002025,-0.030216,-0.247355,8.70e-13
2,pr = 0,1.288138,1.100884,2.528642,1.648863,0.000000,0.041024,0.007489,-0.037432,-0.248503,1.15e-03
3,collision,1.903172,1.000000,3.471559,4.582669,-0.410924,0.029585,0.011251,-0.010930,-0.247355,1.34e-12
4,beta = 0,2.062875,1.050044,3.697229,5.547770,0.278894,0.027086,0.011499,0.000000,-0.247576,2.21e-04
5,pr = 0,2.451190,1.101934,4.173033,7.981027,0.000000,0.024147,0.009992,0.029997,-0.247775,4.20e-04
6,collision,3.119590,1.000000,4.827867,10.185344,-0.410544,0.025260,0.003526,0.051300,-0.247355,1.90e-12
7,pphi = 0,3.363675,1.072667,5.154211,10.413736,0.206011,0.025927,0.000000,0.046726,-0.247450,9.50e-05
8,pr = 0,3.787557,1.101550,5.517971,10.133658,0.000000,0.025195,-0.003007,0.032294,-0.248080,7.24e-04
9,beta = 0,4.186546,1.030999,6.020440,9.038993,-0.331141,0.019076,-0.004929,0.000000,-0.247784,4.29e-04
10,collision,4.391231,1.000000,6.107744,8.794301,-0.410592,0.016833,-0.004863,-0.006563,-0.247355,2.53e-12
11,pr = 0,5.050815,1.101314,6.344223,7.709686,0.000000,0.000224,-0.001779,-0.031702,-0.248257,9.02e-04
12,ptheta = 0,5.050815,1.101101,6.343806,7.704179,-0.004610,0.000000,-0.001724,-0.031787,-0.248391,1.04e-03
13,pphi = 0,5.213270,1.084576,6.307413,7.604510,-0.148962,-0.006965,-0.000000,-0.032571,-0.248837,1.48e-03
14,collision,5.658848,1.000000,6.101223,7.836113,-0.410534,-0.018434,0.002664,-0.023115,-0.247355,3.10e-12
15,beta = 0,6.060153,1.088844,5.680062,8.527093,0.130937,-0.027820,0.003866,0.000000,-0.248291,9.36e-04
16,pr = 0,6.205698,1.102061,5.414048,8.939782,0.000000,-0.030842,0.003554,0.014183,-0.247723,3.68e-04
17,pphi = 0,6.647234,1.031341,4.692055,9.489059,-0.331165,-0.033385,0.000000,0.042709,-0.247460,1.05e-04
18,collision,6.875019,1.000000,4.534644,9.462463,-0.410560,-0.033211,-0.001200,0.046372,-0.247355,3.64e-12
19,pr = 0,7.543286,1.101532,3.678508,7.942581,0.000000,-0.030519,-0.008215,0.042288,-0.248065,7.10e-04
20,collision,8.145820,1.000000,2.865504,4.751989,-0.410983,-0.031128,-0.011978,0.007903,-0.247355,4.28e-12
21,beta = 0,8.322212,1.037121,2.682743,4.024852,0.314833,-0.032145,-0.012089,0.000000,-0.247790,4.35e-04
22,pr = 0,8.717907,1.101117,1.948079,1.205672,0.000000,-0.038214,-0.010347,-0.029963,-0.248319,9.64e-04
23,phi = 0,9.019486,1.084505,1.519100,0.000000,-0.154546,-0.042493,-0.008354,-0.039772,-0.247993,6.37e-04
24,collision,9.366564,1.000000,0.776673,-1.178169,-0.410722,-0.049488,-0.004600,-0.040896,-0.247355,4.46e-12
25,theta = 0,9.720851,1.079849,0.000000,-1.654644,0.173945,-0.054307,-0.001665,-0.028879,-0.248204,8.49e-04
26,pr = 0,10.015952,1.101005,-0.662687,-1.781107,0.000000,-0.056092,-0.000291,-0.013737,-0.248419,1.06e-03
27,pphi = 0,10.015952,1.098388,-0.938079,-1.790141,-0.070213,-0.056270,0.000000,-0.006684,-0.247734,3.79e-04
28,beta = 0,10.178405,1.086994,-1.191716,-1.787645,-0.136417,-0.055960,0.000033,-0.000000,-0.248864,1.51e-03
29,pphi = 0,10.307565,1.073336,-1.441662,-1.785077,-0.202478,-0.055520,0.000000,0.006589,-0.247663,3.08e-04
30,collision,10.628161,1.000000,-2.142548,-1.844174,-0.410713,-0.052138,-0.001122,0.023911,-0.247355,4.98e-12
31,pr = 0,11.175637,1.102013,-3.379753,-2.934716,0.000000,-0.039390,-0.006065,0.037287,-0.247748,3.93e-04
32,collision,11.844278,1.000000,-4.251415,-5.474483,-0.410841,-0.025800,-0.010209,0.015805,-0.247355,5.52e-12
33,beta = 0,12.075487,1.067119,-4.519882,-6.783346,0.224605,-0.021300,-0.010739,-0.000000,-0.247670,3.15e-04
34,pr = 0,12.494195,1.101009,-4.815913,-8.671142,0.000000,-0.017880,-0.009689,-0.025185,-0.248409,1.05e-03
35,collision,13.106311,1.000000,-5.277822,-10.869627,-0.410520,-0.017360,-0.003617,-0.051440,-0.247355,6.04e-12
36,pphi = 0,13.400974,1.071620,-5.501766,-11.093886,0.206657,-0.017803,-0.000000,-0.049478,-0.248110,7.55e-04
37,pr = 0,13.681451,1.101162,-5.752251,-10.791777,0.000000,-0.017282,0.003341,-0.037632,-0.248349,9.94e-04
38,beta = 0,14.329453,1.000122,-6.143176,-9.223616,-0.410325,-0.010094,0.006136,-0.000000,-0.247355,8.80e-09
39,collision,14.329927,1.000000,-6.143347,-9.222574,-0.410620,-0.010086,0.006136,0.000023,-0.247355,6.22e-12
40,ptheta = 0,14.824270,1.091894,-6.240576,-8.052469,0.120533,0.000000,0.004930,0.022998,-0.247467,1.12e-04
41,pr = 0,14.979885,1.101067,-6.215195,-7.620366,0.000000,0.005407,0.003732,0.029873,-0.248418,1.06e-03
42,pphi = 0,15.383960,1.036123,-5.946185,-7.134163,-0.317270,0.020148,0.000000,0.031296,-0.247797,4.42e-04
43,collision,15.592592,1.000000,-5.824392,-7.156370,-0.410530,0.024042,-0.000955,0.027712,-0.247355,6.74e-12
44,beta = 0,16.099031,1.097806,-5.141938,-7.718102,0.065200,0.035620,-0.002804,-0.000000,-0.248492,1.14e-03
45,pr = 0,16.255719,1.101380,-4.977518,-7.870287,0.000000,0.037104,-0.002733,-0.006969,-0.248182,8.27e-04
46,pphi = 0,16.655871,1.032046,-4.119943,-8.310362,-0.328304,0.040032,0.000000,-0.037137,-0.247796,4.41e-04
47,collision,16.861468,1.000000,-3.922436,-8.291618,-0.410606,0.039873,0.001096,-0.041987,-0.247355,7.34e-12
48,pr = 0,17.521290,1.101270,-2.897827,-6.858530,0.000000,0.036176,0.007895,-0.043823,-0.248243,8.88e-04
