n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,collision,0.648035,1.000000,1.167218,0.156406,-0.410150,0.048172,0.001891,-0.027829,-0.247863,8.61e-13
2,pr = 0,1.225599,1.100580,2.315361,1.521217,0.000000,0.037312,0.006882,-0.034074,-0.248933,1.07e-03
3,collision,1.870502,1.000000,3.170795,4.199269,-0.410320,0.026931,0.010278,-0.009741,-0.247863,1.06e-12
4,beta = 0,2.100998,1.048625,3.371241,5.058323,0.281433,0.024724,0.010485,0.000000,-0.248275,4.12e-04
5,pr = 0,2.519363,1.100603,3.808220,7.282464,0.000000,0.022044,0.009083,0.027367,-0.248907,1.04e-03
6,collision,3.130269,1.000000,4.404153,9.290601,-0.410004,0.023038,0.003208,0.046794,-0.247863,1.59e-12
7,pphi = 0,3.480195,1.072098,4.701288,9.494637,0.205684,0.023634,0.000000,0.042564,-0.248183,3.20e-04
8,pr = 0,3.774375,1.100541,5.031641,9.239246,0.000000,0.022958,-0.002730,0.029442,-0.248984,1.12e-03
9,beta = 0,4.178987,1.029898,5.490662,8.242312,-0.332785,0.017363,-0.004494,0.000000,-0.248472,6.09e-04
10,collision,4.388211,1.000000,5.568736,8.024159,-0.410045,0.015390,-0.004447,-0.005856,-0.247863,2.08e-12
11,pr = 0,5.049556,1.100987,5.785813,7.030670,0.000000,0.000295,-0.001654,-0.028893,-0.248694,8.31e-04
12,ptheta = 0,5.049556,1.100655,5.785258,7.023394,-0.006673,0.000000,-0.001581,-0.029005,-0.248898,1.03e-03
13,pphi = 0,5.211716,1.083591,5.751807,6.931772,-0.151811,-0.006382,0.000000,-0.029726,-0.249344,1.48e-03
14,collision,5.654950,1.000000,5.567267,7.136920,-0.409995,-0.016712,0.002406,-0.021303,-0.247863,2.69e-12
15,beta = 0,6.080035,1.089132,5.179004,7.773810,0.126917,-0.025399,0.003528,0.000000,-0.248833,9.70e-04
16,pr = 0,6.228358,1.100708,4.943419,8.137276,0.000000,-0.028046,0.003240,0.012523,-0.248862,9.99e-04
17,pphi = 0,6.650628,1.029187,4.278412,8.648961,-0.335806,-0.030467,0.000000,0.038892,-0.248080,2.17e-04
18,collision,6.875749,1.000000,4.144188,8.629982,-0.410018,-0.030333,-0.001016,0.042080,-0.247863,2.87e-12
19,pr = 0,7.461669,1.100428,3.363711,7.268320,0.000000,-0.027902,-0.007399,0.038769,-0.249040,1.18e-03
20,collision,8.102677,1.000000,2.623515,4.390898,-0.410367,-0.028340,-0.010916,0.007940,-0.247863,3.11e-12
21,beta = 0,8.224495,1.040876,2.440957,3.661990,0.304649,-0.029321,-0.011058,0.000000,-0.247970,1.07e-04
22,pr = 0,8.751006,1.100578,1.792049,1.154351,0.000000,-0.034665,-0.009530,-0.026772,-0.248912,1.05e-03
23,phi = 0,8.913206,1.081598,1.381949,0.000000,-0.162520,-0.038765,-0.007619,-0.036181,-0.249071,1.21e-03
24,collision,9.361726,1.000000,0.731844,-1.052006,-0.410153,-0.044930,-0.004322,-0.037521,-0.247863,3.64e-12
25,theta = 0,9.763415,1.081953,0.000000,-1.516892,0.165069,-0.049541,-0.001523,-0.026475,-0.248404,5.41e-04
26,pr = 0,9.908909,1.101515,-0.574283,-1.631150,0.000000,-0.051163,-0.000294,-0.013434,-0.248296,4.33e-04
27,pphi = 0,10.068515,1.094242,-0.907020,-1.638741,-0.093555,-0.051260,0.000000,-0.004855,-0.248912,1.05e-03
28,beta = 0,10.228662,1.085174,-1.092436,-1.638707,-0.146844,-0.051068,0.000043,-0.000000,-0.248920,1.06e-03
29,pphi = 0,10.228662,1.075220,-1.233376,-1.637131,-0.188212,-0.050769,0.000000,0.003718,-0.249280,1.42e-03
30,collision,10.576164,1.000000,-1.922882,-1.682454,-0.410147,-0.047785,-0.000936,0.020981,-0.247863,4.20e-12
31,pr = 0,11.243758,1.101162,-3.056634,-2.634599,0.000000,-0.036334,-0.005369,0.034059,-0.248547,6.84e-04
32,collision,11.845314,1.000000,-3.860824,-4.902841,-0.410247,-0.023850,-0.009245,0.015544,-0.247863,4.85e-12
33,beta = 0,12.082933,1.071201,-4.126674,-6.192691,0.210026,-0.019357,-0.009820,-0.000000,-0.247957,9.38e-05
34,pr = 0,12.504152,1.100863,-4.379928,-7.820169,0.000000,-0.016381,-0.008963,-0.021766,-0.248731,8.68e-04
35,collision,13.110181,1.000000,-4.799774,-9.875997,-0.409989,-0.015760,-0.003546,-0.046637,-0.247863,5.44e-12
36,pphi = 0,13.472975,1.075734,-5.018802,-10.120292,0.191074,-0.016199,0.000000,-0.045156,-0.248362,4.99e-04
37,pr = 0,13.770121,1.100934,-5.230061,-9.881264,0.000000,-0.015804,0.002847,-0.035443,-0.248722,8.59e-04
38,collision,14.376121,1.000000,-5.591410,-8.485365,-0.410068,-0.009598,0.005605,-0.001598,-0.247863,6.03e-12
39,beta = 0,14.414520,1.009024,-5.603340,-8.411725,0.387829,-0.009055,0.005609,-0.000000,-0.247905,4.16e-05
40,ptheta = 0,14.879733,1.093575,-5.688899,-7.343422,0.104025,0.000000,0.004521,0.020891,-0.248369,5.06e-04
41,pr = 0,15.036126,1.100940,-5.672848,-6.990496,0.000000,0.004218,0.003602,0.026629,-0.248720,8.57e-04
42,pphi = 0,15.436345,1.028218,-5.420019,-6.498206,-0.337404,0.018461,0.000000,0.028587,-0.248402,5.39e-04
43,collision,15.642091,1.000000,-5.336252,-6.507028,-0.409988,0.021250,-0.000693,0.026235,-0.247863,6.62e-12
44,beta = 0,16.215643,1.099139,-4.686101,-7.033081,0.046453,0.032542,-0.002562,-0.000000,-0.248848,9.85e-04
45,pr = 0,16.215643,1.100700,-4.578905,-7.134138,0.000000,0.033518,-0.002523,-0.004575,-0.248865,1.00e-03
46,pphi = 0,16.802398,1.024000,-3.752088,-7.575559,-0.349844,0.036585,0.000000,-0.033954,-0.247930,6.69e-05
47,collision,16.862889,1.000000,-3.622174,-7.563933,-0.410057,0.036484,0.000723,-0.037156,-0.247863,6.81e-12
48,pr = 0,17.530213,1.101143,-2.683701,-6.363097,-0.000000,0.033256,0.006878,-0.040785,-0.248554,6.91e-04
49,collision,18.131610,1.000000,-1.828914,-3.560558,-0.410387,0.031280,0.011056,-0.014259,-0.247863,7.46e-12
50,beta = 0,18.402522,1.063802,-1.484310,-2.226591,0.232967,0.031955,0.011488,-0.000000,-0.248565,7.02e-04
51,pr = 0,18.676546,1.101532,-0.959659,-0.129969,0.000000,0.034753,0.010533,0.022856,-0.248251,3.88e-04
52,phi = 0,18.835972,1.101482,-0.923879,0.000000,-0.014799,0.035007,0.010409,0.024188,-0.248175,3.12e-04
53,theta = 0,19.283266,1.012445,-0.000000,2.304343,-0.379174,0.042654,0.005846,0.040218,-0.247987,1.24e-04
54,collision,19.344184,1.000000,0.077695,2.411272,-0.410168,0.043282,0.005425,0.040051,-0.247863,8.01e-12
55,pr = 0,19.930744,1.100417,1.332917,3.214870,0.000000,0.049162,0.000624,0.021213,-0.249047,1.18e-03
56,pphi = 0,20.092309,1.092448,1.681985,3.237828,-0.102258,0.049353,0.000000,0.012473,-0.249317,1.45e-03
57,beta = 0,20.230389,1.061445,2.143281,3.215299,-0.242085,0.048633,-0.000352,0.000000,-0.248233,3.70e-04
58,pphi = 0,20.512038,1.003251,2.612109,3.189711,-0.402029,0.046386,0.000000,-0.012726,-0.247937,7.45e-05
59,collision,20.571709,1.000000,2.634381,3.189314,-0.410140,0.046247,0.000031,-0.013316,-0.247863,8.25e-12
60,pr = 0,21.237639,1.101115,3.726864,3.724229,0.000000,0.034569,0.003734,-0.032603,-0.248588,7.25e-04
61,collision,21.840243,1.000000,4.464767,5.515003,-0.410167,0.020370,0.007937,-0.020692,-0.247863,8.89e-12
62,beta = 0,22.264459,1.086037,4.740363,7.114607,0.145000,0.013215,0.008971,0.000000,-0.248566,7.03e-04
63,pr = 0,22.412630,1.100692,4.857684,8.177493,0.000000,0.010508,0.008554,0.015474,-0.248852,9.89e-04
64,collision,23.060311,1.000000,5.094904,10.218573,-0.409984,0.008168,0.003789,0.044875,-0.247863,9.07e-12
65,pphi = 0,23.361691,1.079367,5.215980,10.503871,0.176623,0.008378,0.000000,0.046679,-0.248338,4.75e-04
66,pr = 0,23.643924,1.100524,5.317416,10.281422,0.000000,0.008186,-0.002829,0.040135,-0.249005,1.14e-03
67,collision,24.286823,1.000000,5.491753,8.766269,-0.410095,0.003459,-0.006557,0.009116,-0.247863,9.30e-12
68,beta = 0,24.419902,1.045408,5.507164,8.267120,0.291913,0.000830,-0.006741,0.000000,-0.247913,5.03e-05
69,ptheta = 0,24.529895,1.055065,5.506698,8.119562,0.261392,0.000000,-0.006706,-0.002563,-0.248448,5.85e-04
70,pr = 0,24.953425,1.101138,5.433424,6.821446,0.000000,-0.008695,-0.005439,-0.023297,-0.248575,7.12e-04
71,collision,25.555910,1.000000,4.985754,5.759952,-0.410000,-0.025257,-0.001079,-0.030079,-0.247863,9.94e-12
72,pphi = 0,25.758023,1.043315,4.796313,5.728061,0.296398,-0.029362,0.000000,-0.025667,-0.248328,4.65e-04
73,beta = 0,26.165051,1.100215,4.017644,6.028943,-0.036263,-0.038888,0.001697,0.000000,-0.248533,6.71e-04
74,pr = 0,26.165051,1.100223,4.114190,5.977314,0.000000,-0.038100,0.001651,-0.003432,-0.249188,1.32e-03
75,pphi = 0,26.578633,1.018944,3.141140,6.315869,-0.362636,-0.041807,0.000000,0.027977,-0.248013,1.50e-04
76,collision,26.795524,1.000000,3.024401,6.311186,-0.410097,-0.041757,-0.000467,0.030954,-0.247863,1.03e-11
77,pr = 0,27.347689,1.101335,1.948667,5.287108,0.000000,-0.037931,-0.006176,0.041257,-0.248424,5.61e-04
78,collision,28.012781,1.000000,0.995661,2.645059,-0.410384,-0.033669,-0.010873,0.020098,-0.247863,1.09e-11
79,beta = 0,28.366888,1.080536,0.492818,0.739232,0.169208,-0.033163,-0.011752,0.000000,-0.248733,8.70e-04
80,phi = 0,28.506492,1.094660,0.315175,0.000000,0.090702,-0.033491,-0.011634,-0.008251,-0.248852,9.89e-04
81,theta = 0,28.661875,1.098891,0.000000,-1.264424,-0.042793,-0.034730,-0.010874,-0.022068,-0.249130,1.27e-03
82,pr = 0,28.661875,1.100572,0.102687,-0.866612,0.000000,-0.034235,-0.011198,-0.017814,-0.248897,1.03e-03
83,collision,29.271972,1.000000,-0.889404,-3.689833,-0.410184,-0.040680,-0.006418,-0.041115,-0.247863,1.14e-11
84,pr = 0,29.846315,1.100670,-2.064138,-4.719896,0.000000,-0.046027,-0.000990,-0.028333,-0.248880,1.02e-03
85,pphi = 0,30.007396,1.091450,-2.423096,-4.762849,-0.112134,-0.046303,0.000000,-0.019681,-0.248962,1.10e-03
86,beta = 0,30.268213,1.026333,-3.114559,-4.672990,-0.343981,-0.044603,0.000852,-0.000000,-0.247878,1.49e-05
87,collision,30.493047,1.000000,-3.286848,-4.639552,-0.410127,-0.043580,0.000795,0.005098,-0.247863,1.16e-11
88,pphi = 0,30.796037,1.066669,-3.765095,-4.585833,0.223688,-0.039395,0.000000,0.018568,-0.248465,6.02e-04
89,pr = 0,31.078609,1.100471,-4.311383,-4.763954,0.000000,-0.032016,-0.002040,0.029778,-0.249032,1.17e-03
90,collision,31.720385,1.000000,-4.968887,-6.026652,-0.410088,-0.016552,-0.006393,0.024982,-0.247863,1.18e-11
91,beta = 0,32.229772,1.095867,-5.200166,-7.805615,0.081147,-0.006383,-0.008003,-0.000000,-0.248871,1.01e-03
92,pr = 0,32.386627,1.101103,-5.231216,-8.347739,0.000000,-0.004527,-0.007888,-0.008647,-0.248578,7.15e-04
93,collision,32.989154,1.000000,-5.282913,-10.312298,-0.409988,-0.000451,-0.003917,-0.041579,-0.247863,1.25e-11
94,pphi = 0,33.413482,1.083218,-5.288194,-10.638511,0.161755,-0.000348,0.000000,-0.047134,-0.248050,1.87e-04
95,pr = 0,33.561710,1.100768,-5.292288,-10.441106,0.000000,-0.000326,0.002710,-0.043581,-0.248842,9.80e-04
96,ptheta = 0,33.722806,1.091553,-5.293789,-10.106332,-0.112143,0.000000,0.004385,-0.037699,-0.248912,1.05e-03
97,collision,34.209702,1.000000,-5.272706,-8.855351,-0.410120,0.002896,0.007279,-0.016418,-0.247863,1.27e-11
98,beta = 0,34.513062,1.070242,-5.212658,-7.824392,0.210368,0.006810,0.007838,-0.000000,-0.248617,7.54e-04
99,pr = 0,34.795810,1.100434,-5.071129,-6.528289,0.000000,0.013097,0.007087,0.018909,-0.249041,1.18e-03
100,collision,35.437161,1.000000,-4.523085,-4.914507,-0.410030,0.028670,0.002858,0.032701,-0.247863,1.29e-11
