n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,beta = 0,3.521748,3.853920,89.896599,132.087548,0.763690,0.272015,0.040228,-0.830816,0.300230,1.16e-05
2,phi = 0,5.384168,5.338017,91.347675,0.000000,0.763240,0.266873,0.041975,3.071055,0.302421,2.18e-03
3,phi = 0,13.155968,11.224251,93.335156,0.000000,0.763734,0.271487,0.040472,2.967356,0.300244,1.94e-06
4,phi = 0,20.547187,16.320351,93.902293,0.000000,0.763993,0.270725,0.040715,2.937895,0.300306,6.47e-05
5,beta = 0,20.547187,17.133596,93.963620,-168.146721,0.764004,0.270665,0.040738,-0.000000,0.300240,1.22e-06
6,beta = 0,22.532885,17.526061,93.989025,-168.071236,0.764009,0.270672,0.040737,-0.000000,0.300240,1.72e-06
7,phi = 0,29.261283,23.034088,94.266217,0.000000,0.764068,0.270947,0.040646,2.919031,0.300243,1.23e-06
8,phi = 0,36.606929,28.338514,94.431728,0.000000,0.764102,0.270835,0.040682,2.910462,0.300254,1.23e-05
9,phi = 0,44.600557,34.839000,94.565880,0.000000,0.764121,0.270892,0.040664,2.903523,0.300242,4.73e-07
10,phi = 0,52.843173,40.791952,94.651082,0.000000,0.764132,0.270855,0.040676,2.899119,0.300246,4.38e-06
11,phi = 0,61.692279,46.643857,94.713740,0.000000,0.764139,0.270879,0.040668,2.895881,0.300242,1.52e-07
12,phi = 0,67.927427,52.107754,94.759351,0.000000,0.764143,0.270863,0.040673,2.893524,0.300244,1.96e-06
13,phi = 0,77.117760,58.448824,94.801743,0.000000,0.764147,0.270874,0.040670,2.891335,0.300242,9.64e-08
14,phi = 0,83.587455,64.056225,94.832138,0.000000,0.764149,0.270866,0.040673,2.889765,0.300243,1.07e-06
15,phi = 0,90.038926,70.253855,94.860222,0.000000,0.764151,0.270872,0.040671,2.888316,0.300242,3.97e-09
16,phi = 0,100.584759,77.247720,94.886322,0.000000,0.764153,0.270867,0.040672,2.886968,0.300242,6.13e-07
17,phi = 0,107.818847,82.058930,94.901752,0.000000,0.764154,0.270871,0.040671,2.886172,0.300242,6.65e-08
18,phi = 0,115.726858,88.554413,94.919902,0.000000,0.764155,0.270868,0.040672,2.885235,0.300242,3.99e-07
19,phi = 0,123.025904,93.864032,94.932896,0.000000,0.764155,0.270870,0.040671,2.884565,0.300242,4.92e-08
20,phi = 0,130.460080,99.746908,94.945662,0.000000,0.764156,0.270868,0.040672,2.883906,0.300242,2.80e-07
21,phi = 0,138.103237,105.669154,94.957078,0.000000,0.764156,0.270870,0.040671,2.883317,0.300242,3.82e-08
22,phi = 0,145.849406,111.411800,94.966989,0.000000,0.764157,0.270868,0.040672,2.882805,0.300242,1.96e-07
23,phi = 0,153.748860,117.474289,94.976401,0.000000,0.764157,0.270869,0.040671,2.882320,0.300242,3.00e-08
24,phi = 0,161.825828,123.675183,94.985072,0.000000,0.764158,0.270868,0.040672,2.881873,0.300242,1.45e-07
25,phi = 0,170.125360,129.279434,94.992196,0.000000,0.764158,0.270869,0.040671,2.881505,0.300242,2.11e-08
26,phi = 0,178.591779,136.769685,95.000800,0.000000,0.764158,0.270869,0.040672,2.881061,0.300242,9.91e-08
27,phi = 0,183.099352,141.084588,95.005354,0.000000,0.764158,0.270869,0.040671,2.880826,0.300242,5.76e-09
28,phi = 0,192.114500,146.388672,95.010558,0.000000,0.764158,0.270869,0.040672,2.880558,0.300242,7.74e-08
29,phi = 0,201.772103,152.889747,95.016462,0.000000,0.764159,0.270869,0.040672,2.880253,0.300242,1.47e-08
30,phi = 0,206.727834,156.976465,95.019917,0.000000,0.764159,0.270869,0.040672,2.880075,0.300242,4.57e-08
31,phi = 0,216.639296,164.694912,95.025982,-0.000000,0.764159,0.270869,0.040672,2.879762,0.300242,1.60e-08
32,phi = 0,221.373538,168.056577,95.028453,0.000000,0.764159,0.270869,0.040672,2.879635,0.300242,2.89e-08
33,beta = 0,221.373538,170.447150,95.030157,-164.985897,0.764159,0.270869,0.040672,-0.000000,0.300242,4.05e-09
34,beta = 0,226.107780,171.089885,95.030601,-164.984583,0.764159,0.270869,0.040672,-0.000000,0.300242,5.39e-09
35,phi = 0,230.842022,176.500081,95.034234,0.000000,0.764159,0.270869,0.040672,2.879337,0.300242,1.13e-08
36,phi = 0,241.029224,184.365036,95.039143,0.000000,0.764159,0.270869,0.040672,2.879084,0.300242,3.51e-08
37,phi = 0,246.122826,188.305253,95.041449,0.000000,0.764159,0.270869,0.040672,2.878965,0.300242,9.47e-09
38,phi = 0,256.310028,195.978942,95.045673,0.000000,0.764159,0.270869,0.040672,2.878747,0.300242,3.01e-08
39,phi = 0,261.590175,200.110427,95.047813,0.000000,0.764160,0.270869,0.040672,2.878637,0.300242,8.22e-09
40,phi = 0,272.150470,208.163267,95.051740,0.000000,0.764160,0.270869,0.040672,2.878434,0.300242,2.31e-08
41,phi = 0,277.437907,211.915603,95.053468,0.000000,0.764160,0.270869,0.040672,2.878345,0.300242,8.04e-09
42,phi = 0,288.257293,220.694088,95.057282,0.000000,0.764160,0.270869,0.040672,2.878148,0.300242,1.59e-08
43,phi = 0,293.666987,223.720781,95.058525,0.000000,0.764160,0.270869,0.040672,2.878084,0.300242,7.88e-09
44,phi = 0,298.894777,226.996241,95.059837,0.000000,0.764160,0.270869,0.040672,2.878017,0.300242,1.10e-08
45,beta = 0,298.894777,229.761982,95.060919,-164.895005,0.764160,0.270869,0.040672,-0.000000,0.300242,8.44e-10
46,beta = 0,304.122567,230.118710,95.061055,-164.894602,0.764160,0.270869,0.040672,-0.000000,0.300242,1.24e-09
47,phi = 0,309.350356,235.525960,95.063077,0.000000,0.764160,0.270869,0.040672,2.877849,0.300242,6.24e-09
48,phi = 0,314.854218,239.171071,95.064392,0.000000,0.764160,0.270869,0.040672,2.877782,0.300242,1.06e-08
49,phi = 0,325.861941,247.331141,95.067194,0.000000,0.764160,0.270869,0.040672,2.877637,0.300242,4.48e-09
50,phi = 0,331.830335,252.478576,95.068867,0.000000,0.764160,0.270869,0.040672,2.877551,0.300242,1.24e-08
51,phi = 0,337.798729,259.136323,95.070937,0.000000,0.764160,0.270869,0.040672,2.877444,0.300242,1.48e-09
52,phi = 0,349.735517,267.342847,95.073341,0.000000,0.764160,0.270869,0.040672,2.877320,0.300242,9.72e-09
53,phi = 0,355.703911,270.941507,95.074349,0.000000,0.764160,0.270869,0.040672,2.877268,0.300242,5.29e-09
54,phi = 0,361.383851,274.661785,95.075366,0.000000,0.764160,0.270869,0.040672,2.877216,0.300242,7.11e-09
55,phi = 0,372.743732,282.746690,95.077482,0.000000,0.764160,0.270869,0.040672,2.877107,0.300242,2.41e-09
56,phi = 0,378.741590,288.579794,95.078932,0.000000,0.764160,0.270869,0.040672,2.877032,0.300242,8.94e-09
57,phi = 0,385.107907,294.551876,95.080359,0.000000,0.764160,0.270869,0.040672,2.876958,0.300242,2.77e-09
58,phi = 0,396.421043,303.282664,95.082345,0.000000,0.764160,0.270869,0.040672,2.876856,0.300242,6.07e-09
59,phi = 0,402.329329,306.357061,95.083016,0.000000,0.764160,0.270869,0.040672,2.876821,0.300242,3.58e-09
60,phi = 0,408.478759,310.620238,95.083926,0.000000,0.764160,0.270869,0.040672,2.876775,0.300242,5.48e-09
61,phi = 0,414.628189,318.162247,95.085479,0.000000,0.764160,0.270869,0.040672,2.876694,0.300242,2.42e-10
62,phi = 0,426.927050,326.233539,95.087056,0.000000,0.764160,0.270869,0.040672,2.876613,0.300242,5.36e-09
63,phi = 0,433.375314,329.967433,95.087760,0.000000,0.764160,0.270869,0.040672,2.876577,0.300242,3.36e-09
64,phi = 0,440.442765,334.907218,95.088667,0.000000,0.764160,0.270869,0.040672,2.876530,0.300242,4.35e-09
65,phi = 0,446.599284,341.772621,95.089888,0.000000,0.764160,0.270869,0.040672,2.876467,0.300242,1.41e-09
66,phi = 0,458.912321,351.223482,95.091487,0.000000,0.764160,0.270869,0.040672,2.876385,0.300242,2.85e-09
67,phi = 0,465.068840,353.577808,95.091871,0.000000,0.764160,0.270869,0.040672,2.876365,0.300242,2.14e-09
68,phi = 0,472.243160,359.717616,95.092851,-0.000000,0.764160,0.270869,0.040672,2.876314,0.300242,3.86e-09
69,phi = 0,479.417481,365.382996,95.093726,0.000000,0.764160,0.270869,0.040672,2.876269,0.300242,2.82e-09
70,phi = 0,486.591801,369.953487,95.094413,0.000000,0.764160,0.270869,0.040672,2.876234,0.300242,2.98e-09
71,phi = 0,492.937025,377.188184,95.095467,0.000000,0.764160,0.270869,0.040672,2.876179,0.300242,1.05e-09
72,phi = 0,505.627472,387.069315,95.096842,0.000000,0.764160,0.270869,0.040672,2.876109,0.300242,1.69e-09
73,phi = 0,511.972695,388.993373,95.097102,0.000000,0.764160,0.270869,0.040672,2.876095,0.300242,1.41e-09
74,phi = 0,518.906285,395.733395,95.097990,0.000000,0.764160,0.270869,0.040672,2.876049,0.300242,3.04e-09
75,phi = 0,527.164568,400.798562,95.098638,0.000000,0.764160,0.270869,0.040672,2.876016,0.300242,2.79e-09
76,phi = 0,535.422850,408.358863,95.099576,0.000000,0.764160,0.270869,0.040672,2.875968,0.300242,2.00e-09
77,phi = 0,542.617689,412.603751,95.100089,0.000000,0.764160,0.270869,0.040672,2.875941,0.300242,1.93e-09
78,phi = 0,551.219769,420.551534,95.101018,0.000000,0.764160,0.270869,0.040672,2.875893,0.300242,1.60e-09
79,phi = 0,558.390174,424.408940,95.101458,-0.000000,0.764160,0.270869,0.040672,2.875871,0.300242,1.63e-09
80,phi = 0,566.105496,431.939831,95.102292,0.000000,0.764160,0.270869,0.040672,2.875828,0.300242,1.91e-09
81,phi = 0,574.807215,436.214130,95.102752,0.000000,0.764160,0.270869,0.040672,2.875804,0.300242,2.04e-09
82,phi = 0,581.825418,444.478441,95.103619,0.000000,0.764160,0.270869,0.040672,2.875759,0.300242,1.79e-09
83,phi = 0,589.205809,448.019320,95.103980,0.000000,0.764160,0.270869,0.040672,2.875741,0.300242,1.53e-09
84,phi = 0,597.563193,456.096383,95.104782,0.000000,0.764160,0.270869,0.040672,2.875699,0.300242,1.31e-09
85,phi = 0,605.920577,459.824510,95.105144,0.000000,0.764160,0.270869,0.040672,2.875681,0.300242,1.43e-09
86,phi = 0,613.047422,468.503433,95.105962,0.000000,0.764160,0.270869,0.040672,2.875638,0.300242,1.36e-09
87,phi = 0,620.365329,471.629700,95.106250,0.000000,0.764160,0.270869,0.040672,2.875624,0.300242,1.20e-09
88,phi = 0,628.249936,479.611403,95.106966,0.000000,0.764161,0.270869,0.040672,2.875587,0.300242,1.27e-09
89,phi = 0,636.514949,483.434891,95.107301,0.000000,0.764161,0.270869,0.040672,2.875569,0.300242,1.32e-09
90,phi = 0,644.779963,492.991337,95.108116,0.000000,0.764161,0.270869,0.040672,2.875527,0.300242,7.16e-10
91,phi = 0,651.991733,495.240081,95.108303,0.000000,0.764161,0.270869,0.040672,2.875518,0.300242,6.93e-10
92,phi = 0,659.309877,503.724544,95.108994,0.000000,0.764161,0.270869,0.040672,2.875482,0.300242,1.11e-09
93,phi = 0,666.993719,507.045272,95.109258,0.000000,0.764161,0.270869,0.040672,2.875469,0.300242,1.03e-09
94,phi = 0,675.023072,515.632464,95.109925,0.000000,0.764161,0.270869,0.040672,2.875434,0.300242,8.85e-10
95,phi = 0,683.052426,518.850463,95.110169,0.000000,0.764161,0.270869,0.040672,2.875422,0.300242,9.00e-10
96,phi = 0,691.081780,528.408476,95.110877,0.000000,0.764161,0.270869,0.040672,2.875385,0.300242,6.09e-10
97,phi = 0,699.111134,530.655654,95.111040,0.000000,0.764161,0.270869,0.040672,2.875377,0.300242,6.03e-10
98,phi = 0,707.140488,541.184489,95.111785,0.000000,0.764161,0.270869,0.040672,2.875338,0.300242,3.27e-10
99,phi = 0,715.169841,542.460845,95.111873,0.000000,0.764161,0.270869,0.040672,2.875334,0.300242,3.15e-10
100,phi = 0,723.199195,553.960501,95.112651,0.000000,0.764161,0.270869,0.040672,2.875294,0.300242,7.07e-11
101,beta = 0,731.228549,559.806984,95.113034,-164.741063,0.764161,0.270869,0.040672,-0.000000,0.300242,1.65e-10
102,phi = 0,739.257903,566.071227,95.113435,0.000000,0.764161,0.270869,0.040672,2.875253,0.300242,6.79e-11
103,beta = 0,739.257903,560.669011,95.113089,-164.740898,0.764161,0.270869,0.040672,-0.000000,0.300242,1.49e-10
104,phi = 0,747.287257,566.736514,95.113477,0.000000,0.764161,0.270869,0.040672,2.875251,0.300242,7.05e-11
105,phi = 0,755.316610,577.876419,95.114168,0.000000,0.764161,0.270869,0.040672,2.875215,0.300242,2.04e-10
106,phi = 0,763.345964,579.512527,95.114267,0.000000,0.764161,0.270869,0.040672,2.875210,0.300242,2.03e-10
107,phi = 0,771.375318,589.681610,95.114871,0.000000,0.764161,0.270869,0.040672,2.875179,0.300242,3.54e-10
108,phi = 0,779.404672,592.288540,95.115023,0.000000,0.764161,0.270869,0.040672,2.875171,0.300242,3.42e-10
109,phi = 0,787.434026,601.486802,95.115547,0.000000,0.764161,0.270869,0.040672,2.875144,0.300242,4.92e-10
110,phi = 0,795.463379,605.064553,95.115747,0.000000,0.764161,0.270869,0.040672,2.875134,0.300242,4.63e-10
111,phi = 0,803.492733,613.291994,95.116197,0.000000,0.764161,0.270869,0.040672,2.875111,0.300242,5.98e-10
112,phi = 0,811.522087,617.840566,95.116441,0.000000,0.764161,0.270869,0.040672,2.875098,0.300242,5.47e-10
113,phi = 0,819.551441,625.097185,95.116822,0.000000,0.764161,0.270869,0.040672,2.875079,0.300242,6.58e-10
114,phi = 0,827.580795,630.616580,95.117107,0.000000,0.764161,0.270869,0.040672,2.875064,0.300242,5.84e-10
115,phi = 0,835.717272,636.902377,95.117425,0.000000,0.764161,0.270869,0.040672,2.875048,0.300242,6.83e-10
116,phi = 0,844.197521,643.994032,95.117776,0.000000,0.764161,0.270869,0.040672,2.875030,0.300242,5.04e-10
117,phi = 0,852.752626,648.707569,95.118005,0.000000,0.764161,0.270869,0.040672,2.875018,0.300242,6.14e-10
