n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,ptheta = 0,0.688829,1.476371,80.226989,82.221295,-0.069679,0.000000,0.018419,-1.204232,-0.015224,3.41e-04
2,beta = 0,2.082355,1.270103,74.116401,134.485864,-0.225643,-0.221123,0.082176,0.000236,-0.015645,7.61e-04
3,collision,3.071314,1.000000,66.463364,166.370202,-0.441142,-0.152416,0.027636,0.889550,-0.014884,6.93e-13
4,pphi = 0,3.292923,1.077637,65.200186,167.711230,0.385068,-0.103282,0.000000,0.964342,-0.015092,2.08e-04
5,ptheta = 0,3.942615,1.263907,64.049959,156.798114,0.273440,0.000000,-0.059671,0.819836,-0.015488,6.04e-04
6,beta = 0,4.979496,1.451140,64.818540,111.579927,0.126534,0.026847,-0.093563,0.000004,-0.015805,9.21e-04
7,ptheta = 0,5.296307,1.488985,64.967486,91.931107,0.078784,0.000000,-0.089517,-0.348908,-0.015653,7.69e-04
8,pr = 0,6.307392,1.520268,63.897329,54.074356,0.000000,-0.104807,-0.056805,-0.966990,-0.015351,4.67e-04
9,pphi = 0,7.360617,1.493835,59.345083,36.520123,-0.048305,-0.251823,0.000000,-1.099142,-0.014931,4.78e-05
10,beta = 0,8.687952,1.347252,44.368188,70.455916,-0.178855,-0.446206,0.065825,0.000433,-0.015970,1.09e-03
11,pphi = 0,9.469938,1.109282,29.481105,94.271079,-0.365114,-0.393724,0.000000,0.855317,-0.015271,3.88e-04
12,collision,9.859061,1.000000,24.516354,90.442461,-0.458480,-0.321760,-0.054965,0.926426,-0.014884,7.51e-13
13,beta = 0,10.962792,1.249796,15.160242,22.875864,0.093643,-0.191437,-0.163735,0.000008,-0.016151,1.27e-03
14,phi = 0,11.177264,1.261024,13.363967,0.000000,0.004581,-0.210261,-0.156221,-0.351476,-0.016973,2.09e-03
15,pr = 0,11.177264,1.260871,13.256622,-1.225809,0.000000,-0.211993,-0.155314,-0.370021,-0.017202,2.32e-03
16,theta = 0,12.154250,1.117198,-0.000000,-57.829385,-0.242558,-0.449652,-0.006374,-1.009313,-0.016664,1.78e-03
17,pphi = 0,12.154250,1.109690,-0.633826,-58.063814,-0.248477,-0.459245,0.000000,-0.996811,-0.015940,1.06e-03
18,collision,12.736910,1.000000,-10.414461,-50.168052,-0.363807,-0.568200,0.075927,-0.602191,-0.014884,2.21e-12
19,beta = 0,13.182933,1.096220,-20.764488,-31.507444,0.213841,-0.593631,0.104638,-0.000146,-0.016582,1.70e-03
