n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,ptheta = 0,0.688630,1.478752,80.211027,81.965744,-0.065936,0.000000,0.017495,-1.207900,-0.015369,2.54e-04
2,beta = 0,2.085135,1.276575,74.033351,134.267530,-0.220899,-0.222172,0.081635,0.000239,-0.015879,7.64e-04
3,collision,3.089649,1.000000,66.182052,166.572911,-0.439520,-0.148544,0.024315,0.904615,-0.015115,6.89e-13
4,pphi = 0,3.313287,1.067224,65.100530,167.525603,0.390735,-0.105284,0.000000,0.965116,-0.015411,2.96e-04
5,ptheta = 0,3.965261,1.253884,63.908046,156.616923,0.276467,0.000000,-0.060866,0.822291,-0.015587,4.72e-04
6,beta = 0,4.997556,1.440389,64.690109,111.285212,0.126745,0.027528,-0.095376,0.000002,-0.015699,5.84e-04
7,ptheta = 0,5.297784,1.477090,64.833986,91.658750,0.078378,0.000000,-0.091071,-0.348306,-0.015832,7.17e-04
8,pr = 0,6.288943,1.507285,63.871066,54.687456,0.000000,-0.100831,-0.059869,-0.955252,-0.015186,7.05e-05
9,pphi = 0,7.028076,1.477855,59.087299,36.166211,-0.051452,-0.255505,0.000000,-1.095781,-0.015342,2.27e-04
10,beta = 0,8.608314,1.328649,43.909361,69.634405,-0.185387,-0.452270,0.066875,0.000396,-0.016148,1.03e-03
11,pphi = 0,9.354097,1.090365,28.865797,93.005456,-0.378125,-0.398691,0.000000,0.850501,-0.015735,6.20e-04
12,collision,9.721836,1.000000,24.618764,90.487428,-0.456530,-0.339158,-0.045633,0.924396,-0.015115,7.23e-13
13,beta = 0,10.793635,1.259462,14.351530,21.642493,0.086851,-0.199249,-0.160826,0.000015,-0.017349,2.23e-03
14,phi = 0,10.990455,1.270314,12.609992,0.000000,0.003668,-0.215052,-0.154782,-0.331478,-0.016861,1.75e-03
15,pr = 0,10.990455,1.270490,12.529139,-0.974740,0.000000,-0.216055,-0.154307,-0.346347,-0.016655,1.54e-03
16,theta = 0,12.126134,1.133186,0.000000,-58.544385,-0.237109,-0.437013,-0.015650,-1.021792,-0.015841,7.26e-04
17,pphi = 0,12.126134,1.113679,-1.639178,-58.664548,-0.252804,-0.460308,0.000000,-0.980973,-0.016814,1.70e-03
18,collision,12.692875,1.000000,-11.555846,-50.785546,-0.371633,-0.567923,0.075694,-0.582808,-0.015115,1.78e-12
19,beta = 0,13.133587,1.096950,-21.617254,-32.832403,0.224266,-0.590281,0.102778,-0.000137,-0.016589,1.47e-03
20,phi = 0,13.808254,1.187311,-39.107901,0.000000,0.045389,-0.414440,0.025084,1.068619,-0.015195,8.01e-05
21,pphi = 0,13.993256,1.193621,-41.775926,1.125487,0.030562,-0.364519,0.000000,1.168855,-0.015532,4.17e-04
22,phi = 0,14.182811,1.197136,-43.787496,0.000000,0.019239,-0.321226,-0.021726,1.211165,-0.016192,1.08e-03
23,pr = 0,14.405242,1.199382,-46.410546,-5.063759,0.000000,-0.254796,-0.054517,1.205277,-0.016356,1.24e-03
24,ptheta = 0,15.432194,1.123864,-51.062709,-64.894454,-0.217810,0.000000,-0.158769,0.312742,-0.015374,2.59e-04
25,beta = 0,15.588152,1.073077,-50.886256,-82.475808,-0.312956,0.032269,-0.163448,-0.000003,-0.016789,1.67e-03
26,collision,15.866279,1.000000,-50.444316,-101.049179,-0.436431,0.047786,-0.156547,-0.338878,-0.015115,1.27e-12
27,ptheta = 0,16.401632,1.134533,-49.820305,-132.493003,0.250164,0.000000,-0.108215,-0.908324,-0.015425,3.09e-04
28,pphi = 0,17.238025,1.289656,-52.668594,-157.865231,0.138567,-0.175601,-0.000000,-1.255727,-0.016049,9.34e-04
29,beta = 0,18.770605,1.400415,-64.428681,-110.706149,-0.004918,-0.292032,0.087053,-0.000332,-0.016122,1.01e-03
30,pr = 0,18.770605,1.400817,-64.107341,-112.604157,0.000000,-0.294504,0.087202,-0.046232,-0.015820,7.05e-04
31,ptheta = 0,20.360017,1.243693,-73.246454,-59.743606,-0.161421,0.000000,-0.005178,1.264528,-0.016034,9.19e-04
32,pphi = 0,20.360017,1.252714,-73.232825,-59.655271,-0.157594,-0.014533,0.000000,1.265451,-0.016006,8.91e-04
33,collision,21.543101,1.000000,-65.278378,-95.246368,-0.365538,0.326446,-0.110617,0.303561,-0.015115,1.82e-12
34,beta = 0,21.776833,1.052272,-62.248814,-105.813726,0.294174,0.358630,-0.114651,-0.000433,-0.016695,1.58e-03
35,pphi = 0,22.849799,1.222252,-46.569669,-150.489356,0.077146,0.216205,0.000000,-1.327808,-0.015529,4.13e-04
36,pr = 0,23.757756,1.260031,-42.743043,-124.501142,0.000000,0.047865,0.105770,-0.994092,-0.016844,1.73e-03
37,ptheta = 0,24.185880,1.232268,-42.399182,-86.328903,-0.126883,0.000000,0.150029,-0.338431,-0.015817,7.01e-04
38,ptheta = 0,24.374690,1.226650,-42.396614,-82.685788,-0.141080,0.000000,0.151901,-0.274926,-0.015785,6.70e-04
39,beta = 0,24.563499,1.196039,-42.377211,-66.899603,-0.207005,0.008399,0.155710,-0.000000,-0.015512,3.96e-04
40,collision,25.113517,1.000000,-40.523639,-20.154988,-0.483535,0.152791,0.105974,0.759399,-0.015115,2.39e-13
41,pphi = 0,25.826818,1.252359,-32.082474,-0.731866,0.279298,0.375983,0.000000,0.850909,-0.015277,1.62e-04
42,beta = 0,26.955079,1.466799,-17.082954,-25.823673,0.126857,0.508039,-0.060480,-0.000090,-0.015832,7.17e-04
43,theta = 0,28.400761,1.548532,0.000000,-54.327064,0.005920,0.417256,0.008550,-0.948186,-0.015663,5.48e-04
