n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,ptheta = 0,0.688788,1.476755,80.223951,82.175509,-0.069147,0.000000,0.018254,-1.204880,-0.015244,3.26e-04
2,beta = 0,2.082609,1.270998,74.100011,134.442760,-0.224987,-0.221350,0.082090,0.000236,-0.015680,7.62e-04
3,collision,3.073633,1.000000,66.416176,166.381348,-0.440920,-0.151985,0.027165,0.891681,-0.014918,6.92e-13
4,pphi = 0,3.366116,1.076138,65.174133,167.681464,0.385770,-0.103709,0.000000,0.964873,-0.015123,2.05e-04
5,ptheta = 0,3.852753,1.262038,64.009931,156.950273,0.274310,0.000000,-0.059836,0.824078,-0.015179,2.61e-04
6,beta = 0,4.828441,1.450205,64.795154,111.526195,0.126356,0.027523,-0.094171,0.000003,-0.015400,4.82e-04
7,ptheta = 0,5.424290,1.488720,64.950077,91.426463,0.077411,0.000000,-0.090012,-0.357017,-0.015184,2.66e-04
8,pr = 0,6.082898,1.518289,63.877408,54.106350,0.000000,-0.104387,-0.057243,-0.965644,-0.015322,4.03e-04
9,pphi = 0,7.182547,1.490847,59.229350,36.944642,-0.048972,-0.252475,0.000000,-1.087446,-0.015694,7.76e-04
10,beta = 0,8.556518,1.345156,44.301607,70.319616,-0.179411,-0.448280,0.066626,0.000133,-0.015238,3.20e-04
11,pphi = 0,9.515736,1.106753,29.404277,93.895186,-0.367097,-0.394439,0.000000,0.850916,-0.015837,9.19e-04
12,collision,9.876053,1.000000,24.509007,90.429494,-0.458219,-0.324493,-0.053520,0.926401,-0.014918,1.29e-12
13,beta = 0,10.964645,1.251040,15.014021,22.652805,0.092675,-0.192898,-0.163115,0.000012,-0.016687,1.77e-03
14,phi = 0,11.173007,1.262274,13.226592,0.000000,0.004629,-0.211138,-0.155891,-0.347830,-0.017212,2.29e-03
15,pr = 0,11.173007,1.262234,13.120910,-1.233866,0.000000,-0.212752,-0.155065,-0.366561,-0.017291,2.37e-03
16,theta = 0,12.144674,1.119794,0.000000,-58.132846,-0.241432,-0.447718,-0.007792,-1.014610,-0.015954,1.04e-03
17,pphi = 0,12.317964,1.110481,-0.786071,-58.383573,-0.248937,-0.459414,0.000000,-0.998406,-0.015273,3.55e-04
18,collision,12.733545,1.000000,-10.613450,-50.289863,-0.365031,-0.568150,0.075926,-0.599063,-0.014918,1.51e-12
