n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,ptheta = 0,0.688344,1.478848,80.199575,81.739020,-0.068401,0.000000,0.016703,-1.211290,-0.015167,1.67e-04
2,beta = 0,2.077680,1.271267,73.898700,133.914265,-0.224831,-0.224797,0.081624,0.000249,-0.015775,7.75e-04
3,collision,3.066362,1.000000,66.068936,165.635883,-0.440791,-0.155733,0.026357,0.892883,-0.015000,6.78e-13
4,pphi = 0,3.358480,1.073384,64.824000,166.867461,0.387345,-0.109231,0.000000,0.964734,-0.015160,1.60e-04
5,ptheta = 0,4.044062,1.271248,63.524081,154.534302,0.267676,0.000000,-0.063791,0.801083,-0.015159,1.59e-04
6,beta = 0,4.817702,1.447119,64.171378,110.100965,0.125059,0.022290,-0.095307,0.000002,-0.015543,5.43e-04
7,ptheta = 0,5.115186,1.480211,64.280010,92.939639,0.082644,0.000000,-0.092333,-0.303835,-0.015302,3.02e-04
8,pr = 0,6.067853,1.511867,63.174124,53.863197,0.000000,-0.104710,-0.059910,-0.942234,-0.015648,6.48e-04
9,pphi = 0,7.162700,1.481623,58.284597,35.211689,-0.052674,-0.258711,0.000000,-1.082953,-0.015852,8.52e-04
10,beta = 0,8.503890,1.331953,43.149460,68.273463,-0.186016,-0.454417,0.067309,0.000199,-0.015508,5.08e-04
11,pphi = 0,9.430605,1.092182,28.110471,91.570363,-0.379429,-0.399542,0.000000,0.846584,-0.015865,8.66e-04
12,collision,9.773901,1.000000,23.788774,89.055311,-0.459278,-0.339114,-0.046282,0.922175,-0.015000,1.21e-12
13,beta = 0,10.838740,1.260338,13.582339,20.471075,0.089788,-0.199004,-0.160806,0.000014,-0.017232,2.23e-03
14,phi = 0,11.035511,1.271658,11.944533,0.000000,0.011090,-0.213212,-0.155345,-0.313852,-0.016903,1.90e-03
15,pr = 0,11.035511,1.272303,11.701130,-2.951648,0.000000,-0.216178,-0.153917,-0.358927,-0.016292,1.29e-03
16,theta = 0,12.003679,1.146226,0.000000,-59.563369,-0.225659,-0.424509,-0.022655,-1.039577,-0.015522,5.22e-04
17,pphi = 0,12.178692,1.118504,-2.332743,-60.026327,-0.247727,-0.458180,0.000000,-0.986578,-0.016719,1.72e-03
18,collision,12.753843,1.000000,-12.726478,-51.356615,-0.372260,-0.568880,0.078512,-0.561777,-0.015000,1.02e-12
19,beta = 0,13.194275,1.093778,-22.353227,-33.976497,0.229349,-0.588188,0.103713,-0.000083,-0.015848,8.48e-04
20,phi = 0,14.060262,1.192878,-41.892764,0.000000,0.037602,-0.369720,0.005449,1.152781,-0.016151,1.15e-03
21,pphi = 0,14.060262,1.194332,-42.456627,0.185145,0.034506,-0.358831,0.000000,1.173288,-0.015725,7.25e-04
22,phi = 0,14.252991,1.196460,-43.387926,0.000000,0.029283,-0.339442,-0.009686,1.198773,-0.015722,7.22e-04
