n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,ptheta = 0,0.688399,1.478953,80.201327,81.777242,-0.067607,0.000000,0.016835,-1.210710,-0.015224,1.82e-04
2,beta = 0,2.079589,1.272878,73.925413,133.984291,-0.223636,-0.224244,0.081595,0.000247,-0.015814,7.72e-04
3,collision,3.072844,1.000000,66.078361,165.866922,-0.440404,-0.153842,0.025691,0.896531,-0.015041,6.80e-13
4,pphi = 0,3.294961,1.071374,64.890585,166.964062,0.388622,-0.108410,0.000000,0.963750,-0.015313,2.72e-04
5,ptheta = 0,3.944708,1.267494,63.618712,154.710356,0.269140,0.000000,-0.063295,0.800432,-0.015676,6.35e-04
6,beta = 0,4.978814,1.444493,64.277502,110.342501,0.125588,0.023022,-0.095182,0.000002,-0.015867,8.26e-04
7,ptheta = 0,5.290557,1.477831,64.387654,92.945001,0.082553,0.000000,-0.091983,-0.308025,-0.015761,7.20e-04
8,pr = 0,5.949661,1.510698,63.386111,54.099967,0.000000,-0.102303,-0.060646,-0.946407,-0.015087,4.58e-05
9,pphi = 0,7.038705,1.480202,58.494141,35.084326,-0.052425,-0.258166,0.000000,-1.092843,-0.015299,2.58e-04
10,beta = 0,8.615679,1.329700,43.285750,68.525242,-0.186518,-0.453729,0.066945,0.000381,-0.016060,1.02e-03
11,pphi = 0,9.359316,1.090494,28.234668,91.887907,-0.379889,-0.399665,0.000000,0.848657,-0.015672,6.30e-04
12,collision,9.725781,1.000000,23.989727,89.383849,-0.458545,-0.340143,-0.045584,0.922402,-0.015041,6.43e-13
13,beta = 0,10.827882,1.260868,13.711226,20.667186,0.088670,-0.199411,-0.160717,0.000014,-0.017162,2.12e-03
14,phi = 0,11.042537,1.271515,12.044293,0.000000,0.009412,-0.214344,-0.154836,-0.316493,-0.017435,2.39e-03
15,pr = 0,11.042537,1.271654,11.828259,-2.529886,0.000000,-0.217263,-0.153354,-0.354930,-0.017397,2.36e-03
