n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,ptheta = 0,0.688783,1.475513,80.225147,82.189343,-0.072405,0.000000,0.018321,-1.204698,-0.015060,3.30e-04
2,beta = 0,2.077267,1.264837,74.072094,134.369460,-0.229556,-0.222190,0.082369,0.000239,-0.015496,7.67e-04
3,collision,3.052041,1.000000,66.505472,165.760538,-0.442390,-0.157663,0.029917,0.877180,-0.014729,6.86e-13
4,pphi = 0,3.300496,1.084939,65.091770,167.354237,0.381285,-0.104726,0.000000,0.962477,-0.014971,2.41e-04
5,ptheta = 0,3.962615,1.277327,63.892360,155.661745,0.267387,0.000000,-0.060859,0.806241,-0.015338,6.09e-04
6,beta = 0,5.015679,1.459052,64.580659,111.034624,0.125377,0.024092,-0.093046,0.000002,-0.015579,8.50e-04
7,ptheta = 0,5.336683,1.494428,64.701344,92.875339,0.081577,0.000000,-0.089587,-0.321761,-0.015483,7.53e-04
8,pr = 0,6.366264,1.528239,63.597475,53.409740,0.000000,-0.106429,-0.056568,-0.966761,-0.015051,3.22e-04
9,pphi = 0,7.123590,1.501631,59.007388,36.047802,-0.047784,-0.252244,0.000000,-1.094897,-0.014966,2.37e-04
10,beta = 0,8.747450,1.355417,44.104777,69.982479,-0.177071,-0.445098,0.065582,0.000387,-0.015715,9.86e-04
11,pphi = 0,9.531695,1.117017,29.286456,93.908660,-0.361277,-0.392470,0.000000,0.854461,-0.015268,5.39e-04
12,collision,10.005632,1.000000,24.038067,89.577038,-0.460740,-0.315757,-0.058532,0.924449,-0.014729,1.19e-13
13,beta = 0,10.975165,1.245970,15.019633,22.661477,0.098136,-0.189543,-0.164100,0.000013,-0.016901,2.17e-03
14,phi = 0,11.169263,1.259671,13.283841,0.000000,0.008981,-0.206568,-0.157747,-0.349349,-0.015653,9.24e-04
15,pr = 0,11.363361,1.260437,13.100058,-2.329514,0.000000,-0.208924,-0.156671,-0.385130,-0.014802,7.25e-05
16,theta = 0,12.297932,1.119099,0.000000,-58.309539,-0.237911,-0.447249,-0.006936,-1.017693,-0.016539,1.81e-03
17,pphi = 0,12.297932,1.111004,-0.696701,-58.469616,-0.244329,-0.457659,0.000000,-1.002247,-0.016172,1.44e-03
18,collision,12.878117,1.000000,-10.699187,-50.240757,-0.361513,-0.569151,0.077772,-0.595941,-0.014729,1.95e-12
19,beta = 0,13.323886,1.094062,-20.881822,-31.688589,0.213351,-0.593583,0.105779,-0.000128,-0.016222,1.49e-03
20,phi = 0,13.992406,1.171000,-37.028255,0.000000,0.042975,-0.439464,0.037899,1.006931,-0.016139,1.41e-03
21,pphi = 0,14.175605,1.178618,-41.198978,2.914935,0.018571,-0.364475,0.000000,1.182512,-0.015322,5.93e-04
22,phi = 0,14.580281,1.180682,-44.541685,0.000000,-0.001222,-0.288370,-0.038441,1.234678,-0.015845,1.12e-03
