n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,ptheta = 0,0.689200,1.475351,80.252947,82.577339,-0.068564,0.000000,0.019674,-1.199305,-0.015347,4.44e-04
2,beta = 0,2.089325,1.273173,74.299966,134.969125,-0.223341,-0.217818,0.082419,0.000223,-0.015649,7.46e-04
3,collision,3.089003,1.000000,66.708265,167.324174,-0.440438,-0.146208,0.026826,0.896125,-0.014903,7.08e-13
4,pphi = 0,3.340044,1.075304,65.543912,168.535485,0.386208,-0.098110,0.000000,0.964841,-0.015204,3.01e-04
5,ptheta = 0,3.812624,1.247966,64.501811,159.506379,0.282680,0.000000,-0.055857,0.849141,-0.015109,2.07e-04
6,beta = 0,5.054822,1.449574,65.461438,113.062980,0.127956,0.033743,-0.093514,0.000001,-0.015222,3.19e-04
7,ptheta = 0,5.352178,1.492125,65.666386,90.283085,0.073283,0.000000,-0.087631,-0.405887,-0.015547,6.44e-04
8,pr = 0,6.350300,1.520237,64.620457,54.679008,0.000000,-0.104071,-0.054663,-0.985178,-0.015371,4.68e-04
9,pphi = 0,7.101398,1.495938,60.268754,38.431658,-0.045758,-0.246614,0.000000,-1.100233,-0.015121,2.18e-04
10,beta = 0,8.728941,1.352616,45.434720,72.372694,-0.174814,-0.442043,0.065459,0.000411,-0.015895,9.92e-04
11,pphi = 0,9.515921,1.116234,30.633851,96.294353,-0.357906,-0.390295,0.000000,0.858119,-0.015450,5.47e-04
12,collision,9.992064,1.000000,25.397426,91.960105,-0.456366,-0.313821,-0.058435,0.928662,-0.014903,2.64e-13
13,beta = 0,10.963345,1.243616,16.387296,24.752823,0.094017,-0.188999,-0.164336,0.000015,-0.017057,2.15e-03
14,pr = 0,11.157512,1.256684,14.555661,0.908544,0.000000,-0.207946,-0.157479,-0.367292,-0.015309,4.06e-04
15,phi = 0,11.351679,1.256965,14.484227,0.000000,-0.003523,-0.208871,-0.157076,-0.381248,-0.014918,1.48e-05
16,theta = 0,12.274886,1.096198,0.000000,-56.264058,-0.257487,-0.469493,0.005652,-0.981993,-0.015511,6.08e-04
17,pphi = 0,12.274886,1.102888,0.569551,-56.128067,-0.252114,-0.460949,0.000000,-0.994531,-0.016268,1.37e-03
18,collision,12.843273,1.000000,-8.632809,-49.158113,-0.359732,-0.566804,0.072826,-0.631534,-0.014903,2.20e-12
19,beta = 0,13.218032,1.099428,-19.569467,-29.652223,0.203860,-0.598454,0.105062,-0.000073,-0.015927,1.02e-03
20,phi = 0,13.866345,1.167913,-34.432973,0.000000,0.044908,-0.468139,0.047831,0.931197,-0.016110,1.21e-03
21,pphi = 0,14.245155,1.176195,-39.915892,4.238556,0.011485,-0.374068,0.000000,1.166823,-0.016307,1.40e-03
22,pr = 0,14.440414,1.177142,-41.999582,3.511109,0.000000,-0.330877,-0.022108,1.217328,-0.015704,8.01e-04
23,phi = 0,14.669625,1.175974,-44.232865,0.000000,-0.014856,-0.276783,-0.049492,1.225031,-0.015302,3.99e-04
24,ptheta = 0,15.449085,1.081957,-49.490181,-60.538678,-0.253090,0.000000,-0.166349,0.336650,-0.016572,1.67e-03
25,beta = 0,15.579588,1.023787,-49.292438,-79.455419,-0.366874,0.039984,-0.173683,-0.000001,-0.015433,5.30e-04
26,collision,15.825426,1.000000,-49.143289,-85.652621,-0.410887,0.048558,-0.173071,-0.113049,-0.014903,2.45e-12
27,ptheta = 0,16.401273,1.145795,-48.040199,-134.107554,0.151088,0.000000,-0.114772,-0.994652,-0.015081,1.78e-04
28,pphi = 0,17.208545,1.222323,-51.058231,-160.246536,0.063191,-0.191331,0.000000,-1.351615,-0.015085,1.82e-04
29,pr = 0,17.944043,1.249391,-58.252210,-142.113665,0.000000,-0.325337,0.080839,-0.784022,-0.015293,3.90e-04
30,beta = 0,18.614754,1.223435,-65.083435,-112.221093,-0.099274,-0.333923,0.103709,-0.000558,-0.016715,1.81e-03
31,collision,19.711455,1.000000,-75.050232,-67.780266,-0.313376,-0.026732,0.010583,1.207190,-0.014903,9.97e-13
32,ptheta = 0,19.769482,1.017052,-75.090206,-67.597423,0.303073,0.000000,0.001373,1.212242,-0.014929,2.59e-05
33,pphi = 0,19.887560,1.019642,-75.082647,-67.619088,0.301557,0.003988,0.000000,1.211512,-0.015049,1.46e-04
34,beta = 0,20.972884,1.258591,-65.217557,-112.500936,0.090413,0.329315,-0.099957,-0.000041,-0.015031,1.29e-04
35,pr = 0,21.649662,1.280868,-58.793142,-141.346474,0.000000,0.320027,-0.078138,-0.750804,-0.016174,1.27e-03
36,pphi = 0,22.386938,1.251849,-51.603233,-159.905224,-0.064083,0.191366,0.000000,-1.327384,-0.016337,1.43e-03
37,ptheta = 0,23.318385,1.162885,-48.446347,-130.725915,-0.164491,0.000000,0.116330,-0.922459,-0.016289,1.39e-03
