n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,ptheta = 0,0.689245,1.474644,80.257451,82.631213,-0.069821,0.000000,0.019872,-1.198588,-0.015285,4.58e-04
2,beta = 0,2.087964,1.270902,74.312774,135.002924,-0.225005,-0.217737,0.082574,0.000223,-0.015573,7.46e-04
3,collision,3.081938,1.000000,66.777417,167.185367,-0.440994,-0.147886,0.027925,0.890851,-0.014827,7.08e-13
4,pphi = 0,3.304264,1.078741,65.545746,168.568897,0.384295,-0.097854,0.000000,0.965349,-0.015023,1.97e-04
5,ptheta = 0,3.955382,1.252463,64.515407,159.307157,0.280835,0.000000,-0.055790,0.845122,-0.015214,3.88e-04
6,beta = 0,4.997716,1.452389,65.446641,113.028895,0.127987,0.032265,-0.092598,0.000005,-0.015716,8.90e-04
7,ptheta = 0,5.315565,1.495998,65.661750,90.376541,0.073524,0.000000,-0.087327,-0.404068,-0.015403,5.77e-04
8,pr = 0,6.338042,1.524355,64.573164,54.443467,0.000000,-0.105460,-0.053825,-0.987400,-0.015423,5.96e-04
9,pphi = 0,7.094748,1.500949,60.294661,38.291759,-0.044971,-0.245836,0.000000,-1.103647,-0.014828,8.36e-07
10,beta = 0,8.744455,1.358076,45.500599,72.493298,-0.173150,-0.440399,0.065140,0.000437,-0.015869,1.04e-03
11,pphi = 0,9.545874,1.121647,30.737545,96.570774,-0.354546,-0.388977,0.000000,0.860009,-0.015212,3.86e-04
12,collision,10.032205,1.000000,25.316384,91.759939,-0.457271,-0.308975,-0.061066,0.927403,-0.014827,1.95e-13
13,beta = 0,11.012592,1.240755,16.547297,24.998039,0.096521,-0.187237,-0.164829,0.000016,-0.017231,2.40e-03
14,phi = 0,11.228698,1.253525,14.619972,0.000000,-0.002117,-0.208681,-0.156623,-0.384861,-0.016546,1.72e-03
15,pr = 0,11.228698,1.253404,14.663531,0.547871,0.000000,-0.208062,-0.156907,-0.376458,-0.016720,1.89e-03
16,theta = 0,12.379755,1.093683,0.000000,-55.906290,-0.257967,-0.471319,0.007261,-0.975749,-0.016435,1.61e-03
17,pphi = 0,12.379755,1.102567,0.782476,-56.089502,-0.250334,-0.460444,0.000000,-0.999432,-0.015946,1.12e-03
18,collision,12.803210,1.000000,-8.459754,-48.979041,-0.357695,-0.567224,0.073345,-0.632965,-0.014827,2.85e-12
19,beta = 0,13.170003,1.098760,-19.403760,-29.394378,0.201797,-0.599499,0.105844,-0.000042,-0.015439,6.12e-04
20,phi = 0,13.814141,1.165048,-34.032739,0.000000,0.044485,-0.472315,0.049968,0.919632,-0.016102,1.28e-03
21,pphi = 0,14.189872,1.173146,-39.777698,4.609255,0.009235,-0.374192,0.000000,1.169138,-0.016277,1.45e-03
22,pr = 0,14.382686,1.173909,-41.490466,4.322703,0.000000,-0.339495,-0.017821,1.215951,-0.015230,4.03e-04
23,phi = 0,14.610415,1.171898,-44.158948,0.000000,-0.018171,-0.274249,-0.050874,1.222726,-0.015849,1.02e-03
24,ptheta = 0,15.386109,1.078159,-49.321390,-59.399764,-0.253774,0.000000,-0.167117,0.350986,-0.016494,1.67e-03
25,beta = 0,15.727444,1.017606,-49.106749,-79.106877,-0.373346,0.042755,-0.175330,-0.000000,-0.014843,1.60e-05
26,collision,15.759856,1.000000,-48.989651,-83.646082,-0.406217,0.049093,-0.174873,-0.083054,-0.014827,3.23e-12
27,ptheta = 0,16.518216,1.144840,-47.799769,-134.513736,0.136587,0.000000,-0.115026,-1.009512,-0.015219,3.92e-04
28,pphi = 0,17.367915,1.209793,-50.808118,-160.206346,0.051663,-0.192198,0.000000,-1.359263,-0.015346,5.19e-04
29,pr = 0,17.860927,1.228097,-56.998934,-146.023857,0.000000,-0.316232,0.073822,-0.897661,-0.016720,1.89e-03
30,beta = 0,18.445304,1.196127,-65.121874,-112.304739,-0.115810,-0.339601,0.106885,-0.000471,-0.016369,1.54e-03
31,collision,19.517429,1.000000,-74.831700,-70.338826,-0.320232,-0.081847,0.031301,1.152377,-0.014827,5.11e-13
32,ptheta = 0,19.731189,1.054536,-75.194585,-68.714246,0.287331,0.000000,0.003292,1.197615,-0.015330,5.03e-04
33,pphi = 0,19.731189,1.061018,-75.208718,-68.620537,0.283643,0.009598,0.000000,1.199910,-0.015029,2.02e-04
