n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.765958,1.890494,-27.598088,0.000000,1.176876,-1.460112,0.469333,0.737331,2.058690,5.92e-02
2,beta = 0,0.765958,1.908062,-27.950373,-42.814803,1.182255,-1.461136,0.469888,-0.000108,2.052186,6.57e-02
3,beta = 0,1.236276,2.385701,-35.194565,-54.619463,1.265662,-1.474184,0.479003,-0.000003,2.117812,6.50e-05
4,phi = 0,1.367301,2.640621,-37.841235,0.000000,1.289219,-1.469974,0.477341,1.030935,2.117378,4.99e-04
5,phi = 0,2.106144,3.589110,-44.228612,0.000000,1.345671,-1.467560,0.474978,1.224898,2.115087,2.79e-03
6,beta = 0,2.106144,3.636397,-44.459379,-70.595932,1.347345,-1.467927,0.475176,-0.000027,2.112595,5.28e-03
7,beta = 0,2.460446,4.040919,-46.170923,-73.685937,1.358184,-1.468941,0.476019,-0.000027,2.117433,4.44e-04
8,phi = 0,2.794796,4.408926,-47.456247,0.000000,1.365525,-1.467691,0.475575,1.327124,2.117871,5.95e-06
9,phi = 0,3.402199,5.319055,-49.828070,0.000000,1.378611,-1.467559,0.475217,1.404372,2.117228,6.49e-04
10,beta = 0,3.402199,5.393004,-49.987617,-80.766958,1.379388,-1.467728,0.475302,-0.000012,2.116357,1.52e-03
11,beta = 0,3.799680,5.811836,-50.802526,-82.316123,1.382995,-1.468040,0.475554,-0.000008,2.117738,1.39e-04
12,phi = 0,3.994695,6.230142,-51.505990,0.000000,1.385880,-1.467535,0.475371,1.460220,2.117851,2.61e-05
13,phi = 0,4.660837,7.016313,-52.593465,0.000000,1.390225,-1.467481,0.475243,1.496984,2.117464,4.13e-04
14,beta = 0,4.660837,7.111186,-52.709300,-85.997163,1.390655,-1.467573,0.475283,-0.000006,2.117056,8.21e-04
15,beta = 0,5.116872,7.622674,-53.280520,-87.115729,1.392609,-1.467774,0.475421,-0.000004,2.117800,7.71e-05
16,phi = 0,5.338011,8.068301,-53.718412,0.000000,1.394003,-1.467536,0.475335,1.535510,2.117863,1.38e-05
17,phi = 0,6.023284,8.929748,-54.438886,0.000000,1.396229,-1.467568,0.475302,1.560458,2.117788,8.85e-05
18,beta = 0,6.023284,9.027517,-54.512573,-89.554666,1.396441,-1.467614,0.475324,-0.000002,2.117580,2.97e-04
19,beta = 0,6.493936,9.451341,-54.812643,-90.154178,1.397259,-1.467685,0.475378,-0.000001,2.117864,1.33e-05
20,phi = 0,6.732521,9.913992,-55.108526,0.000000,1.398025,-1.467549,0.475327,1.583844,2.117876,1.04e-06
21,phi = 0,7.462820,10.967547,-55.691363,0.000000,1.399480,-1.467613,0.475333,1.604357,2.117941,6.38e-05
22,beta = 0,7.462820,11.075351,-55.745463,-92.032488,1.399606,-1.467634,0.475345,-0.000001,2.117823,5.42e-05
23,beta = 0,7.717692,11.289494,-55.847571,-92.239482,1.399833,-1.467628,0.475350,-0.000002,2.117842,3.51e-05
