n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.770903,1.894729,-27.658173,0.000000,1.175943,-1.456425,0.464015,0.739005,2.030231,5.92e-02
2,beta = 0,0.770903,1.912299,-28.008154,-42.907133,1.181271,-1.457439,0.464562,-0.000107,2.023674,6.57e-02
3,beta = 0,1.244198,2.398198,-35.304492,-54.803249,1.264908,-1.470591,0.473722,-0.000014,2.089146,2.56e-04
4,phi = 0,1.376191,2.656600,-37.958407,0.000000,1.288354,-1.466417,0.472088,1.034406,2.088922,4.80e-04
5,phi = 0,2.122747,3.604784,-44.268200,0.000000,1.343705,-1.463970,0.469714,1.226133,2.086477,2.92e-03
6,beta = 0,2.122747,3.652438,-44.498360,-70.665780,1.345368,-1.464337,0.469909,-0.000028,2.084012,5.39e-03
7,beta = 0,2.478584,4.070319,-46.244157,-73.819302,1.356351,-1.465400,0.470778,-0.000027,2.088954,4.48e-04
8,phi = 0,2.815998,4.442601,-47.522540,0.000000,1.363586,-1.464172,0.470339,1.329258,2.089390,1.25e-05
9,phi = 0,3.418469,5.329844,-49.812396,0.000000,1.376131,-1.463970,0.469954,1.403855,2.088603,8.00e-04
10,beta = 0,3.418469,5.402778,-49.968732,-80.731228,1.376893,-1.464138,0.470035,-0.000012,2.087722,1.68e-03
11,beta = 0,3.817244,5.858527,-50.845230,-82.397807,1.380755,-1.464501,0.470313,-0.000010,2.089231,1.71e-04
12,phi = 0,4.015194,6.281189,-51.546857,0.000000,1.383605,-1.464008,0.470139,1.461593,2.089391,1.12e-05
13,phi = 0,4.893204,7.387163,-52.986158,0.000000,1.389149,-1.464198,0.470132,1.510374,2.089596,1.94e-04
14,beta = 0,4.893204,7.478526,-53.088160,-86.738062,1.389497,-1.464254,0.470167,-0.000003,2.089227,1.75e-04
15,beta = 0,5.126785,7.686619,-53.304639,-87.163207,1.390197,-1.464238,0.470183,-0.000006,2.089299,1.03e-04
16,phi = 0,5.360366,8.136649,-53.741211,0.000000,1.391574,-1.464010,0.470103,1.536296,2.089393,8.87e-06
17,phi = 0,6.095878,9.001006,-54.450441,0.000000,1.393742,-1.464043,0.470070,1.560859,2.089309,9.28e-05
18,beta = 0,6.095878,9.108176,-54.529863,-89.589171,1.393968,-1.464092,0.470092,-0.000003,2.089115,2.87e-04
19,beta = 0,6.346844,9.532487,-54.825503,-90.179898,1.394765,-1.464163,0.470147,-0.000000,2.089398,3.95e-06
20,phi = 0,6.827268,9.999586,-55.118709,0.000000,1.395517,-1.464027,0.470096,1.584201,2.089403,1.17e-06
21,phi = 0,7.567494,11.100323,-55.714751,0.000000,1.396985,-1.464095,0.470105,1.605184,2.089480,7.79e-05
22,beta = 0,7.567494,11.209129,-55.768088,-92.078313,1.397106,-1.464113,0.470116,-0.000001,2.089364,3.86e-05
23,beta = 0,7.829084,11.387845,-55.851308,-92.247057,1.397289,-1.464105,0.470118,-0.000002,2.089369,3.31e-05
24,phi = 0,8.099671,11.866465,-56.064073,0.000000,1.397750,-1.464031,0.470091,1.617555,2.089398,4.18e-06
25,phi = 0,8.899945,12.949448,-56.487086,0.000000,1.398633,-1.464076,0.470099,1.632609,2.089450,4.76e-05
26,beta = 0,8.899945,13.069594,-56.530264,-93.629962,1.398718,-1.464089,0.470107,-0.000000,2.089378,2.44e-05
27,beta = 0,9.173941,13.248725,-56.591749,-93.755830,1.398834,-1.464083,0.470107,-0.000001,2.089380,2.17e-05
28,phi = 0,9.462536,13.735691,-56.752180,0.000000,1.399134,-1.464036,0.470090,1.642086,2.089400,1.70e-06
29,phi = 0,10.029644,14.443660,-56.966288,0.000000,1.399528,-1.464034,0.470081,1.649763,2.089364,3.82e-05
30,beta = 0,10.029644,14.573052,-57.003226,-94.600517,1.399594,-1.464048,0.470087,-0.000001,2.089312,9.06e-05
31,beta = 0,10.609858,15.113144,-57.150557,-94.904044,1.399846,-1.464075,0.470103,-0.000000,2.089397,5.28e-06
32,phi = 0,10.911561,15.606418,-57.275585,0.000000,1.400052,-1.464040,0.470091,1.660892,2.089405,2.74e-06
33,phi = 0,11.522368,16.564605,-57.497541,0.000000,1.400408,-1.464054,0.470091,1.668906,2.089410,8.19e-06
