n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.652288,1.752166,-24.538540,0.000000,1.125717,-1.450169,0.468985,0.652702,2.029916,9.99e-02
2,beta = 0,0.652288,1.766034,-24.869542,-37.925293,1.131590,-1.450803,0.469254,-0.000118,2.022319,1.08e-01
3,beta = 0,1.115338,2.376416,-35.040240,-54.363025,1.262725,-1.471240,0.482126,-0.000013,2.129558,2.68e-04
4,phi = 0,1.366682,2.627894,-37.677219,0.000000,1.286240,-1.467082,0.480492,1.026081,2.129326,5.00e-04
5,phi = 0,2.100755,3.580482,-44.139515,-0.000000,1.343455,-1.464704,0.478141,1.222120,2.127224,2.60e-03
6,beta = 0,2.100755,3.627429,-44.369856,-70.435621,1.345122,-1.465069,0.478340,-0.000027,2.124725,5.10e-03
7,beta = 0,2.455972,4.017401,-46.033631,-73.436124,1.355657,-1.466026,0.479154,-0.000025,2.129407,4.20e-04
8,phi = 0,2.788881,4.381064,-47.320911,0.000000,1.363027,-1.464748,0.478699,1.322773,2.129826,3.76e-07
9,phi = 0,3.357998,5.264409,-49.660253,0.000000,1.376030,-1.464579,0.478314,1.398842,2.129058,7.69e-04
10,beta = 0,3.357998,5.328961,-49.802247,-80.416351,1.376730,-1.464734,0.478390,-0.000010,2.128102,1.72e-03
11,beta = 0,3.741293,5.773579,-50.681183,-82.084683,1.380650,-1.465095,0.478671,-0.000011,2.129639,1.87e-04
12,phi = 0,3.936075,6.187250,-51.389990,0.000000,1.383572,-1.464594,0.478496,1.456325,2.129825,1.95e-06
13,phi = 0,4.787558,7.242501,-52.811662,0.000000,1.389153,-1.464768,0.478475,1.504416,2.129974,1.47e-04
14,beta = 0,4.787558,7.330071,-52.913249,-86.395514,1.389508,-1.464831,0.478511,-0.000003,2.129587,2.39e-04
15,beta = 0,5.011556,7.569540,-53.172378,-86.903411,1.390363,-1.464831,0.478541,-0.000005,2.129730,9.65e-05
16,phi = 0,5.468037,8.010449,-53.613856,-0.000000,1.391776,-1.464596,0.478458,1.531907,2.129829,1.84e-06
17,phi = 0,5.942487,8.788155,-54.277416,0.000000,1.393848,-1.464595,0.478407,1.554847,2.129656,1.71e-04
18,beta = 0,5.942487,8.888195,-54.354987,-89.240692,1.394077,-1.464645,0.478429,-0.000003,2.129436,3.91e-04
19,beta = 0,6.440427,9.383338,-54.712615,-89.954134,1.395063,-1.464741,0.478495,-0.000002,2.129786,4.03e-05
20,phi = 0,6.701141,9.841228,-55.010268,0.000000,1.395839,-1.464613,0.478449,1.580400,2.129825,1.31e-06
21,phi = 0,7.448242,10.945076,-55.626814,0.000000,1.397381,-1.464684,0.478460,1.602078,2.129917,9.03e-05
22,beta = 0,7.448242,11.051544,-55.680541,-91.901040,1.397505,-1.464702,0.478471,-0.000001,2.129794,3.30e-05
23,beta = 0,7.707254,11.206586,-55.754860,-92.051568,1.397671,-1.464692,0.478472,-0.000001,2.129794,3.30e-05
24,phi = 0,7.970293,11.675984,-55.970280,0.000000,1.398145,-1.464616,0.478444,1.614228,2.129823,3.45e-06
25,phi = 0,8.752287,12.754032,-56.404898,0.000000,1.399067,-1.464663,0.478453,1.629678,2.129880,5.32e-05
26,beta = 0,8.752287,12.871486,-56.448434,-93.462643,1.399153,-1.464676,0.478461,-0.000000,2.129804,2.28e-05
27,beta = 0,9.022176,13.035404,-56.506467,-93.581318,1.399265,-1.464669,0.478461,-0.000001,2.129805,2.20e-05
28,phi = 0,9.303569,13.513126,-56.669048,0.000000,1.399574,-1.464621,0.478444,1.639111,2.129825,1.33e-06
29,phi = 0,9.858089,14.215451,-56.888433,0.000000,1.399985,-1.464619,0.478434,1.646969,2.129787,3.92e-05
30,beta = 0,9.858089,14.342105,-56.925770,-94.441166,1.400052,-1.464633,0.478440,-0.000001,2.129733,9.39e-05
31,beta = 0,10.427863,14.867775,-57.073907,-94.746047,1.400310,-1.464660,0.478457,-0.000000,2.129822,5.08e-06
32,phi = 0,10.724508,15.351792,-57.200684,0.000000,1.400522,-1.464625,0.478444,1.658193,2.129830,2.91e-06
33,phi = 0,11.323690,16.298772,-57.427325,-0.000000,1.400892,-1.464639,0.478444,1.666368,2.129836,9.18e-06
34,beta = 0,11.323690,16.444924,-57.460313,-95.544154,1.400943,-1.464649,0.478449,-0.000000,2.129804,2.24e-05
35,beta = 0,11.626227,16.702572,-57.516222,-95.659980,1.401028,-1.464648,0.478451,-0.000000,2.129813,1.40e-05
36,phi = 0,11.919907,17.191497,-57.618316,0.000000,1.401181,-1.464625,0.478443,1.673276,2.129826,7.46e-07
37,phi = 0,12.511939,17.915880,-57.759191,0.000000,1.401388,-1.464627,0.478439,1.678383,2.129812,1.48e-05
38,beta = 0,12.511939,18.060484,-57.786038,-96.220079,1.401427,-1.464635,0.478443,-0.000000,2.129786,4.06e-05
39,beta = 0,12.810292,18.539059,-57.871798,-96.398520,1.401546,-1.464646,0.478450,-0.000000,2.129823,3.98e-06
40,phi = 0,13.146094,19.031935,-57.955502,0.000000,1.401658,-1.464626,0.478443,1.685515,2.129826,8.66e-07
41,phi = 0,13.824225,19.704153,-58.062504,0.000000,1.401801,-1.464627,0.478440,1.689410,2.129814,1.32e-05
42,beta = 0,13.824225,19.878777,-58.089256,-96.851922,1.401836,-1.464634,0.478443,-0.000000,2.129795,3.14e-05
43,beta = 0,14.166556,20.376806,-58.162911,-97.005785,1.401929,-1.464641,0.478448,-0.000000,2.129820,6.77e-06
44,phi = 0,14.481889,20.872919,-58.232876,0.000000,1.402015,-1.464627,0.478443,1.695624,2.129826,8.88e-07
45,phi = 0,15.153286,21.558929,-58.323922,0.000000,1.402126,-1.464628,0.478441,1.698950,2.129818,8.87e-06
46,beta = 0,15.153286,21.744236,-58.347646,-97.392365,1.402154,-1.464634,0.478443,-0.000000,2.129805,2.21e-05
47,beta = 0,15.509350,22.215495,-58.406017,-97.514712,1.402221,-1.464638,0.478446,-0.000000,2.129820,6.74e-06
48,phi = 0,15.835049,22.714312,-58.465268,0.000000,1.402288,-1.464628,0.478443,1.704122,2.129826,6.91e-07
49,phi = 0,16.491448,23.476962,-58.550810,0.000000,1.402384,-1.464631,0.478442,1.707257,2.129823,3.80e-06
50,beta = 0,16.491448,23.645455,-58.569043,-97.856923,1.402404,-1.464635,0.478444,-0.000000,2.129812,1.43e-05
51,beta = 0,16.822148,24.054912,-58.612080,-97.947391,1.402449,-1.464637,0.478446,-0.000000,2.129822,4.78e-06
52,phi = 0,17.157836,24.556022,-58.662871,0.000000,1.402502,-1.464629,0.478443,1.711369,2.129826,5.20e-07
53,phi = 0,17.834451,25.363783,-58.740440,0.000000,1.402582,-1.464632,0.478443,1.714219,2.129825,1.30e-06
54,beta = 0,17.834451,25.540048,-58.756797,-98.251976,1.402599,-1.464635,0.478444,-0.000000,2.129817,9.24e-06
55,beta = 0,18.175379,25.894906,-58.788833,-98.319484,1.402631,-1.464636,0.478445,-0.000000,2.129822,4.44e-06
56,phi = 0,18.522396,26.397984,-58.832872,0.000000,1.402673,-1.464630,0.478443,1.717619,2.129827,4.39e-08
57,phi = 0,19.223513,27.337228,-58.910742,0.000000,1.402748,-1.464633,0.478444,1.720487,2.129829,2.62e-06
58,beta = 0,19.223513,27.523513,-58.925660,-98.608136,1.402762,-1.464636,0.478445,-0.000000,2.129823,3.51e-06
59,beta = 0,19.577614,27.735362,-58.942188,-98.643042,1.402777,-1.464635,0.478445,-0.000000,2.129823,3.19e-06
60,phi = 0,19.962278,28.240147,-58.980727,0.000000,1.402812,-1.464631,0.478443,1.723067,2.129828,1.11e-06
61,phi = 0,20.731605,29.536318,-59.073703,0.000000,1.402894,-1.464634,0.478445,1.726498,2.129834,6.95e-06
62,phi = 0,21.126465,30.082476,-59.110469,0.000000,1.402926,-1.464630,0.478443,1.727856,2.129826,3.53e-07
63,phi = 0,21.897642,31.094105,-59.175165,0.000000,1.402980,-1.464633,0.478444,1.730247,2.129830,3.04e-06
64,beta = 0,21.897642,31.297945,-59.187798,-99.162646,1.402991,-1.464635,0.478445,-0.000000,2.129826,1.08e-06
65,beta = 0,22.273958,31.417340,-59.195022,-99.177956,1.402996,-1.464634,0.478445,-0.000000,2.129825,1.42e-06
66,phi = 0,22.659173,31.924940,-59.225308,0.000000,1.403021,-1.464631,0.478443,1.732102,2.129827,6.01e-07
67,phi = 0,23.049854,32.602062,-59.264155,0.000000,1.403052,-1.464631,0.478443,1.733540,2.129825,2.08e-06
68,beta = 0,23.049854,32.817394,-59.276219,-99.350135,1.403061,-1.464633,0.478444,-0.000000,2.129821,5.66e-06
69,beta = 0,23.440534,33.258746,-59.300377,-99.401400,1.403080,-1.464633,0.478444,-0.000000,2.129824,2.61e-06
70,phi = 0,23.823903,33.767519,-59.327480,0.000000,1.403100,-1.464631,0.478443,1.735886,2.129827,2.94e-07
71,phi = 0,24.618072,34.939288,-59.386883,0.000000,1.403145,-1.464633,0.478444,1.738088,2.129830,3.46e-06
72,phi = 0,25.028872,35.610194,-59.419170,0.000000,1.403168,-1.464631,0.478443,1.739286,2.129826,3.50e-07
