n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.771992,1.896866,-27.701337,0.000000,1.177024,-1.457237,0.466259,0.740207,2.041761,5.81e-02
2,beta = 0,0.771992,1.914448,-28.050869,-42.975382,1.182324,-1.458256,0.466813,-0.000106,2.035228,6.46e-02
3,beta = 0,1.244057,2.392773,-35.247838,-54.708229,1.264653,-1.471169,0.475849,-0.000004,2.099775,6.55e-05
4,phi = 0,1.376026,2.649583,-37.894119,0.000000,1.288083,-1.466962,0.474190,1.032501,2.099347,4.94e-04
5,phi = 0,2.119316,3.602205,-44.258149,0.000000,1.344023,-1.464555,0.471835,1.225819,2.097068,2.77e-03
6,beta = 0,2.119316,3.649786,-44.488462,-70.648024,1.345684,-1.464920,0.472031,-0.000027,2.094601,5.24e-03
7,beta = 0,2.475974,4.057380,-46.198360,-73.735876,1.356451,-1.465935,0.472874,-0.000027,2.099400,4.40e-04
8,phi = 0,2.812518,4.427608,-47.479683,0.000000,1.363724,-1.464692,0.472431,1.327878,2.099834,6.36e-06
9,phi = 0,3.423406,5.340491,-49.837690,0.000000,1.376654,-1.464556,0.472074,1.404689,2.099190,6.51e-04
10,beta = 0,3.423406,5.414761,-49.996530,-80.783826,1.377423,-1.464724,0.472158,-0.000012,2.098329,1.51e-03
11,beta = 0,3.823395,5.837803,-50.812102,-82.334416,1.381012,-1.465038,0.472410,-0.000008,2.099701,1.40e-04
12,phi = 0,4.019755,6.258376,-51.512804,0.000000,1.383867,-1.464536,0.472229,1.460449,2.099815,2.52e-05
13,phi = 0,4.688747,7.044245,-52.589983,0.000000,1.388144,-1.464479,0.472100,1.496865,2.099425,4.16e-04
14,beta = 0,4.688747,7.139224,-52.704945,-85.988659,1.388568,-1.464571,0.472140,-0.000006,2.099020,8.21e-04
15,beta = 0,5.147465,7.658116,-53.279072,-87.112889,1.390519,-1.464773,0.472278,-0.000004,2.099762,7.89e-05
16,phi = 0,5.370481,8.106017,-53.715051,0.000000,1.391898,-1.464537,0.472193,1.535394,2.099827,1.36e-05
17,phi = 0,6.119424,9.042252,-54.483684,0.000000,1.394244,-1.464597,0.472174,1.562016,2.099816,2.46e-05
18,beta = 0,6.119424,9.156059,-54.567529,-89.664319,1.394482,-1.464646,0.472199,-0.000002,2.099634,2.06e-04
19,beta = 0,6.382387,9.496252,-54.802719,-90.134421,1.395111,-1.464672,0.472229,-0.000003,2.099789,5.12e-05
20,phi = 0,6.858294,9.961142,-55.099431,0.000000,1.395877,-1.464548,0.472186,1.583525,2.099844,3.15e-06
21,phi = 0,7.372495,10.765070,-55.549001,0.000000,1.397008,-1.464559,0.472165,1.599333,2.099772,6.84e-05
22,beta = 0,7.372495,10.881465,-55.609071,-91.756524,1.397152,-1.464590,0.472178,-0.000001,2.099655,1.86e-04
23,beta = 0,7.892499,11.343787,-55.835132,-92.214170,1.397665,-1.464640,0.472214,-0.000000,2.099839,1.30e-06
24,phi = 0,8.150082,11.820256,-56.047458,0.000000,1.398126,-1.464558,0.472183,1.616965,2.099843,2.51e-06
25,phi = 0,8.705420,12.595875,-56.359840,0.000000,1.398791,-1.464561,0.472170,1.628072,2.099796,4.40e-05
26,beta = 0,8.705420,12.733567,-56.411634,-93.387495,1.398896,-1.464583,0.472180,-0.000001,2.099727,1.14e-04
27,beta = 0,9.000682,13.196920,-56.577454,-93.726545,1.399220,-1.464611,0.472199,-0.000001,2.099828,1.26e-05
28,phi = 0,9.542641,13.681711,-56.738577,0.000000,1.399522,-1.464560,0.472181,1.641599,2.099843,2.49e-06
29,phi = 0,10.115509,14.604744,-57.015090,0.000000,1.400029,-1.464579,0.472180,1.651516,2.099844,3.93e-06
30,beta = 0,10.115509,14.741947,-57.053642,-94.704315,1.400096,-1.464592,0.472187,-0.000000,2.099800,4.08e-05
31,beta = 0,10.406557,15.053596,-57.137543,-94.877233,1.400238,-1.464595,0.472192,-0.000001,2.099823,1.74e-05
32,phi = 0,10.690700,15.544681,-57.263631,0.000000,1.400446,-1.464562,0.472180,1.660461,2.099838,1.98e-06
33,phi = 0,11.623684,16.765896,-57.544131,0.000000,1.400894,-1.464588,0.472187,1.670591,2.099875,3.48e-05
34,phi = 0,12.272524,17.408674,-57.676490,0.000000,1.401090,-1.464565,0.472181,1.675384,2.099842,1.34e-06
35,phi = 0,12.921365,18.569247,-57.891176,0.000000,1.401397,-1.464583,0.472185,1.683176,2.099863,2.29e-05
36,beta = 0,12.921365,18.730402,-57.919334,-96.497514,1.401436,-1.464587,0.472188,-0.000000,2.099839,1.25e-06
37,beta = 0,13.245785,18.773428,-57.926582,-96.512618,1.401445,-1.464586,0.472187,-0.000000,2.099838,2.49e-06
38,phi = 0,13.570205,19.273398,-58.009196,0.000000,1.401555,-1.464567,0.472181,1.687469,2.099842,1.85e-06
