n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.769539,1.893576,-27.624790,0.000000,1.175676,-1.456299,0.467248,0.738074,2.045185,5.87e-02
2,beta = 0,0.769539,1.911130,-27.975091,-42.854249,1.181001,-1.457320,0.467802,-0.000106,2.038676,6.52e-02
3,beta = 0,1.241172,2.389673,-35.198979,-54.626875,1.263774,-1.470333,0.476897,-0.000005,2.103840,8.41e-05
4,phi = 0,1.372711,2.645353,-37.842107,0.000000,1.287186,-1.466129,0.475239,1.030961,2.103430,4.94e-04
5,phi = 0,2.114478,3.595040,-44.209653,0.000000,1.343228,-1.463706,0.472873,1.224307,2.101115,2.81e-03
6,beta = 0,2.114478,3.642394,-44.439778,-70.560825,1.344891,-1.464072,0.473069,-0.000027,2.098637,5.29e-03
7,beta = 0,2.469806,4.049585,-46.154707,-73.656424,1.355703,-1.465095,0.473918,-0.000027,2.103481,4.44e-04
8,phi = 0,2.805405,4.418399,-47.436107,0.000000,1.362986,-1.463850,0.473474,1.326476,2.103917,6.89e-06
9,phi = 0,3.412798,5.324344,-49.788259,0.000000,1.375911,-1.463701,0.473110,1.403059,2.103241,6.83e-04
10,beta = 0,3.412798,5.398017,-49.946729,-80.689583,1.376681,-1.463870,0.473194,-0.000012,2.102371,1.55e-03
11,beta = 0,3.811220,5.825136,-50.774261,-82.262179,1.380330,-1.464194,0.473451,-0.000009,2.103777,1.48e-04
12,phi = 0,4.007177,6.244205,-51.475953,0.000000,1.383194,-1.463691,0.473271,1.459211,2.103901,2.38e-05
13,phi = 0,4.669618,7.015399,-52.539509,0.000000,1.387429,-1.463623,0.473136,1.495149,2.103480,4.45e-04
14,beta = 0,4.669618,7.108851,-52.653479,-85.888243,1.387852,-1.463713,0.473175,-0.000006,2.103064,8.60e-04
15,beta = 0,5.148447,7.640554,-53.244866,-87.045752,1.389868,-1.463924,0.473316,-0.000006,2.103825,9.92e-05
16,phi = 0,5.394470,8.086925,-53.680939,0.000000,1.391251,-1.463698,0.473235,1.534218,2.103909,1.57e-05
17,phi = 0,6.098947,9.036444,-54.464499,-0.000000,1.393646,-1.463761,0.473219,1.561349,2.103921,3.29e-06
18,beta = 0,6.098947,9.132545,-54.535413,-89.600201,1.393846,-1.463802,0.473240,-0.000002,2.103719,2.06e-04
19,beta = 0,6.331353,9.473750,-54.773046,-90.074958,1.394483,-1.463837,0.473275,-0.000001,2.103900,2.41e-05
20,phi = 0,6.806677,9.937117,-55.068539,0.000000,1.395246,-1.463706,0.473227,1.582442,2.103928,3.17e-06
21,phi = 0,7.325298,10.672920,-55.484971,0.000000,1.396299,-1.463698,0.473199,1.597076,2.103823,1.02e-04
22,beta = 0,7.325298,10.795263,-55.549025,-91.635179,1.396454,-1.463731,0.473213,-0.000002,2.103701,2.23e-04
23,beta = 0,7.880311,11.316402,-55.806148,-92.155437,1.397042,-1.463793,0.473254,-0.000001,2.103914,1.07e-05
24,phi = 0,8.161975,11.791305,-56.019081,0.000000,1.397505,-1.463714,0.473224,1.615958,2.103928,3.96e-06
25,phi = 0,8.726065,12.648132,-56.363753,0.000000,1.398238,-1.463728,0.473216,1.628212,2.103906,1.88e-05
26,beta = 0,8.726065,12.778253,-56.412434,-93.389119,1.398336,-1.463749,0.473226,-0.000001,2.103837,8.77e-05
27,beta = 0,9.008491,13.164622,-56.550190,-93.670757,1.398603,-1.463764,0.473240,-0.000001,2.103906,1.87e-05
28,phi = 0,9.547420,13.647840,-56.712061,0.000000,1.398908,-1.463714,0.473222,1.640650,2.103925,9.86e-07
29,phi = 0,10.120160,14.620042,-57.003460,0.000000,1.399441,-1.463739,0.473224,1.651098,2.103939,1.43e-05
30,beta = 0,10.120160,14.754424,-57.041192,-94.678670,1.399507,-1.463751,0.473230,-0.000000,2.103893,3.13e-05
31,beta = 0,10.406531,15.016386,-57.111703,-94.823961,1.399626,-1.463750,0.473233,-0.000001,2.103907,1.75e-05
32,phi = 0,10.690216,15.505903,-57.237885,0.000000,1.399835,-1.463718,0.473221,1.659533,2.103922,1.86e-06
33,phi = 0,11.555456,16.667736,-57.507153,0.000000,1.400267,-1.463743,0.473228,1.669253,2.103957,3.31e-05
34,beta = 0,11.555456,16.806329,-57.537220,-95.703474,1.400312,-1.463748,0.473231,-0.000000,2.103922,2.63e-06
35,beta = 0,11.861961,16.870542,-57.550623,-95.731265,1.400332,-1.463746,0.473231,-0.000000,2.103919,5.03e-06
36,phi = 0,12.168467,17.364986,-57.651521,0.000000,1.400481,-1.463722,0.473222,1.674479,2.103927,2.24e-06
37,phi = 0,12.794486,18.343771,-57.835431,0.000000,1.400747,-1.463733,0.473223,1.681150,2.103934,9.25e-06
38,beta = 0,12.794486,18.501566,-57.863548,-96.381345,1.400786,-1.463740,0.473227,-0.000000,2.103912,1.26e-05
39,beta = 0,13.114000,18.726409,-57.902177,-96.461792,1.400838,-1.463739,0.473227,-0.000000,2.103914,9.89e-06
40,phi = 0,13.452175,19.224801,-57.985012,0.000000,1.400949,-1.463723,0.473222,1.686588,2.103925,9.67e-07
41,phi = 0,14.136233,20.206746,-58.136364,0.000000,1.401146,-1.463732,0.473223,1.692102,2.103932,7.19e-06
42,beta = 0,14.136233,20.383335,-58.162288,-97.004479,1.401179,-1.463737,0.473226,-0.000000,2.103916,8.03e-06
43,beta = 0,14.482114,20.583517,-58.190669,-97.063813,1.401214,-1.463736,0.473226,-0.000000,2.103917,7.49e-06
44,phi = 0,14.827996,21.085149,-58.259850,0.000000,1.401298,-1.463724,0.473222,1.696609,2.103926,1.66e-06
45,phi = 0,15.519758,22.173033,-58.399123,-0.000000,1.401464,-1.463732,0.473224,1.701700,2.103935,1.08e-05
46,beta = 0,15.519758,22.350647,-58.420825,-97.545757,1.401489,-1.463736,0.473226,-0.000000,2.103922,1.99e-06
47,beta = 0,15.865640,22.441563,-58.431584,-97.568328,1.401501,-1.463735,0.473226,-0.000000,2.103921,2.98e-06
48,phi = 0,16.211521,22.945902,-58.490168,0.000000,1.401566,-1.463724,0.473222,1.705034,2.103926,1.40e-06
49,phi = 0,16.903284,24.139710,-58.619062,0.000000,1.401707,-1.463732,0.473224,1.709761,2.103936,1.16e-05
50,phi = 0,17.256059,24.806970,-58.685958,0.000000,1.401776,-1.463724,0.473222,1.712217,2.103924,1.84e-08
51,phi = 0,17.978792,25.493982,-58.750725,0.000000,1.401842,-1.463725,0.473221,1.714597,2.103919,5.01e-06
52,beta = 0,17.978792,25.690250,-58.768696,-98.277049,1.401860,-1.463728,0.473222,-0.000000,2.103911,1.30e-05
53,beta = 0,18.348750,26.159691,-58.810460,-98.365075,1.401901,-1.463731,0.473224,-0.000000,2.103920,4.50e-06
54,phi = 0,18.698532,26.668291,-58.854109,0.000000,1.401943,-1.463725,0.473222,1.718401,2.103924,2.54e-07
55,phi = 0,19.405002,27.560182,-58.926689,0.000000,1.402012,-1.463728,0.473222,1.721075,2.103925,1.09e-06
56,beta = 0,19.405002,27.747537,-58.941434,-98.641447,1.402026,-1.463730,0.473223,-0.000000,2.103920,4.84e-06
57,beta = 0,19.761689,28.019502,-58.962284,-98.685493,1.402045,-1.463730,0.473223,-0.000000,2.103921,3.52e-06
58,phi = 0,20.168759,28.529810,-59.000438,0.000000,1.402079,-1.463726,0.473222,1.723794,2.103925,1.05e-06
59,phi = 0,20.575829,29.051418,-59.038115,0.000000,1.402113,-1.463724,0.473221,1.725184,2.103919,5.04e-06
60,beta = 0,20.575829,29.277500,-59.054002,-98.879379,1.402127,-1.463727,0.473221,-0.000000,2.103913,1.12e-05
61,beta = 0,20.982899,29.879688,-59.095201,-98.966550,1.402162,-1.463729,0.473223,-0.000000,2.103921,3.02e-06
62,phi = 0,21.391150,30.391492,-59.128892,0.000000,1.402191,-1.463726,0.473222,1.728537,2.103924,1.24e-07
