n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.771820,1.896370,-27.672072,0.000000,1.176105,-1.455657,0.467333,0.739392,2.045154,5.79e-02
2,beta = 0,0.771820,1.913933,-28.021352,-42.928159,1.181394,-1.456680,0.467890,-0.000105,2.038649,6.44e-02
3,beta = 0,1.121833,2.389324,-35.187128,-54.606888,1.263263,-1.469547,0.476907,-0.000000,2.103083,5.38e-06
4,phi = 0,1.375254,2.644824,-37.826635,0.000000,1.286627,-1.465330,0.475239,1.030503,2.102592,4.96e-04
5,phi = 0,2.116918,3.597672,-44.211358,0.000000,1.342776,-1.462926,0.472883,1.224360,2.100353,2.74e-03
6,beta = 0,2.116918,3.645075,-44.441393,-70.563707,1.344434,-1.463291,0.473080,-0.000027,2.097881,5.21e-03
7,beta = 0,2.473383,4.048587,-46.139800,-73.629275,1.355127,-1.464293,0.473916,-0.000027,2.102652,4.37e-04
8,phi = 0,2.809272,4.417101,-47.421234,0.000000,1.362406,-1.463043,0.473472,1.325998,2.103084,4.64e-06
9,phi = 0,3.422044,5.336209,-49.801828,0.000000,1.375465,-1.462925,0.473121,1.403506,2.102477,6.11e-04
10,beta = 0,3.422044,5.410653,-49.961342,-80.717223,1.376237,-1.463093,0.473206,-0.000011,2.101619,1.47e-03
11,beta = 0,3.821991,5.823391,-50.759803,-82.234512,1.379749,-1.463395,0.473452,-0.000008,2.102961,1.28e-04
12,phi = 0,4.017681,6.242156,-51.460102,0.000000,1.382605,-1.462889,0.473268,1.458678,2.103061,2.75e-05
13,phi = 0,4.664572,7.026112,-52.541294,0.000000,1.386908,-1.462830,0.473137,1.495210,2.102670,4.18e-04
14,beta = 0,4.664572,7.108816,-52.641958,-85.865702,1.387280,-1.462910,0.473172,-0.000005,2.102234,8.54e-04
15,beta = 0,5.111827,7.638066,-53.229865,-87.016308,1.389280,-1.463116,0.473313,-0.000006,2.102981,1.07e-04
16,phi = 0,5.348694,8.084084,-53.667242,0.000000,1.390667,-1.462887,0.473231,1.533746,2.103073,1.52e-05
17,phi = 0,6.108689,9.022781,-54.441352,0.000000,1.393033,-1.462950,0.473214,1.560543,2.103068,2.05e-05
18,beta = 0,6.108689,9.135690,-54.524891,-89.579241,1.393269,-1.462998,0.473238,-0.000002,2.102884,2.04e-04
19,beta = 0,6.370254,9.470516,-54.757410,-90.043754,1.393892,-1.463023,0.473268,-0.000003,2.103036,5.21e-05
20,phi = 0,6.844850,9.933514,-55.054522,0.000000,1.394660,-1.462899,0.473224,1.581950,2.103091,3.07e-06
21,phi = 0,7.357617,10.737609,-55.506442,0.000000,1.395799,-1.462910,0.473203,1.597833,2.103020,6.81e-05
