n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.781650,1.352373,-15.759141,0.000000,0.605121,-0.457267,0.413905,0.415224,0.976976,2.33e-01
2,beta = 0,0.781650,1.357268,-15.874952,-23.968938,0.607870,-0.458215,0.414398,-0.000021,0.970849,2.39e-01
3,beta = 0,1.399470,1.715391,-22.609131,-34.371557,0.646329,-0.513652,0.451235,-0.000003,1.209497,3.70e-04
4,phi = 0,1.514883,1.801055,-23.867111,0.000000,0.640724,-0.507771,0.448860,0.634279,1.209340,5.27e-04
5,phi = 0,2.222730,2.275244,-28.869171,0.000000,0.671669,-0.488068,0.434533,0.772845,1.174266,3.56e-02
6,beta = 0,2.222730,2.288795,-28.978199,-44.456509,0.672547,-0.488793,0.434899,-0.000010,1.169415,4.05e-02
7,beta = 0,2.668925,2.623350,-31.323200,-48.247323,0.677900,-0.499689,0.442340,-0.000001,1.209751,1.16e-04
8,phi = 0,2.970206,2.752495,-32.073747,0.000000,0.677571,-0.496716,0.441156,0.863434,1.209702,1.65e-04
9,phi = 0,3.646449,3.230896,-34.299323,0.000000,0.686879,-0.492088,0.437491,0.927332,1.199317,1.05e-02
10,beta = 0,3.646449,3.251178,-34.379024,-53.264509,0.687242,-0.492474,0.437679,-0.000005,1.196979,1.29e-02
11,beta = 0,4.167715,3.582941,-35.552480,-55.216409,0.689315,-0.496017,0.440122,-0.000003,1.209438,4.29e-04
12,phi = 0,4.338581,3.733947,-36.017973,0.000000,0.689551,-0.494656,0.439609,0.977292,1.209715,1.52e-04
13,phi = 0,5.057003,4.197851,-37.227488,0.000000,0.693176,-0.493018,0.438233,1.012801,1.205351,4.52e-03
14,beta = 0,5.057003,4.221691,-37.282520,-58.122313,0.693350,-0.493221,0.438328,-0.000002,1.204076,5.79e-03
15,beta = 0,5.618378,4.562231,-38.004571,-59.345593,0.694445,-0.494881,0.439459,-0.000001,1.209660,2.07e-04
16,phi = 0,5.808854,4.725970,-38.314252,0.000000,0.694687,-0.494131,0.439172,1.044966,1.209784,8.23e-05
17,phi = 0,6.590778,5.269957,-39.202208,0.000000,0.696697,-0.493789,0.438724,1.071439,1.208563,1.30e-03
18,beta = 0,6.590778,5.297180,-39.242114,-61.457387,0.696773,-0.493919,0.438794,-0.000001,1.207917,1.95e-03
19,beta = 0,7.000053,5.550979,-39.592522,-62.058955,0.697137,-0.494377,0.439170,-0.000001,1.209692,1.75e-04
