n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.768562,1.893370,-27.645948,0.000000,1.177072,-1.459030,0.468331,0.738664,2.053082,5.86e-02
2,beta = 0,0.768562,1.910944,-27.997000,-42.889294,1.182414,-1.460053,0.468887,-0.000107,2.046569,6.51e-02
3,beta = 0,1.239434,2.387974,-35.209927,-54.644987,1.265221,-1.473016,0.477955,-0.000002,2.111637,4.27e-05
4,phi = 0,1.370842,2.643485,-37.855579,0.000000,1.288724,-1.468803,0.476291,1.031360,2.111182,4.98e-04
5,phi = 0,2.111134,3.594167,-44.239587,0.000000,1.345034,-1.466397,0.473934,1.225240,2.108914,2.77e-03
6,beta = 0,2.111134,3.641566,-44.470187,-70.615287,1.346702,-1.466763,0.474131,-0.000027,2.106432,5.25e-03
7,beta = 0,2.466514,4.046174,-46.176955,-73.696909,1.357487,-1.467772,0.474971,-0.000027,2.111239,4.41e-04
8,phi = 0,2.801668,4.414855,-47.460981,0.000000,1.364805,-1.466523,0.474526,1.327276,2.111674,5.50e-06
9,phi = 0,3.411628,5.329329,-49.835578,0.000000,1.377873,-1.466398,0.474173,1.404619,2.111049,6.31e-04
10,beta = 0,3.411628,5.403589,-49.995166,-80.781244,1.378648,-1.466566,0.474257,-0.000012,2.110185,1.49e-03
11,beta = 0,3.810341,5.820090,-50.802735,-82.316507,1.382213,-1.466874,0.474506,-0.000008,2.111546,1.34e-04
12,phi = 0,4.005734,6.239086,-51.504926,0.000000,1.385086,-1.466368,0.474323,1.460184,2.111653,2.67e-05
13,phi = 0,4.649207,7.014624,-52.577253,0.000000,1.389368,-1.466303,0.474190,1.496432,2.111247,4.33e-04
14,beta = 0,4.649207,7.097266,-52.678193,-85.936391,1.389744,-1.466384,0.474224,-0.000005,2.110806,8.74e-04
15,beta = 0,5.093653,7.633933,-53.276047,-87.107028,1.391785,-1.466596,0.474368,-0.000006,2.111573,1.07e-04
16,phi = 0,5.328381,8.080223,-53.714679,0.000000,1.393180,-1.466366,0.474287,1.535381,2.111666,1.36e-05
17,phi = 0,6.075278,8.988371,-54.467005,0.000000,1.395491,-1.466419,0.474263,1.561436,2.111632,4.74e-05
18,beta = 0,6.075278,9.098663,-54.549175,-89.627696,1.395726,-1.466468,0.474287,-0.000002,2.111444,2.36e-04
19,beta = 0,6.331363,9.465574,-54.805923,-90.140793,1.396419,-1.466509,0.474326,-0.000002,2.111642,3.72e-05
20,phi = 0,6.805317,9.928888,-55.102693,0.000000,1.397187,-1.466382,0.474280,1.583639,2.111683,3.67e-06
21,phi = 0,7.319651,10.688115,-55.532172,0.000000,1.398275,-1.466380,0.474254,1.598740,2.111589,9.02e-05
22,beta = 0,7.319651,10.807565,-55.594624,-91.727327,1.398426,-1.466412,0.474268,-0.000002,2.111469,2.11e-04
23,beta = 0,7.871679,11.306665,-55.840960,-92.226009,1.398990,-1.466470,0.474307,-0.000000,2.111671,8.21e-06
24,phi = 0,8.156154,11.781539,-56.054295,0.000000,1.399455,-1.466390,0.474277,1.617208,2.111684,4.45e-06
25,phi = 0,8.725102,12.667866,-56.410639,0.000000,1.400213,-1.466409,0.474271,1.629883,2.111670,9.21e-06
