n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.655526,1.755607,-24.624379,0.000000,1.126892,-1.450093,0.466921,0.655061,2.020579,9.91e-02
2,beta = 0,0.655526,1.769568,-24.955970,-38.061573,1.132759,-1.450733,0.467193,-0.000118,2.012978,1.07e-01
3,beta = 0,1.118911,2.381783,-35.107224,-54.474404,1.263296,-1.471112,0.480032,-0.000010,2.119465,2.22e-04
4,phi = 0,1.371301,2.634994,-37.747123,0.000000,1.286784,-1.466944,0.478392,1.028149,2.119187,4.99e-04
5,phi = 0,2.108383,3.589732,-44.187558,0.000000,1.343649,-1.464570,0.476047,1.223618,2.117075,2.61e-03
6,beta = 0,2.108383,3.636943,-44.417909,-70.521639,1.345312,-1.464935,0.476245,-0.000027,2.114591,5.10e-03
7,beta = 0,2.464879,4.030483,-46.086631,-73.532499,1.355852,-1.465897,0.477061,-0.000026,2.119265,4.22e-04
8,phi = 0,2.799208,4.396273,-47.372215,0.000000,1.363190,-1.464627,0.476610,1.324422,2.119686,9.72e-07
9,phi = 0,3.370101,5.279464,-49.696408,0.000000,1.376066,-1.464451,0.476224,1.400033,2.118907,7.80e-04
10,beta = 0,3.370101,5.344360,-49.838297,-80.484464,1.376764,-1.464606,0.476299,-0.000010,2.117957,1.73e-03
11,beta = 0,3.755102,5.794588,-50.722445,-82.163401,1.380696,-1.464971,0.476582,-0.000011,2.119499,1.87e-04
12,phi = 0,4.146753,6.210481,-51.429873,0.000000,1.383601,-1.464474,0.476408,1.457664,2.119687,1.73e-07
13,phi = 0,4.804885,7.264697,-52.840294,0.000000,1.389120,-1.464644,0.476385,1.505393,2.119824,1.37e-04
14,beta = 0,4.804885,7.352474,-52.941467,-86.450733,1.389472,-1.464707,0.476422,-0.000003,2.119441,2.46e-04
15,beta = 0,5.029255,7.598494,-53.205988,-86.969377,1.390342,-1.464711,0.476453,-0.000005,2.119594,9.32e-05
16,phi = 0,5.489201,8.041666,-53.646055,0.000000,1.391746,-1.464477,0.476371,1.533016,2.119689,2.47e-06
17,phi = 0,5.964652,8.816778,-54.302822,0.000000,1.393789,-1.464473,0.476319,1.555729,2.119513,1.74e-04
18,beta = 0,5.964652,8.917031,-54.380032,-89.290555,1.394016,-1.464522,0.476340,-0.000003,2.119294,3.93e-04
19,beta = 0,6.462570,9.420238,-54.740804,-90.010512,1.395007,-1.464619,0.476407,-0.000002,2.119645,4.20e-05
20,phi = 0,6.722763,9.880403,-55.037659,0.000000,1.395778,-1.464492,0.476361,1.581360,2.119684,2.27e-06
21,phi = 0,7.471740,10.973352,-55.644096,0.000000,1.397290,-1.464562,0.476371,1.602688,2.119770,8.30e-05
22,beta = 0,7.471740,11.080392,-55.697806,-91.935984,1.397414,-1.464580,0.476383,-0.000001,2.119649,3.80e-05
23,beta = 0,7.730158,11.251425,-55.779331,-92.101146,1.397595,-1.464571,0.476384,-0.000002,2.119653,3.39e-05
24,phi = 0,7.996209,11.723107,-55.994143,0.000000,1.398066,-1.464495,0.476357,1.615074,2.119683,4.10e-06
25,phi = 0,8.784182,12.794389,-56.422887,0.000000,1.398973,-1.464541,0.476365,1.630319,2.119736,4.97e-05
26,beta = 0,8.784182,12.912592,-56.466409,-93.499383,1.399059,-1.464555,0.476373,-0.000000,2.119662,2.50e-05
27,beta = 0,9.054329,13.088175,-56.528159,-93.625690,1.399177,-1.464549,0.476373,-0.000001,2.119664,2.23e-05
28,phi = 0,9.338613,13.568188,-56.690224,0.000000,1.399484,-1.464501,0.476356,1.639868,2.119685,1.72e-06
29,phi = 0,9.897362,14.266538,-56.906700,0.000000,1.399888,-1.464499,0.476346,1.647624,2.119647,3.99e-05
30,beta = 0,9.897362,14.393870,-56.943960,-94.478574,1.399955,-1.464513,0.476352,-0.000001,2.119592,9.44e-05
31,beta = 0,10.468787,14.928476,-57.093432,-94.786280,1.400214,-1.464540,0.476369,-0.000000,2.119681,5.72e-06
32,phi = 0,10.765747,15.414787,-57.219782,-0.000000,1.400424,-1.464505,0.476356,1.658881,2.119690,2.82e-06
33,phi = 0,11.368105,16.355092,-57.443143,0.000000,1.400787,-1.464519,0.476357,1.666939,2.119694,7.59e-06
34,beta = 0,11.368105,16.502889,-57.476262,-95.577184,1.400839,-1.464529,0.476361,-0.000000,2.119663,2.34e-05
35,beta = 0,11.673501,16.771200,-57.534058,-95.696945,1.400926,-1.464528,0.476363,-0.000000,2.119673,1.40e-05
36,phi = 0,11.968513,17.262422,-57.635806,0.000000,1.401078,-1.464505,0.476356,1.673910,2.119686,8.36e-07
37,phi = 0,12.563334,17.983624,-57.774953,0.000000,1.401282,-1.464507,0.476352,1.678955,2.119672,1.51e-05
38,beta = 0,12.563334,18.128992,-57.801735,-96.252725,1.401320,-1.464515,0.476355,-0.000000,2.119646,4.08e-05
39,beta = 0,12.863142,18.615611,-57.888263,-96.432803,1.401440,-1.464526,0.476363,-0.000000,2.119683,3.61e-06
40,phi = 0,13.198964,19.110786,-57.971678,0.000000,1.401552,-1.464506,0.476355,1.686103,2.119686,6.69e-07
41,phi = 0,13.876213,19.772628,-58.076207,0.000000,1.401690,-1.464506,0.476352,1.689909,2.119673,1.38e-05
