n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.654621,1.754395,-24.555875,0.000000,1.125101,-1.446757,0.470070,0.653179,2.032037,9.91e-02
2,beta = 0,0.654621,1.768275,-24.885898,-37.951018,1.130932,-1.447406,0.470350,-0.000117,2.024510,1.07e-01
3,beta = 0,1.117353,2.372364,-34.943962,-54.203358,1.260029,-1.467661,0.483150,-0.000022,2.130691,4.61e-04
4,phi = 0,1.368711,2.622005,-37.574571,0.000000,1.283466,-1.463550,0.481542,1.023046,2.130660,4.92e-04
5,phi = 0,2.101136,3.577799,-44.075391,0.000000,1.340978,-1.461190,0.479197,1.220122,2.128662,2.49e-03
6,beta = 0,2.101136,3.624568,-44.305190,-70.319905,1.342635,-1.461554,0.479396,-0.000026,2.126165,4.99e-03
7,beta = 0,2.442091,4.006516,-45.937673,-73.262024,1.352943,-1.462454,0.480180,-0.000030,2.130654,4.98e-04
8,phi = 0,2.783045,4.367804,-47.224810,0.000000,1.360317,-1.461193,0.479735,1.319687,2.131151,8.55e-07
9,phi = 0,3.349585,5.245722,-49.564425,0.000000,1.373337,-1.461012,0.479342,1.395689,2.130355,7.97e-04
10,beta = 0,3.349585,5.309794,-49.706286,-80.235178,1.374037,-1.461167,0.479418,-0.000010,2.129390,1.76e-03
11,beta = 0,3.731677,5.755450,-50.592802,-81.916204,1.377994,-1.461536,0.479705,-0.000011,2.130961,1.90e-04
12,phi = 0,4.120358,6.166588,-51.301687,0.000000,1.380917,-1.461033,0.479529,1.453364,2.131151,3.19e-09
13,phi = 0,4.772999,7.211064,-52.718813,0.000000,1.386491,-1.461204,0.479504,1.501251,2.131286,1.35e-04
14,beta = 0,4.772999,7.297673,-52.820078,-86.213325,1.386846,-1.461267,0.479541,-0.000003,2.130896,2.55e-04
15,beta = 0,4.995301,7.544105,-53.088911,-86.739675,1.387734,-1.461273,0.479574,-0.000005,2.131058,9.34e-05
16,phi = 0,5.452424,7.982410,-53.530218,0.000000,1.389148,-1.461036,0.479491,1.529029,2.131154,2.75e-06
17,phi = 0,5.923782,8.747636,-54.188317,0.000000,1.391207,-1.461029,0.479437,1.551756,2.130968,1.83e-04
18,beta = 0,5.923782,8.846686,-54.265761,-89.063171,1.391435,-1.461078,0.479458,-0.000003,2.130744,4.08e-04
19,beta = 0,6.416588,9.350579,-54.632381,-89.793801,1.392448,-1.461179,0.479527,-0.000002,2.131107,4.45e-05
