n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.767205,1.890102,-27.522817,0.000000,1.173397,-1.453598,0.469320,0.735234,2.051908,5.92e-02
2,beta = 0,0.767205,1.907613,-27.873610,-42.692062,1.178734,-1.454624,0.469877,-0.000107,2.045454,6.56e-02
3,beta = 0,1.238028,2.383081,-35.086660,-54.439631,1.261381,-1.467678,0.479005,-0.000001,2.111059,2.10e-05
4,phi = 0,1.369018,2.636297,-37.718970,0.000000,1.284694,-1.463465,0.477339,1.027316,2.110582,4.98e-04
5,phi = 0,2.107633,3.583691,-44.112982,0.000000,1.341061,-1.461030,0.474960,1.221293,2.108281,2.80e-03
6,beta = 0,2.107633,3.630644,-44.342608,-70.386886,1.342721,-1.461397,0.475157,-0.000027,2.105788,5.29e-03
7,beta = 0,2.461570,4.032862,-46.048779,-73.463740,1.353488,-1.462411,0.476004,-0.000027,2.110636,4.44e-04
8,phi = 0,2.795608,4.398498,-47.330289,-0.000000,1.360783,-1.461158,0.475557,1.323074,2.111075,5.31e-06
9,phi = 0,3.401898,5.305091,-49.702219,0.000000,1.373849,-1.461017,0.475193,1.400224,2.110411,6.69e-04
10,beta = 0,3.401898,5.378406,-49.861070,-80.527592,1.374622,-1.461187,0.475278,-0.000012,2.109537,1.54e-03
11,beta = 0,3.798850,5.797807,-50.680358,-82.082971,1.378240,-1.461505,0.475534,-0.000008,2.110938,1.42e-04
12,phi = 0,3.993704,6.213509,-51.382458,0.000000,1.381112,-1.460998,0.475351,1.456072,2.111054,2.58e-05
13,phi = 0,4.656330,6.990615,-52.463107,0.000000,1.385426,-1.460935,0.475218,1.492552,2.110646,4.34e-04
14,beta = 0,4.656330,7.084104,-52.577945,-85.740975,1.385853,-1.461027,0.475258,-0.000006,2.110231,8.49e-04
15,beta = 0,5.138226,7.602543,-53.159386,-86.877925,1.387839,-1.461232,0.475397,-0.000005,2.110984,9.59e-05
16,phi = 0,5.386813,8.045461,-53.595934,0.000000,1.389226,-1.461004,0.475315,1.531290,2.111066,1.38e-05
17,phi = 0,6.090327,9.020345,-54.405942,0.000000,1.391706,-1.461078,0.475304,1.559312,2.111106,2.54e-05
18,beta = 0,6.090327,9.115383,-54.476373,-89.482446,1.391904,-1.461117,0.475325,-0.000002,2.110901,1.79e-04
19,beta = 0,6.323274,9.425048,-54.692980,-89.914865,1.392484,-1.461139,0.475353,-0.000002,2.111044,3.64e-05
20,phi = 0,6.795619,9.884902,-54.989902,0.000000,1.393254,-1.461010,0.475306,1.579687,2.111084,3.75e-06
21,phi = 0,7.307586,10.648489,-55.424942,0.000000,1.394356,-1.461010,0.475281,1.594962,2.110992,8.86e-05
22,beta = 0,7.307586,10.766173,-55.486898,-91.509700,1.394506,-1.461042,0.475295,-0.000002,2.110870,2.10e-04
23,beta = 0,7.857382,11.256984,-55.730946,-92.003071,1.395065,-1.461100,0.475333,-0.000000,2.111072,7.70e-06
24,phi = 0,8.141806,11.728361,-55.944423,0.000000,1.395530,-1.461018,0.475303,1.613311,2.111085,4.59e-06
25,phi = 0,8.710653,12.617536,-56.304626,0.000000,1.396297,-1.461038,0.475298,1.626106,2.111072,7.77e-06
26,beta = 0,8.710653,12.748635,-56.353951,-93.269697,1.396397,-1.461059,0.475308,-0.000001,2.111004,7.59e-05
27,beta = 0,8.995077,13.094505,-56.477933,-93.522978,1.396637,-1.461067,0.475318,-0.000001,2.111056,2.37e-05
28,phi = 0,9.262999,13.574174,-56.640411,0.000000,1.396944,-1.461018,0.475301,1.638086,2.111079,1.41e-06
29,phi = 0,10.114005,14.603513,-56.950895,-0.000000,1.397513,-1.461048,0.475305,1.649211,2.111106,2.59e-05
30,beta = 0,10.114005,14.740830,-56.989596,-94.572447,1.397580,-1.461059,0.475311,-0.000000,2.111060,2.02e-05
31,beta = 0,10.405548,14.935560,-57.042179,-94.680719,1.397669,-1.461056,0.475312,-0.000001,2.111063,1.69e-05
