n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.768739,1.893840,-27.673641,0.000000,1.177931,-1.460509,0.467257,0.739436,2.049575,5.87e-02
2,beta = 0,0.768739,1.911432,-28.024912,-42.933945,1.183284,-1.461529,0.467810,-0.000107,2.043035,6.53e-02
3,beta = 0,1.240050,2.391375,-35.268716,-54.743166,1.266545,-1.474537,0.476896,-0.000006,2.108209,1.11e-04
4,phi = 0,1.371613,2.648165,-37.921113,-0.000000,1.290113,-1.470335,0.475241,1.033301,2.107827,4.94e-04
5,phi = 0,2.113528,3.598580,-44.284401,-0.000000,1.346210,-1.467925,0.472885,1.226639,2.105518,2.80e-03
6,beta = 0,2.113528,3.646152,-44.515262,-70.696053,1.347882,-1.468292,0.473081,-0.000027,2.103041,5.28e-03
7,beta = 0,2.469099,4.054819,-46.233538,-73.799945,1.358740,-1.469314,0.473928,-0.000027,2.107877,4.44e-04
8,phi = 0,2.804904,4.425174,-47.517391,0.000000,1.366052,-1.468072,0.473486,1.329092,2.108314,7.32e-06
9,phi = 0,3.413042,5.333475,-49.869615,0.000000,1.378990,-1.467929,0.473126,1.405742,2.107651,6.70e-04
10,beta = 0,3.413042,5.407562,-50.028538,-80.844431,1.379763,-1.468097,0.473209,-0.000012,2.106784,1.54e-03
11,beta = 0,3.811814,5.834248,-50.853073,-82.412709,1.383404,-1.468417,0.473464,-0.000009,2.108176,1.45e-04
12,phi = 0,4.007873,6.255009,-51.555634,0.000000,1.386276,-1.467916,0.473284,1.461888,2.108297,2.41e-05
13,phi = 0,4.672518,7.032044,-52.623588,0.000000,1.390531,-1.467853,0.473153,1.498009,2.107890,4.31e-04
14,beta = 0,4.672518,7.126370,-52.738176,-86.053532,1.390956,-1.467943,0.473192,-0.000006,2.107479,8.42e-04
15,beta = 0,5.154709,7.653634,-53.322635,-87.198572,1.392950,-1.468148,0.473330,-0.000005,2.108224,9.65e-05
16,phi = 0,5.403106,8.101769,-53.758951,0.000000,1.394335,-1.467923,0.473249,1.536907,2.108306,1.46e-05
17,phi = 0,6.109551,9.071725,-54.555487,0.000000,1.396769,-1.467993,0.473237,1.564516,2.108337,1.57e-05
18,beta = 0,6.109551,9.168134,-54.626170,-89.781365,1.396968,-1.468033,0.473257,-0.000002,2.108135,1.86e-04
19,beta = 0,6.343254,9.490836,-54.849458,-90.227948,1.397566,-1.468059,0.473288,-0.000002,2.108289,3.21e-05
20,phi = 0,6.818640,9.955999,-55.145667,0.000000,1.398332,-1.467931,0.473241,1.585146,2.108325,3.61e-06
21,phi = 0,7.334579,10.714999,-55.572899,0.000000,1.399412,-1.467929,0.473215,1.600176,2.108231,9.02e-05
22,beta = 0,7.334579,10.835219,-55.635448,-91.809875,1.399563,-1.467961,0.473229,-0.000002,2.108111,2.10e-04
23,beta = 0,7.888294,11.337496,-55.882107,-92.309469,1.400127,-1.468019,0.473268,-0.000000,2.108313,8.27e-06
24,phi = 0,8.173327,11.814230,-56.095155,0.000000,1.400591,-1.467939,0.473238,1.618658,2.108325,4.39e-06
25,phi = 0,8.743393,12.701792,-56.450151,0.000000,1.401344,-1.467957,0.473232,1.631292,2.108312,9.31e-06
26,beta = 0,8.743393,12.833987,-56.499271,-93.566596,1.401443,-1.467978,0.473242,-0.000001,2.108244,7.65e-05
27,beta = 0,9.028426,13.189744,-56.625218,-93.824372,1.401687,-1.467987,0.473253,-0.000001,2.108298,2.25e-05
28,phi = 0,9.298001,13.674807,-56.787349,0.000000,1.401993,-1.467938,0.473236,1.643345,2.108320,9.39e-07
29,phi = 0,10.151859,14.701707,-57.093039,0.000000,1.402552,-1.467967,0.473240,1.654318,2.108345,2.40e-05
30,beta = 0,10.151859,14.840140,-57.131566,-94.864888,1.402618,-1.467979,0.473246,-0.000000,2.108300,2.12e-05
31,beta = 0,10.444001,15.045533,-57.186335,-94.977872,1.402710,-1.467975,0.473247,-0.000001,2.108304,1.69e-05
32,phi = 0,10.750725,15.536913,-57.312336,0.000000,1.402919,-1.467944,0.473236,1.662217,2.108321,3.70e-07
