n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.768830,1.891107,-27.536660,0.000000,1.172795,-1.452119,0.466083,0.735620,2.035214,5.96e-02
2,beta = 0,0.768830,1.908616,-27.886713,-42.713007,1.178125,-1.453138,0.466634,-0.000107,2.028722,6.61e-02
3,beta = 0,1.241409,2.390875,-35.164970,-54.570543,1.261456,-1.466334,0.475830,-0.000010,2.094639,1.88e-04
4,phi = 0,1.372831,2.646353,-37.804515,0.000000,1.284746,-1.462151,0.474187,1.029848,2.094340,4.87e-04
5,phi = 0,2.116141,3.591914,-44.142372,0.000000,1.340401,-1.459686,0.471796,1.222209,2.091907,2.92e-03
6,beta = 0,2.116141,3.639079,-44.371753,-70.439055,1.342058,-1.460054,0.471992,-0.000027,2.089426,5.40e-03
7,beta = 0,2.470422,4.051392,-46.107857,-73.571199,1.352981,-1.461110,0.472860,-0.000027,2.094378,4.50e-04
8,phi = 0,2.806157,4.419867,-47.385429,0.000000,1.360218,-1.459872,0.472419,1.324847,2.094817,1.04e-05
9,phi = 0,3.406861,5.306251,-49.693406,0.000000,1.372890,-1.459674,0.472031,1.399934,2.094031,7.97e-04
10,beta = 0,3.406861,5.378617,-49.849861,-80.506417,1.373653,-1.459843,0.472113,-0.000012,2.093144,1.68e-03
11,beta = 0,3.803857,5.827386,-50.721005,-82.160602,1.377496,-1.460203,0.472391,-0.000010,2.094658,1.70e-04
12,phi = 0,4.000618,6.245994,-51.422801,0.000000,1.380352,-1.459706,0.472215,1.457426,2.094814,1.40e-05
13,phi = 0,4.875654,7.350773,-52.875180,0.000000,1.385960,-1.459898,0.472209,1.506584,2.095031,2.03e-04
14,beta = 0,4.875654,7.441492,-52.977432,-86.521112,1.386310,-1.459954,0.472243,-0.000002,2.094657,1.71e-04
15,beta = 0,5.108738,7.643156,-53.189230,-86.936517,1.386995,-1.459937,0.472258,-0.000006,2.094723,1.05e-04
