n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.654967,1.754784,-24.575459,0.000000,1.125549,-1.447567,0.469018,0.653717,2.027888,9.91e-02
2,beta = 0,0.654967,1.768688,-24.905921,-37.982605,1.131389,-1.448213,0.469296,-0.000117,2.020339,1.07e-01
3,beta = 0,1.117948,2.375372,-34.993214,-54.285088,1.260918,-1.468510,0.482110,-0.000018,2.126620,3.86e-04
4,phi = 0,1.369644,2.626116,-37.626343,0.000000,1.284362,-1.464381,0.480492,1.024577,2.126511,4.95e-04
5,phi = 0,2.103599,3.581496,-44.107335,0.000000,1.341655,-1.462015,0.478146,1.221117,2.124475,2.53e-03
6,beta = 0,2.103599,3.628396,-44.337263,-70.377287,1.343313,-1.462379,0.478345,-0.000026,2.121981,5.02e-03
7,beta = 0,2.445797,4.014109,-45.981049,-73.340824,1.353690,-1.463294,0.479136,-0.000030,2.126506,4.99e-04
8,phi = 0,2.787995,4.376775,-47.267835,0.000000,1.361055,-1.462038,0.478693,1.321068,2.127004,1.34e-06
9,phi = 0,3.355437,5.254794,-49.599307,0.000000,1.374011,-1.461853,0.478300,1.396837,2.126205,8.01e-04
10,beta = 0,3.355437,5.319101,-49.741193,-80.301062,1.374711,-1.462008,0.478376,-0.000010,2.125244,1.76e-03
11,beta = 0,3.738430,5.767795,-50.630361,-81.987786,1.378675,-1.462380,0.478663,-0.000011,2.126816,1.90e-04
12,phi = 0,4.128202,6.180392,-51.338619,0.000000,1.381592,-1.461879,0.478488,1.454602,2.127006,2.92e-07
13,phi = 0,4.781756,7.225098,-52.750394,0.000000,1.387136,-1.462047,0.478463,1.502327,2.127136,1.30e-04
14,beta = 0,4.781756,7.311917,-52.851509,-86.274766,1.387490,-1.462111,0.478499,-0.000003,2.126748,2.58e-04
15,beta = 0,5.004350,7.561229,-53.122428,-86.805397,1.388384,-1.462118,0.478533,-0.000005,2.126914,9.18e-05
16,phi = 0,5.463167,8.001027,-53.563155,0.000000,1.389794,-1.461882,0.478450,1.530162,2.127009,2.97e-06
17,phi = 0,5.935647,8.766365,-54.218551,0.000000,1.391840,-1.461874,0.478396,1.552805,2.126822,1.83e-04
18,beta = 0,5.935647,8.865854,-54.296010,-89.123333,1.392069,-1.461923,0.478418,-0.000003,2.126599,4.07e-04
19,beta = 0,6.429598,9.372490,-54.663011,-89.854996,1.393081,-1.462024,0.478486,-0.000002,2.126961,4.45e-05
20,phi = 0,6.686861,9.829232,-54.960668,0.000000,1.393857,-1.461896,0.478440,1.578663,2.127003,3.13e-06
21,phi = 0,7.430409,10.900800,-55.562049,0.000000,1.395363,-1.461964,0.478449,1.599793,2.127083,7.71e-05
22,beta = 0,7.430409,11.006935,-55.615967,-91.770417,1.395488,-1.461984,0.478460,-0.000001,2.126961,4.48e-05
23,beta = 0,7.685688,11.193185,-55.705865,-91.952357,1.395689,-1.461975,0.478463,-0.000002,2.126970,3.53e-05
24,phi = 0,7.952483,11.661419,-55.921339,0.000000,1.396163,-1.461899,0.478435,1.612493,2.127001,4.77e-06
25,phi = 0,8.739032,12.714309,-56.347387,0.000000,1.397067,-1.461945,0.478443,1.627629,2.127052,4.67e-05
26,beta = 0,8.739032,12.831673,-56.391110,-93.345541,1.397154,-1.461959,0.478451,-0.000000,2.126977,2.86e-05
27,beta = 0,9.006574,13.019444,-56.457936,-93.482098,1.397283,-1.461953,0.478452,-0.000001,2.126982,2.33e-05
28,phi = 0,9.291443,13.495993,-56.620506,0.000000,1.397592,-1.461905,0.478435,1.637375,2.127003,2.21e-06
29,phi = 0,9.849338,14.181686,-56.835378,-0.000000,1.397994,-1.461902,0.478425,1.645067,2.126963,4.25e-05
30,beta = 0,9.849338,14.307954,-56.872745,-94.332171,1.398062,-1.461916,0.478430,-0.000001,2.126907,9.83e-05
31,beta = 0,10.416073,14.849255,-57.025699,-94.646762,1.398328,-1.461944,0.478448,-0.000000,2.126999,6.91e-06
32,phi = 0,10.709779,15.332090,-57.152460,0.000000,1.398540,-1.461909,0.478435,1.656456,2.127008,2.71e-06
33,phi = 0,11.310030,16.248897,-57.372763,0.000000,1.398899,-1.461922,0.478435,1.664398,2.127011,4.88e-06
34,beta = 0,11.310030,16.397188,-57.406398,-95.432554,1.398952,-1.461932,0.478440,-0.000000,2.126979,2.63e-05
35,beta = 0,11.616575,16.681489,-57.468368,-95.560849,1.399046,-1.461932,0.478442,-0.000001,2.126991,1.45e-05
36,phi = 0,11.909826,17.169226,-57.570472,0.000000,1.399199,-1.461909,0.478434,1.671544,2.127005,1.02e-06
37,phi = 0,12.501317,17.873077,-57.707781,0.000000,1.399401,-1.461910,0.478430,1.676518,2.126989,1.67e-05
38,beta = 0,12.501317,18.017245,-57.734650,-96.113249,1.399440,-1.461918,0.478434,-0.000000,2.126962,4.32e-05
39,beta = 0,12.799557,18.515411,-57.824263,-96.299583,1.399564,-1.461930,0.478442,-0.000000,2.127003,2.77e-06
40,phi = 0,13.129816,19.007094,-57.907984,0.000000,1.399677,-1.461910,0.478434,1.683787,2.127006,1.19e-07
41,phi = 0,13.793564,19.630906,-58.007657,0.000000,1.399810,-1.461909,0.478431,1.687413,2.126990,1.61e-05
42,beta = 0,13.793564,19.799043,-58.033569,-96.735690,1.399844,-1.461916,0.478433,-0.000000,2.126970,3.60e-05
43,beta = 0,14.127055,20.350592,-58.115666,-96.907068,1.399948,-1.461926,0.478440,-0.000000,2.127002,3.70e-06
44,phi = 0,14.468868,20.845510,-58.185517,0.000000,1.400033,-1.461911,0.478434,1.693895,2.127005,8.90e-07
45,phi = 0,15.168789,21.557411,-58.280054,0.000000,1.400148,-1.461913,0.478433,1.697347,2.126998,7.70e-06
46,beta = 0,15.168789,21.743740,-58.303918,-97.300772,1.400176,-1.461919,0.478435,-0.000000,2.126985,2.05e-05
47,beta = 0,15.526897,22.186719,-58.358800,-97.415739,1.400240,-1.461922,0.478438,-0.000000,2.126998,7.34e-06
48,phi = 0,15.852970,22.684335,-58.418035,0.000000,1.400307,-1.461913,0.478434,1.702392,2.127005,5.26e-07
49,phi = 0,16.509960,23.479777,-58.507349,0.000000,1.400406,-1.461916,0.478434,1.705664,2.127003,2.43e-06
50,beta = 0,16.509960,23.648022,-58.525555,-97.765563,1.400426,-1.461920,0.478435,-0.000000,2.126993,1.27e-05
51,beta = 0,16.840877,24.023570,-58.565031,-97.848494,1.400468,-1.461921,0.478437,-0.000000,2.127001,5.12e-06
52,phi = 0,17.176914,24.523477,-58.615804,0.000000,1.400521,-1.461913,0.478434,1.709641,2.127005,3.44e-07
53,phi = 0,17.854590,25.366865,-58.696876,0.000000,1.400604,-1.461916,0.478434,1.712618,2.127006,9.01e-08
54,beta = 0,17.854590,25.543212,-58.713241,-98.160240,1.400621,-1.461920,0.478436,-0.000000,2.126998,7.92e-06
55,beta = 0,18.196229,25.860999,-58.741932,-98.220664,1.400649,-1.461920,0.478436,-0.000000,2.127001,4.50e-06
56,phi = 0,18.544581,26.362870,-58.785957,0.000000,1.400692,-1.461914,0.478434,1.715893,2.127006,3.06e-07
57,phi = 0,19.285758,27.386573,-58.870721,0.000000,1.400773,-1.461918,0.478435,1.719013,2.127010,4.34e-06
58,beta = 0,19.285758,27.601445,-58.887892,-98.528405,1.400789,-1.461920,0.478437,-0.000000,2.127004,1.26e-06
59,beta = 0,19.678582,27.698887,-58.895466,-98.544393,1.400796,-1.461920,0.478436,-0.000000,2.127004,1.76e-06
60,phi = 0,20.071406,28.202464,-58.934074,0.000000,1.400831,-1.461914,0.478434,1.721347,2.127006,3.60e-07
61,phi = 0,20.464230,28.956818,-58.989156,0.000000,1.400880,-1.461915,0.478434,1.723378,2.127004,1.74e-06
62,beta = 0,20.464230,29.172243,-59.004466,-98.774632,1.400894,-1.461918,0.478435,-0.000000,2.126999,6.37e-06
63,beta = 0,20.857054,29.537156,-59.029731,-98.828047,1.400915,-1.461918,0.478436,-0.000000,2.127002,3.84e-06
64,phi = 0,21.228052,30.042225,-59.063793,0.000000,1.400945,-1.461915,0.478435,1.726132,2.127006,6.67e-07
65,phi = 0,21.983731,31.214756,-59.138560,0.000000,1.401007,-1.461918,0.478435,1.728894,2.127011,5.06e-06
66,phi = 0,22.368412,31.882121,-59.178725,0.000000,1.401039,-1.461914,0.478434,1.730379,2.127005,3.86e-07
67,phi = 0,23.129066,32.731237,-59.227313,0.000000,1.401078,-1.461916,0.478434,1.732177,2.127006,2.80e-07
68,beta = 0,23.129066,32.934759,-59.238657,-99.270460,1.401087,-1.461918,0.478435,-0.000000,2.127003,3.04e-06
69,beta = 0,23.505038,33.214572,-59.253903,-99.302795,1.401098,-1.461918,0.478435,-0.000000,2.127003,2.29e-06
70,phi = 0,23.934451,33.722133,-59.280982,0.000000,1.401119,-1.461915,0.478435,1.734163,2.127007,8.89e-07
71,phi = 0,24.363865,34.347992,-59.313282,0.000000,1.401143,-1.461915,0.478434,1.735360,2.127004,2.08e-06
72,beta = 0,24.363865,34.594969,-59.325728,-99.455212,1.401153,-1.461917,0.478435,-0.000000,2.127001,4.95e-06
73,beta = 0,24.793278,35.053630,-59.348311,-99.503167,1.401169,-1.461917,0.478435,-0.000000,2.127003,2.69e-06
74,phi = 0,25.190365,35.562240,-59.372730,0.000000,1.401187,-1.461915,0.478435,1.737563,2.127006,5.30e-07
75,phi = 0,25.989352,36.855174,-59.431717,0.000000,1.401228,-1.461917,0.478435,1.739751,2.127009,3.53e-06
76,phi = 0,26.412294,37.402429,-59.455436,0.000000,1.401245,-1.461915,0.478435,1.740631,2.127006,8.50e-08
77,phi = 0,27.276814,38.615997,-59.505664,0.000000,1.401278,-1.461917,0.478435,1.742497,2.127008,2.61e-06
78,phi = 0,27.718392,39.242689,-59.530390,0.000000,1.401294,-1.461915,0.478434,1.743415,2.127005,1.56e-07
79,phi = 0,28.610690,40.493600,-59.577449,0.000000,1.401325,-1.461917,0.478435,1.745164,2.127008,2.33e-06
80,phi = 0,29.061410,41.083010,-59.598623,-0.000000,1.401338,-1.461915,0.478435,1.745952,2.127006,1.93e-08
81,phi = 0,29.962850,42.416915,-59.644395,0.000000,1.401366,-1.461917,0.478435,1.747655,2.127008,2.15e-06
82,phi = 0,30.414173,42.923384,-59.661009,0.000000,1.401376,-1.461916,0.478435,1.748273,2.127006,1.67e-07
83,phi = 0,30.865495,43.380196,-59.675694,0.000000,1.401385,-1.461915,0.478434,1.748820,2.127004,1.37e-06
84,beta = 0,30.865495,43.648458,-59.684153,-100.218053,1.401389,-1.461916,0.478435,-0.000000,2.127002,3.19e-06
85,beta = 0,31.316817,44.251254,-59.702805,-100.257853,1.401400,-1.461916,0.478435,-0.000000,2.127004,1.33e-06
86,phi = 0,31.743352,44.763805,-59.718276,0.000000,1.401409,-1.461916,0.478435,1.750406,2.127006,2.38e-07
87,phi = 0,32.608165,46.144426,-59.758241,0.000000,1.401432,-1.461916,0.478435,1.751895,2.127007,1.73e-06
88,phi = 0,33.085546,46.604267,-59.770999,0.000000,1.401439,-1.461916,0.478435,1.752371,2.127006,2.72e-07
89,phi = 0,33.562926,47.174011,-59.786499,0.000000,1.401447,-1.461915,0.478434,1.752949,2.127005,7.99e-07
90,beta = 0,33.562926,47.467308,-59.794334,-100.453309,1.401451,-1.461916,0.478435,-0.000000,2.127004,1.84e-06
91,beta = 0,34.040307,47.931062,-59.806505,-100.479316,1.401458,-1.461916,0.478435,-0.000000,2.127004,1.21e-06
92,phi = 0,34.509566,48.444765,-59.819749,0.000000,1.401465,-1.461916,0.478435,1.754189,2.127006,3.89e-07
93,phi = 0,34.978825,49.250527,-59.839918,0.000000,1.401475,-1.461916,0.478435,1.754941,2.127006,1.28e-08
94,beta = 0,34.978825,49.536384,-59.846950,-100.565777,1.401479,-1.461917,0.478435,-0.000000,2.127005,6.93e-07
95,beta = 0,35.448084,49.771080,-59.852627,-100.577916,1.401482,-1.461916,0.478435,-0.000000,2.127005,6.82e-07
96,phi = 0,35.917344,50.285296,-59.864941,0.000000,1.401488,-1.461916,0.478435,1.755875,2.127006,3.11e-08
97,phi = 0,36.420248,51.339153,-59.889287,0.000000,1.401500,-1.461916,0.478435,1.756784,2.127006,6.79e-07
