n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.652585,1.752073,-24.517098,0.000000,1.124726,-1.448154,0.468974,0.652113,2.027799,9.99e-02
2,beta = 0,0.652585,1.765923,-24.847548,-37.890602,1.130583,-1.448789,0.469244,-0.000117,2.020218,1.08e-01
3,beta = 0,1.115873,2.375625,-35.006545,-54.306996,1.261403,-1.469233,0.482123,-0.000013,2.127452,2.85e-04
4,phi = 0,1.367205,2.626575,-37.639665,0.000000,1.284849,-1.465080,0.480491,1.024970,2.127237,4.99e-04
5,phi = 0,2.101207,3.578813,-44.103887,0.000000,1.342037,-1.462695,0.478135,1.221010,2.125131,2.61e-03
6,beta = 0,2.101207,3.625658,-44.333876,-70.371238,1.343699,-1.463060,0.478334,-0.000027,2.122632,5.10e-03
7,beta = 0,2.456305,4.014941,-45.996028,-73.367780,1.354212,-1.464017,0.479149,-0.000025,2.127317,4.20e-04
8,phi = 0,2.789116,4.377880,-47.282127,0.000000,1.361569,-1.462738,0.478694,1.321527,2.127736,2.96e-07
9,phi = 0,3.357973,5.260232,-49.621623,0.000000,1.374566,-1.462567,0.478307,1.397571,2.126962,7.75e-04
10,beta = 0,3.357973,5.324633,-49.763462,-80.343102,1.375265,-1.462722,0.478383,-0.000010,2.126004,1.73e-03
11,beta = 0,3.741133,5.769294,-50.643576,-82.012973,1.379187,-1.463084,0.478665,-0.000011,2.127549,1.88e-04
12,phi = 0,3.935880,6.182169,-51.351938,0.000000,1.382105,-1.462582,0.478490,1.455049,2.127735,1.66e-06
13,phi = 0,4.786589,7.234772,-52.772253,0.000000,1.387680,-1.462756,0.478468,1.503073,2.127880,1.44e-04
14,beta = 0,4.786589,7.322053,-52.873682,-86.318118,1.388034,-1.462819,0.478504,-0.000003,2.127493,2.43e-04
15,beta = 0,5.010234,7.563385,-53.135302,-86.830661,1.388896,-1.462820,0.478535,-0.000005,2.127641,9.57e-05
16,phi = 0,5.467086,8.003467,-53.576464,0.000000,1.390308,-1.462584,0.478452,1.530620,2.127739,2.09e-06
17,phi = 0,5.940720,8.777625,-54.238215,0.000000,1.392374,-1.462582,0.478400,1.553487,2.127562,1.75e-04
18,beta = 0,5.940720,8.877262,-54.315626,-89.162356,1.392602,-1.462631,0.478422,-0.000003,2.127341,3.96e-04
19,beta = 0,6.437067,9.375301,-54.675937,-89.880820,1.393595,-1.462729,0.478489,-0.000002,2.127695,4.17e-05
