n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.768864,1.891608,-27.572342,0.000000,1.174022,-1.454299,0.465009,0.736614,2.032450,5.98e-02
2,beta = 0,0.768864,1.909141,-27.922776,-42.770668,1.179366,-1.455315,0.465558,-0.000107,2.025925,6.63e-02
3,beta = 0,1.241826,2.394580,-35.235682,-54.688564,1.263239,-1.468556,0.474771,-0.000014,2.091954,2.59e-04
4,phi = 0,1.373411,2.651527,-37.883572,0.000000,1.286620,-1.464383,0.473138,1.032189,2.091731,4.82e-04
5,phi = 0,2.118402,3.596939,-44.199937,0.000000,1.342072,-1.461918,0.470749,1.224004,2.089257,2.96e-03
6,beta = 0,2.118402,3.644313,-44.429707,-70.542809,1.343733,-1.462285,0.470945,-0.000028,2.086780,5.43e-03
7,beta = 0,2.473004,4.060958,-46.177886,-73.698634,1.354737,-1.463355,0.471819,-0.000027,2.091762,4.50e-04
8,phi = 0,2.809457,4.431371,-47.455709,0.000000,1.361973,-1.462123,0.471379,1.327107,2.092200,1.26e-05
9,phi = 0,3.409098,5.313026,-49.743661,0.000000,1.374529,-1.461912,0.470988,1.401589,2.091386,8.26e-04
10,beta = 0,3.409098,5.385384,-49.899683,-80.600611,1.375291,-1.462080,0.471069,-0.000012,2.090497,1.72e-03
11,beta = 0,3.806518,5.843139,-50.784919,-82.282618,1.379197,-1.462451,0.471352,-0.000010,2.092038,1.75e-04
12,phi = 0,4.004058,6.263804,-51.487095,0.000000,1.382052,-1.461957,0.471178,1.459585,2.092203,9.20e-06
13,phi = 0,4.876801,7.357432,-52.919439,0.000000,1.387583,-1.462142,0.471167,1.508095,2.092393,1.81e-04
14,beta = 0,4.876801,7.447812,-53.021087,-86.606618,1.387931,-1.462200,0.471202,-0.000003,2.092022,1.91e-04
15,beta = 0,5.108164,7.665147,-53.248919,-87.053713,1.388670,-1.462189,0.471221,-0.000006,2.092111,1.01e-04
16,phi = 0,5.339527,8.113125,-53.686190,0.000000,1.390050,-1.461958,0.471141,1.534399,2.092207,5.28e-06
17,phi = 0,6.063917,8.946505,-54.375565,0.000000,1.392165,-1.461979,0.471101,1.558256,2.092091,1.21e-04
18,beta = 0,6.063917,9.051101,-54.453915,-89.437735,1.392390,-1.462028,0.471124,-0.000003,2.091890,3.23e-04
19,beta = 0,6.551199,9.504929,-54.772461,-90.073760,1.393252,-1.462110,0.471183,-0.000001,2.092199,1.37e-05
20,phi = 0,6.791968,9.969944,-55.066265,0.000000,1.394007,-1.461975,0.471133,1.582362,2.092212,1.11e-06
21,phi = 0,7.528654,11.028963,-55.645062,0.000000,1.395438,-1.462038,0.471139,1.602722,2.092275,6.19e-05
22,beta = 0,7.528654,11.137294,-55.698772,-91.937948,1.395561,-1.462059,0.471151,-0.000001,2.092159,5.39e-05
23,beta = 0,7.785638,11.354179,-55.800943,-92.144947,1.395787,-1.462053,0.471155,-0.000002,2.092178,3.45e-05
24,phi = 0,8.061330,11.830702,-56.014143,0.000000,1.396250,-1.461978,0.471128,1.615783,2.092207,5.25e-06
25,phi = 0,8.866921,12.886187,-56.429400,0.000000,1.397119,-1.462022,0.471135,1.630552,2.092254,4.14e-05
26,beta = 0,8.866921,13.006177,-56.472901,-93.512657,1.397205,-1.462036,0.471143,-0.000000,2.092182,3.03e-05
