n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.769344,1.893113,-27.598232,0.000000,1.174872,-1.454921,0.468323,0.737335,2.048802,5.86e-02
2,beta = 0,0.769344,1.910650,-27.948339,-42.811464,1.180188,-1.455945,0.468880,-0.000106,2.042319,6.51e-02
3,beta = 0,1.240530,2.386317,-35.141834,-54.531480,1.262519,-1.468913,0.477956,-0.000001,2.107377,1.53e-05
4,phi = 0,1.371914,2.640750,-37.778443,0.000000,1.285869,-1.464698,0.476289,1.029076,2.106895,4.97e-04
5,phi = 0,2.112062,3.590720,-44.166552,0.000000,1.342124,-1.462278,0.473922,1.222963,2.104621,2.77e-03
6,beta = 0,2.112062,3.637907,-44.396432,-70.483210,1.343784,-1.462644,0.474119,-0.000027,2.102138,5.25e-03
7,beta = 0,2.467203,4.041079,-46.099916,-73.556724,1.354524,-1.463653,0.474961,-0.000027,2.106951,4.41e-04
8,phi = 0,2.802158,4.408261,-47.381538,0.000000,1.361813,-1.462402,0.474515,1.324721,2.107387,5.13e-06
9,phi = 0,3.411371,5.320394,-49.756002,0.000000,1.374868,-1.462271,0.474158,1.401996,2.106748,6.44e-04
10,beta = 0,3.411371,5.394245,-49.915142,-80.629827,1.375640,-1.462440,0.474242,-0.000012,2.105882,1.51e-03
11,beta = 0,3.809735,5.811219,-50.725682,-82.169419,1.379214,-1.462751,0.474494,-0.000008,2.107256,1.36e-04
12,phi = 0,4.005028,6.228568,-51.427027,0.000000,1.382079,-1.462245,0.474310,1.457568,2.107366,2.66e-05
13,phi = 0,4.646846,6.998650,-52.495313,0.000000,1.386342,-1.462175,0.474174,1.493647,2.106946,4.46e-04
14,beta = 0,4.646846,7.080810,-52.596041,-85.776181,1.386717,-1.462255,0.474209,-0.000005,2.106502,8.90e-04
15,beta = 0,5.089699,7.621197,-53.200107,-86.957876,1.388778,-1.462473,0.474355,-0.000006,2.107285,1.07e-04
16,phi = 0,5.323150,8.065770,-53.638468,0.000000,1.390171,-1.462242,0.474274,1.532755,2.107380,1.23e-05
17,phi = 0,6.061997,8.951804,-54.376138,0.000000,1.392438,-1.462286,0.474246,1.558276,2.107324,6.82e-05
18,beta = 0,6.061997,9.059833,-54.457160,-89.444196,1.392670,-1.462336,0.474269,-0.000002,2.107131,2.61e-04
