n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.768806,1.892146,-27.613895,0.000000,1.175518,-1.456980,0.463937,0.737771,2.030224,5.99e-02
2,beta = 0,0.768806,1.909707,-27.964832,-42.837923,1.180880,-1.457993,0.464483,-0.000108,2.023663,6.65e-02
3,beta = 0,1.242116,2.398506,-35.314804,-54.820668,1.265355,-1.471278,0.473712,-0.000018,2.089804,3.30e-04
4,phi = 0,1.373870,2.657065,-37.972163,0.000000,1.288846,-1.467116,0.472089,1.034814,2.089660,4.74e-04
5,phi = 0,2.140571,3.631729,-44.406355,0.000000,1.345100,-1.464860,0.469818,1.230447,2.087788,2.35e-03
6,beta = 0,2.140571,3.680150,-44.637085,-70.914416,1.346743,-1.465219,0.470014,-0.000026,2.085373,4.76e-03
7,beta = 0,2.488078,4.071214,-46.256458,-73.841823,1.356851,-1.466096,0.470775,-0.000029,2.089656,4.78e-04
8,phi = 0,2.835584,4.443701,-47.539077,-0.000000,1.364112,-1.464861,0.470339,1.329790,2.090132,1.90e-06
9,phi = 0,3.415096,5.339374,-49.844357,0.000000,1.376740,-1.464695,0.469965,1.404909,2.089396,7.38e-04
10,beta = 0,3.415096,5.405490,-49.985644,-80.763125,1.377427,-1.464847,0.470039,-0.000010,2.088475,1.66e-03
11,beta = 0,3.805749,5.860060,-50.858117,-82.422463,1.381265,-1.465202,0.470314,-0.000011,2.089953,1.81e-04
12,phi = 0,4.004303,6.282991,-51.561142,0.000000,1.384122,-1.464712,0.470143,1.462073,2.090134,1.66e-07
13,phi = 0,4.872565,7.357311,-52.963689,-0.000000,1.389542,-1.464885,0.470124,1.509606,2.090279,1.45e-04
14,beta = 0,4.872565,7.446983,-53.064476,-86.691652,1.389888,-1.464945,0.470159,-0.000003,2.089909,2.25e-04
15,beta = 0,5.101242,7.688807,-53.317937,-87.189319,1.390712,-1.464945,0.470187,-0.000005,2.090041,9.36e-05
16,phi = 0,5.566011,8.139132,-53.754848,0.000000,1.392090,-1.464715,0.470107,1.536766,2.090136,1.56e-06
