n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.769833,1.894011,-27.645579,0.000000,1.176212,-1.457177,0.466172,0.738654,2.041060,5.89e-02
2,beta = 0,0.769833,1.911577,-27.995963,-42.887634,1.181544,-1.458195,0.466724,-0.000107,2.034528,6.54e-02
3,beta = 0,1.241953,2.392841,-35.247912,-54.708606,1.264701,-1.471253,0.475838,-0.000008,2.099797,1.48e-04
4,phi = 0,1.373645,2.649644,-37.896467,0.000000,1.288156,-1.467060,0.474189,1.032571,2.099455,4.91e-04
5,phi = 0,2.117026,3.598966,-44.243919,0.000000,1.343979,-1.464631,0.471822,1.225376,2.097098,2.85e-03
6,beta = 0,2.117026,3.646463,-44.474201,-70.622486,1.345643,-1.464998,0.472018,-0.000027,2.094624,5.32e-03
7,beta = 0,2.472543,4.057506,-46.200130,-73.739117,1.356522,-1.466033,0.472873,-0.000027,2.099499,4.46e-04
8,phi = 0,2.808776,4.427777,-47.481012,0.000000,1.363794,-1.464795,0.472432,1.327921,2.099936,8.73e-06
9,phi = 0,3.414478,5.327618,-49.811668,0.000000,1.376592,-1.464629,0.472061,1.403831,2.099223,7.22e-04
10,beta = 0,3.414478,5.401096,-49.969468,-80.732613,1.377360,-1.464798,0.472144,-0.000012,2.098350,1.59e-03
11,beta = 0,3.812988,5.838029,-50.813495,-82.337133,1.381081,-1.465134,0.472408,-0.000009,2.099788,1.57e-04
12,phi = 0,4.009597,6.258626,-51.515385,0.000000,1.383942,-1.464635,0.472230,1.460535,2.099925,2.03e-05
13,phi = 0,4.667360,7.013758,-52.554402,0.000000,1.388078,-1.464553,0.472089,1.495655,2.099471,4.75e-04
14,beta = 0,4.667360,7.106068,-52.666956,-85.914534,1.388497,-1.464642,0.472127,-0.000006,2.099046,8.99e-04
15,beta = 0,5.138263,7.658443,-53.280097,-87.114981,1.390589,-1.464866,0.472274,-0.000006,2.099841,1.04e-04
16,phi = 0,5.378772,8.106376,-53.716472,0.000000,1.391970,-1.464639,0.472193,1.535443,2.099928,1.67e-05
17,phi = 0,6.082258,9.006221,-54.459203,0.000000,1.394245,-1.464685,0.472168,1.561164,2.099891,5.37e-05
18,beta = 0,6.082258,9.103459,-54.531308,-89.592027,1.394450,-1.464729,0.472189,-0.000002,2.099688,2.57e-04
19,beta = 0,6.553067,9.496626,-54.806346,-90.141535,1.395192,-1.464790,0.472238,-0.000000,2.099944,7.66e-07
20,phi = 0,6.792388,9.961604,-55.100323,0.000000,1.395948,-1.464652,0.472186,1.583556,2.099946,7.04e-07
21,phi = 0,7.528671,11.048628,-55.694048,-0.000000,1.397418,-1.464719,0.472195,1.604452,2.100020,7.49e-05
22,beta = 0,7.528671,11.156913,-55.747618,-92.036847,1.397540,-1.464738,0.472206,-0.000001,2.099903,4.25e-05
23,beta = 0,7.787991,11.344314,-55.835691,-92.215390,1.397735,-1.464730,0.472208,-0.000002,2.099911,3.40e-05
24,phi = 0,8.058545,11.820803,-56.049211,-0.000000,1.398199,-1.464655,0.472182,1.617027,2.099941,4.54e-06
25,phi = 0,8.856584,12.892294,-56.471223,0.000000,1.399085,-1.464700,0.472189,1.632043,2.099991,4.63e-05
26,beta = 0,8.856584,13.011946,-56.514601,-93.597924,1.399170,-1.464714,0.472197,-0.000000,2.099919,2.63e-05
27,beta = 0,9.128623,13.197528,-56.578863,-93.729449,1.399292,-1.464708,0.472198,-0.000001,2.099923,2.22e-05
28,phi = 0,9.416950,13.682360,-56.739867,0.000000,1.399595,-1.464661,0.472181,1.641645,2.099943,1.96e-06
29,phi = 0,9.982464,14.382533,-56.953364,0.000000,1.399989,-1.464659,0.472171,1.649299,2.099906,3.95e-05
30,beta = 0,9.982464,14.511303,-56.990436,-94.574194,1.400056,-1.464673,0.472177,-0.000001,2.099852,9.28e-05
31,beta = 0,10.559013,15.054284,-57.139757,-94.881775,1.400312,-1.464700,0.472194,-0.000000,2.099939,5.89e-06
32,phi = 0,10.858375,15.545423,-57.265241,-0.000000,1.400519,-1.464665,0.472181,1.660519,2.099948,2.72e-06
33,phi = 0,11.466679,16.489991,-57.485924,0.000000,1.400875,-1.464679,0.472181,1.668486,2.099952,6.94e-06
34,beta = 0,11.466679,16.639774,-57.518939,-95.665598,1.400927,-1.464688,0.472186,-0.000000,2.099922,2.32e-05
35,beta = 0,11.775620,16.913458,-57.576923,-95.785815,1.401014,-1.464688,0.472188,-0.000000,2.099931,1.38e-05
36,phi = 0,12.073550,17.409514,-57.677956,0.000000,1.401163,-1.464666,0.472181,1.675437,2.099944,8.37e-07
37,phi = 0,12.674260,18.136679,-57.815899,0.000000,1.401363,-1.464667,0.472177,1.680441,2.099930,1.47e-05
38,beta = 0,12.674260,18.283672,-57.842526,-96.337595,1.401401,-1.464675,0.472180,-0.000000,2.099905,3.97e-05
39,beta = 0,12.977039,18.774316,-57.928304,-96.516206,1.401519,-1.464686,0.472188,-0.000000,2.099941,3.59e-06
40,phi = 0,13.316394,19.274329,-58.011115,0.000000,1.401629,-1.464666,0.472180,1.687538,2.099944,6.86e-07
41,phi = 0,14.001203,19.945374,-58.115297,0.000000,1.401766,-1.464667,0.472178,1.691334,2.099932,1.32e-05
42,beta = 0,14.001203,20.121534,-58.141631,-96.961317,1.401800,-1.464674,0.472180,-0.000000,2.099914,3.10e-05
43,beta = 0,14.346658,20.636430,-58.215939,-97.116655,1.401892,-1.464681,0.472185,-0.000000,2.099939,6.05e-06
44,phi = 0,14.666888,21.139683,-58.285139,0.000000,1.401977,-1.464668,0.472180,1.697532,2.099944,7.90e-07
45,phi = 0,15.345099,21.820867,-58.373319,0.000000,1.402082,-1.464668,0.472179,1.700756,2.099936,9.09e-06
46,beta = 0,15.345099,22.006824,-58.396553,-97.494870,1.402110,-1.464674,0.472181,-0.000000,2.099923,2.22e-05
47,beta = 0,15.703081,22.499481,-58.456111,-97.619787,1.402178,-1.464678,0.472184,-0.000000,2.099939,6.02e-06
48,phi = 0,16.033454,23.005443,-58.514704,0.000000,1.402243,-1.464669,0.472181,1.705933,2.099944,7.31e-07
