n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.776775,1.344761,-14.232122,0.000000,0.591253,-0.411338,0.436752,0.374542,1.050689,2.33e-01
2,beta = 0,0.776775,1.349041,-14.326604,-21.604511,0.593572,-0.412289,0.437277,-0.000015,1.046303,2.38e-01
3,beta = 0,1.264688,1.667863,-20.139077,-30.529905,0.618217,-0.466039,0.473488,-0.000008,1.282512,1.60e-03
4,phi = 0,1.374815,1.737104,-21.174806,0.000000,0.611197,-0.461364,0.471666,0.560886,1.283247,8.69e-04
5,phi = 0,2.167056,2.200429,-26.136178,0.000000,0.641954,-0.440729,0.456558,0.696749,1.246158,3.80e-02
6,beta = 0,2.167056,2.211672,-26.227817,-40.066526,0.642678,-0.441473,0.456963,-0.000007,1.242051,4.21e-02
7,beta = 0,2.590137,2.494593,-28.271178,-43.322127,0.645250,-0.451981,0.464398,-0.000004,1.283332,7.85e-04
8,phi = 0,2.730673,2.599612,-28.923012,0.000000,0.644096,-0.449430,0.463444,0.774355,1.283960,1.57e-04
9,phi = 0,3.525973,3.069129,-31.229945,-0.000000,0.654054,-0.444197,0.459269,0.839426,1.272125,1.20e-02
10,beta = 0,3.525973,3.086229,-31.300737,-48.210931,0.654374,-0.444616,0.459490,-0.000004,1.270007,1.41e-02
11,beta = 0,4.026501,3.365141,-32.352229,-49.926626,0.655632,-0.448282,0.462119,-0.000002,1.283819,2.98e-04
12,phi = 0,4.185352,3.488808,-32.763719,0.000000,0.655559,-0.446892,0.461576,0.883152,1.283945,1.72e-04
13,phi = 0,4.858231,3.939903,-34.036454,0.000000,0.659483,-0.444892,0.459914,0.919739,1.278552,5.56e-03
14,beta = 0,4.858231,3.959019,-34.084063,-52.775999,0.659639,-0.445107,0.460022,-0.000002,1.277287,6.83e-03
15,beta = 0,5.381936,4.252908,-34.760717,-53.897596,0.660457,-0.446936,0.461312,-0.000001,1.283899,2.18e-04
16,phi = 0,5.559776,4.387624,-35.040169,0.000000,0.660550,-0.446169,0.461016,0.948799,1.284016,1.00e-04
17,phi = 0,6.291743,4.889859,-35.943008,0.000000,0.662667,-0.445595,0.460398,0.975101,1.282169,1.95e-03
18,beta = 0,6.291743,4.911904,-35.978631,-55.928884,0.662738,-0.445733,0.460474,-0.000001,1.281488,2.63e-03
19,beta = 0,6.672085,5.149095,-36.340136,-56.535020,0.663042,-0.446345,0.460965,-0.000001,1.283917,1.99e-04
20,phi = 0,6.879901,5.291051,-36.541041,0.000000,0.663151,-0.445889,0.460790,0.992612,1.284017,9.94e-05
21,phi = 0,7.690045,5.817148,-37.198441,0.000000,0.664377,-0.445722,0.460522,1.011945,1.283270,8.47e-04
22,beta = 0,7.690045,5.841842,-37.226596,-58.027733,0.664418,-0.445812,0.460573,-0.000000,1.282852,1.26e-03
23,beta = 0,8.102720,6.050008,-37.452912,-58.410334,0.664585,-0.446076,0.460805,-0.000001,1.283984,1.33e-04
24,phi = 0,8.318140,6.197057,-37.603723,0.000000,0.664675,-0.445788,0.460697,1.023908,1.284075,4.15e-05
25,phi = 0,8.975390,6.651459,-38.026839,0.000000,0.665338,-0.445547,0.460457,1.036435,1.283194,9.23e-04
26,beta = 0,8.975390,6.681273,-38.052698,-59.427298,0.665378,-0.445618,0.460492,-0.000000,1.282906,1.21e-03
27,beta = 0,9.428210,6.953825,-38.277845,-59.810194,0.665568,-0.445919,0.460716,-0.000000,1.284004,1.12e-04
28,phi = 0,9.665020,7.104645,-38.394989,0.000000,0.665642,-0.445727,0.460642,1.047366,1.284072,4.47e-05
29,phi = 0,10.375935,7.584505,-38.736496,0.000000,0.666095,-0.445624,0.460513,1.057533,1.283612,5.05e-04
30,beta = 0,10.375935,7.616729,-38.757995,-60.628888,0.666122,-0.445677,0.460540,-0.000000,1.283423,6.93e-04
31,beta = 0,10.850525,7.859557,-38.913563,-60.894775,0.666236,-0.445842,0.460670,-0.000000,1.284053,6.35e-05
32,phi = 0,11.087820,8.013276,-39.007178,0.000000,0.666291,-0.445703,0.460619,1.065609,1.284104,1.23e-05
33,phi = 0,11.814091,8.550817,-39.307625,0.000000,0.666634,-0.445694,0.460561,1.074594,1.283931,1.86e-04
34,beta = 0,11.814091,8.584795,-39.325489,-61.600329,0.666651,-0.445731,0.460583,-0.000000,1.283803,3.14e-04
