n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,phi = 0,0.766254,1.888872,-27.467039,0.000000,1.172067,-1.451468,0.472550,0.733682,2.064951,5.87e-02
2,beta = 0,0.766254,1.906347,-27.817647,-42.602608,1.177387,-1.452501,0.473114,-0.000106,2.058560,6.51e-02
3,beta = 0,1.115151,2.374061,-34.942212,-54.199813,1.258849,-1.465337,0.482129,-0.000010,2.123445,2.24e-04
4,phi = 0,1.366122,2.624003,-37.566516,-0.000000,1.282141,-1.461173,0.480489,1.022808,2.123170,4.99e-04
5,phi = 0,2.100027,3.572548,-44.019540,0.000000,1.339167,-1.458755,0.478112,1.218382,2.120988,2.68e-03
6,beta = 0,2.100027,3.619110,-44.248786,-70.219071,1.340824,-1.459121,0.478311,-0.000027,2.118483,5.19e-03
7,beta = 0,2.453654,4.010151,-45.922318,-73.233919,1.351395,-1.460097,0.479138,-0.000026,2.123239,4.30e-04
8,phi = 0,2.785924,4.371687,-47.205620,0.000000,1.358722,-1.458822,0.478685,1.319071,2.123668,1.25e-06
9,phi = 0,3.351828,5.242507,-49.524881,0.000000,1.371608,-1.458620,0.478282,1.394389,2.122824,8.45e-04
10,beta = 0,3.351828,5.306521,-49.666675,-80.160452,1.372309,-1.458776,0.478358,-0.000010,2.121857,1.81e-03
11,beta = 0,3.734465,5.760943,-50.569994,-81.872758,1.376336,-1.459162,0.478653,-0.000011,2.123477,1.92e-04
12,phi = 0,4.124583,6.172274,-51.277184,0.000000,1.379245,-1.458663,0.478479,1.452543,2.123670,1.08e-06
13,phi = 0,4.774169,7.203411,-52.676299,-0.000000,1.384742,-1.458821,0.478448,1.499803,2.123776,1.08e-04
14,beta = 0,4.774169,7.289304,-52.776833,-86.128836,1.385094,-1.458887,0.478485,-0.000003,2.123386,2.82e-04
15,beta = 0,4.995057,7.551385,-53.063128,-86.689106,1.386040,-1.458902,0.478524,-0.000004,2.123584,8.45e-05
16,phi = 0,5.457335,7.989867,-53.502905,0.000000,1.387445,-1.458665,0.478440,1.528089,2.123673,4.04e-06
17,phi = 0,5.929215,8.741823,-54.149523,0.000000,1.389464,-1.458649,0.478383,1.550411,2.123472,1.97e-04
18,beta = 0,5.929215,8.841497,-54.227482,-88.987076,1.389694,-1.458699,0.478404,-0.000003,2.123246,4.23e-04
19,beta = 0,6.421617,9.359640,-54.604135,-89.737398,1.390734,-1.458805,0.478475,-0.000002,2.123621,4.74e-05
20,phi = 0,6.676340,9.815024,-54.901731,0.000000,1.391509,-1.458677,0.478429,1.576601,2.123664,4.42e-06
21,phi = 0,7.417380,10.862254,-55.492034,0.000000,1.392988,-1.458742,0.478436,1.597325,2.123735,6.65e-05
22,beta = 0,7.417380,10.968054,-55.546095,-91.629197,1.393114,-1.458763,0.478448,-0.000001,2.123614,5.48e-05
23,beta = 0,7.670230,11.177309,-55.647704,-91.834661,1.393341,-1.458757,0.478452,-0.000002,2.123633,3.59e-05
24,phi = 0,7.940525,11.644167,-55.863156,0.000000,1.393815,-1.458680,0.478425,1.610433,2.123663,5.42e-06
25,phi = 0,8.731477,12.681505,-56.284301,0.000000,1.394709,-1.458725,0.478431,1.625382,2.123711,4.26e-05
26,beta = 0,8.731477,12.798762,-56.328171,-93.217064,1.394796,-1.458739,0.478440,-0.000000,2.123636,3.24e-05
