n, event_type, t, r, theta, phi,pr, ptheta, pphi, beta, E, dE
1,pr = 0,0.697031,1.508828,79.919362,86.469700,0.000000,-0.052704,0.032358,-1.114855,-0.016479,9.11e-05
2,ptheta = 0,0.697031,1.506135,80.176523,81.341859,0.014448,0.000000,0.014985,-1.217079,-0.016393,4.68e-06
3,beta = 0,2.259050,1.439668,74.563868,135.666036,-0.112260,-0.204792,0.074811,0.000206,-0.017103,7.15e-04
4,pphi = 0,3.722025,1.159249,66.537654,177.015718,-0.292926,-0.083960,0.000000,1.072297,-0.016608,2.20e-04
5,ptheta = 0,4.108236,1.052865,65.868474,173.194126,-0.357193,0.000000,-0.043482,1.032971,-0.016389,1.21e-06
6,collision,4.185478,1.000000,66.025850,168.826366,-0.399286,0.041004,-0.065654,0.950326,-0.016388,8.93e-13
7,beta = 0,5.067341,1.210679,69.461057,122.619622,0.163415,0.109092,-0.122242,0.000061,-0.017775,1.39e-03
8,ptheta = 0,5.738275,1.269043,71.023770,79.038558,0.024031,0.000000,-0.095320,-0.828470,-0.017551,1.16e-03
9,pr = 0,5.991802,1.271335,70.911287,69.951070,0.000000,-0.039517,-0.082463,-0.982137,-0.017275,8.87e-04
10,pphi = 0,6.821055,1.234512,65.857867,47.671266,-0.071719,-0.266496,0.000000,-1.157385,-0.017741,1.35e-03
11,beta = 0,7.804385,1.092506,47.938414,76.948725,-0.244612,-0.523003,0.082525,0.000334,-0.017230,8.42e-04
12,collision,8.266949,1.000000,39.371888,90.594510,-0.363718,-0.530490,0.064131,0.504655,-0.016388,9.68e-13
13,pphi = 0,8.759664,1.116243,29.420899,97.779114,0.246639,-0.456815,0.000000,0.918236,-0.017549,1.16e-03
14,pr = 0,9.969436,1.271949,13.968666,42.519370,0.000000,-0.262772,-0.147252,0.374566,-0.017667,1.28e-03
15,beta = 0,10.179811,1.257377,11.290743,16.992693,-0.098315,-0.257770,-0.155465,0.000022,-0.018559,2.17e-03
16,phi = 0,10.399909,1.231392,9.416123,0.000000,-0.169094,-0.268779,-0.151058,-0.247072,-0.019143,2.76e-03
17,theta = 0,11.004896,1.036089,0.000000,-45.499110,-0.433154,-0.400823,-0.068606,-0.794109,-0.017890,1.50e-03
18,collision,11.238560,1.000000,-1.801870,-48.585656,-0.471770,-0.427723,-0.050620,-0.800803,-0.016388,1.65e-13
19,pphi = 0,11.561285,1.108148,-8.069126,-51.898512,0.368415,-0.500318,0.000000,-0.694200,-0.017081,6.93e-04
20,beta = 0,12.442781,1.312136,-23.861156,-36.336012,0.190291,-0.555169,0.052776,-0.000067,-0.016660,2.72e-04
21,pphi = 0,13.428266,1.441486,-40.497269,-15.654900,0.063138,-0.421978,0.000000,0.837144,-0.016774,3.86e-04
22,pr = 0,14.638421,1.471947,-49.242463,-31.782517,0.000000,-0.283966,-0.060268,0.830410,-0.016446,5.79e-05
23,beta = 0,15.592611,1.386651,-56.077878,-92.711425,-0.158380,-0.145029,-0.101774,-0.000075,-0.017137,7.49e-04
24,collision,17.033027,1.000000,-63.937504,-150.156070,-0.484017,-0.213947,-0.022982,-0.708363,-0.016388,1.45e-13
25,pphi = 0,17.285002,1.091552,-66.431521,-151.314566,0.410839,-0.245411,0.000000,-0.628087,-0.016463,7.51e-05
26,beta = 0,18.198997,1.378704,-75.692027,-138.674975,0.236369,-0.269032,0.033829,-0.000150,-0.016482,9.45e-05
27,pphi = 0,20.306846,1.657325,-84.571428,-118.956383,0.113319,-0.138024,0.000000,0.782844,-0.016412,2.44e-05
28,ptheta = 0,22.344402,1.808610,-87.069191,-149.690087,0.026415,0.000000,-0.043139,0.375817,-0.016654,2.66e-04
29,beta = 0,22.853791,1.816717,-86.930092,-170.807805,-0.009515,0.017092,-0.047743,-0.000000,-0.016429,4.12e-05
30,pr = 0,22.853791,1.816452,-86.983283,-165.150228,0.000000,0.014197,-0.047074,0.101513,-0.016670,2.82e-04
31,phi = 0,23.363180,1.811167,-86.852533,0.000000,-0.021979,0.015672,-0.046855,2.977121,0.039055,5.54e-02
32,beta = 0,23.363180,1.816724,-86.925000,-170.792613,-0.010422,0.017352,-0.047801,-0.000000,-0.016391,3.08e-06
33,ptheta = 0,24.286534,1.782065,-86.713823,162.349910,-0.056608,0.000000,-0.040433,5.803444,-0.016477,8.91e-05
34,pphi = 0,26.133244,1.609108,-88.565915,138.885400,-0.135379,-0.114306,0.000000,5.490543,-0.016420,3.23e-05
35,beta = 0,26.545289,1.477902,-91.557861,144.557854,-0.186413,-0.184787,0.023483,-0.537053,-0.016463,7.50e-05
36,beta = 0,27.419915,1.290202,-96.848807,159.653586,-0.279877,-0.235664,0.036922,0.000169,-0.016577,1.89e-04
37,collision,28.365706,1.000000,-104.646040,172.439385,-0.479590,-0.190291,0.005038,0.605289,-0.016388,9.38e-13
38,pphi = 0,28.460346,1.023106,-105.150385,172.470444,0.460552,-0.181245,0.000000,0.629325,-0.016358,2.99e-05
39,beta = 0,30.316089,1.493556,-111.325257,120.694426,0.150425,-0.077976,-0.076975,0.000031,-0.016819,4.31e-04
40,pr = 0,32.227948,1.619465,-118.526513,54.298829,0.000000,-0.259700,-0.025637,-0.868907,-0.016736,3.48e-04
41,pphi = 0,32.981830,1.610256,-122.740371,49.499704,-0.028425,-0.330953,0.000000,-0.796384,-0.016724,3.36e-04
42,beta = 0,34.325512,1.509042,-136.398431,69.084011,-0.123081,-0.458849,0.037859,0.000350,-0.016831,4.43e-04
43,pphi = 0,35.442410,1.325962,-149.805813,84.319551,-0.241540,-0.441356,0.000000,0.661542,-0.016989,6.01e-04
44,collision,36.385713,1.000000,-164.441865,56.537615,-0.529058,-0.294969,-0.119917,0.576907,-0.016388,2.87e-12
45,beta = 0,36.899510,1.188604,-170.739834,13.920842,0.241656,-0.252498,-0.160063,0.000003,-0.016703,3.15e-04
46,phi = 0,37.064905,1.220031,-172.280367,0.000000,0.176364,-0.260289,-0.156992,-0.202407,-0.017045,6.57e-04
47,pr = 0,37.643161,1.266696,-178.681035,-46.194135,0.000000,-0.342205,-0.106094,-0.840772,-0.016581,1.93e-04
48,theta = 0,37.882127,1.264094,0.000000,-52.825032,-0.021900,-0.366874,-0.089641,-0.921971,-0.017181,7.93e-04
49,pphi = 0,38.521591,1.222943,169.638834,-69.529658,-0.104235,-0.497771,0.000000,-0.941521,-0.017686,1.30e-03
50,beta = 0,39.251760,1.074786,149.972995,-46.161608,-0.296719,-0.583461,0.080719,-0.000277,-0.018010,1.62e-03
51,collision,39.662227,1.000000,143.362878,-36.300502,-0.395033,-0.542659,0.071043,0.361869,-0.016388,5.66e-13
52,pphi = 0,40.241998,1.165618,131.166682,-24.954359,0.239159,-0.365838,0.000000,0.936205,-0.016767,3.79e-04
53,beta = 0,41.909275,1.368698,120.774137,-99.243399,-0.017822,-0.039653,-0.118089,-0.000001,-0.016550,1.62e-04
54,pr = 0,41.909275,1.368355,120.915253,-92.849735,0.000000,-0.047915,-0.117034,0.106372,-0.017487,1.10e-03
55,pphi = 0,43.692004,1.111429,115.591982,-171.306903,-0.281086,-0.211290,0.000000,-1.058838,-0.016698,3.10e-04
56,collision,44.147564,1.000000,110.963018,-166.553453,-0.361847,-0.299880,0.048743,-0.785006,-0.016388,2.30e-12
57,beta = 0,44.734641,1.151936,102.200651,-144.436835,0.213624,-0.337521,0.081420,-0.000402,-0.017220,8.32e-04
58,beta = 0,46.357528,1.313164,90.278238,-104.834143,0.055696,-0.070027,0.000080,1.297323,-0.016906,5.18e-04
59,pphi = 0,46.357528,1.313223,90.276275,-104.837983,0.055649,-0.069787,0.000000,1.297359,-0.016913,5.25e-04
60,ptheta = 0,46.676580,1.329276,89.923144,-107.275150,0.041021,0.000000,-0.023261,-5.009873,-0.017252,8.64e-04
61,beta = 0,46.963925,1.342817,90.522466,-116.838033,0.016153,0.087196,-0.052301,1.075030,-0.016833,4.45e-04
62,pr = 0,47.251269,1.344149,91.222225,-123.748159,0.000000,0.122178,-0.063833,0.917804,-0.017221,8.33e-04
63,beta = 0,48.027719,1.306414,95.958751,-162.256042,-0.101319,0.210087,-0.090155,-0.000107,-0.017245,8.57e-04
64,phi = 0,48.544187,1.242580,99.272915,-0.000000,-0.174857,0.190817,-0.078847,2.664124,0.138267,1.55e-01
65,beta = 0,48.544187,1.263833,98.402314,-155.143002,-0.155007,0.203472,-0.084708,-0.000058,-0.024315,7.93e-03
66,ptheta = 0,49.305677,1.041018,103.210084,152.705643,-0.310479,0.000000,0.000605,5.137325,-0.017301,9.13e-04
67,pphi = 0,49.305677,1.042322,103.207905,152.714347,-0.309705,0.001494,-0.000000,5.137581,-0.017332,9.44e-04
68,collision,49.606653,1.000000,103.101884,153.182173,-0.336078,-0.047866,0.020002,5.150799,-0.016388,2.80e-12
69,phi = 0,50.496565,1.198196,97.482467,0.000000,0.172265,-0.221825,0.093833,2.754120,0.167956,1.84e-01
70,beta = 0,50.496565,1.214903,96.620634,-160.311615,0.152478,-0.227834,0.097055,-0.000023,-0.018473,2.08e-03
71,beta = 0,50.745654,1.233222,95.401578,-163.900249,0.125320,-0.225484,0.097488,-0.000186,-0.017950,1.56e-03
72,beta = 0,51.497854,1.279861,90.751211,-130.443204,0.025305,-0.155488,0.076703,0.825600,-0.016806,4.19e-04
73,pr = 0,51.759404,1.282907,89.578363,-120.358186,0.000000,-0.106074,0.060269,-5.220163,-0.016803,4.15e-04
74,ptheta = 0,52.020953,1.275055,88.647145,-108.431446,-0.030389,0.000000,0.024661,-4.963269,-0.016474,8.63e-05
75,beta = 0,52.597452,1.252918,89.868811,-107.557133,-0.053821,0.124619,-0.017065,-5.011950,-0.017156,7.68e-04
76,pphi = 0,52.597452,1.263324,89.083175,-106.380648,-0.044005,0.073558,0.000000,-4.950289,-0.016824,4.36e-04
77,beta = 0,53.731420,1.127220,101.624847,-146.033841,-0.202563,0.351834,-0.085678,-0.000404,-0.017318,9.30e-04
78,collision,54.433011,1.000000,109.986244,-167.230149,-0.337601,0.320061,-0.057414,-0.754827,-0.016388,5.79e-13
79,pphi = 0,54.974432,1.119916,115.675131,-173.820569,0.249557,0.213734,-0.000000,-1.106019,-0.017144,7.56e-04
80,pr = 0,56.464059,1.336181,120.564110,-103.490650,0.000000,0.026568,0.122987,-0.066347,-0.017067,6.79e-04
81,beta = 0,56.729948,1.336214,120.613695,-99.583973,-0.011486,0.029585,0.123347,-0.000002,-0.016767,3.79e-04
82,pphi = 0,58.117894,1.088072,130.886387,-27.218618,-0.299048,0.373047,0.000000,0.905846,-0.017196,8.08e-04
83,collision,58.501696,1.000000,136.741749,-30.186616,-0.376857,0.477394,-0.043091,0.667904,-0.016388,1.61e-12
84,beta = 0,58.966908,1.132383,149.023680,-47.689586,0.216204,0.586436,-0.078860,-0.000108,-0.016931,5.43e-04
